municipality,group,variable,month,Primer Control Post Parto,TOTAL
CKOCHAS,atencion de partos en domicilio,primer control post parto,2021-09-01,12,12
COBIJA,atencion de partos en domicilio,primer control post parto,2021-09-01,12,12
COCAPATA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2021-09-01,15,15
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
COLQUIRI,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CONCEPCION,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
COPACABANA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
CORO CORO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
COROICO,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
CORQUE,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
COTAGAITA,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
COTOCA,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
CUEVO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CULPINA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CURVA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
EL ALTO,atencion de partos en domicilio,primer control post parto,2021-09-01,17,17
EL CHORO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
EUCALIPTUS,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
GUAYARAMERIN,atencion de partos en domicilio,primer control post parto,2021-09-01,42,42
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2021-09-01,12,12
HUACARETA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
HUANUNI,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
HUARINA,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
HUAYLLAMARCA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
HUMANATA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
ICLA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
INCAHUASI,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
INQUISIVI,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2021-09-01,23,23
IXIAMAS,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2021-09-01,10,10
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
LLICA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
LORETO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
LURIBAY,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MACHARETI,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MAGDALENA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MECAPACA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
MINEROS,atencion de partos en domicilio,primer control post parto,2021-09-01,15,15
MIZQUE,atencion de partos en domicilio,primer control post parto,2021-09-01,14,14
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2021-09-01,15,15
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MONTEAGUDO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MONTERO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
MOROCHATA,atencion de partos en domicilio,primer control post parto,2021-09-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
ORURO,atencion de partos en domicilio,primer control post parto,2021-09-01,52,52
PADCAYA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
PADILLA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
PALCA,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
PAZÑA,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
PELECHUCO,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
POCOATA,atencion de partos en domicilio,primer control post parto,2021-09-01,13,13
PORCO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
POTOSI,atencion de partos en domicilio,primer control post parto,2021-09-01,28,28
PRESTO,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
PUCARANI,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2021-09-01,28,28
PUNA,atencion de partos en domicilio,primer control post parto,2021-09-01,12,12
PUNATA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
QUIME,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
RAVELO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
RIBERALTA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SABAYA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
SACACA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
SAN BORJA,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
SAN CARLOS,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
SAN JAVIER(BNI),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
SAN LORENZO(TJA),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2021-09-01,9,9
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2021-09-01,11,11
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2021-09-01,15,15
SAN RAFAEL,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
SAN RAMON SCZ,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SANTA ANA,atencion de partos en domicilio,primer control post parto,2021-09-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
SENA,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
SHINAOTA,atencion de partos en domicilio,primer control post parto,2021-09-01,74,74
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2021-09-01,16,16
SICAYA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
SORACACHI,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
TACOPAYA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
TAPACARI,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
TARABUCO,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
TARACO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
TARIJA,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2021-09-01,18,18
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
TOMAVE,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
TOMINA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
TUPIZA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
TURCO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
UNCIA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
URUBICHA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
UYUNI,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
VIACHA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2021-09-01,14,14
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2021-09-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
VITICHI,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
WARNES,atencion de partos en domicilio,primer control post parto,2021-09-01,34,34
YACO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
YACUIBA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
YANACACHI,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
YOCALLA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
YUNCHARA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
ACACIO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2021-10-01,17,17
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
AIQUILE,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
APOLO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ARBIETO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ATOCHA,atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
AUCAPATA,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
AYATA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
AYO AYO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2021-10-01,8,8
BATALLAS,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
BERMEJO,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
BETANZOS,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
BOLIVAR,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
CAIROMA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
CAJUATA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
CALACOTO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
CAMIRI,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
CAPINOTA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
CARACOLLO,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
CARAPARI,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
CARIPUYO,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
CHACARILLA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2021-10-01,10,10
CHAQUI,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
CHARAGUA,atencion de partos en domicilio,primer control post parto,2021-10-01,18,18
CHAYANTA,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
CHIMORE,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2021-10-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
CKOCHAS,atencion de partos en domicilio,primer control post parto,2021-10-01,16,16
COCAPATA,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
COLOMI,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2021-10-01,14,14
COMBAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
COPACABANA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
CORO CORO,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
COROICO,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
CORQUE,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
COTAGAITA,atencion de partos en domicilio,primer control post parto,2021-10-01,8,8
COTOCA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
CULPINA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
CURVA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
DESAGUADERO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
EL ALTO,atencion de partos en domicilio,primer control post parto,2021-10-01,14,14
EL CHORO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2021-10-01,7,7
EL VILLAR,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
EUCALIPTUS,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
GUAQUI,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,primer control post parto,2021-10-01,26,26
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2021-10-01,10,10
HUACHACALLA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
HUMANATA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
INCAHUASI,atencion de partos en domicilio,primer control post parto,2021-10-01,15,15
INQUISIVI,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2021-10-01,16,16
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
LA PAZ,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
LORETO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
MACHARETI,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
MAIRANA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
MECAPACA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2021-10-01,34,34
MIZQUE,atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2021-10-01,11,11
MONTERO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
MOROCHATA,atencion de partos en domicilio,primer control post parto,2021-10-01,8,8
OCURI,atencion de partos en domicilio,primer control post parto,2021-10-01,12,12
OMEREQUE,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ORURO,atencion de partos en domicilio,primer control post parto,2021-10-01,49,49
PADCAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2021-10-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
PAZÑA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
PELECHUCO,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
POCOATA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
POOPO,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
POROMA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
POTOSI,atencion de partos en domicilio,primer control post parto,2021-10-01,26,26
PRESTO,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2021-10-01,18,18
PUNA,atencion de partos en domicilio,primer control post parto,2021-10-01,10,10
PUNATA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2021-10-01,11,11
RAVELO,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
RIBERALTA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
SACABA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
SACACA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
SAN BORJA,atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SAN CARLOS,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2021-10-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2021-10-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2021-10-01,12,12
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SANTA ANA,atencion de partos en domicilio,primer control post parto,2021-10-01,28,28
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
SENA,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
SHINAOTA,atencion de partos en domicilio,primer control post parto,2021-10-01,52,52
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
SICAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
SORACACHI,atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
SUCRE,atencion de partos en domicilio,primer control post parto,2021-10-01,110,110
TACOPAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
TARABUCO,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
TARVITA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,12,12
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
TOCO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
TOMAVE,atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
TOMINA,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
TORO TORO,atencion de partos en domicilio,primer control post parto,2021-10-01,17,17
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2021-10-01,3,3
TUPIZA,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
TURCO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
UMALA,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
UNCIA,atencion de partos en domicilio,primer control post parto,2021-10-01,6,6
UYUNI,atencion de partos en domicilio,primer control post parto,2021-10-01,5,5
VACAS,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
VALLEGRANDE,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
VILA VILA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2021-10-01,23,23
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2021-10-01,2,2
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2021-10-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
VINTO,atencion de partos en domicilio,primer control post parto,2021-10-01,4,4
VITICHI,atencion de partos en domicilio,primer control post parto,2021-10-01,7,7
WARNES,atencion de partos en domicilio,primer control post parto,2021-10-01,23,23
YACO,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
YANACACHI,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
YUNCHARA,atencion de partos en domicilio,primer control post parto,2021-10-01,1,1
ACACIO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
ACHACACHI,atencion de partos en domicilio,primer control post parto,2021-11-01,26,26
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
AIQUILE,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
ALALAY,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
ANDAMARCA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
ANTEQUERA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2021-11-01,11,11
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
ATOCHA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
AUCAPATA,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
AYATA,atencion de partos en domicilio,primer control post parto,2021-11-01,11,11
AYO AYO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
BATALLAS,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
