municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dt,TOTAL
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,55,55
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,12,12
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,10,10
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,267,267
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,91,91
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,112,112
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,72,72
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,44,44
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,61,61
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,33,33
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,16,16
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,11,11
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,68,68
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,62,62
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,10,10
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,26,26
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,28,28
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,85,85
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,16,16
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,25,25
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,20,20
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,27,27
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,11,11
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,319,319
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,66,66
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,18,18
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,63,63
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,175,175
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,59,59
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,37,37
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,15,15
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,75,75
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,33,33
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,36,36
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,39,39
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,98,98
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,56,56
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,156,156
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,169,169
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4248,4248
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6,6
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,84,84
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,69,69
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,25,25
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,14,14
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,82,82
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,26,26
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,18,18
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,20,20
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,166,166
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,139,139
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,41,41
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,18,18
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,35,35
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,12,12
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,49,49
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,43,43
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,98,98
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,46,46
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,25,25
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,2,2
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3793,3793
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,19,19
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,61,61
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,79,79
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,37,37
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,83,83
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,106,106
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,20,20
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,15,15
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,27,27
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,25,25
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,131,131
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,24,24
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,55,55
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6,6
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,18,18
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,36,36
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,31,31
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,29,29
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,18,18
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,11,11
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,93,93
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,97,97
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4011,4011
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,84,84
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,21,21
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,170,170
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,37,37
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,28,28
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,14,14
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,17,17
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,123,123
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,43,43
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,32,32
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,69,69
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,17,17
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,86,86
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,163,163
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,5,5
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,35,35
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,459,459
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,108,108
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,10,10
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,131,131
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,39,39
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,40,40
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,341,341
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,34,34
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,34,34
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,37,37
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,34,34
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,14,14
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,55,55
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6,6
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,221,221
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,57,57
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,35,35
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,30,30
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,16,16
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,51,51
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,51,51
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,13,13
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,70,70
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,676,676
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,27,27
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,55,55
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,37,37
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,71,71
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,50,50
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,19,19
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,28,28
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,4,4
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,174,174
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,103,103
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,85,85
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,86,86
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6,6
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,5,5
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,36,36
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,40,40
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,192,192
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,40,40
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,113,113
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,9,9
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,536,536
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,30,30
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,106,106
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,18,18
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,21,21
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,12,12
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,20,20
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,34,34
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,117,117
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,31,31
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,14,14
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,174,174
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,48,48
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,25,25
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,11,11
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,10,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,69,69
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,43,43
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,157,157
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,13,13
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,114,114
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,105,105
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,19,19
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,86,86
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,5,5
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,2,2
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,12,12
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,14,14
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6,6
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,63,63
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6911,6911
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,69,69
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,20,20
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,56,56
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,11,11
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,5,5
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,6,6
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,7,7
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,141,141
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,262,262
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,3,3
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,10,10
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,145,145
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,681,681
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,27,27
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,17,17
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,51,51
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,52,52
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,111,111
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,26,26
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,5,5
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,1062,1062
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,19,19
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,8,8
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,94,94
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,77,77
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,20,20
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,126,126
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,161,161
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-11-01,21,21
