municipality,group,variable,month,Antirrábica canina,TOTAL
LA GUARDIA,otras vacunaciones,antirrabica canina,2008-09-01,241,241
LA PAZ,otras vacunaciones,antirrabica canina,2008-09-01,1485,1485
LAJA,otras vacunaciones,antirrabica canina,2008-09-01,1641,1641
LAS CARRERAS,otras vacunaciones,antirrabica canina,2008-09-01,485,485
LLALLAGUA,otras vacunaciones,antirrabica canina,2008-09-01,6274,6274
LLICA,otras vacunaciones,antirrabica canina,2008-09-01,368,368
LURIBAY,otras vacunaciones,antirrabica canina,2008-09-01,300,300
MACHACAMARCA,otras vacunaciones,antirrabica canina,2008-09-01,290,290
MAPIRI,otras vacunaciones,antirrabica canina,2008-09-01,1389,1389
MECAPACA,otras vacunaciones,antirrabica canina,2008-09-01,355,355
MINEROS,otras vacunaciones,antirrabica canina,2008-09-01,200,200
MIZQUE,otras vacunaciones,antirrabica canina,2008-09-01,1345,1345
MOCOMOCO,otras vacunaciones,antirrabica canina,2008-09-01,799,799
MOJOCOYA,otras vacunaciones,antirrabica canina,2008-09-01,1447,1447
MONTEAGUDO,otras vacunaciones,antirrabica canina,2008-09-01,1242,1242
MONTERO,otras vacunaciones,antirrabica canina,2008-09-01,5239,5239
MOROCHATA,otras vacunaciones,antirrabica canina,2008-09-01,1996,1996
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,antirrabica canina,2008-09-01,305,305
NAZACARA DE PACAJES,otras vacunaciones,antirrabica canina,2008-09-01,49,49
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,antirrabica canina,2008-09-01,54,54
OCURI,otras vacunaciones,antirrabica canina,2008-09-01,395,395
OMEREQUE,otras vacunaciones,antirrabica canina,2008-09-01,583,583
ORURO,otras vacunaciones,antirrabica canina,2008-09-01,13156,13156
PADCAYA,otras vacunaciones,antirrabica canina,2008-09-01,2424,2424
PADILLA,otras vacunaciones,antirrabica canina,2008-09-01,2282,2282
PAILON,otras vacunaciones,antirrabica canina,2008-09-01,235,235
PALCA,otras vacunaciones,antirrabica canina,2008-09-01,207,207
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2008-09-01,2332,2332
PAMPA AULLAGAS,otras vacunaciones,antirrabica canina,2008-09-01,92,92
PAMPA GRANDE,otras vacunaciones,antirrabica canina,2008-09-01,794,794
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2008-09-01,346,346
PASORAPA,otras vacunaciones,antirrabica canina,2008-09-01,789,789
PATACAMAYA,otras vacunaciones,antirrabica canina,2008-09-01,2053,2053
PAZÑA,otras vacunaciones,antirrabica canina,2008-09-01,178,178
PELECHUCO,otras vacunaciones,antirrabica canina,2008-09-01,8,8
POCOATA,otras vacunaciones,antirrabica canina,2008-09-01,2205,2205
POCONA,otras vacunaciones,antirrabica canina,2008-09-01,1461,1461
POJO (CBBA),otras vacunaciones,antirrabica canina,2008-09-01,1358,1358
POOPO,otras vacunaciones,antirrabica canina,2008-09-01,572,572
PORCO,otras vacunaciones,antirrabica canina,2008-09-01,816,816
POROMA,otras vacunaciones,antirrabica canina,2008-09-01,1297,1297
PORONGO,otras vacunaciones,antirrabica canina,2008-09-01,253,253
PORTACHUELO,otras vacunaciones,antirrabica canina,2008-09-01,10,10
POSTRER VALLE,otras vacunaciones,antirrabica canina,2008-09-01,88,88
POTOSI,otras vacunaciones,antirrabica canina,2008-09-01,23323,23323
PRESTO,otras vacunaciones,antirrabica canina,2008-09-01,585,585
PUCARA,otras vacunaciones,antirrabica canina,2008-09-01,40,40
PUCARANI,otras vacunaciones,antirrabica canina,2008-09-01,692,692
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2008-09-01,905,905
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2008-09-01,476,476
PUERTO GONZALO MORENO,otras vacunaciones,antirrabica canina,2008-09-01,317,317
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2008-09-01,598,598
PUERTO RICO,otras vacunaciones,antirrabica canina,2008-09-01,65,65
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2008-09-01,1146,1146
PUNA,otras vacunaciones,antirrabica canina,2008-09-01,5578,5578
PUNATA,otras vacunaciones,antirrabica canina,2008-09-01,470,470
QUIABAYA,otras vacunaciones,antirrabica canina,2008-09-01,437,437
QUILLACOLLO,otras vacunaciones,antirrabica canina,2008-09-01,7122,7122
QUIME,otras vacunaciones,antirrabica canina,2008-09-01,303,303
RAVELO,otras vacunaciones,antirrabica canina,2008-09-01,2555,2555
ROBORE,otras vacunaciones,antirrabica canina,2008-09-01,392,392
SACABA,otras vacunaciones,antirrabica canina,2008-09-01,16140,16140
SACACA,otras vacunaciones,antirrabica canina,2008-09-01,2216,2216
SAIPINA,otras vacunaciones,antirrabica canina,2008-09-01,734,734
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2008-09-01,499,499
SAMAIPATA,otras vacunaciones,antirrabica canina,2008-09-01,633,633
SAN AGUSTIN,otras vacunaciones,antirrabica canina,2008-09-01,175,175
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2008-09-01,561,561
SAN ANTONIO DE ESMORUCO,otras vacunaciones,antirrabica canina,2008-09-01,241,241
SAN BENITO,otras vacunaciones,antirrabica canina,2008-09-01,1706,1706
SAN CARLOS,otras vacunaciones,antirrabica canina,2008-09-01,97,97
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2008-09-01,3218,3218
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica canina,2008-09-01,1835,1835
SAN JULIAN,otras vacunaciones,antirrabica canina,2008-09-01,4171,4171
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2008-09-01,155,155
SAN LUCAS,otras vacunaciones,antirrabica canina,2008-09-01,2372,2372
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica canina,2008-09-01,183,183
SAN PABLO DE LIPEZ,otras vacunaciones,antirrabica canina,2008-09-01,81,81
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2008-09-01,3552,3552
SAN PEDRO DE CURAHUARA,otras vacunaciones,antirrabica canina,2008-09-01,610,610
SAN PEDRO DE QUEMES,otras vacunaciones,antirrabica canina,2008-09-01,91,91
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2008-09-01,262,262
SAN RAFAEL,otras vacunaciones,antirrabica canina,2008-09-01,100,100
SANTA ANA,otras vacunaciones,antirrabica canina,2008-09-01,100,100
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2008-09-01,10063,10063
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2008-09-01,1257,1257
SANTIAGO DE CALLAPA,otras vacunaciones,antirrabica canina,2008-09-01,722,722
SANTIAGO DE MACHACA,otras vacunaciones,antirrabica canina,2008-09-01,623,623
SANTIVAÑES,otras vacunaciones,antirrabica canina,2008-09-01,286,286
SAPAHAQUI,otras vacunaciones,antirrabica canina,2008-09-01,93,93
SENA,otras vacunaciones,antirrabica canina,2008-09-01,443,443
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2008-09-01,3441,3441
SICAYA,otras vacunaciones,antirrabica canina,2008-09-01,52,52
SIPE SIPE,otras vacunaciones,antirrabica canina,2008-09-01,364,364
SOPACHUY,otras vacunaciones,antirrabica canina,2008-09-01,771,771
SORACACHI,otras vacunaciones,antirrabica canina,2008-09-01,669,669
SORATA,otras vacunaciones,antirrabica canina,2008-09-01,1914,1914
SUCRE,otras vacunaciones,antirrabica canina,2008-09-01,2229,2229
TACACHI,otras vacunaciones,antirrabica canina,2008-09-01,100,100
TACACOMA,otras vacunaciones,antirrabica canina,2008-09-01,328,328
TACOBAMBA,otras vacunaciones,antirrabica canina,2008-09-01,731,731
TACOPAYA,otras vacunaciones,antirrabica canina,2008-09-01,617,617
TAHUA,otras vacunaciones,antirrabica canina,2008-09-01,64,64
TAPACARI,otras vacunaciones,antirrabica canina,2008-09-01,750,750
TARABUCO,otras vacunaciones,antirrabica canina,2008-09-01,2236,2236
TARACO,otras vacunaciones,antirrabica canina,2008-09-01,397,397
TARATA,otras vacunaciones,antirrabica canina,2008-09-01,160,160
TARIJA,otras vacunaciones,antirrabica canina,2008-09-01,19080,19080
TARVITA,otras vacunaciones,antirrabica canina,2008-09-01,3246,3246
TEOPONTE,otras vacunaciones,antirrabica canina,2008-09-01,767,767
TIAWANACU,otras vacunaciones,antirrabica canina,2008-09-01,556,556
TINGUIPAYA,otras vacunaciones,antirrabica canina,2008-09-01,2139,2139
TIPUANI,otras vacunaciones,antirrabica canina,2008-09-01,671,671
TIQUIPAYA,otras vacunaciones,antirrabica canina,2008-09-01,310,310
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2008-09-01,5229,5229
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica canina,2008-09-01,22,22
TOCO,otras vacunaciones,antirrabica canina,2008-09-01,343,343
TOLATA,otras vacunaciones,antirrabica canina,2008-09-01,26,26
TOLEDO,otras vacunaciones,antirrabica canina,2008-09-01,250,250
TOMAVE,otras vacunaciones,antirrabica canina,2008-09-01,788,788
TOMINA,otras vacunaciones,antirrabica canina,2008-09-01,2159,2159
TORO TORO,otras vacunaciones,antirrabica canina,2008-09-01,786,786
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2008-09-01,622,622
TRIGAL,otras vacunaciones,antirrabica canina,2008-09-01,74,74
TRINIDAD,otras vacunaciones,antirrabica canina,2008-09-01,5,5
TUPIZA,otras vacunaciones,antirrabica canina,2008-09-01,6688,6688
TURCO,otras vacunaciones,antirrabica canina,2008-09-01,139,139
UMALA,otras vacunaciones,antirrabica canina,2008-09-01,770,770
UNCIA,otras vacunaciones,antirrabica canina,2008-09-01,988,988
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2008-09-01,1827,1827
UYUNI,otras vacunaciones,antirrabica canina,2008-09-01,1891,1891
VACAS,otras vacunaciones,antirrabica canina,2008-09-01,150,150
VALLEGRANDE,otras vacunaciones,antirrabica canina,2008-09-01,40,40
VIACHA,otras vacunaciones,antirrabica canina,2008-09-01,284,284
VILA VILA,otras vacunaciones,antirrabica canina,2008-09-01,239,239
VILLA MONTES,otras vacunaciones,antirrabica canina,2008-09-01,295,295
VILLA RIVERO,otras vacunaciones,antirrabica canina,2008-09-01,1278,1278
VILLA SERRANO,otras vacunaciones,antirrabica canina,2008-09-01,1288,1288
VILLA TUNARI,otras vacunaciones,antirrabica canina,2008-09-01,1579,1579
VILLAZON,otras vacunaciones,antirrabica canina,2008-09-01,10,10
VINTO,otras vacunaciones,antirrabica canina,2008-09-01,2060,2060
WALDO BALLIVIAN,otras vacunaciones,antirrabica canina,2008-09-01,10,10
WARNES,otras vacunaciones,antirrabica canina,2008-09-01,3364,3364
YACO,otras vacunaciones,antirrabica canina,2008-09-01,297,297
YAMPARAEZ,otras vacunaciones,antirrabica canina,2008-09-01,218,218
YANACACHI,otras vacunaciones,antirrabica canina,2008-09-01,62,62
YAPACANI,otras vacunaciones,antirrabica canina,2008-09-01,4182,4182
YOCALLA,otras vacunaciones,antirrabica canina,2008-09-01,666,666
YOTALA,otras vacunaciones,antirrabica canina,2008-09-01,943,943
YUNCHARA,otras vacunaciones,antirrabica canina,2008-09-01,397,397
ZUDAÑEZ,otras vacunaciones,antirrabica canina,2008-09-01,810,810
ACHACACHI,otras vacunaciones,antirrabica canina,2008-10-01,400,400
AIQUILE,otras vacunaciones,antirrabica canina,2008-10-01,446,446
ALALAY,otras vacunaciones,antirrabica canina,2008-10-01,22,22
ALCALA,otras vacunaciones,antirrabica canina,2008-10-01,64,64
ANCORAIMES,otras vacunaciones,antirrabica canina,2008-10-01,40,40
ANDAMARCA,otras vacunaciones,antirrabica canina,2008-10-01,323,323
ANTEQUERA,otras vacunaciones,antirrabica canina,2008-10-01,1,1
ANZALDO,otras vacunaciones,antirrabica canina,2008-10-01,105,105
APOLO,otras vacunaciones,antirrabica canina,2008-10-01,1747,1747
ARANI,otras vacunaciones,antirrabica canina,2008-10-01,17,17
ARBIETO,otras vacunaciones,antirrabica canina,2008-10-01,51,51
ARQUE,otras vacunaciones,antirrabica canina,2008-10-01,99,99
ASCENCION DE GUARAYOS,otras vacunaciones,antirrabica canina,2008-10-01,141,141
ATOCHA,otras vacunaciones,antirrabica canina,2008-10-01,87,87
AUCAPATA,otras vacunaciones,antirrabica canina,2008-10-01,285,285
AYATA,otras vacunaciones,antirrabica canina,2008-10-01,34,34
AYO AYO,otras vacunaciones,antirrabica canina,2008-10-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2008-10-01,2121,2121
AZURDUY,otras vacunaciones,antirrabica canina,2008-10-01,219,219
BATALLAS,otras vacunaciones,antirrabica canina,2008-10-01,23,23
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica canina,2008-10-01,2,2
BELEN DE URMIRI,otras vacunaciones,antirrabica canina,2008-10-01,5,5
BETANZOS,otras vacunaciones,antirrabica canina,2008-10-01,191,191
BOLIVAR,otras vacunaciones,antirrabica canina,2008-10-01,50,50
BUENA VISTA,otras vacunaciones,antirrabica canina,2008-10-01,145,145
CABEZAS,otras vacunaciones,antirrabica canina,2008-10-01,1735,1735
CAJUATA,otras vacunaciones,antirrabica canina,2008-10-01,149,149
CALACOTO,otras vacunaciones,antirrabica canina,2008-10-01,30,30
CALAMARCA,otras vacunaciones,antirrabica canina,2008-10-01,65,65
CAMARGO,otras vacunaciones,antirrabica canina,2008-10-01,168,168
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,antirrabica canina,2008-10-01,56,56
CAMIRI,otras vacunaciones,antirrabica canina,2008-10-01,6600,6600
CAPINOTA,otras vacunaciones,antirrabica canina,2008-10-01,1496,1496
CARACOLLO,otras vacunaciones,antirrabica canina,2008-10-01,409,409
CARANAVI,otras vacunaciones,antirrabica canina,2008-10-01,237,237
CARANGAS,otras vacunaciones,antirrabica canina,2008-10-01,26,26
CARAPARI,otras vacunaciones,antirrabica canina,2008-10-01,880,880
CARIPUYO,otras vacunaciones,antirrabica canina,2008-10-01,4,4
CHALLAPATA,otras vacunaciones,antirrabica canina,2008-10-01,355,355
CHAQUI,otras vacunaciones,antirrabica canina,2008-10-01,36,36
CHARAGUA,otras vacunaciones,antirrabica canina,2008-10-01,128,128
CHAYANTA,otras vacunaciones,antirrabica canina,2008-10-01,180,180
CHIMORE,otras vacunaciones,antirrabica canina,2008-10-01,129,129
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2008-10-01,74,74
CHUMA,otras vacunaciones,antirrabica canina,2008-10-01,126,126
CLIZA,otras vacunaciones,antirrabica canina,2008-10-01,100,100
COBIJA,otras vacunaciones,antirrabica canina,2008-10-01,74,74
COCHABAMBA,otras vacunaciones,antirrabica canina,2008-10-01,3109,3109
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2008-10-01,611,611
COLOMI,otras vacunaciones,antirrabica canina,2008-10-01,489,489
COLPA BELGICA,otras vacunaciones,antirrabica canina,2008-10-01,10,10
COLQUECHACA,otras vacunaciones,antirrabica canina,2008-10-01,712,712
COLQUENCHA,otras vacunaciones,antirrabica canina,2008-10-01,5,5
COLQUIRI,otras vacunaciones,antirrabica canina,2008-10-01,354,354
COMANCHE,otras vacunaciones,antirrabica canina,2008-10-01,26,26
COMARAPA,otras vacunaciones,antirrabica canina,2008-10-01,198,198
COPACABANA,otras vacunaciones,antirrabica canina,2008-10-01,118,118
CORIPATA,otras vacunaciones,antirrabica canina,2008-10-01,76,76
CORO CORO,otras vacunaciones,antirrabica canina,2008-10-01,5,5
COROICO,otras vacunaciones,antirrabica canina,2008-10-01,20,20
CORQUE,otras vacunaciones,antirrabica canina,2008-10-01,408,408
COTAGAITA,otras vacunaciones,antirrabica canina,2008-10-01,334,334
COTOCA,otras vacunaciones,antirrabica canina,2008-10-01,3107,3107
CUATRO CAÑADAS,otras vacunaciones,antirrabica canina,2008-10-01,551,551
CUEVO,otras vacunaciones,antirrabica canina,2008-10-01,1149,1149
CULPINA,otras vacunaciones,antirrabica canina,2008-10-01,118,118
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2008-10-01,23,23
CURVA,otras vacunaciones,antirrabica canina,2008-10-01,341,341
DESAGUADERO,otras vacunaciones,antirrabica canina,2008-10-01,77,77
EL ALTO,otras vacunaciones,antirrabica canina,2008-10-01,923,923
EL CHORO,otras vacunaciones,antirrabica canina,2008-10-01,246,246
EL PUENTE(STC),otras vacunaciones,antirrabica canina,2008-10-01,267,267
EL PUENTE(TJA),otras vacunaciones,antirrabica canina,2008-10-01,989,989
EL TORNO,otras vacunaciones,antirrabica canina,2008-10-01,178,178
EL VILLAR,otras vacunaciones,antirrabica canina,2008-10-01,246,246
ENTRE RIOS,otras vacunaciones,antirrabica canina,2008-10-01,20,20
ENTRE RIOS,otras vacunaciones,antirrabica canina,2008-10-01,3151,3151
EUCALIPTUS,otras vacunaciones,antirrabica canina,2008-10-01,109,109
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2008-10-01,45,45
FILADELFIA,otras vacunaciones,antirrabica canina,2008-10-01,21,21
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2008-10-01,130,130
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2008-10-01,293,293
GUANAY,otras vacunaciones,antirrabica canina,2008-10-01,12,12
GUAQUI,otras vacunaciones,antirrabica canina,2008-10-01,152,152
HUACARETA,otras vacunaciones,antirrabica canina,2008-10-01,3725,3725
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,antirrabica canina,2008-10-01,665,665
HUACHACALLA,otras vacunaciones,antirrabica canina,2008-10-01,35,35
HUANUNI,otras vacunaciones,antirrabica canina,2008-10-01,10,10
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2008-10-01,246,246
ICHOCA,otras vacunaciones,antirrabica canina,2008-10-01,288,288
ICLA,otras vacunaciones,antirrabica canina,2008-10-01,108,108
INCAHUASI,otras vacunaciones,antirrabica canina,2008-10-01,439,439
INQUISIVI,otras vacunaciones,antirrabica canina,2008-10-01,257,257
IRUPANA (VILLA DE LANZA),otras vacunaciones,antirrabica canina,2008-10-01,90,90
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2008-10-01,591,591
LA ASUNTA,otras vacunaciones,antirrabica canina,2008-10-01,219,219
LA GUARDIA,otras vacunaciones,antirrabica canina,2008-10-01,10,10
LA PAZ,otras vacunaciones,antirrabica canina,2008-10-01,927,927
LA RIVERA,otras vacunaciones,antirrabica canina,2008-10-01,38,38
LAGUNILLAS,otras vacunaciones,antirrabica canina,2008-10-01,676,676
LAJA,otras vacunaciones,antirrabica canina,2008-10-01,21,21
LAS CARRERAS,otras vacunaciones,antirrabica canina,2008-10-01,108,108
LLALLAGUA,otras vacunaciones,antirrabica canina,2008-10-01,2016,2016
LURIBAY,otras vacunaciones,antirrabica canina,2008-10-01,387,387
MACHARETI,otras vacunaciones,antirrabica canina,2008-10-01,3101,3101
MAIRANA,otras vacunaciones,antirrabica canina,2008-10-01,25,25
MALLA,otras vacunaciones,antirrabica canina,2008-10-01,1,1
MAPIRI,otras vacunaciones,antirrabica canina,2008-10-01,5,5
MECAPACA,otras vacunaciones,antirrabica canina,2008-10-01,19,19
MINEROS,otras vacunaciones,antirrabica canina,2008-10-01,320,320
MIZQUE,otras vacunaciones,antirrabica canina,2008-10-01,331,331
MOCOMOCO,otras vacunaciones,antirrabica canina,2008-10-01,95,95
MOJOCOYA,otras vacunaciones,antirrabica canina,2008-10-01,270,270
MONTEAGUDO,otras vacunaciones,antirrabica canina,2008-10-01,7229,7229
MONTERO,otras vacunaciones,antirrabica canina,2008-10-01,1744,1744
MORO MORO,otras vacunaciones,antirrabica canina,2008-10-01,48,48
MOROCHATA,otras vacunaciones,antirrabica canina,2008-10-01,813,813
NAZACARA DE PACAJES,otras vacunaciones,antirrabica canina,2008-10-01,24,24
OCURI,otras vacunaciones,antirrabica canina,2008-10-01,278,278
OMEREQUE,otras vacunaciones,antirrabica canina,2008-10-01,83,83
ORURO,otras vacunaciones,antirrabica canina,2008-10-01,645,645
PADCAYA,otras vacunaciones,antirrabica canina,2008-10-01,3207,3207
PADILLA,otras vacunaciones,antirrabica canina,2008-10-01,843,843
PAILON,otras vacunaciones,antirrabica canina,2008-10-01,1161,1161
PALCA,otras vacunaciones,antirrabica canina,2008-10-01,32,32
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2008-10-01,81,81
PAMPA AULLAGAS,otras vacunaciones,antirrabica canina,2008-10-01,263,263
PAMPA GRANDE,otras vacunaciones,antirrabica canina,2008-10-01,5,5
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2008-10-01,35,35
PASORAPA,otras vacunaciones,antirrabica canina,2008-10-01,8,8
PATACAMAYA,otras vacunaciones,antirrabica canina,2008-10-01,112,112
PAZÑA,otras vacunaciones,antirrabica canina,2008-10-01,202,202
PELECHUCO,otras vacunaciones,antirrabica canina,2008-10-01,81,81
POCOATA,otras vacunaciones,antirrabica canina,2008-10-01,197,197
POCONA,otras vacunaciones,antirrabica canina,2008-10-01,225,225
POJO (CBBA),otras vacunaciones,antirrabica canina,2008-10-01,310,310
POOPO,otras vacunaciones,antirrabica canina,2008-10-01,211,211
POROMA,otras vacunaciones,antirrabica canina,2008-10-01,513,513
PORONGO,otras vacunaciones,antirrabica canina,2008-10-01,351,351
POSTRER VALLE,otras vacunaciones,antirrabica canina,2008-10-01,294,294
POTOSI,otras vacunaciones,antirrabica canina,2008-10-01,300,300
PRESTO,otras vacunaciones,antirrabica canina,2008-10-01,7,7
PUCARANI,otras vacunaciones,antirrabica canina,2008-10-01,174,174
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2008-10-01,202,202
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2008-10-01,273,273
PUERTO GONZALO MORENO,otras vacunaciones,antirrabica canina,2008-10-01,50,50
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2008-10-01,12,12
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2008-10-01,2,2
PUERTO RICO,otras vacunaciones,antirrabica canina,2008-10-01,115,115
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2008-10-01,347,347
PUNA,otras vacunaciones,antirrabica canina,2008-10-01,442,442
PUNATA,otras vacunaciones,antirrabica canina,2008-10-01,143,143
QUILLACOLLO,otras vacunaciones,antirrabica canina,2008-10-01,1750,1750
QUIME,otras vacunaciones,antirrabica canina,2008-10-01,171,171
RAVELO,otras vacunaciones,antirrabica canina,2008-10-01,130,130
ROBORE,otras vacunaciones,antirrabica canina,2008-10-01,212,212
SABAYA,otras vacunaciones,antirrabica canina,2008-10-01,263,263
SACABA,otras vacunaciones,antirrabica canina,2008-10-01,1671,1671
SACABAMBA,otras vacunaciones,antirrabica canina,2008-10-01,143,143
SAIPINA,otras vacunaciones,antirrabica canina,2008-10-01,10,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2008-10-01,159,159
SAMAIPATA,otras vacunaciones,antirrabica canina,2008-10-01,529,529
SAN AGUSTIN,otras vacunaciones,antirrabica canina,2008-10-01,98,98
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2008-10-01,170,170
SAN BENITO,otras vacunaciones,antirrabica canina,2008-10-01,24,24
SAN CARLOS,otras vacunaciones,antirrabica canina,2008-10-01,600,600
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2008-10-01,461,461
SAN JOSE DE CHIQUITOS,otras vacunaciones,antirrabica canina,2008-10-01,2612,2612
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica canina,2008-10-01,503,503
SAN JULIAN,otras vacunaciones,antirrabica canina,2008-10-01,4899,4899
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2008-10-01,2359,2359
SAN LUCAS,otras vacunaciones,antirrabica canina,2008-10-01,643,643
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica canina,2008-10-01,55,55
SAN PABLO DE LIPEZ,otras vacunaciones,antirrabica canina,2008-10-01,42,42
SAN PEDRO,otras vacunaciones,antirrabica canina,2008-10-01,21,21
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2008-10-01,207,207
SAN PEDRO DE CURAHUARA,otras vacunaciones,antirrabica canina,2008-10-01,47,47
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2008-10-01,52,52
SAN PEDRO(PND),otras vacunaciones,antirrabica canina,2008-10-01,30,30
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2008-10-01,5267,5267
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2008-10-01,2578,2578
SANTIAGO DE CALLAPA,otras vacunaciones,antirrabica canina,2008-10-01,93,93
SANTIAGO DE HUARI,otras vacunaciones,antirrabica canina,2008-10-01,539,539
SANTIVAÑES,otras vacunaciones,antirrabica canina,2008-10-01,1048,1048
SANTUARIO DE QUILLACAS,otras vacunaciones,antirrabica canina,2008-10-01,237,237
SENA,otras vacunaciones,antirrabica canina,2008-10-01,9,9
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2008-10-01,91,91
SICAYA,otras vacunaciones,antirrabica canina,2008-10-01,186,186
SIPE SIPE,otras vacunaciones,antirrabica canina,2008-10-01,470,470
SOPACHUY,otras vacunaciones,antirrabica canina,2008-10-01,301,301
SORACACHI,otras vacunaciones,antirrabica canina,2008-10-01,1251,1251
SORATA,otras vacunaciones,antirrabica canina,2008-10-01,118,118
SUCRE,otras vacunaciones,antirrabica canina,2008-10-01,563,563
TACACHI,otras vacunaciones,antirrabica canina,2008-10-01,20,20
TACACOMA,otras vacunaciones,antirrabica canina,2008-10-01,75,75
TACOPAYA,otras vacunaciones,antirrabica canina,2008-10-01,183,183
TAHUA,otras vacunaciones,antirrabica canina,2008-10-01,40,40
TAPACARI,otras vacunaciones,antirrabica canina,2008-10-01,363,363
TARABUCO,otras vacunaciones,antirrabica canina,2008-10-01,467,467
TARACO,otras vacunaciones,antirrabica canina,2008-10-01,293,293
TARATA,otras vacunaciones,antirrabica canina,2008-10-01,27,27
TARIJA,otras vacunaciones,antirrabica canina,2008-10-01,9648,9648
TARVITA,otras vacunaciones,antirrabica canina,2008-10-01,1266,1266
TEOPONTE,otras vacunaciones,antirrabica canina,2008-10-01,34,34
TIAWANACU,otras vacunaciones,antirrabica canina,2008-10-01,351,351
TINGUIPAYA,otras vacunaciones,antirrabica canina,2008-10-01,473,473
TIPUANI,otras vacunaciones,antirrabica canina,2008-10-01,13,13
TIQUIPAYA,otras vacunaciones,antirrabica canina,2008-10-01,300,300
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2008-10-01,278,278
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica canina,2008-10-01,5,5
TOCO,otras vacunaciones,antirrabica canina,2008-10-01,145,145
TODOS SANTOS,otras vacunaciones,antirrabica canina,2008-10-01,34,34
TOLATA,otras vacunaciones,antirrabica canina,2008-10-01,123,123
TOLEDO,otras vacunaciones,antirrabica canina,2008-10-01,177,177
TOMAVE,otras vacunaciones,antirrabica canina,2008-10-01,56,56
TOMINA,otras vacunaciones,antirrabica canina,2008-10-01,509,509
TORO TORO,otras vacunaciones,antirrabica canina,2008-10-01,30,30
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2008-10-01,342,342
TOTORA(ORR),otras vacunaciones,antirrabica canina,2008-10-01,655,655
TRINIDAD,otras vacunaciones,antirrabica canina,2008-10-01,931,931
TUPIZA,otras vacunaciones,antirrabica canina,2008-10-01,907,907
TURCO,otras vacunaciones,antirrabica canina,2008-10-01,38,38
