municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dt,TOTAL
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,15,15
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,14,14
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,15,15
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,18,18
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,18,18
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,21,21
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,9,9
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,215,215
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,14,14
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,10,10
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,25,25
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,27,27
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,11,11
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,224,224
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,10,10
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,5,5
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,9,9
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,26,26
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,228,228
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,9,9
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,35,35
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,64,64
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,5,5
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,111,111
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,32,32
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,14,14
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,30,30
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,11,11
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,24,24
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,10,10
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,12,12
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,28,28
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
REYES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,20,20
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,38,38
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,16,16
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,23,23
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,63,63
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,5,5
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,12,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,20,20
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,334,334
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,5,5
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,173,173
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,24,24
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,6,6
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,18,18
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,58,58
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,17,17
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,49,49
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,14,14
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,32,32
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,7,7
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,28,28
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,19,19
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,19,19
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,5,5
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,39,39
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,8,8
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,19,19
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-10-01,3,3
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,12,12
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,7,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,3,3
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,3,3
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,14,14
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,18,18
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,2,2
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,24,24
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,3,3
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,7,7
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,3,3
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,2,2
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,9,9
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,243,243
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,7,7
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,7,7
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,5,5
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,2,2
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,2,2
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,74,74
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,19,19
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,28,28
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,6,6
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,12,12
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,26,26
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,286,286
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,5,5
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,17,17
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,4,4
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-11-01,15,15
