municipality,group,variable,month,Repetidas,TOTAL
SICAYA,consultas prenatales,repetidas,2008-09-01,10,10
SIPE SIPE,consultas prenatales,repetidas,2008-09-01,285,285
SOPACHUY,consultas prenatales,repetidas,2008-09-01,51,51
SORACACHI,consultas prenatales,repetidas,2008-09-01,34,34
SORATA,consultas prenatales,repetidas,2008-09-01,69,69
SUCRE,consultas prenatales,repetidas,2008-09-01,2436,2436
TACACHI,consultas prenatales,repetidas,2008-09-01,2,2
TACACOMA,consultas prenatales,repetidas,2008-09-01,35,35
TACOBAMBA,consultas prenatales,repetidas,2008-09-01,14,14
TACOPAYA,consultas prenatales,repetidas,2008-09-01,40,40
TAPACARI,consultas prenatales,repetidas,2008-09-01,116,116
TARABUCO,consultas prenatales,repetidas,2008-09-01,148,148
TARACO,consultas prenatales,repetidas,2008-09-01,13,13
TARATA,consultas prenatales,repetidas,2008-09-01,35,35
TARIJA,consultas prenatales,repetidas,2008-09-01,1057,1057
TARVITA,consultas prenatales,repetidas,2008-09-01,104,104
TEOPONTE,consultas prenatales,repetidas,2008-09-01,35,35
TIAWANACU,consultas prenatales,repetidas,2008-09-01,52,52
TINGUIPAYA,consultas prenatales,repetidas,2008-09-01,68,68
TIPUANI,consultas prenatales,repetidas,2008-09-01,73,73
TIQUIPAYA,consultas prenatales,repetidas,2008-09-01,382,382
TIRAQUE (CBBA),consultas prenatales,repetidas,2008-09-01,261,261
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2008-09-01,6,6
TOCO,consultas prenatales,repetidas,2008-09-01,21,21
TODOS SANTOS,consultas prenatales,repetidas,2008-09-01,2,2
TOLATA,consultas prenatales,repetidas,2008-09-01,30,30
TOLEDO,consultas prenatales,repetidas,2008-09-01,20,20
TOMAVE,consultas prenatales,repetidas,2008-09-01,33,33
TOMINA,consultas prenatales,repetidas,2008-09-01,64,64
TORO TORO,consultas prenatales,repetidas,2008-09-01,38,38
TOTORA(CBBA),consultas prenatales,repetidas,2008-09-01,93,93
TOTORA(ORR),consultas prenatales,repetidas,2008-09-01,20,20
TRIGAL,consultas prenatales,repetidas,2008-09-01,6,6
TRINIDAD,consultas prenatales,repetidas,2008-09-01,829,829
TUPIZA,consultas prenatales,repetidas,2008-09-01,308,308
TURCO,consultas prenatales,repetidas,2008-09-01,23,23
UMALA,consultas prenatales,repetidas,2008-09-01,10,10
UNCIA,consultas prenatales,repetidas,2008-09-01,175,175
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2008-09-01,97,97
URUBICHA,consultas prenatales,repetidas,2008-09-01,57,57
UYUNI,consultas prenatales,repetidas,2008-09-01,200,200
VACAS,consultas prenatales,repetidas,2008-09-01,42,42
VALLEGRANDE,consultas prenatales,repetidas,2008-09-01,102,102
VIACHA,consultas prenatales,repetidas,2008-09-01,234,234
VILA VILA,consultas prenatales,repetidas,2008-09-01,21,21
VILLA MONTES,consultas prenatales,repetidas,2008-09-01,238,238
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-09-01,9,9
VILLA RIVERO,consultas prenatales,repetidas,2008-09-01,11,11
VILLA SERRANO,consultas prenatales,repetidas,2008-09-01,89,89
VILLA TUNARI,consultas prenatales,repetidas,2008-09-01,393,393
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-09-01,38,38
VILLAZON,consultas prenatales,repetidas,2008-09-01,345,345
VINTO,consultas prenatales,repetidas,2008-09-01,191,191
VITICHI,consultas prenatales,repetidas,2008-09-01,53,53
WALDO BALLIVIAN,consultas prenatales,repetidas,2008-09-01,16,16
WARNES,consultas prenatales,repetidas,2008-09-01,409,409
YACO,consultas prenatales,repetidas,2008-09-01,24,24
YACUIBA,consultas prenatales,repetidas,2008-09-01,333,333
YAMPARAEZ,consultas prenatales,repetidas,2008-09-01,51,51
YANACACHI,consultas prenatales,repetidas,2008-09-01,18,18
YAPACANI,consultas prenatales,repetidas,2008-09-01,232,232
YOCALLA,consultas prenatales,repetidas,2008-09-01,28,28
YOTALA,consultas prenatales,repetidas,2008-09-01,66,66
YUNCHARA,consultas prenatales,repetidas,2008-09-01,23,23
ZUDAÑEZ,consultas prenatales,repetidas,2008-09-01,70,70
ACACIO,consultas prenatales,repetidas,2008-10-01,17,17
ACHACACHI,consultas prenatales,repetidas,2008-10-01,183,183
ACHOCALLA,consultas prenatales,repetidas,2008-10-01,68,68
AIQUILE,consultas prenatales,repetidas,2008-10-01,185,185
ALALAY,consultas prenatales,repetidas,2008-10-01,14,14
ALCALA,consultas prenatales,repetidas,2008-10-01,22,22
ANCORAIMES,consultas prenatales,repetidas,2008-10-01,57,57
ANDAMARCA,consultas prenatales,repetidas,2008-10-01,13,13
ANTEQUERA,consultas prenatales,repetidas,2008-10-01,6,6
ANZALDO,consultas prenatales,repetidas,2008-10-01,17,17
APOLO,consultas prenatales,repetidas,2008-10-01,87,87
ARAMPAMPA,consultas prenatales,repetidas,2008-10-01,24,24
ARANI,consultas prenatales,repetidas,2008-10-01,56,56
ARBIETO,consultas prenatales,repetidas,2008-10-01,33,33
ARQUE,consultas prenatales,repetidas,2008-10-01,38,38
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-10-01,138,138
ATOCHA,consultas prenatales,repetidas,2008-10-01,83,83
AUCAPATA,consultas prenatales,repetidas,2008-10-01,7,7
AYATA,consultas prenatales,repetidas,2008-10-01,15,15
AYO AYO,consultas prenatales,repetidas,2008-10-01,23,23
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-10-01,119,119
AZURDUY,consultas prenatales,repetidas,2008-10-01,60,60
BATALLAS,consultas prenatales,repetidas,2008-10-01,52,52
BAURES,consultas prenatales,repetidas,2008-10-01,25,25
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2008-10-01,1,1
BELEN DE URMIRI,consultas prenatales,repetidas,2008-10-01,3,3
BELLA FLOR,consultas prenatales,repetidas,2008-10-01,4,4
BERMEJO,consultas prenatales,repetidas,2008-10-01,286,286
BETANZOS,consultas prenatales,repetidas,2008-10-01,174,174
BOLIVAR,consultas prenatales,repetidas,2008-10-01,19,19
BOLPEBRA,consultas prenatales,repetidas,2008-10-01,6,6
BOYUIBE,consultas prenatales,repetidas,2008-10-01,20,20
BUENA VISTA,consultas prenatales,repetidas,2008-10-01,56,56
CABEZAS,consultas prenatales,repetidas,2008-10-01,99,99
CAIROMA,consultas prenatales,repetidas,2008-10-01,43,43
"CAIZA ""D""",consultas prenatales,repetidas,2008-10-01,51,51
CAJUATA,consultas prenatales,repetidas,2008-10-01,68,68
CALACOTO,consultas prenatales,repetidas,2008-10-01,13,13
CALAMARCA,consultas prenatales,repetidas,2008-10-01,55,55
CAMARGO,consultas prenatales,repetidas,2008-10-01,159,159
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2008-10-01,15,15
CAMIRI,consultas prenatales,repetidas,2008-10-01,262,262
CAPINOTA,consultas prenatales,repetidas,2008-10-01,153,153
CAQUIAVIRI,consultas prenatales,repetidas,2008-10-01,25,25
CARACOLLO,consultas prenatales,repetidas,2008-10-01,101,101
CARANAVI,consultas prenatales,repetidas,2008-10-01,363,363
CARANGAS,consultas prenatales,repetidas,2008-10-01,1,1
CARAPARI,consultas prenatales,repetidas,2008-10-01,87,87
CARIPUYO,consultas prenatales,repetidas,2008-10-01,48,48
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2008-10-01,17,17
CATACORA,consultas prenatales,repetidas,2008-10-01,3,3
CHALLAPATA,consultas prenatales,repetidas,2008-10-01,219,219
CHAQUI,consultas prenatales,repetidas,2008-10-01,20,20
CHARAGUA,consultas prenatales,repetidas,2008-10-01,190,190
CHARAÑA,consultas prenatales,repetidas,2008-10-01,7,7
CHAYANTA,consultas prenatales,repetidas,2008-10-01,82,82
CHIMORE,consultas prenatales,repetidas,2008-10-01,67,67
CHIPAYA,consultas prenatales,repetidas,2008-10-01,6,6
CHOQUE COTA,consultas prenatales,repetidas,2008-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2008-10-01,165,165
CHUMA,consultas prenatales,repetidas,2008-10-01,26,26
CLIZA,consultas prenatales,repetidas,2008-10-01,137,137
COBIJA,consultas prenatales,repetidas,2008-10-01,613,613
COCHABAMBA,consultas prenatales,repetidas,2008-10-01,6570,6570
COIPASA,consultas prenatales,repetidas,2008-10-01,2,2
COLCAPIRHUA,consultas prenatales,repetidas,2008-10-01,483,483
"COLCHA ""K""",consultas prenatales,repetidas,2008-10-01,49,49
COLLANA,consultas prenatales,repetidas,2008-10-01,11,11
COLOMI,consultas prenatales,repetidas,2008-10-01,103,103
COLPA BELGICA,consultas prenatales,repetidas,2008-10-01,40,40
COLQUECHACA,consultas prenatales,repetidas,2008-10-01,106,106
COLQUENCHA,consultas prenatales,repetidas,2008-10-01,33,33
COLQUIRI,consultas prenatales,repetidas,2008-10-01,98,98
COMANCHE,consultas prenatales,repetidas,2008-10-01,14,14
COMARAPA,consultas prenatales,repetidas,2008-10-01,182,182
COMBAYA,consultas prenatales,repetidas,2008-10-01,6,6
CONCEPCION,consultas prenatales,repetidas,2008-10-01,116,116
COPACABANA,consultas prenatales,repetidas,2008-10-01,62,62
CORIPATA,consultas prenatales,repetidas,2008-10-01,84,84
CORO CORO,consultas prenatales,repetidas,2008-10-01,26,26
COROICO,consultas prenatales,repetidas,2008-10-01,127,127
CORQUE,consultas prenatales,repetidas,2008-10-01,34,34
COTAGAITA,consultas prenatales,repetidas,2008-10-01,151,151
COTOCA,consultas prenatales,repetidas,2008-10-01,256,256
CUATRO CAÑADAS,consultas prenatales,repetidas,2008-10-01,87,87
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2008-10-01,3,3
CUEVO,consultas prenatales,repetidas,2008-10-01,22,22
CULPINA,consultas prenatales,repetidas,2008-10-01,111,111
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2008-10-01,36,36
CURVA,consultas prenatales,repetidas,2008-10-01,3,3
DESAGUADERO,consultas prenatales,repetidas,2008-10-01,28,28
EL ALTO,consultas prenatales,repetidas,2008-10-01,6163,6163
EL CHORO,consultas prenatales,repetidas,2008-10-01,28,28
EL PUENTE(STC),consultas prenatales,repetidas,2008-10-01,67,67
EL PUENTE(TJA),consultas prenatales,repetidas,2008-10-01,71,71
EL TORNO,consultas prenatales,repetidas,2008-10-01,403,403
EL VILLAR,consultas prenatales,repetidas,2008-10-01,31,31
ENTRE RIOS,consultas prenatales,repetidas,2008-10-01,113,113
ENTRE RIOS,consultas prenatales,repetidas,2008-10-01,108,108
EUCALIPTUS,consultas prenatales,repetidas,2008-10-01,28,28
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2008-10-01,3,3
EXALTACION,consultas prenatales,repetidas,2008-10-01,6,6
FERNANDEZ ALONSO,consultas prenatales,repetidas,2008-10-01,74,74
FILADELFIA,consultas prenatales,repetidas,2008-10-01,13,13
GENERAL SAAVEDRA,consultas prenatales,repetidas,2008-10-01,79,79
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2008-10-01,25,25
GUANAY,consultas prenatales,repetidas,2008-10-01,94,94
GUAQUI,consultas prenatales,repetidas,2008-10-01,27,27
GUAYARAMERIN,consultas prenatales,repetidas,2008-10-01,347,347
GUTIERREZ,consultas prenatales,repetidas,2008-10-01,52,52
HUACARETA,consultas prenatales,repetidas,2008-10-01,75,75
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2008-10-01,17,17
HUACHACALLA,consultas prenatales,repetidas,2008-10-01,9,9
HUANUNI,consultas prenatales,repetidas,2008-10-01,181,181
HUARACAJE,consultas prenatales,repetidas,2008-10-01,22,22
HUAYLLAMARCA,consultas prenatales,repetidas,2008-10-01,8,8
ICHOCA,consultas prenatales,repetidas,2008-10-01,13,13
ICLA,consultas prenatales,repetidas,2008-10-01,63,63
INCAHUASI,consultas prenatales,repetidas,2008-10-01,241,241
INGAVI (HUMAITA),consultas prenatales,repetidas,2008-10-01,2,2
INQUISIVI,consultas prenatales,repetidas,2008-10-01,40,40
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2008-10-01,65,65
IXIAMAS,consultas prenatales,repetidas,2008-10-01,59,59
JESUS DE MACHACA,consultas prenatales,repetidas,2008-10-01,50,50
LA ASUNTA,consultas prenatales,repetidas,2008-10-01,276,276
LA GUARDIA,consultas prenatales,repetidas,2008-10-01,614,614
LA PAZ,consultas prenatales,repetidas,2008-10-01,6716,6716
LA RIVERA,consultas prenatales,repetidas,2008-10-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2008-10-01,52,52
LAJA,consultas prenatales,repetidas,2008-10-01,62,62
LAS CARRERAS,consultas prenatales,repetidas,2008-10-01,29,29
LICOMA PAMPA,consultas prenatales,repetidas,2008-10-01,12,12
LLALLAGUA,consultas prenatales,repetidas,2008-10-01,203,203
LLICA,consultas prenatales,repetidas,2008-10-01,21,21
LORETO,consultas prenatales,repetidas,2008-10-01,4,4
LURIBAY,consultas prenatales,repetidas,2008-10-01,33,33
MACHACAMARCA,consultas prenatales,repetidas,2008-10-01,25,25
MACHARETI,consultas prenatales,repetidas,2008-10-01,64,64
MAGDALENA,consultas prenatales,repetidas,2008-10-01,85,85
MAIRANA,consultas prenatales,repetidas,2008-10-01,75,75
MALLA,consultas prenatales,repetidas,2008-10-01,7,7
MAPIRI,consultas prenatales,repetidas,2008-10-01,87,87
MECAPACA,consultas prenatales,repetidas,2008-10-01,37,37
MINEROS,consultas prenatales,repetidas,2008-10-01,117,117
MIZQUE,consultas prenatales,repetidas,2008-10-01,150,150
MOCOMOCO,consultas prenatales,repetidas,2008-10-01,40,40
MOJINETE,consultas prenatales,repetidas,2008-10-01,4,4
MOJOCOYA,consultas prenatales,repetidas,2008-10-01,56,56
MONTEAGUDO,consultas prenatales,repetidas,2008-10-01,277,277
MONTERO,consultas prenatales,repetidas,2008-10-01,572,572
MORO MORO,consultas prenatales,repetidas,2008-10-01,3,3
MOROCHATA,consultas prenatales,repetidas,2008-10-01,88,88
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2008-10-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2008-10-01,4,4
OCURI,consultas prenatales,repetidas,2008-10-01,95,95
OKINAWA,consultas prenatales,repetidas,2008-10-01,106,106
OMEREQUE,consultas prenatales,repetidas,2008-10-01,32,32
ORURO,consultas prenatales,repetidas,2008-10-01,2452,2452
PADCAYA,consultas prenatales,repetidas,2008-10-01,69,69
PADILLA,consultas prenatales,repetidas,2008-10-01,69,69
PAILON,consultas prenatales,repetidas,2008-10-01,149,149
PALCA,consultas prenatales,repetidas,2008-10-01,33,33
PALOS BLANCOS,consultas prenatales,repetidas,2008-10-01,187,187
PAMPA AULLAGAS,consultas prenatales,repetidas,2008-10-01,21,21
PAMPA GRANDE,consultas prenatales,repetidas,2008-10-01,56,56
PAPEL PAMPA,consultas prenatales,repetidas,2008-10-01,5,5
PASORAPA,consultas prenatales,repetidas,2008-10-01,11,11
PATACAMAYA,consultas prenatales,repetidas,2008-10-01,134,134
PAZÑA,consultas prenatales,repetidas,2008-10-01,32,32
PELECHUCO,consultas prenatales,repetidas,2008-10-01,17,17
POCOATA,consultas prenatales,repetidas,2008-10-01,80,80
POCONA,consultas prenatales,repetidas,2008-10-01,60,60
POJO (CBBA),consultas prenatales,repetidas,2008-10-01,78,78
POOPO,consultas prenatales,repetidas,2008-10-01,40,40
PORCO,consultas prenatales,repetidas,2008-10-01,70,70
POROMA,consultas prenatales,repetidas,2008-10-01,73,73
PORONGO,consultas prenatales,repetidas,2008-10-01,40,40
PORTACHUELO,consultas prenatales,repetidas,2008-10-01,301,301
PORVENIR,consultas prenatales,repetidas,2008-10-01,50,50
POSTRER VALLE,consultas prenatales,repetidas,2008-10-01,6,6
POTOSI,consultas prenatales,repetidas,2008-10-01,1545,1545
PRESTO,consultas prenatales,repetidas,2008-10-01,51,51
PUCARA,consultas prenatales,repetidas,2008-10-01,11,11
PUCARANI,consultas prenatales,repetidas,2008-10-01,75,75
PUERTO ACOSTA,consultas prenatales,repetidas,2008-10-01,57,57
PUERTO CARABUCO,consultas prenatales,repetidas,2008-10-01,27,27
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2008-10-01,23,23
PUERTO PEREZ,consultas prenatales,repetidas,2008-10-01,12,12
PUERTO QUIJARRO,consultas prenatales,repetidas,2008-10-01,54,54
PUERTO RICO,consultas prenatales,repetidas,2008-10-01,43,43
PUERTO SILES,consultas prenatales,repetidas,2008-10-01,4,4
PUERTO SUAREZ,consultas prenatales,repetidas,2008-10-01,123,123
PUERTO VILLARROEL,consultas prenatales,repetidas,2008-10-01,323,323
PUNA,consultas prenatales,repetidas,2008-10-01,180,180
PUNATA,consultas prenatales,repetidas,2008-10-01,192,192
QUIABAYA,consultas prenatales,repetidas,2008-10-01,6,6
QUILLACOLLO,consultas prenatales,repetidas,2008-10-01,523,523
QUIME,consultas prenatales,repetidas,2008-10-01,34,34
QUIRUSILLAS,consultas prenatales,repetidas,2008-10-01,4,4
RAVELO,consultas prenatales,repetidas,2008-10-01,96,96
REYES,consultas prenatales,repetidas,2008-10-01,33,33
RIBERALTA,consultas prenatales,repetidas,2008-10-01,1026,1026
ROBORE,consultas prenatales,repetidas,2008-10-01,127,127
RURRENABAQUE,consultas prenatales,repetidas,2008-10-01,125,125
SABAYA,consultas prenatales,repetidas,2008-10-01,18,18
SACABA,consultas prenatales,repetidas,2008-10-01,818,818
SACABAMBA,consultas prenatales,repetidas,2008-10-01,13,13
SACACA,consultas prenatales,repetidas,2008-10-01,119,119
SAIPINA,consultas prenatales,repetidas,2008-10-01,41,41
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2008-10-01,62,62
SAMAIPATA,consultas prenatales,repetidas,2008-10-01,33,33
SAN AGUSTIN,consultas prenatales,repetidas,2008-10-01,14,14
SAN ANDRES,consultas prenatales,repetidas,2008-10-01,40,40
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2008-10-01,14,14
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2008-10-01,10,10
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2008-10-01,38,38
SAN BENITO,consultas prenatales,repetidas,2008-10-01,66,66
SAN BORJA,consultas prenatales,repetidas,2008-10-01,239,239
SAN BUENA VENTURA,consultas prenatales,repetidas,2008-10-01,93,93
SAN CARLOS,consultas prenatales,repetidas,2008-10-01,189,189
SAN IGNACIO,consultas prenatales,repetidas,2008-10-01,166,166
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2008-10-01,478,478
SAN JAVIER(BNI),consultas prenatales,repetidas,2008-10-01,34,34
SAN JAVIER(STC),consultas prenatales,repetidas,2008-10-01,121,121
SAN JOAQUIN,consultas prenatales,repetidas,2008-10-01,10,10
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2008-10-01,85,85
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2008-10-01,48,48
SAN JULIAN,consultas prenatales,repetidas,2008-10-01,268,268
SAN LORENZO(PND),consultas prenatales,repetidas,2008-10-01,18,18
SAN LORENZO(TJA),consultas prenatales,repetidas,2008-10-01,90,90
SAN LUCAS,consultas prenatales,repetidas,2008-10-01,330,330
SAN MATIAS,consultas prenatales,repetidas,2008-10-01,97,97
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2008-10-01,57,57
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2008-10-01,18,18
SAN PEDRO,consultas prenatales,repetidas,2008-10-01,89,89
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2008-10-01,101,101
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2008-10-01,14,14
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2008-10-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2008-10-01,14,14
SAN PEDRO(PND),consultas prenatales,repetidas,2008-10-01,7,7
SAN RAFAEL,consultas prenatales,repetidas,2008-10-01,59,59
SAN RAMON,consultas prenatales,repetidas,2008-10-01,85,85
SAN RAMON,consultas prenatales,repetidas,2008-10-01,18,18
SANTA ANA,consultas prenatales,repetidas,2008-10-01,207,207
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2008-10-01,7485,7485
SANTA ROSA,consultas prenatales,repetidas,2008-10-01,75,75
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2008-10-01,138,138
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2008-10-01,34,34
SANTIAGO DE HUARI,consultas prenatales,repetidas,2008-10-01,27,27
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2008-10-01,12,12
SANTIVAÑES,consultas prenatales,repetidas,2008-10-01,12,12
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2008-10-01,16,16
SAPAHAQUI,consultas prenatales,repetidas,2008-10-01,17,17
SENA,consultas prenatales,repetidas,2008-10-01,17,17
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2008-10-01,63,63
SICAYA,consultas prenatales,repetidas,2008-10-01,11,11
SIPE SIPE,consultas prenatales,repetidas,2008-10-01,288,288
SOPACHUY,consultas prenatales,repetidas,2008-10-01,47,47
SORACACHI,consultas prenatales,repetidas,2008-10-01,36,36
SORATA,consultas prenatales,repetidas,2008-10-01,78,78
SUCRE,consultas prenatales,repetidas,2008-10-01,2741,2741
TACACHI,consultas prenatales,repetidas,2008-10-01,2,2
TACACOMA,consultas prenatales,repetidas,2008-10-01,38,38
TACOBAMBA,consultas prenatales,repetidas,2008-10-01,14,14
TACOPAYA,consultas prenatales,repetidas,2008-10-01,43,43
TAHUA,consultas prenatales,repetidas,2008-10-01,2,2
TAPACARI,consultas prenatales,repetidas,2008-10-01,120,120
TARABUCO,consultas prenatales,repetidas,2008-10-01,175,175
TARACO,consultas prenatales,repetidas,2008-10-01,10,10
TARATA,consultas prenatales,repetidas,2008-10-01,43,43
TARIJA,consultas prenatales,repetidas,2008-10-01,1313,1313
TARVITA,consultas prenatales,repetidas,2008-10-01,94,94
TEOPONTE,consultas prenatales,repetidas,2008-10-01,28,28
TIAWANACU,consultas prenatales,repetidas,2008-10-01,53,53
TINGUIPAYA,consultas prenatales,repetidas,2008-10-01,93,93
TIPUANI,consultas prenatales,repetidas,2008-10-01,56,56
TIQUIPAYA,consultas prenatales,repetidas,2008-10-01,233,233
TIRAQUE (CBBA),consultas prenatales,repetidas,2008-10-01,272,272
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2008-10-01,4,4
TOCO,consultas prenatales,repetidas,2008-10-01,18,18
TODOS SANTOS,consultas prenatales,repetidas,2008-10-01,3,3
TOLATA,consultas prenatales,repetidas,2008-10-01,23,23
TOLEDO,consultas prenatales,repetidas,2008-10-01,19,19
TOMAVE,consultas prenatales,repetidas,2008-10-01,35,35
TOMINA,consultas prenatales,repetidas,2008-10-01,74,74
TORO TORO,consultas prenatales,repetidas,2008-10-01,48,48
TOTORA(CBBA),consultas prenatales,repetidas,2008-10-01,99,99
TOTORA(ORR),consultas prenatales,repetidas,2008-10-01,23,23
TRIGAL,consultas prenatales,repetidas,2008-10-01,5,5
TRINIDAD,consultas prenatales,repetidas,2008-10-01,914,914
TUPIZA,consultas prenatales,repetidas,2008-10-01,302,302
TURCO,consultas prenatales,repetidas,2008-10-01,26,26
UMALA,consultas prenatales,repetidas,2008-10-01,11,11
UNCIA,consultas prenatales,repetidas,2008-10-01,121,121
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2008-10-01,97,97
URUBICHA,consultas prenatales,repetidas,2008-10-01,62,62
UYUNI,consultas prenatales,repetidas,2008-10-01,186,186
VACAS,consultas prenatales,repetidas,2008-10-01,44,44
VALLEGRANDE,consultas prenatales,repetidas,2008-10-01,93,93
VIACHA,consultas prenatales,repetidas,2008-10-01,234,234
VILA VILA,consultas prenatales,repetidas,2008-10-01,24,24
VILLA MONTES,consultas prenatales,repetidas,2008-10-01,157,157
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-10-01,2,2
VILLA RIVERO,consultas prenatales,repetidas,2008-10-01,26,26
VILLA SERRANO,consultas prenatales,repetidas,2008-10-01,98,98
VILLA TUNARI,consultas prenatales,repetidas,2008-10-01,427,427
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-10-01,69,69
VILLAZON,consultas prenatales,repetidas,2008-10-01,318,318
VINTO,consultas prenatales,repetidas,2008-10-01,272,272
VITICHI,consultas prenatales,repetidas,2008-10-01,42,42
WALDO BALLIVIAN,consultas prenatales,repetidas,2008-10-01,3,3
WARNES,consultas prenatales,repetidas,2008-10-01,376,376
YACO,consultas prenatales,repetidas,2008-10-01,24,24
YACUIBA,consultas prenatales,repetidas,2008-10-01,560,560
YAMPARAEZ,consultas prenatales,repetidas,2008-10-01,32,32
YANACACHI,consultas prenatales,repetidas,2008-10-01,21,21
YAPACANI,consultas prenatales,repetidas,2008-10-01,224,224
YOCALLA,consultas prenatales,repetidas,2008-10-01,18,18
YOTALA,consultas prenatales,repetidas,2008-10-01,52,52
YUNCHARA,consultas prenatales,repetidas,2008-10-01,21,21
ZUDAÑEZ,consultas prenatales,repetidas,2008-10-01,57,57
ACACIO,consultas prenatales,repetidas,2008-11-01,34,34
ACHACACHI,consultas prenatales,repetidas,2008-11-01,70,70
ACHOCALLA,consultas prenatales,repetidas,2008-11-01,50,50
AIQUILE,consultas prenatales,repetidas,2008-11-01,213,213
ALALAY,consultas prenatales,repetidas,2008-11-01,9,9
ALCALA,consultas prenatales,repetidas,2008-11-01,13,13
ANCORAIMES,consultas prenatales,repetidas,2008-11-01,48,48
ANDAMARCA,consultas prenatales,repetidas,2008-11-01,11,11
ANTEQUERA,consultas prenatales,repetidas,2008-11-01,2,2
ANZALDO,consultas prenatales,repetidas,2008-11-01,20,20
APOLO,consultas prenatales,repetidas,2008-11-01,83,83
ARAMPAMPA,consultas prenatales,repetidas,2008-11-01,27,27
ARANI,consultas prenatales,repetidas,2008-11-01,66,66
ARBIETO,consultas prenatales,repetidas,2008-11-01,37,37
ARQUE,consultas prenatales,repetidas,2008-11-01,38,38
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-11-01,94,94
ATOCHA,consultas prenatales,repetidas,2008-11-01,69,69
AUCAPATA,consultas prenatales,repetidas,2008-11-01,5,5
AYATA,consultas prenatales,repetidas,2008-11-01,9,9
AYO AYO,consultas prenatales,repetidas,2008-11-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-11-01,123,123
AZURDUY,consultas prenatales,repetidas,2008-11-01,81,81
BATALLAS,consultas prenatales,repetidas,2008-11-01,52,52
BAURES,consultas prenatales,repetidas,2008-11-01,27,27
BELEN DE URMIRI,consultas prenatales,repetidas,2008-11-01,6,6
BELLA FLOR,consultas prenatales,repetidas,2008-11-01,2,2
BERMEJO,consultas prenatales,repetidas,2008-11-01,228,228
BETANZOS,consultas prenatales,repetidas,2008-11-01,205,205
BOLIVAR,consultas prenatales,repetidas,2008-11-01,16,16
BOLPEBRA,consultas prenatales,repetidas,2008-11-01,8,8
BOYUIBE,consultas prenatales,repetidas,2008-11-01,16,16
BUENA VISTA,consultas prenatales,repetidas,2008-11-01,58,58
CABEZAS,consultas prenatales,repetidas,2008-11-01,99,99
CAIROMA,consultas prenatales,repetidas,2008-11-01,35,35
"CAIZA ""D""",consultas prenatales,repetidas,2008-11-01,51,51
CAJUATA,consultas prenatales,repetidas,2008-11-01,58,58
CALACOTO,consultas prenatales,repetidas,2008-11-01,13,13
