municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,7,7
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,11,11
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,16,16
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,12,12
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,17,17
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,5,5
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,2,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,266,266
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,78,78
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,3,3
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,3,3
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,50,50
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,16,16
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,14,14
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,70,70
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,11,11
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,29,29
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,73,73
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,12,12
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,109,109
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,5,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,4,4
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,17,17
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,247,247
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,16,16
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,53,53
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,79,79
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,11,11
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,1,1
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,171,171
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,10,10
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,248,248
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,10,10
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,2,2
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,86,86
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,9,9
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,9,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,10,10
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-10-01,9,9
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,70,70
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,65,65
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,20,20
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,23,23
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,34,34
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,39,39
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,33,33
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,21,21
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,56,56
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,41,41
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,7,7
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,20,20
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,37,37
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,29,29
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,119,119
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,29,29
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,27,27
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,105,105
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,21,21
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,53,53
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,36,36
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,21,21
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,18,18
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,24,24
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,37,37
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,89,89
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1655,1655
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,81,81
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,20,20
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,39,39
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,25,25
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,36,36
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,33,33
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,15,15
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,28,28
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,22,22
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,77,77
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,36,36
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1533,1533
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,15,15
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,100,100
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,29,29
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,36,36
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,27,27
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,66,66
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,16,16
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,106,106
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,7,7
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,32,32
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,18,18
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,15,15
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,70,70
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,133,133
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1430,1430
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,49,49
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,11,11
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,15,15
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,23,23
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,38,38
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,36,36
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,7,7
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,68,68
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,189,189
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,7,7
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,34,34
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,582,582
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,17,17
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,18,18
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,64,64
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,48,48
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,11,11
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,29,29
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,15,15
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,16,16
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,37,37
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,473,473
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,30,30
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,15,15
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,33,33
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,11,11
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,34,34
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,146,146
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,47,47
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,57,57
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,121,121
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,24,24
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,33,33
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,192,192
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,41,41
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,23,23
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,196,196
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,7,7
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,44,44
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,17,17
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,92,92
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,19,19
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,32,32
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,35,35
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,115,115
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,16,16
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,33,33
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,23,23
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,90,90
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,10,10
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,65,65
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,29,29
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,34,34
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,35,35
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,13,13
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,4,4
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,28,28
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2477,2477
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,14,14
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,26,26
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,6,6
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,7,7
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,3,3
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,1,1
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,56,56
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,12,12
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,5,5
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,30,30
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,524,524
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,17,17
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,11,11
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,16,16
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,27,27
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,29,29
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,2,2
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,384,384
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,19,19
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,8,8
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,9,9
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-11-01,34,34
