municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,8,8
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,2,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,157,157
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,61,61
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,5,5
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,1,1
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,21,21
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,25,25
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,12,12
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,40,40
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,11,11
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,19,19
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,56,56
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,8,8
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,81,81
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,1,1
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,6,6
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,23,23
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,84,84
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,14,14
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,56,56
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,44,44
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,13,13
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,59,59
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,4,4
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,104,104
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,8,8
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,6,6
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,88,88
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,5,5
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,15,15
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,7,7
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-10-01,12,12
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,54,54
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,9,9
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,25,25
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,20,20
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,24,24
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,17,17
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,9,9
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,70,70
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,49,49
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,23,23
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,32,32
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,77,77
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,20,20
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,79,79
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,20,20
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,9,9
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,47,47
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,44,44
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,80,80
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,19,19
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,76,76
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1031,1031
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,50,50
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,26,26
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,35,35
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,28,28
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,32,32
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,28,28
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,59,59
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,23,23
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,32,32
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1054,1054
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,50,50
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,17,17
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,37,37
ESMERALDA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,27,27
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,59,59
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,24,24
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,53,53
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,52,52
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,98,98
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,69,69
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1109,1109
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,44,44
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,21,21
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,19,19
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,24,24
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,61,61
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,138,138
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,31,31
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,23,23
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,398,398
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,50,50
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,33,33
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,33,33
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,17,17
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,55,55
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,303,303
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,28,28
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,24,24
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,51,51
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,54,54
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,43,43
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,61,61
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,203,203
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,24,24
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,21,21
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,136,136
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,22,22
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,12,12
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,74,74
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,28,28
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,41,41
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,80,80
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,46,46
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,21,21
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,64,64
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,25,25
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,23,23
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,31,31
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,8,8
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,20,20
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,33,33
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1515,1515
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,24,24
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,22,22
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,61,61
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,10,10
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,15,15
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,669,669
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,3,3
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,14,14
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,21,21
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,42,42
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,13,13
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,308,308
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,28,28
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,7,7
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,18,18
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,17,17
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,137,137
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,35,35
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,4,4
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,5,5
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,16,16
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,11,11
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,35,35
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,6,6
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,1,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2008-11-01,137,137
