municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,14,14
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,19,19
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,15,15
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,28,28
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,23,23
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1183,1183
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,18,18
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,35,35
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,20,20
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,22,22
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,32,32
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,16,16
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,21,21
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,17,17
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,16,16
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,15,15
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,9,9
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,53,53
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,65,65
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1079,1079
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,44,44
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,13,13
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,40,40
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,12,12
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,118,118
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,44,44
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,18,18
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,18,18
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,444,444
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,12,12
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,14,14
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,14,14
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,9,9
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,29,29
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,22,22
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,12,12
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,13,13
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,820,820
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,19,19
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,25,25
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,28,28
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,16,16
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,98,98
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,42,42
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,20,20
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,110,110
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,12,12
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,20,20
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,146,146
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,27,27
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,145,145
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,24,24
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,14,14
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,33,33
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,12,12
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,22,22
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,37,37
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,46,46
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,26,26
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,16,16
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,23,23
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,14,14
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,30,30
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,20,20
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,31,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,12,12
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,24,24
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2691,2691
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,15,15
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,16,16
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,43,43
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,18,18
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,241,241
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,10,10
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,24,24
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,218,218
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,38,38
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,69,69
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,72,72
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,9,9
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,4,4
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,8,8
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,11,11
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,16,16
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,116,116
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,15,15
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,39,39
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,9,9
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,6,6
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,41,41
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,27,27
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,1,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,113,113
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,21,21
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,68,68
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,81,81
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,7,7
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,187,187
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,5,5
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,2,2
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,33,33
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-11-01,17,17
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,47,47
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,16,16
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,32,32
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,17,17
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,35,35
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,22,22
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,34,34
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,11,11
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,8,8
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,10,10
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,22,22
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,52,52
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,20,20
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,60,60
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,12,12
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,6,6
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,31,31
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,7,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,29,29
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,9,9
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,30,30
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,16,16
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,5,5
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,18,18
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,43,43
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1157,1157
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,74,74
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,3,3
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,23,23
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-12-01,4,4
