,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
URUBICHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,9,0,0,0,9,9
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,12,0,62,0,74,74
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,9,0,9,9
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,59,0,43,0,102,102
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,7,0,7,7
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,30,0,43,0,73,73
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,6,0,18,0,24,24
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,39,0,156,0,195,195
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,78,0,94,0,172,172
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,62,0,117,0,179,179
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,8,0,0,0,8,8
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,24,0,88,0,112,112
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,3,0,3,3
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,46,0,47,47
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,8,0,9,9
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,2,0,2,2
ALCALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,19,0,20,20
ALTO BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,11,0,26,0,37,37
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,4,0,4,4
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,13,0,16,16
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,18,0,18,18
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,6,0,6,6
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,11,0,12,12
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,10,0,10,10
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,1,0,2,2
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,12,0,13,13
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,4,0,1,0,5,5
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,10,0,10,10
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,6,0,10,0,16,16
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,4,0,0,0,4,4
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,20,0,20,20
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,3,0,3,3
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,2,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,35,0,35,35
CATACORA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,7,0,12,12
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,6,0,6,6
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,2,0,3,3
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,7,0,8,0,15,15
CHUA COCANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,3,0,3,3
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,16,0,16,16
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,4,0,9,9
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,1,0,4,4
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,10,0,11,11
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,18,0,36,0,54,54
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,27,0,96,0,123,123
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,2,0,5,5
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,44,0,13,0,57,57
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
COLPA BELGICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,0,0,5,5
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,11,0,12,12
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,9,0,8,0,17,17
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,9,0,9,9
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,15,0,15,15
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,18,0,18,18
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,10,0,10,10
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,63,0,31,0,94,94
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,13,0,8,0,21,21
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,13,0,15,0,28,28
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,44,0,77,0,121,121
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,4,0,7,7
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,43,0,50,0,93,93
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,5,0,5,5
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,8,0,22,0,30,30
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,43,0,5,0,48,48
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,4,0,34,0,38,38
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,2,0,5,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,15,0,15,15
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,13,0,13,13
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,8,0,8,8
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,10,0,11,11
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,4,0,2,0,6,6
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
HUARACAJE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,14,0,0,0,14,14
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,4,0,4,4
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,9,0,4,0,13,13
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,8,0,11,11
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,56,0,4,0,60,60
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,48,0,20,0,68,68
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,0,0,2,2
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,0,0,3,3
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
MALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,2,0,2,2
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,3,0,4,4
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,14,0,16,16
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,1,0,2,2
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,12,0,12,12
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,10,0,15,15
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,9,0,14,14
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,12,0,7,0,19,19
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,6,0,6,6
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,2,0,5,5
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,4,0,7,0,11,11
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,5,0,8,8
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,5,0,5,5
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,7,0,12,12
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,15,0,16,16
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,4,0,6,6
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,5,0,6,6
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,6,0,10,0,16,16
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,28,0,28,28
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,23,0,24,24
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,4,0,5,5
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,5,0,7,7
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,34,0,44,0,78,78
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,17,0,20,20
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,2,0,5,5
QUIABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,6,0,6,6
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,30,0,35,35
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,1,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,12,0,9,0,21,21
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,14,0,15,15
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,6,0,0,0,6,6
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,13,0,15,15
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,19,0,186,0,205,205
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,17,0,2,0,19,19
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,5,0,5,5
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,3,0,4,4
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,9,0,12,12
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,11,0,11,11
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,21,0,18,0,39,39
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,26,0,26,26
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,7,0,8,0,15,15
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,6,0,39,0,45,45
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,17,0,17,17
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,6,0,6,6
SAN PEDRO DE QUEMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,3,0,3,3
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,7,0,2,0,9,9
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,128,0,108,0,236,236
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,1,0,2,2
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,2,0,3,3
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,8,0,27,0,35,35
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,37,0,39,39
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,8,0,13,13
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,42,0,41,0,83,83
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,11,0,13,13
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,27,0,29,29
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,4,0,0,0,4,4
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,22,0,22,22
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,10,0,11,0,21,21
TIAHUANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,18,0,39,0,57,57
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,5,0,5,5
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,21,0,10,0,31,31
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,4,0,4,4
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,2,0,5,5
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,3,0,3,3
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,26,0,26,26
TRIGAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,8,0,8,8
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,5,0,0,0,5,5
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,3,0,3,0,6,6
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,9,0,9,9
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,6,0,7,7
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,2,0,0,0,2,2
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,8,0,9,9
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,15,0,73,0,88,88
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,23,0,24,0,47,47
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,4,0,4,4
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,12,0,13,0,25,25
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,13,0,45,0,58,58
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,9,0,10,0,19,19
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,11,0,13,0,24,24
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,12,0,41,0,53,53
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,52,0,19,0,71,71
YAMPARAEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,14,0,30,0,44,44
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,1,0,1,1
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-10-01,0,0,0,14,0,14,14
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,10,0,10,10
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,14,0,15,15
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
ALCALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,4,0,4,4
ALTO BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,21,0,31,0,52,52
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,8,0,8,8
ARAMPAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,6,0,7,7
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,3,0,6,6
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,3,0,3,3
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,14,0,14,14
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
BAURES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,34,0,0,0,34,34
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,5,0,6,0,11,11
