,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,5,2,11,4,16,20
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,467,602,1294,1688,1761,2290,4051
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,0,1,0,1,1
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,6,6,41,53,47,59,106
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,5,1,0,1,5,6
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,7,8,17,17,24,25,49
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,8,0,0,0,8,8
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,8,8,4,11,12,23
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,8,7,14,8,22,30
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,22,21,29,27,51,48,99
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,53,103,87,137,140,240,380
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,7,5,15,7,22,29
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,5,12,5,13,18
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,12,14,12,16,24,40
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,38,48,75,81,113,129,242
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,2,0,0,3,2,5
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,11,0,0,1,11,12
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,19,34,3,4,22,38,60
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,6,4,40,69,46,73,119
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,245,378,537,943,782,1321,2103
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,3,11,3,11,14
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,0,1,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,31,64,3,7,34,71,105
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,5,5,5,6,11
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,53,190,81,121,134,311,445
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,2,2,2,2,4,6
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,3,15,3,15,18
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,0,0,1,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,6,0,0,2,6,8
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,0,2,4,5,4,9
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,5,5,58,69,63,74,137
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,1,0,1,1,2
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,3,0,0,1,3,4
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,7,44,57,45,64,109
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,4,1,1,3,5,8
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,0,0,0,1,0,1
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,0,1,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,2,18,12,19,14,33
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,3,21,25,21,28,49
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,4,14,1,9,5,23,28
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,7,11,29,28,36,39,75
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,87,125,157,281,244,406,650
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,362,643,630,835,992,1478,2470
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,3,12,3,12,15
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,11,12,22,13,33,46
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,3,1,3,1,4
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,6,0,0,0,6,6
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,0,2,3,5,3,8
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,9,32,69,35,78,113
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,1,0,1,0,1
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,21,76,98,78,119,197
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,0,0,0,2,0,2
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,14,22,3,12,17,34,51
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,15,16,1,1,16,17,33
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,4,1,0,0,4,1,5
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,18,36,240,391,258,427,685
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,5,0,0,3,5,8
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,2,1,5,2,7,9
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,10,6,112,106,122,112,234
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,1,2,1,3,2,5
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,4,0,3,3,7,10
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,8,15,8,15,23
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,32,46,13,16,45,62,107
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,0,2,0,2,2
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,8,20,20,36,28,56,84
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,22,75,0,0,22,75,97
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,3,3,3,3,6
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,27,48,77,125,104,173,277
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,7,0,0,2,7,9
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,1,11,21,14,22,36
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,13,31,57,85,70,116,186
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,5,5,11,51,16,56,72
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,4,7,2,9,6,15
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,2,5,14,6,16,22
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,0,0,0,1,0,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,5,88,112,90,117,207
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,5,5,8,8,13,21
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,14,40,1,3,15,43,58
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,2,0,0,2,2,4
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,53,78,0,0,53,78,131
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,0,1,0,1,1
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,46,64,86,139,132,203,335
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,3,5,9,7,12,19
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,2,6,2,6,4,10
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,17,19,8,25,25,44,69
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,1,0,1,1,2
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,6,3,6,13,12,16,28
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,13,25,39,68,52,93,145
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,6,8,7,9,13,17,30
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,9,7,6,10,15,25
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,45,73,88,119,133,192,325
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,31,4,31,4,35
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,6,12,30,12,36,48
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,14,24,14,24,38
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,6,12,11,23,17,35,52
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,3,8,18,9,21,30
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,6,4,5,6,11,17
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,9,1,5,1,14,15
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,0,0,0,2,0,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,1,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,41,74,0,0,41,74,115
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,965,1282,1652,2364,2617,3646,6263
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,3,0,0,1,3,4
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,0,7,0,7,7
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,1,0,4,1,5,6
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,2,3,0,3,2,5
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,24,25,24,25,49
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,4,1,7,11,11,12,23
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,10,17,7,11,17,28,45
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,1,3,6,7,7,10,17
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,266,533,2481,3823,2747,4356,7103
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,2,1,2,1,3
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,15,40,1,6,16,46,62
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,40,80,364,712,404,792,1196
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,1,1,2,3,3,6
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,1,2,1,2,3
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,27,30,134,203,161,233,394
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,2,0,1,0,3,3
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,0,4,0,5,5
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,20,43,39,80,59,123,182
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,33,44,0,0,33,44,77
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,2,3,0,0,2,3,5
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,3,1,3,1,4
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,8,6,8,6,14
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,2,0,3,0,5,5
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,4,12,28,65,32,77,109
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,4,16,7,24,11,40,51
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,59,203,13,52,72,255,327
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,0,5,3,5,3,8
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,10,12,9,14,19,26,45
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,16,16,38,29,54,45,99
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,3,17,34,17,37,54
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,3,15,6,12,9,27,36
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,0,1,2,6,2,7,9
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,139,194,311,549,450,743,1193
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,7,11,46,96,53,107,160
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,7,3,0,0,7,3,10
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-10-01,21,31,12,10,33,41,74
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,2,2,4,2,6,8
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,4,7,25,15,29,22,51
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,29,74,38,48,67,122,189
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,1,3,1,3,4
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,1,8,1,9,10
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,10,9,14,22,24,31,55
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,5,18,5,19,24
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,2,2,2,2,4
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,1,0,1,0,1
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,14,144,167,147,181,328
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,2,12,13,15,15,27,42
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,0,0,0,1,1
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,1,0,1,1,2
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,31,31,0,0,31,31,62
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1,0,2,3,3,3,6
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,2,1,1,0,3,1,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,2,3,3,6,5,9,14
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,3,0,8,3,11,14
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1,2,2,5,3,7,10
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,3,0,0,3,3,6
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,4,4,40,57,44,61,105
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,5,14,13,39,18,53,71
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1112,868,704,1066,1816,1934,3750
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,5,1,0,0,5,1,6
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,8,45,20,48,28,76
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,7,93,74,96,81,177
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,7,0,0,3,7,10
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1,0,2,5,3,5,8
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,12,18,13,14,25,32,57
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,2,1,4,4,6,10
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,14,47,14,26,28,73,101
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,5,11,7,7,12,18,30
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,3,0,0,0,3,3
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,3,0,0,3,3,6
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,6,4,0,0,6,4,10
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,4,3,0,2,4,5,9
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,38,56,60,125,98,181,279
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,2,7,40,72,42,79,121
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,1,1,1,1,2
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,124,212,466,726,590,938,1528
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,3,3,7,12,10,15,25
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,16,9,6,17,22,26,48
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,7,3,7,3,10
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,49,89,153,92,202,181,383
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,7,14,6,9,13,23,36
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,9,10,9,10,19
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,0,1,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,2,1,0,1,2,3
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,2,1,1,1,3,4
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,4,1,3,1,7,8
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,17,9,17,9,26
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,4,14,0,0,4,14,18
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,14,3,0,0,14,3,17
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,2,1,2,1,3
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,2,0,1,4,3,4,7
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,7,7,0,0,7,7,14
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,1,0,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,17,20,17,20,37
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,3,11,3,11,14
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,3,5,3,6,9
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,38,72,2,2,40,74,114
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,20,27,16,12,36,39,75
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,311,412,502,357,813,769,1582
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,1,5,1,6,7
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,3,7,3,7,10
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,5,18,0,0,5,18,23
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,7,2,0,0,7,2,9
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,4,4,3,11,7,15,22
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1,2,7,3,8,5,13
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1,0,1,1,2,1,3
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,2,2,0,0,2,2,4
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,44,64,78,106,122,170,292
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,1,3,1,3,4
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,0,0,4,0,4,4
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,0,1,8,2,8,3,11
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,6,9,9,19,15,28,43
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,156,54,256,418,412,472,884
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,4,11,0,0,4,11,15
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,14,5,20,0,34,5,39
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,18,13,82,66,100,79,179
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,8,10,1,1,9,11,20
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-11-01,1,4,11,19,12,23,35
