,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,11,17,30,21,41,62
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,10,0,2,2,12,14
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,15,33,2,17,17,50,67
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,10,6,9,7,19,26
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,4,3,5,5,9,14
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,0,0,1,5,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,18,12,24,17,42,59
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,2,0,0,5,2,7
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,5,0,3,3,8,11
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,1,0,1,1,2
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,2,0,2,2
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,18,0,0,2,18,20
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,22,0,8,0,30,30
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,3,2,3,5,8
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,0,0,0,3,0,3
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,11,8,8,9,19,28
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,8,6,86,84,94,90,184
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,14,0,0,0,14,14
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,16,1,5,1,21,22
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,19,0,0,0,19,19
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,2,0,5,5
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,15,2,6,5,21,26
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,16,9,3,6,19,15,34
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,11,15,25,19,36,55
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,10,9,12,6,22,15,37
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,13,40,11,20,24,60,84
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,21,0,0,2,21,23
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,0,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,6,5,4,7,10,17
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,2,0,2,2
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,6,27,12,13,18,40,58
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,8,0,1,2,9,11
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,20,25,24,27,44,71
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,3,0,0,3,3,6
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,12,0,2,0,14,14
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,22,14,5,17,27,44
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,12,2,2,3,14,17
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,2,0,2,2,4
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,8,0,6,2,14,16
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,6,3,8,6,14,20
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,11,38,34,35,45,73,118
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,16,2,15,5,31,36
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,106,465,181,218,287,683,970
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,51,60,17,16,68,76,144
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,13,0,4,0,17,17
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,1,0,3,3
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,7,28,14,18,21,46,67
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,21,12,10,15,31,46
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,24,7,20,9,44,53
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,4,0,1,0,5,5
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,10,5,16,8,26,34
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,20,3,21,4,41,45
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,20,27,21,27,48
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,0,0,3,3
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,11,0,0,3,11,14
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,5,0,6,6
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,0,2,1,7,8
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,7,0,0,1,7,8
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,10,2,7,4,17,21
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,6,23,47,74,53,97,150
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,3,2,2,4,5,9
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,3,4,8,5,11,16
CULPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,0,0,1,0,1
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,2,0,4,4
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,222,879,622,1290,844,2169,3013
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,4,0,2,0,6,6
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,5,51,86,55,91,146
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,0,1,1,6,7
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,2,0,0,2,2,4
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,0,0,1,5,6
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,7,48,2,3,9,51,60
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,0,0,0,5,5
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,4,2,6,3,10,13
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,3,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,4,2,5,7,9,16
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,1,0,1,5,6
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,22,5,17,5,39,44
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,0,0,0,5,5
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,10,24,25,28,35,63
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,3,0,0,1,3,4
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,51,11,17,16,68,84
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,17,5,13,6,30,36
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,0,0,3,3
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,11,15,5,9,16,24,40
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,7,0,5,1,12,13
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,1,0,1,1,2,3
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,6,1,4,6,10,7,17
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,5,2,5,4,9
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,2,0,2,2
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,4,1,4,3,8,11
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,4,0,0,0,4,4
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,3,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,1,4,2,9,11
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,3,6,3,7,10
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,17,52,4,4,21,56,77
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,164,583,538,786,702,1369,2071
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,2,5,2,6,8
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,0,0,3,3
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,3,1,3,2,6,8
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,45,311,84,144,129,455,584
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,0,0,2,2
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,40,0,40,40
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,2,0,3,3
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,3,7,3,10,13
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,2,1,0,3,2,5
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,3,4,4,4,8
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,6,1,2,3,8,11
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,2,2,2,2,4
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,14,37,25,37,39,74,113
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,8,0,0,1,8,9
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,7,30,22,26,29,56,85
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,1,0,1,1
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,0,0,0,5,5
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,2,4,2,4,6
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,4,0,0,0,4,4
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,8,6,2,3,10,9,19
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,15,219,75,124,90,343,433
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,1,1,1,1,2
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,1,4,1,4,5
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,1,2,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,2,1,2,1,3
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,11,0,6,0,17,17
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,10,22,10,22,32
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,10,7,16,9,26,35
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,59,376,287,344,346,720,1066
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,8,0,0,1,8,9
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,6,9,35,36,41,45,86
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,27,2,5,6,32,38
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,7,20,2,2,9,22,31
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,5,0,3,2,8,10
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,4,9,5,9,14
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,2,0,2,1,4,5
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,1,7,2,7,9
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,43,0,0,1,43,44
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,6,1,0,3,6,9
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,6,0,0,0,6,6
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,4,0,3,0,7,7
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,4,4,10,7,14,21
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,7,0,1,0,8,8
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,5,2,6,4,11,15
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,17,4,8,6,25,31
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,1,8,24,10,25,35
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,8,7,9,7,16
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,11,43,54,52,65,95,160
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,2,0,2,1,4,5
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,7,1,4,5,11,6,17
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,22,154,29,103,51,257,308
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,8,34,5,11,13,45,58
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,2,33,17,34,19,53
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,2,0,2,3,4,7
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,7,1,5,3,12,15
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,9,8,6,12,15,27
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,8,3,6,3,14,17
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,8,21,17,26,25,51
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,29,57,23,25,52,82,134
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,22,4,4,4,26,30
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,14,9,14,13,28,41
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,1,2,1,4,5
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,236,122,192,181,428,303,731
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,9,2,2,4,11,15
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,3,1,0,6,3,9
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,12,0,0,3,12,15
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,14,0,0,0,14,14
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,79,6,9,7,88,95
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,6,8,12,11,18,29
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,7,10,30,12,37,49
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,3,2,3,3,6,9
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,43,160,310,426,353,586,939
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,2,10,15,11,17,28
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,18,0,9,0,27,27
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,3,0,1,1,4,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,5,11,0,3,5,14,19
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,24,16,3,3,27,19,46
SAN ANDRES DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,5,0,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,0,1,0,6,6
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,9,0,2,0,11,11
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,3,72,10,11,13,83,96
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,1,1,1,6,7
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,18,19,29,21,47,68
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,12,10,24,11,36,47
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,24,46,4,18,28,64,92
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,11,25,12,16,23,41,64
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,6,0,0,1,6,7
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,6,11,7,11,13,24
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,24,64,112,124,136,188,324
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,7,3,9,3,16,19
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,13,4,3,6,16,22
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,5,0,0,0,5,5
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,11,18,5,5,16,23,39
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,14,18,2,1,16,19,35
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,0,0,0,1,0,1
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,2,0,5,5
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,26,0,7,0,33,33
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,1,1,0,3,1,4
SAN PEDRO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,3,3,3,3,6
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,12,22,21,22,33,55
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,3,0,3,3
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,72,0,0,1,72,73
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,8,0,0,1,8,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,592,1660,2089,2425,2681,4085,6766
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,0,0,0,2,2
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,12,16,23,30,35,46,81
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,3,6,3,7,10
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,5,30,4,32,9,41
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,2,4,0,0,2,4,6
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,3,2,0,3,3,6
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,1,1,1,4,5
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,7,12,13,14,20,26,46
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,4,25,10,12,14,37,51
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,12,35,37,48,49,83,132
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,0,0,1,0,1,1
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,0,0,1,5,6
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,9,6,17,7,26,33
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,52,117,218,308,270,425,695
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,2,2,0,2,2,4
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,1,5,1,8,2,13,15
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,0,1,0,4,4
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-11-01,0,3,1,7,1,10,11
