,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,7,26,17,33,24,59,83
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,0,3,0,0,0,3,3
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2020-07-01,0,1,0,1,0,2,2
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,17,31,5,1,22,32,54
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,3,6,0,1,3,7,10
VINTO,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,4,5,0,0,4,5,9
YACO,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,3,1,0,0,3,1,4
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,6,24,8,16,14,40,54
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,1,3,0,8,1,11,12
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2020-07-01,0,3,0,0,0,3,3
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,3,0,0,2,3,5
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,0,0,1,3,4
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,2,0,3,3
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,2,0,0,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,6,5,9,7,15,22
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,3,0,0,2,3,5
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,3,0,0,0,3,3
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,0,0,0,2,0,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,2,1,3,1,4
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,3,0,0,0,3,3
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,10,0,10,10
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,0,1,1,2,3
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,1,0,0,2,1,3
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,0,1,0,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,2,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,1,1,1,2
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,1,1,1,3,4
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,4,9,1,9,5,14
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,70,116,111,185,181,301,482
COIPASA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,0,0,1,1,2
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,5,6,0,0,5,6,11
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,1,0,0,2,1,3
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,2,0,0,1,2,3
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,0,0,0,2,0,2
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,0,0,1,3,4
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,4,0,0,1,4,5
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,2,0,0,1,2,3
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,2,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,4,2,0,0,4,2,6
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,20,29,10,11,30,40,70
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,0,0,0,2,2
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,8,10,3,8,11,18,29
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,4,0,0,1,4,5
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,2,0,0,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,4,0,0,0,4,0,4
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,1,0,2,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,31,40,31,40,71
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,6,7,0,0,6,7,13
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,5,0,6,3,11,14
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,179,194,17,17,196,211,407
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,2,1,2,3
LAJA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,0,0,1,3,4
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,5,0,0,1,5,6
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,2,0,0,2,2,4
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,4,4,4,5,8,13
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,6,8,7,18,13,26,39
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,0,0,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,3,0,0,0,3,3
ORURO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,13,15,54,30,67,45,112
PAILON,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,3,2,3,3,6
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,1,1,1,2,3
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,2,2,2,2,4
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,2,4,3,5,8
PORCO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,6,0,3,0,9,9
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,0,0,1,3,4
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,5,3,0,0,5,3,8
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,5,16,0,1,5,17,22
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,2,0,0,1,2,3
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,2,0,2,2,4
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,2,0,0,3,2,5
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,17,12,16,15,33,48
PUNA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,2,6,2,7,9
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,17,18,5,6,22,24,46
QUIME,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,1,0,0,3,1,4
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,1,0,0,3,1,4
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,1,0,0,3,1,4
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,1,0,1,1
SACABA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,10,24,6,8,16,32,48
SACACA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,2,1,2,1,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,0,0,1,3,4
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,0,0,0,2,0,2
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,4,0,1,0,5,5
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,2,0,2,0,2
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,0,1,0,1
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,1,0,1,2,2,4
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,20,0,0,0,20,20
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,1,0,0,2,1,3
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,7,0,0,1,7,8
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,3,0,0,0,3,3
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,4,1,0,1,4,5
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,3,0,0,2,3,5
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,9,10,10,13,23
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,5,9,0,0,5,9,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,173,206,212,310,385,516,901
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,0,1,0,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,6,1,4,1,10,2,12
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,4,0,0,0,4,4
SORATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,0,1,0,1
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,10,24,0,0,10,24,34
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,1,0,0,3,1,4
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,8,19,0,2,8,21,29
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,2,4,6,4,8,12
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,7,1,0,0,7,1,8
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,17,37,10,24,27,61,88
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,18,7,1,0,19,7,26
TURCO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
UMALA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,0,0,0,3,0,3
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,1,0,0,1,1,2
VACAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,4,0,0,0,4,4
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,3,12,16,14,19,33
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,0,0,1,0,1
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,3,8,0,1,3,9,12
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,8,10,9,19,17,29,46
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,3,0,0,1,3,4
VINTO,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,0,1,5,1,5,6
WARNES,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,2,5,1,5,3,10,13
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,10,12,0,0,10,12,22
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2020-08-01,1,0,5,4,6,4,10
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,101,0,101,0,101
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,3,0,0,0,3,3
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,2,0,1,1,3,4
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,0,0,1,3,4
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,5,2,0,0,5,2,7
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,1,1,2,2,4
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,2,4,2,4,6
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2020-09-01,3,1,0,1,3,2,5
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,5,0,0,1,5,6
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,1,1,1,2
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,2,0,2,2
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
CATACORA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,3,7,3,8,11
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,3,1,4,2,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,3,3,0,0,3,3,6
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,5,0,3,0,8,8
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,55,107,143,186,198,293,491
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,2,0,2,0,2
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,6,0,6,6
COLPA BELGICA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,5,0,0,2,5,7
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,4,1,1,2,5,7
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,1,0,2,0,2
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,5,0,5,2,7
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,0,0,1,3,4
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,0,0,1,3,4
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,12,0,0,2,12,14
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,71,105,120,171,191,276,467
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,2,1,0,2,2,4
ESMERALDA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,1,1,1,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,5,0,4,0,9,9
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,3,0,2,0,5,5
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,3,0,0,0,3,3
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,3,0,4,4
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,4,6,0,0,4,6,10
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,0,1,0,3,3
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,89,183,246,351,335,534,869
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
LAJA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,3,7,0,0,3,7,10
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,48,64,17,32,65,96,161
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,0,0,1,3,4
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,1,0,2,3,5
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,5,19,35,21,40,61
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,89,106,2,4,91,110,201
PAILON,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,2,0,1,1,3,4
PALCA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,1,0,0,2,1,3
POCONA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,1,0,0,2,1,3
POOPO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,4,0,0,2,4,6
PORCO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,0,0,1,3,4
POROMA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,3,11,4,5,7,16,23
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,0,0,0,2,2
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,6,23,13,21,19,44,63
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,13,11,7,18,20,29,49
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,19,54,8,8,27,62,89
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,3,5,0,0,3,5,8
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,12,0,0,1,12,13
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,2,0,0,1,2,3
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,5,13,0,0,5,13,18
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,2,1,0,2,2,4
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,0,1,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
