,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,4,0,0,1,4,5
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,9,0,0,2,9,11
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,2,0,0,1,2,3
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,0,0,1,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,3,0,0,1,3,4
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,2,0,0,0,2,2
POSTRER VALLE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,4,6,0,0,4,6,10
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,3,2,0,0,3,2,5
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,0,4,7,4,7,11
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,6,0,0,2,6,8
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,2,0,0,2,2,4
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,5,8,0,0,5,8,13
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,5,3,0,0,5,3,8
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,3,0,0,1,3,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,4,0,0,0,4,4
SAN PEDRO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,0,3,6,3,6,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,7,26,0,0,7,26,33
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,3,0,0,1,3,4
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,7,12,0,0,7,12,19
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,1,1,2,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,10,0,0,1,10,11
TIPUANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,0,1,3,1,3,4
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,6,6,0,0,6,6,12
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,8,0,0,0,8,8
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,4,0,1,0,5,5
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,5,11,0,0,5,11,16
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,13,25,0,0,13,25,38
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,4,0,0,0,4,4
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,2,0,0,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,3,1,0,0,3,1,4
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,9,0,0,1,9,10
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,0,1,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,4,0,0,0,4,4
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,2,0,0,1,2,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,3,0,0,1,3,4
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
CHARAÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,3,0,0,2,3,5
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,1,0,0,2,1,3
CHOQUE COTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,3,0,0,0,3,3
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,9,0,0,1,9,10
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,1,0,0,2,1,3
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,1,0,0,2,1,3
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,3,6,0,0,3,6,9
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,6,10,41,32,47,42,89
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,5,0,0,0,5,5
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,3,2,0,0,3,2,5
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,5,0,0,2,5,7
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,7,25,1,0,8,25,33
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,3,0,0,0,3,0,3
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,4,11,0,0,4,11,15
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,8,10,0,0,8,10,18
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,6,0,0,2,6,8
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,0,0,1,0,1,1
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,4,5,0,0,4,5,9
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,3,0,1,2,4,6
PUCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,0,0,0,2,0,2
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,3,3,0,0,3,3,6
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,4,0,1,1,5,6
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,3,0,2,1,5,6
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,12,0,0,0,12,12
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,7,15,0,3,7,18,25
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,4,8,0,0,4,8,12
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,8,12,0,0,8,12,20
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,4,2,0,0,4,2,6
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,3,0,0,1,3,4
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,0,0,0,1,0,1
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,19,90,1,3,20,93,113
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,1,0,0,1,1,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,4,11,0,0,4,11,15
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,0,0,0,2,0,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,7,11,0,0,7,11,18
TIPUANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,3,0,0,0,3,0,3
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,2,0,0,0,2,2
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,9,21,1,3,10,24,34
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,1,0,0,1,1,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,2,0,0,1,2,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,5,0,0,2,5,7
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,5,6,1,0,6,6,12
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,2,1,0,0,2,1,3
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,1,2,0,0,1,2,3
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,7,12,0,0,7,12,19
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-09-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,10,0,0,3,10,13
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,4,6,0,0,4,6,10
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,4,0,0,1,4,5
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
ALTO BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,3,2,0,5,3,8
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,0,0,1,0,1,1
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,2,2,0,0,2,2,4
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,0,1,0,1,0,1
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,2,0,0,3,2,5
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,5,0,0,0,5,0,5
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,3,0,0,0,3,3
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,2,1,0,0,2,1,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,3,0,0,1,3,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,3,0,0,1,3,4
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,2,0,0,0,2,0,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,1,1,1,2,3
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,0,0,1,0,1,1
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
CHOQUE COTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,2,0,0,1,2,3
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,4,9,0,2,4,11,15
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,3,0,0,3,3,6
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,5,0,0,0,5,5
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,1,0,0,1,1,2
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,1,0,0,1,1,2
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,32,61,28,80,60,141,201
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,1,0,0,1,1,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,2,5,0,0,2,5,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
GUAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,9,7,0,0,9,7,16
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,5,0,0,3,5,8
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,5,0,1,0,6,6
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,6,0,0,0,6,0,6
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,6,0,0,3,6,9
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,19,57,1,1,20,58,78
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,2,5,0,0,2,5,7
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,1,0,0,1,1,2
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,2,0,0,0,2,0,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,7,0,0,3,7,10
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,5,0,0,0,5,5
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,7,15,0,0,7,15,22
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,3,7,0,0,3,7,10
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,3,0,0,0,3,3
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,5,5,0,0,5,5,10
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-10-01,0,0,0,2,0,2,2
