,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
COTOCA,rabia,no de personas con esquema reducido completo,2024-11-01,15,5,15,5,20
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2024-11-01,3,1,3,1,4
EL ALTO,rabia,no de personas con esquema reducido completo,2024-11-01,60,38,60,38,98
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2024-11-01,2,0,2,0,2
EL TORNO,rabia,no de personas con esquema reducido completo,2024-11-01,11,5,11,5,16
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
GUAQUI,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2024-11-01,2,1,2,1,3
HUARINA,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con esquema reducido completo,2024-11-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2024-11-01,16,15,16,15,31
LA PAZ,rabia,no de personas con esquema reducido completo,2024-11-01,75,67,75,67,142
LAJA,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
LURIBAY,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
MACHACAMARCA,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
MACHARETI,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
MAIRANA,rabia,no de personas con esquema reducido completo,2024-11-01,2,0,2,0,2
MAPIRI,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
MINEROS,rabia,no de personas con esquema reducido completo,2024-11-01,2,2,2,2,4
MONTERO,rabia,no de personas con esquema reducido completo,2024-11-01,6,4,6,4,10
ORURO,rabia,no de personas con esquema reducido completo,2024-11-01,22,14,22,14,36
PAILON,rabia,no de personas con esquema reducido completo,2024-11-01,2,1,2,1,3
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2024-11-01,5,1,5,1,6
POTOSI,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
PUCARANI,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2024-11-01,2,1,2,1,3
PUNATA,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2024-11-01,19,11,19,11,30
SACABA,rabia,no de personas con esquema reducido completo,2024-11-01,14,9,14,9,23
SAMAIPATA,rabia,no de personas con esquema reducido completo,2024-11-01,0,2,0,2,2
SAN ANDRES,rabia,no de personas con esquema reducido completo,2024-11-01,0,2,0,2,2
SAN BORJA,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2024-11-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2024-11-01,5,3,5,3,8
SAN JULIAN,rabia,no de personas con esquema reducido completo,2024-11-01,6,4,6,4,10
SAN LUCAS,rabia,no de personas con esquema reducido completo,2024-11-01,1,2,1,2,3
SAN MATIAS,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2024-11-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con esquema reducido completo,2024-11-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2024-11-01,192,185,192,185,377
SHINAOTA,rabia,no de personas con esquema reducido completo,2024-11-01,2,0,2,0,2
SICA SICA (VILLA AROMA),rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2024-11-01,0,3,0,3,3
SOPACHUY,rabia,no de personas con esquema reducido completo,2024-11-01,2,1,2,1,3
SORATA,rabia,no de personas con esquema reducido completo,2024-11-01,1,1,1,1,2
SUCRE,rabia,no de personas con esquema reducido completo,2024-11-01,50,58,50,58,108
TACOBAMBA,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
TARATA,rabia,no de personas con esquema reducido completo,2024-11-01,1,2,1,2,3
TARIJA,rabia,no de personas con esquema reducido completo,2024-11-01,18,16,18,16,34
TARVITA,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
TIPUANI,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2024-11-01,6,8,6,8,14
TRINIDAD,rabia,no de personas con esquema reducido completo,2024-11-01,8,10,8,10,18
UYUNI,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2024-11-01,2,0,2,0,2
VIACHA,rabia,no de personas con esquema reducido completo,2024-11-01,8,6,8,6,14
VILLA CHARCAS,rabia,no de personas con esquema reducido completo,2024-11-01,0,1,0,1,1
VILLAZON,rabia,no de personas con esquema reducido completo,2024-11-01,3,4,3,4,7
VINTO,rabia,no de personas con esquema reducido completo,2024-11-01,1,3,1,3,4
WALDO BALLIVIAN,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
WARNES,rabia,no de personas con esquema reducido completo,2024-11-01,10,7,10,7,17
YAMPARAEZ,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
YANACACHI,rabia,no de personas con esquema reducido completo,2024-11-01,1,0,1,0,1
YAPACANI,rabia,no de personas con esquema reducido completo,2024-11-01,2,2,2,2,4
ACHACACHI,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
ANCORAIMES,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
ARANI,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con esquema reducido completo,2024-12-01,30,43,30,43,73
BATALLAS,rabia,no de personas con esquema reducido completo,2024-12-01,2,0,2,0,2
BERMEJO,rabia,no de personas con esquema reducido completo,2024-12-01,1,2,1,2,3
BOLIVAR,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
CARANAVI,rabia,no de personas con esquema reducido completo,2024-12-01,0,2,0,2,2
CARAPARI,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
CHIMORE,rabia,no de personas con esquema reducido completo,2024-12-01,0,2,0,2,2
CHUA COCANI,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2024-12-01,54,45,54,45,99
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2024-12-01,9,3,9,3,12
COLPA BELGICA,rabia,no de personas con esquema reducido completo,2024-12-01,2,2,2,2,4
COPACABANA,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
CORIPATA,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
COROICO,rabia,no de personas con esquema reducido completo,2024-12-01,0,2,0,2,2
COTOCA,rabia,no de personas con esquema reducido completo,2024-12-01,5,7,5,7,12
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2024-12-01,0,3,0,3,3
EL ALTO,rabia,no de personas con esquema reducido completo,2024-12-01,60,60,60,60,120
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2024-12-01,1,2,1,2,3
EL TORNO,rabia,no de personas con esquema reducido completo,2024-12-01,6,7,6,7,13
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
ICLA,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con esquema reducido completo,2024-12-01,1,2,1,2,3
LA ASUNTA,rabia,no de personas con esquema reducido completo,2024-12-01,1,3,1,3,4
LA GUARDIA,rabia,no de personas con esquema reducido completo,2024-12-01,19,12,19,12,31
LA PAZ,rabia,no de personas con esquema reducido completo,2024-12-01,122,85,122,85,207
LURIBAY,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
MAPIRI,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2024-12-01,4,2,4,2,6
OKINAWA,rabia,no de personas con esquema reducido completo,2024-12-01,2,0,2,0,2
ORURO,rabia,no de personas con esquema reducido completo,2024-12-01,12,27,12,27,39
PALCA,rabia,no de personas con esquema reducido completo,2024-12-01,0,2,0,2,2
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con esquema reducido completo,2024-12-01,2,2,2,2,4
PORCO,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2024-12-01,4,1,4,1,5
PUCARANI,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
PUERTO ACOSTA,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
PUERTO PEREZ,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
PUNATA,rabia,no de personas con esquema reducido completo,2024-12-01,2,1,2,1,3
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2024-12-01,13,10,13,10,23
ROBORE,rabia,no de personas con esquema reducido completo,2024-12-01,3,0,3,0,3
SACABA,rabia,no de personas con esquema reducido completo,2024-12-01,10,10,10,10,20
SAMAIPATA,rabia,no de personas con esquema reducido completo,2024-12-01,0,2,0,2,2
SAN ANDRES,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con esquema reducido completo,2024-12-01,5,3,5,3,8
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2024-12-01,3,1,3,1,4
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2024-12-01,8,4,8,4,12
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2024-12-01,6,1,6,1,7
SAN LUCAS,rabia,no de personas con esquema reducido completo,2024-12-01,4,2,4,2,6
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2024-12-01,231,195,231,195,426
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2024-12-01,1,2,1,2,3
SIPE SIPE,rabia,no de personas con esquema reducido completo,2024-12-01,6,2,6,2,8
SUCRE,rabia,no de personas con esquema reducido completo,2024-12-01,151,105,151,105,256
TAPACARI,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
TARIJA,rabia,no de personas con esquema reducido completo,2024-12-01,34,34,34,34,68
TEOPONTE,rabia,no de personas con esquema reducido completo,2024-12-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2024-12-01,12,5,12,5,17
TOCO,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2024-12-01,16,16,16,16,32
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2024-12-01,4,2,4,2,6
VIACHA,rabia,no de personas con esquema reducido completo,2024-12-01,8,6,8,6,14
VILLA SERRANO,rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2024-12-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2024-12-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2024-12-01,0,2,0,2,2
VINTO,rabia,no de personas con esquema reducido completo,2024-12-01,4,3,4,3,7
WARNES,rabia,no de personas con esquema reducido completo,2024-12-01,14,15,14,15,29
YAPACANI,rabia,no de personas con esquema reducido completo,2024-12-01,2,2,2,2,4
YOTALA,rabia,no de personas con esquema reducido completo,2024-12-01,1,1,1,1,2
