,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
POTOSI,rabia,no de personas con vacuna antirrabica,2024-08-01,0,5,0,5,5
PUCARANI,rabia,no de personas con vacuna antirrabica,2024-08-01,1,2,1,2,3
PUERTO PEREZ,rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2024-08-01,3,1,3,1,4
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2024-08-01,2,0,2,0,2
PUNATA,rabia,no de personas con vacuna antirrabica,2024-08-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2024-08-01,8,6,8,6,14
RIBERALTA,rabia,no de personas con vacuna antirrabica,2024-08-01,1,4,1,4,5
ROBORE,rabia,no de personas con vacuna antirrabica,2024-08-01,1,2,1,2,3
SACABA,rabia,no de personas con vacuna antirrabica,2024-08-01,5,7,5,7,12
SAIPINA,rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2024-08-01,2,2,2,2,4
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2024-08-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2024-08-01,4,6,4,6,10
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2024-08-01,7,3,7,3,10
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2024-08-01,2,2,2,2,4
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-08-01,7,1,7,1,8
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2024-08-01,4,0,4,0,4
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2024-08-01,4,4,4,4,8
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2024-08-01,3,1,3,1,4
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2024-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2024-08-01,410,397,410,397,807
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2024-08-01,1,0,1,0,1
SENA,rabia,no de personas con vacuna antirrabica,2024-08-01,3,0,3,0,3
SHINAOTA,rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2024-08-01,3,1,3,1,4
SUCRE,rabia,no de personas con vacuna antirrabica,2024-08-01,164,113,164,113,277
TARABUCO,rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
TARATA,rabia,no de personas con vacuna antirrabica,2024-08-01,2,2,2,2,4
TARIJA,rabia,no de personas con vacuna antirrabica,2024-08-01,37,20,37,20,57
TARVITA,rabia,no de personas con vacuna antirrabica,2024-08-01,1,0,1,0,1
TEOPONTE,rabia,no de personas con vacuna antirrabica,2024-08-01,1,1,1,1,2
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2024-08-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2024-08-01,10,1,10,1,11
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2024-08-01,2,0,2,0,2
TORO TORO,rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2024-08-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2024-08-01,19,21,19,21,40
UNCIA,rabia,no de personas con vacuna antirrabica,2024-08-01,4,3,4,3,7
UYUNI,rabia,no de personas con vacuna antirrabica,2024-08-01,3,3,3,3,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2024-08-01,9,3,9,3,12
VIACHA,rabia,no de personas con vacuna antirrabica,2024-08-01,20,9,20,9,29
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2024-08-01,1,0,1,0,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2024-08-01,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2024-08-01,2,1,2,1,3
VILLAZON,rabia,no de personas con vacuna antirrabica,2024-08-01,4,1,4,1,5
VINTO,rabia,no de personas con vacuna antirrabica,2024-08-01,4,1,4,1,5
WARNES,rabia,no de personas con vacuna antirrabica,2024-08-01,30,22,30,22,52
YACUIBA,rabia,no de personas con vacuna antirrabica,2024-08-01,11,34,11,34,45
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2024-08-01,2,1,2,1,3
YOTALA,rabia,no de personas con vacuna antirrabica,2024-08-01,5,1,5,1,6
ACHACACHI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
AIQUILE,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
ALTO BENI,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
APOLO,rabia,no de personas con vacuna antirrabica,2024-09-01,4,1,4,1,5
ARBIETO,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
BERMEJO,rabia,no de personas con vacuna antirrabica,2024-09-01,3,2,3,2,5
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
CABEZAS,rabia,no de personas con vacuna antirrabica,2024-09-01,1,2,1,2,3
CAMARGO,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
CAMIRI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
CARACOLLO,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
CARANAVI,rabia,no de personas con vacuna antirrabica,2024-09-01,8,3,8,3,11
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2024-09-01,3,2,3,2,5
CHIMORE,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
CKOCHAS,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
CLIZA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,2,1,2,3
COBIJA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2024-09-01,96,66,96,66,162
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2024-09-01,3,1,3,1,4
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
COMBAYA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,4,0,4,4
COROICO,rabia,no de personas con vacuna antirrabica,2024-09-01,4,1,4,1,5
CORQUE,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2024-09-01,12,7,12,7,19
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2024-09-01,2,1,2,1,3
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2024-09-01,85,81,85,81,166
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
EL TORNO,rabia,no de personas con vacuna antirrabica,2024-09-01,17,7,17,7,24
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
GUANAY,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
GUAQUI,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2024-09-01,2,6,2,6,8
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2024-09-01,0,3,0,3,3
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,1,2,1,3
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2024-09-01,19,12,19,12,31
LA PAZ,rabia,no de personas con vacuna antirrabica,2024-09-01,154,154,154,154,308
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,3,0,3,3
LLICA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
LURIBAY,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2024-09-01,6,3,6,3,9
MAPIRI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2024-09-01,1,2,1,2,3
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2024-09-01,4,2,4,2,6
MONTERO,rabia,no de personas con vacuna antirrabica,2024-09-01,5,6,5,6,11
OCURI,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
ORURO,rabia,no de personas con vacuna antirrabica,2024-09-01,54,50,54,50,104
PADCAYA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
PADILLA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
PAILON,rabia,no de personas con vacuna antirrabica,2024-09-01,5,1,5,1,6
PALCA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2024-09-01,5,2,5,2,7
POOPO,rabia,no de personas con vacuna antirrabica,2024-09-01,0,2,0,2,2
POROMA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2024-09-01,5,1,5,1,6
POTOSI,rabia,no de personas con vacuna antirrabica,2024-09-01,2,3,2,3,5
PUCARANI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
PUNATA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2024-09-01,15,13,15,13,28
RIBERALTA,rabia,no de personas con vacuna antirrabica,2024-09-01,3,4,3,4,7
ROBORE,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2024-09-01,2,1,2,1,3
SACABA,rabia,no de personas con vacuna antirrabica,2024-09-01,17,9,17,9,26
SACABAMBA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,5,2,5,7
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2024-09-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-09-01,8,5,8,5,13
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-09-01,1,3,1,3,4
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
SAN PEDRO DE MACHA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
SAN PEDRO DE QUEMES,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2024-09-01,390,348,390,348,738
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2024-09-01,2,1,2,1,3
SENA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
SHINAOTA,rabia,no de personas con vacuna antirrabica,2024-09-01,3,2,3,2,5
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2024-09-01,2,1,2,1,3
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2024-09-01,3,3,3,3,6
SUCRE,rabia,no de personas con vacuna antirrabica,2024-09-01,115,131,115,131,246
TARATA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2024-09-01,27,24,27,24,51
TEOPONTE,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
TIPUANI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2024-09-01,8,3,8,3,11
TOLEDO,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2024-09-01,1,3,1,3,4
TRINIDAD,rabia,no de personas con vacuna antirrabica,2024-09-01,25,26,25,26,51
TUPIZA,rabia,no de personas con vacuna antirrabica,2024-09-01,0,1,0,1,1
UNCIA,rabia,no de personas con vacuna antirrabica,2024-09-01,1,3,1,3,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2024-09-01,2,0,2,0,2
VIACHA,rabia,no de personas con vacuna antirrabica,2024-09-01,17,15,17,15,32
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2024-09-01,2,2,2,2,4
VINTO,rabia,no de personas con vacuna antirrabica,2024-09-01,6,7,6,7,13
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2024-09-01,23,15,23,15,38
YACUIBA,rabia,no de personas con vacuna antirrabica,2024-09-01,33,44,33,44,77
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2024-09-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2024-09-01,1,1,1,1,2
YAPACANI,rabia,no de personas con vacuna antirrabica,2024-09-01,8,1,8,1,9
YOTALA,rabia,no de personas con vacuna antirrabica,2024-09-01,2,1,2,1,3
ACHACACHI,rabia,no de personas con vacuna antirrabica,2024-10-01,2,1,2,1,3
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2024-10-01,5,7,5,7,12
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
AZURDUY,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
BERMEJO,rabia,no de personas con vacuna antirrabica,2024-10-01,2,1,2,1,3
BOYUIBE,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2024-10-01,0,4,0,4,4
CAIROMA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2024-10-01,2,1,2,1,3
CAMIRI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2024-10-01,2,1,2,1,3
CAQUIAVIRI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2024-10-01,3,6,3,6,9
CARAPARI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,5,0,5,5
CHARAGUA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
CHAYANTA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
CHUMA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
CLIZA,rabia,no de personas con vacuna antirrabica,2024-10-01,2,1,2,1,3
COBIJA,rabia,no de personas con vacuna antirrabica,2024-10-01,3,5,3,5,8
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2024-10-01,91,62,91,62,153
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2024-10-01,8,0,8,0,8
COLOMI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2024-10-01,5,2,5,2,7
CORIPATA,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
COROICO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
CORQUE,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2024-10-01,21,7,21,7,28
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
EL ALTO,rabia,no de personas con vacuna antirrabica,2024-10-01,127,116,127,116,243
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2024-10-01,2,3,2,3,5
EL TORNO,rabia,no de personas con vacuna antirrabica,2024-10-01,18,7,18,7,25
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
GUAQUI,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2024-10-01,10,5,10,5,15
HUACARETA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,2,0,2,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2024-10-01,9,7,9,7,16
HUATAJATA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,2,0,2,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2024-10-01,21,17,21,17,38
LA PAZ,rabia,no de personas con vacuna antirrabica,2024-10-01,188,169,188,169,357
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
LURIBAY,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
MACHACAMARCA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
MACHARETI,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,3,1,3,4
MAPIRI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,4,1,4,5
MECAPACA,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
MINEROS,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2024-10-01,7,2,7,2,9
MONTERO,rabia,no de personas con vacuna antirrabica,2024-10-01,5,2,5,2,7
ORURO,rabia,no de personas con vacuna antirrabica,2024-10-01,91,61,91,61,152
PAILON,rabia,no de personas con vacuna antirrabica,2024-10-01,6,1,6,1,7
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2024-10-01,0,2,0,2,2
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2024-10-01,4,4,4,4,8
PELECHUCO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
POCOATA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,3,1,3,4
PORONGO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,3,0,3,3
PORVENIR,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
POTOSI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,2,1,2,3
PUCARANI,rabia,no de personas con vacuna antirrabica,2024-10-01,0,3,0,3,3
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2024-10-01,2,1,2,1,3
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2024-10-01,5,5,5,5,10
PUNATA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2024-10-01,16,20,16,20,36
RAVELO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
RIBERALTA,rabia,no de personas con vacuna antirrabica,2024-10-01,13,4,13,4,17
ROBORE,rabia,no de personas con vacuna antirrabica,2024-10-01,4,0,4,0,4
SACABA,rabia,no de personas con vacuna antirrabica,2024-10-01,16,9,16,9,25
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,2,0,2,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2024-10-01,5,2,5,2,7
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2024-10-01,4,2,4,2,6
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2024-10-01,5,3,5,3,8
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,4,0,4,4
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-10-01,8,5,8,5,13
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2024-10-01,4,2,4,2,6
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2024-10-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2024-10-01,413,354,413,354,767
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
SHINAOTA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2024-10-01,2,4,2,4,6
SOPACHUY,rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
SORATA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
SUCRE,rabia,no de personas con vacuna antirrabica,2024-10-01,119,96,119,96,215
TARABUCO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
TARATA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,3,0,3,3
TARVITA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,2,0,2,2
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
TIPUANI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2024-10-01,9,11,9,11,20
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2024-10-01,0,1,0,1,1
TOLEDO,rabia,no de personas con vacuna antirrabica,2024-10-01,2,0,2,0,2
TORO TORO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,1,1,1,2
TOTORA(ORR),rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2024-10-01,36,27,36,27,63
UNCIA,rabia,no de personas con vacuna antirrabica,2024-10-01,0,2,0,2,2
UYUNI,rabia,no de personas con vacuna antirrabica,2024-10-01,2,5,2,5,7
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2024-10-01,6,3,6,3,9
VIACHA,rabia,no de personas con vacuna antirrabica,2024-10-01,15,17,15,17,32
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2024-10-01,4,0,4,0,4
VINTO,rabia,no de personas con vacuna antirrabica,2024-10-01,5,3,5,3,8
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2024-10-01,17,12,17,12,29
YACUIBA,rabia,no de personas con vacuna antirrabica,2024-10-01,62,57,62,57,119
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2024-10-01,1,0,1,0,1
