,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
HUANUNI,atencion odontologica,cirugia bucal menor,2024-10-01,1,4,19,27,5,7,24,46,11,11,0,0,0,0,155
HUARINA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,3,12,4,5,8,35,5,15,0,0,0,0,88
HUATAJATA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,15,3,2,2,2,5,1,3,0,0,0,0,33
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,4,8,0,0,3,9,2,2,0,0,0,0,29
HUMANATA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,8,6,2,13,13,42,4,14,0,0,0,0,102
ICHOCA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,5,7,3,8,10,17,4,9,0,0,0,0,63
ICLA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,4,7,1,5,5,10,1,3,0,0,0,0,36
INCAHUASI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,5,4,0,2,4,25,0,6,0,0,0,0,46
INQUISIVI,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,12,14,7,12,14,37,11,11,0,0,0,0,119
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2024-10-01,3,2,30,43,4,7,26,43,10,7,0,0,0,0,175
IXIAMAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,11,12,1,3,6,25,4,2,0,0,0,0,65
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,24,17,10,17,15,31,8,11,0,0,0,0,133
LA ASUNTA,atencion odontologica,cirugia bucal menor,2024-10-01,5,3,70,70,5,24,47,108,11,19,0,0,0,0,362
LA GUARDIA,atencion odontologica,cirugia bucal menor,2024-10-01,1,6,39,53,6,12,28,88,29,7,0,0,0,0,269
LA PAZ,atencion odontologica,cirugia bucal menor,2024-10-01,65,86,450,397,126,260,412,868,305,280,0,0,0,0,3249
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,4,3,0,2,1,16,14,5,0,0,0,0,45
LAJA,atencion odontologica,cirugia bucal menor,2024-10-01,5,1,24,23,5,11,19,42,16,7,0,0,0,0,153
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,7,1,1,3,16,3,5,0,0,0,0,43
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,0,6,3,0,2,3,3,3,0,0,0,0,22
LLALLAGUA,atencion odontologica,cirugia bucal menor,2024-10-01,11,6,25,23,8,15,26,45,7,16,0,0,0,0,182
LLICA,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,4,5,1,4,3,11,0,1,0,0,0,0,32
LORETO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,1,2,1,3,15,17,1,3,0,0,0,0,44
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,5,0,1,7,16,0,3,0,0,0,0,39
MACHARETI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,2,3,7,6,10,4,1,0,0,0,0,33
MAGDALENA,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,9,12,9,5,5,25,3,0,0,0,0,0,70
MAIRANA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,3,2,0,1,3,2,3,1,0,0,0,0,16
MALLA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,1,2,2,1,6,4,1,1,0,0,0,0,19
MAPIRI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,6,15,0,1,4,12,1,1,0,0,0,0,40
MECAPACA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,12,22,9,11,30,44,12,3,0,0,0,0,144
MINEROS,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,8,18,3,5,5,26,3,6,0,0,0,0,75
MIZQUE,atencion odontologica,cirugia bucal menor,2024-10-01,7,3,33,44,3,13,9,35,19,17,0,0,0,0,183
MOCOMOCO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,9,3,10,19,45,18,15,0,0,0,0,126
MOJINETE,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,3,0,0,0,2,1,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,6,10,4,6,16,29,7,3,0,0,0,0,83
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,33,16,1,9,27,38,21,6,0,0,0,0,153
MONTERO,atencion odontologica,cirugia bucal menor,2024-10-01,15,4,89,89,20,29,51,321,14,26,0,0,0,0,658
MORO MORO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,8,0,1,3,8,0,3,0,0,0,0,30
MOROCHATA,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,21,31,8,12,14,31,14,7,0,0,0,0,140
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,2,3,1,0,0,7,0,0,0,0,0,0,14
OCURI,atencion odontologica,cirugia bucal menor,2024-10-01,5,2,15,15,13,13,18,37,15,3,0,0,0,0,136
OKINAWA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,14,12,6,2,7,26,8,3,0,0,0,0,78
OMEREQUE,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,3,6,0,0,0,2,5,0,0,0,0,0,16
ORURO,atencion odontologica,cirugia bucal menor,2024-10-01,23,32,252,233,90,128,333,584,144,133,0,0,0,0,1952
PADCAYA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,13,29,8,5,22,57,3,2,0,0,0,0,140
PADILLA,atencion odontologica,cirugia bucal menor,2024-10-01,3,3,10,7,1,1,14,29,18,19,0,0,0,0,105
PAILON,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,12,14,5,2,7,21,2,1,0,0,0,0,64
PALCA,atencion odontologica,cirugia bucal menor,2024-10-01,6,1,40,50,19,20,36,83,7,10,0,0,0,0,272
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,16,12,2,8,16,32,7,4,0,0,0,0,100
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,1,2,0,1,3,5,2,6,0,0,0,0,20
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,10,5,0,2,7,18,4,4,0,0,0,0,51
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,8,5,1,2,3,6,4,5,0,0,0,0,36
PASORAPA,atencion odontologica,cirugia bucal menor,2024-10-01,1,3,6,9,0,1,3,17,9,0,0,0,0,0,49
PATACAMAYA,atencion odontologica,cirugia bucal menor,2024-10-01,5,1,48,40,3,6,15,44,10,13,0,0,0,0,185
PAZÑA,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,13,14,2,4,12,22,4,8,0,0,0,0,81
PELECHUCO,atencion odontologica,cirugia bucal menor,2024-10-01,9,2,9,13,5,7,23,37,2,1,0,0,0,0,108
POCOATA,atencion odontologica,cirugia bucal menor,2024-10-01,3,2,42,33,15,23,18,55,17,30,0,0,0,0,238
POCONA,atencion odontologica,cirugia bucal menor,2024-10-01,3,0,18,15,2,8,19,20,7,14,0,0,0,0,106
POJO (CBBA),atencion odontologica,cirugia bucal menor,2024-10-01,0,3,17,18,3,8,3,38,6,7,0,0,0,0,103
POOPO,atencion odontologica,cirugia bucal menor,2024-10-01,1,3,8,15,0,5,9,26,12,4,0,0,0,0,83
PORCO,atencion odontologica,cirugia bucal menor,2024-10-01,4,6,8,5,0,4,6,24,2,0,0,0,0,0,59
POROMA,atencion odontologica,cirugia bucal menor,2024-10-01,4,0,18,22,1,4,16,27,10,8,0,0,0,0,110
PORONGO,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,14,17,12,18,23,51,4,8,0,0,0,0,149
PORTACHUELO,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,6,7,3,3,5,5,1,3,0,0,0,0,34
PORVENIR,atencion odontologica,cirugia bucal menor,2024-10-01,3,0,15,7,3,1,11,14,2,1,0,0,0,0,57
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,cirugia bucal menor,2024-10-01,37,32,147,165,38,83,229,491,39,59,0,0,0,0,1320
PRESTO,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,22,19,9,5,12,40,0,3,0,0,0,0,111
PUCARA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,0,0,1,2,0,2,1,0,0,0,0,6
PUCARANI,atencion odontologica,cirugia bucal menor,2024-10-01,7,6,46,45,18,32,35,117,26,29,0,0,0,0,361
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,18,15,8,5,13,31,20,21,0,0,0,0,132
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,10,11,7,9,20,26,14,17,0,0,0,0,116
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,7,3,2,6,14,15,0,4,0,0,0,0,52
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2024-10-01,6,0,27,23,7,8,25,89,21,167,0,0,0,0,373
PUERTO RICO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,1,2,0,2,1,1,3,0,0,0,0,10
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,8,3,4,1,7,7,12,1,0,0,0,0,43
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2024-10-01,12,3,53,56,13,26,33,81,21,15,0,0,0,0,313
PUNA,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,30,35,5,11,18,38,5,24,0,0,0,0,169
PUNATA,atencion odontologica,cirugia bucal menor,2024-10-01,4,3,24,27,3,4,13,18,9,12,0,0,0,0,117
QUIABAYA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,5,0,4,2,2,17,1,0,0,0,0,0,31
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2024-10-01,23,17,116,103,9,24,53,156,51,43,0,0,0,0,595
QUIME,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,3,7,2,3,3,15,0,0,0,0,0,0,35
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,2,0,0,0,3,0,0,0,0,0,0,0,5
RAQAYPAMPA(ETA),atencion odontologica,cirugia bucal menor,2024-10-01,0,0,2,0,1,1,2,3,1,1,0,0,0,0,11
RAVELO,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,42,29,2,12,19,31,18,19,0,0,0,0,175
REYES,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,11,3,3,3,11,1,0,0,0,0,0,39
RIBERALTA,atencion odontologica,cirugia bucal menor,2024-10-01,9,14,104,120,28,25,44,133,21,15,0,0,0,0,513
ROBORE,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,8,7,1,4,6,26,2,3,0,0,0,0,57
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,19,16,1,10,17,44,5,5,0,0,0,0,117
SABAYA,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,12,16,1,0,6,9,3,5,0,0,0,0,54
SACABA,atencion odontologica,cirugia bucal menor,2024-10-01,14,20,160,163,21,52,101,260,64,37,0,0,0,0,892
SACABAMBA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,4,3,5,11,3,3,2,12,0,0,0,0,43
SACACA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,24,18,10,17,18,34,4,17,0,0,0,0,143
SAIPINA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,5,12,1,3,4,15,1,0,0,0,0,0,41
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,16,24,1,4,6,15,5,11,0,0,0,0,84
SAMAIPATA,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,18,15,1,2,6,23,4,4,0,0,0,0,75
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,2,2,0,1,0,4,2,2,0,0,0,0,13
SAN ANDRES,atencion odontologica,cirugia bucal menor,2024-10-01,5,8,9,19,17,11,11,19,9,6,0,0,0,0,114
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,9,8,0,1,13,10,9,8,0,0,0,0,58
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,3,4,4,1,0,8,0,0,0,0,0,0,20
SAN BENITO,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,8,11,1,1,1,2,4,2,0,0,0,0,32
SAN BORJA,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,28,48,29,57,37,112,20,3,0,0,0,0,335
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,5,8,0,1,6,13,6,5,0,0,0,0,47
SAN CARLOS,atencion odontologica,cirugia bucal menor,2024-10-01,3,3,7,7,6,6,6,11,7,6,0,0,0,0,62
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,29,39,12,14,16,34,9,4,0,0,0,0,158
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,5,0,3,6,33,11,24,0,0,0,0,89
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2024-10-01,0,0,1,0,0,0,2,5,1,1,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2024-10-01,2,2,14,16,1,5,1,30,9,7,0,0,0,0,87
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,6,5,0,0,0,0,0,0,0,0,0,0,13
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,8,4,2,9,6,27,4,0,0,0,0,0,60
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,5,0,2,3,13,3,0,0,0,0,0,26
SAN JULIAN,atencion odontologica,cirugia bucal menor,2024-10-01,9,9,32,52,17,16,37,84,25,17,0,0,0,0,298
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2024-10-01,1,4,26,29,6,10,28,89,13,25,0,0,0,0,231
SAN LUCAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,13,14,11,13,22,61,4,8,0,0,0,0,147
SAN MATIAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,3,19,16,6,6,4,19,9,1,0,0,0,0,83
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,12,17,3,7,10,36,8,5,0,0,0,0,98
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,9,3,1,2,1,13,0,0,0,0,0,0,29
SAN PEDRO,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,17,9,7,16,12,32,3,4,0,0,0,0,102
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,15,19,3,7,9,48,1,10,0,0,0,0,114
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,3,2,1,1,3,6,0,3,0,0,0,0,20
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2024-10-01,5,2,21,23,4,13,15,61,22,18,0,0,0,0,184
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,4,0,3,0,4,2,8,0,0,0,0,0,21
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,3,4,3,1,9,6,4,1,0,0,0,0,31
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,13,10,2,6,7,17,5,0,0,0,0,0,60
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,3,3,7,4,1,3,2,2,0,0,0,0,25
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,0,1,2,4,3,1,1,0,0,0,0,12
SANTA ANA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,1,0,4,2,2,0,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2024-10-01,57,70,340,396,81,130,366,819,249,173,0,0,0,0,2681
SANTA ROSA,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,7,11,1,4,4,15,4,1,0,0,0,0,48
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2024-10-01,4,8,13,13,5,6,12,28,3,2,0,0,0,0,94
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,10,12,1,2,1,9,8,11,0,0,0,0,56
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,26,17,3,2,17,21,8,4,0,0,0,0,98
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2024-10-01,3,0,5,5,4,3,11,34,7,15,0,0,0,0,87
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,18,16,2,0,3,10,4,9,0,0,0,0,63
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,4,12,4,1,5,6,8,3,0,0,0,0,44
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,18,14,2,6,10,34,6,4,0,0,0,0,95
SENA,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,7,13,1,2,6,18,2,3,0,0,0,0,54
SHINAOTA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,10,3,1,0,3,8,1,0,0,0,0,0,26
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2024-10-01,0,1,14,14,3,4,16,30,16,12,0,0,0,0,110
SICAYA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,4,4,5,5,4,25,3,8,0,0,0,0,59
SIPE SIPE,atencion odontologica,cirugia bucal menor,2024-10-01,10,15,34,49,6,15,10,54,8,8,0,0,0,0,209
SOPACHUY,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,11,10,2,2,9,9,1,8,0,0,0,0,54
SORACACHI,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,28,29,4,14,7,19,8,14,0,0,0,0,124
SORATA,atencion odontologica,cirugia bucal menor,2024-10-01,5,0,35,23,6,6,15,38,8,9,0,0,0,0,145
SUCRE,atencion odontologica,cirugia bucal menor,2024-10-01,40,32,201,273,46,66,205,352,129,82,0,0,0,0,1426
TACACHI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
TACACOMA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,9,4,0,4,4,9,1,1,0,0,0,0,32
TACOBAMBA,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,12,12,3,4,6,21,1,2,0,0,0,0,62
TACOPAYA,atencion odontologica,cirugia bucal menor,2024-10-01,1,3,4,10,2,7,3,15,7,11,0,0,0,0,63
TAHUA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
TAPACARI,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,20,19,6,12,17,27,3,4,0,0,0,0,111
TARABUCO,atencion odontologica,cirugia bucal menor,2024-10-01,2,2,11,16,13,5,30,71,20,13,0,0,0,0,183
TARACO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,2,8,3,6,24,45,11,3,0,0,0,0,102
TARATA,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,30,19,2,3,11,31,6,10,0,0,0,0,114
TARIJA,atencion odontologica,cirugia bucal menor,2024-10-01,19,30,165,223,58,72,279,549,113,98,0,0,0,0,1606
TARVITA,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,12,15,3,9,8,26,4,18,0,0,0,0,96
TEOPONTE,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,7,7,2,2,5,14,3,0,0,0,0,0,43
TIAHUANACU,atencion odontologica,cirugia bucal menor,2024-10-01,1,2,13,17,4,17,25,40,14,14,0,0,0,0,147
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,19,21,4,21,10,46,23,38,0,0,0,0,183
TIPUANI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,1,2,0,0,1,2,1,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,46,33,12,4,26,71,5,9,0,0,0,0,208
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2024-10-01,2,0,11,13,4,3,10,27,3,3,0,0,0,0,76
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2024-10-01,0,0,4,6,4,1,2,7,6,4,0,0,0,0,34
TOCO,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,6,2,0,1,8,10,0,4,0,0,0,0,34
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,5,1,0,0,0,2,0,0,0,0,0,0,8
TOLATA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,3,7,0,6,2,6,5,1,0,0,0,0,30
TOLEDO,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,8,14,0,5,5,22,6,12,0,0,0,0,73
TOMAVE,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,14,25,1,8,18,23,4,5,0,0,0,0,98
TOMINA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,6,9,7,12,18,34,12,9,0,0,0,0,107
TORO TORO,atencion odontologica,cirugia bucal menor,2024-10-01,2,5,8,16,2,7,13,32,3,5,0,0,0,0,93
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2024-10-01,1,2,27,27,12,14,18,32,5,15,0,0,0,0,153
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2024-10-01,0,0,1,3,0,2,1,16,1,1,0,0,0,0,25
TRIGAL,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,2,3,2,0,1,8,1,1,0,0,0,0,18
TRINIDAD,atencion odontologica,cirugia bucal menor,2024-10-01,5,12,59,83,32,36,88,164,18,23,0,0,0,0,520
TUPIZA,atencion odontologica,cirugia bucal menor,2024-10-01,6,0,25,37,5,19,49,90,14,21,0,0,0,0,266
TURCO,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,6,2,4,3,6,11,4,12,0,0,0,0,50
UMALA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,13,16,0,9,9,10,9,2,0,0,0,0,68
UNCIA,atencion odontologica,cirugia bucal menor,2024-10-01,4,5,19,43,7,9,8,29,4,10,0,0,0,0,138
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2024-10-01,2,0,27,36,7,8,18,63,11,8,0,0,0,0,180
URUBICHA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,4,2,1,0,3,8,1,1,0,0,0,0,20
UYUNI,atencion odontologica,cirugia bucal menor,2024-10-01,8,11,32,43,7,27,51,70,29,11,0,0,0,0,289
VACAS,atencion odontologica,cirugia bucal menor,2024-10-01,0,3,10,3,1,1,9,11,7,2,0,0,0,0,47
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2024-10-01,0,2,25,15,5,14,16,36,11,2,0,0,0,0,126
VIACHA,atencion odontologica,cirugia bucal menor,2024-10-01,8,8,79,67,15,37,46,166,23,32,0,0,0,0,481
VILA VILA,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,7,6,3,7,4,8,0,0,0,0,0,0,35
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,7,8,1,4,6,5,0,2,0,0,0,0,35
VILLA MONTES,atencion odontologica,cirugia bucal menor,2024-10-01,2,6,54,39,23,18,41,159,28,6,0,0,0,0,376
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,10,7,3,1,5,9,0,6,0,0,0,0,43
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2024-10-01,1,0,10,12,13,4,15,37,3,0,0,0,0,0,95
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2024-10-01,15,9,61,62,10,24,38,130,19,8,0,0,0,0,376
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2024-10-01,4,3,16,22,4,4,9,37,11,2,0,0,0,0,112
VILLAZON,atencion odontologica,cirugia bucal menor,2024-10-01,4,3,28,39,14,14,50,105,32,23,0,0,0,0,312
VINTO,atencion odontologica,cirugia bucal menor,2024-10-01,12,24,55,56,7,20,27,94,10,13,0,0,0,0,318
VITICHI,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,16,25,2,4,9,22,7,5,0,0,0,0,93
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,4,4,2,2,11,11,2,1,0,0,0,0,39
WARNES,atencion odontologica,cirugia bucal menor,2024-10-01,1,1,39,35,12,8,37,67,9,18,0,0,0,0,227
YACO,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,6,5,5,7,8,27,13,4,0,0,0,0,75
YACUIBA,atencion odontologica,cirugia bucal menor,2024-10-01,7,0,61,67,28,27,81,210,30,21,0,0,0,0,532
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,3,6,0,3,10,32,5,11,0,0,0,0,70
YANACACHI,atencion odontologica,cirugia bucal menor,2024-10-01,0,0,1,2,0,0,4,3,0,1,0,0,0,0,11
YAPACANI,atencion odontologica,cirugia bucal menor,2024-10-01,7,14,21,24,2,8,4,13,16,0,0,0,0,0,109
YOCALLA,atencion odontologica,cirugia bucal menor,2024-10-01,2,0,11,13,0,7,7,25,4,10,0,0,0,0,79
YOTALA,atencion odontologica,cirugia bucal menor,2024-10-01,1,2,11,9,3,7,11,24,5,6,0,0,0,0,79
YUNCHARA,atencion odontologica,cirugia bucal menor,2024-10-01,2,1,12,5,1,3,4,17,2,1,0,0,0,0,48
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2024-10-01,0,1,9,16,3,6,6,20,3,3,0,0,0,0,67
ACACIO,atencion odontologica,cirugia bucal menor,2024-11-01,0,2,8,7,2,4,7,20,0,8,0,0,0,0,58
ACHACACHI,atencion odontologica,cirugia bucal menor,2024-11-01,6,2,25,35,9,25,43,112,22,36,0,0,0,0,315
ACHOCALLA,atencion odontologica,cirugia bucal menor,2024-11-01,6,3,42,49,8,26,28,107,16,12,0,0,0,0,297
AIQUILE,atencion odontologica,cirugia bucal menor,2024-11-01,1,1,2,4,0,5,1,5,3,2,0,0,0,0,24
