,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
TRINIDAD,atencion odontologica,restauraciones,2024-09-01,51,20,144,225,42,110,212,447,43,18,0,0,0,0,1312
TUPIZA,atencion odontologica,restauraciones,2024-09-01,35,31,78,112,33,68,165,330,52,74,0,0,0,0,978
TURCO,atencion odontologica,restauraciones,2024-09-01,5,4,9,14,14,14,30,46,21,6,0,0,0,0,163
UMALA,atencion odontologica,restauraciones,2024-09-01,7,9,27,40,4,22,12,32,1,2,0,0,0,0,156
UNCIA,atencion odontologica,restauraciones,2024-09-01,10,19,32,62,20,30,37,92,6,6,0,0,0,0,314
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2024-09-01,5,3,25,28,33,38,60,224,6,0,0,0,0,0,422
URUBICHA,atencion odontologica,restauraciones,2024-09-01,0,0,0,7,1,3,6,10,0,0,0,0,0,0,27
UYUNI,atencion odontologica,restauraciones,2024-09-01,5,12,113,84,47,107,128,235,35,36,0,0,0,0,802
VACAS,atencion odontologica,restauraciones,2024-09-01,3,5,23,22,12,23,34,58,8,9,0,0,0,0,197
VALLEGRANDE,atencion odontologica,restauraciones,2024-09-01,8,7,24,39,19,45,64,136,7,20,0,0,0,0,369
VIACHA,atencion odontologica,restauraciones,2024-09-01,27,46,89,86,36,68,75,223,29,16,0,0,0,0,695
VILA VILA,atencion odontologica,restauraciones,2024-09-01,1,2,11,10,5,13,4,18,0,0,0,0,0,0,64
VILLA CHARCAS,atencion odontologica,restauraciones,2024-09-01,11,9,22,41,20,17,35,83,0,2,0,0,0,0,240
VILLA MONTES,atencion odontologica,restauraciones,2024-09-01,17,22,71,80,63,75,120,380,51,46,0,0,0,0,925
VILLA RIVERO,atencion odontologica,restauraciones,2024-09-01,7,3,5,16,11,9,9,57,0,0,0,0,0,0,117
VILLA SERRANO,atencion odontologica,restauraciones,2024-09-01,9,19,72,102,63,79,87,135,7,5,0,0,0,0,578
VILLA TUNARI,atencion odontologica,restauraciones,2024-09-01,42,71,145,186,78,131,209,532,35,23,0,0,0,0,1452
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2024-09-01,15,15,51,67,11,36,32,114,5,1,0,0,0,0,347
VILLAZON,atencion odontologica,restauraciones,2024-09-01,13,20,67,62,18,53,56,173,10,27,0,0,0,0,499
VINTO,atencion odontologica,restauraciones,2024-09-01,70,68,178,169,53,75,130,584,33,31,0,0,0,0,1391
VITICHI,atencion odontologica,restauraciones,2024-09-01,1,4,14,12,10,27,8,51,3,4,0,0,0,0,134
WALDO BALLIVIAN,atencion odontologica,restauraciones,2024-09-01,2,2,8,1,4,1,7,10,0,3,0,0,0,0,38
WARNES,atencion odontologica,restauraciones,2024-09-01,30,10,71,87,29,87,130,333,23,10,0,0,0,0,810
YACO,atencion odontologica,restauraciones,2024-09-01,1,8,37,35,15,34,13,27,2,0,0,0,0,0,172
YACUIBA,atencion odontologica,restauraciones,2024-09-01,47,18,139,165,112,123,472,893,80,59,0,0,0,0,2108
YAMPARAEZ,atencion odontologica,restauraciones,2024-09-01,8,0,8,36,5,36,82,106,3,2,0,0,0,0,286
YANACACHI,atencion odontologica,restauraciones,2024-09-01,20,7,14,4,1,2,1,3,1,0,0,0,0,0,53
YAPACANI,atencion odontologica,restauraciones,2024-09-01,28,29,56,83,9,11,26,43,20,5,0,0,0,0,310
YOCALLA,atencion odontologica,restauraciones,2024-09-01,12,8,12,10,3,9,11,36,0,2,0,0,0,0,103
YOTALA,atencion odontologica,restauraciones,2024-09-01,4,2,40,54,25,24,18,69,4,7,0,0,0,0,247
YUNCHARA,atencion odontologica,restauraciones,2024-09-01,2,4,24,24,13,21,15,59,0,3,0,0,0,0,165
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2024-09-01,0,0,7,1,0,0,14,0,1,0,0,0,0,0,23
ZUDAÑEZ,atencion odontologica,restauraciones,2024-09-01,1,0,2,52,11,30,18,54,2,0,0,0,0,0,170
ACACIO,atencion odontologica,restauraciones,2024-10-01,10,1,24,35,2,9,7,27,1,0,0,0,0,0,116
ACHACACHI,atencion odontologica,restauraciones,2024-10-01,47,31,125,83,42,103,145,240,21,12,0,0,0,0,849
ACHOCALLA,atencion odontologica,restauraciones,2024-10-01,42,25,65,78,28,38,22,113,0,2,0,0,0,0,413
AIQUILE,atencion odontologica,restauraciones,2024-10-01,4,8,51,77,4,24,103,146,21,34,0,0,0,0,472
ALALAY,atencion odontologica,restauraciones,2024-10-01,0,2,9,11,1,0,0,21,0,0,0,0,0,0,44
ALCALA,atencion odontologica,restauraciones,2024-10-01,5,12,24,49,25,30,29,91,4,4,0,0,0,0,273
ALTO BENI,atencion odontologica,restauraciones,2024-10-01,10,14,25,25,22,19,23,85,0,2,0,0,0,0,225
ANCORAIMES,atencion odontologica,restauraciones,2024-10-01,6,5,35,35,20,26,36,59,26,23,0,0,0,0,271
ANDAMARCA,atencion odontologica,restauraciones,2024-10-01,4,1,4,24,6,11,13,48,5,6,0,0,0,0,122
ANTEQUERA,atencion odontologica,restauraciones,2024-10-01,6,4,22,19,11,10,54,48,9,15,0,0,0,0,198
ANZALDO,atencion odontologica,restauraciones,2024-10-01,8,22,45,41,10,39,10,47,11,1,0,0,0,0,234
APOLO,atencion odontologica,restauraciones,2024-10-01,5,8,10,12,1,22,8,39,0,0,0,0,0,0,105
ARAMPAMPA,atencion odontologica,restauraciones,2024-10-01,1,8,16,10,2,2,4,10,0,1,0,0,0,0,54
ARANI,atencion odontologica,restauraciones,2024-10-01,10,2,15,20,16,24,20,78,6,8,0,0,0,0,199
ARBIETO,atencion odontologica,restauraciones,2024-10-01,45,22,62,72,33,38,87,190,15,10,0,0,0,0,574
ARQUE,atencion odontologica,restauraciones,2024-10-01,3,4,25,35,9,29,13,38,0,1,0,0,0,0,157
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2024-10-01,1,5,29,37,6,18,24,113,1,2,0,0,0,0,236
ATOCHA,atencion odontologica,restauraciones,2024-10-01,5,10,31,42,16,36,65,157,10,16,0,0,0,0,388
AUCAPATA,atencion odontologica,restauraciones,2024-10-01,0,1,3,4,5,12,29,45,1,0,0,0,0,0,100
AYATA,atencion odontologica,restauraciones,2024-10-01,0,6,6,8,8,10,15,35,0,2,0,0,0,0,90
AYO AYO,atencion odontologica,restauraciones,2024-10-01,2,8,8,16,6,16,14,52,7,2,0,0,0,0,131
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2024-10-01,26,48,132,95,57,99,219,272,12,12,0,0,0,0,972
AZURDUY,atencion odontologica,restauraciones,2024-10-01,6,2,16,47,23,23,51,120,0,4,0,0,0,0,292
BATALLAS,atencion odontologica,restauraciones,2024-10-01,11,8,5,6,11,8,7,54,0,1,0,0,0,0,111
BAURES,atencion odontologica,restauraciones,2024-10-01,0,0,2,3,2,3,10,29,1,4,0,0,0,0,54
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2024-10-01,2,0,1,1,0,0,3,4,2,2,0,0,0,0,15
BELEN DE URMIRI,atencion odontologica,restauraciones,2024-10-01,1,3,2,30,0,3,6,16,0,5,0,0,0,0,66
BELLA FLOR,atencion odontologica,restauraciones,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,restauraciones,2024-10-01,4,12,26,29,11,13,50,159,9,33,0,0,0,0,346
BETANZOS,atencion odontologica,restauraciones,2024-10-01,34,44,134,180,62,91,109,180,18,10,0,0,0,0,862
BOLIVAR,atencion odontologica,restauraciones,2024-10-01,0,0,5,9,1,4,5,3,1,0,0,0,0,0,28
BOLPEBRA,atencion odontologica,restauraciones,2024-10-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,restauraciones,2024-10-01,4,0,6,7,2,5,8,33,3,0,0,0,0,0,68
BUENA VISTA,atencion odontologica,restauraciones,2024-10-01,19,14,16,50,27,19,28,86,7,3,0,0,0,0,269
CABEZAS,atencion odontologica,restauraciones,2024-10-01,4,8,18,18,14,21,22,61,1,0,0,0,0,0,167
CAIROMA,atencion odontologica,restauraciones,2024-10-01,2,0,4,14,3,6,9,27,2,0,0,0,0,0,67
"CAIZA ""D""",atencion odontologica,restauraciones,2024-10-01,0,2,12,10,3,4,14,46,1,6,0,0,0,0,98
CAJUATA,atencion odontologica,restauraciones,2024-10-01,5,22,28,40,9,10,29,51,2,1,0,0,0,0,197
CALACOTO,atencion odontologica,restauraciones,2024-10-01,0,0,5,0,2,2,4,7,3,1,0,0,0,0,24
CALAMARCA,atencion odontologica,restauraciones,2024-10-01,13,14,45,53,6,56,37,75,3,4,0,0,0,0,306
CAMARGO,atencion odontologica,restauraciones,2024-10-01,5,5,64,57,11,71,53,148,12,16,0,0,0,0,442
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2024-10-01,1,6,5,10,1,6,8,24,2,6,0,0,0,0,69
CAMIRI,atencion odontologica,restauraciones,2024-10-01,13,16,53,46,18,21,74,230,28,14,0,0,0,0,513
CAPINOTA,atencion odontologica,restauraciones,2024-10-01,5,30,69,57,21,35,42,139,4,16,0,0,0,0,418
CAQUIAVIRI,atencion odontologica,restauraciones,2024-10-01,10,2,15,26,14,18,16,27,1,3,0,0,0,0,132
CARACOLLO,atencion odontologica,restauraciones,2024-10-01,29,30,59,55,30,75,41,176,16,7,0,0,0,0,518
CARANAVI,atencion odontologica,restauraciones,2024-10-01,28,24,164,165,40,76,172,294,27,9,0,0,0,0,999
CARANGAS,atencion odontologica,restauraciones,2024-10-01,0,0,2,5,0,0,5,5,0,4,0,0,0,0,21
CARAPARI,atencion odontologica,restauraciones,2024-10-01,9,9,25,55,9,19,67,143,18,1,0,0,0,0,355
CARIPUYO,atencion odontologica,restauraciones,2024-10-01,2,0,0,0,2,10,18,15,2,3,0,0,0,0,52
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2024-10-01,0,1,7,3,4,4,4,14,0,0,0,0,0,0,37
CHALLAPATA,atencion odontologica,restauraciones,2024-10-01,13,27,48,65,31,81,88,273,22,17,0,0,0,0,665
CHAQUI,atencion odontologica,restauraciones,2024-10-01,6,6,24,42,14,28,10,59,3,1,0,0,0,0,193
CHARAGUA,atencion odontologica,restauraciones,2024-10-01,5,9,32,18,11,52,41,98,4,0,0,0,0,0,270
CHARAÑA,atencion odontologica,restauraciones,2024-10-01,0,1,4,8,0,6,4,8,1,2,0,0,0,0,34
CHAYANTA,atencion odontologica,restauraciones,2024-10-01,5,23,25,34,13,30,30,90,1,1,0,0,0,0,252
CHIMORE,atencion odontologica,restauraciones,2024-10-01,10,10,35,41,49,54,49,131,6,0,0,0,0,0,385
CHIPAYA,atencion odontologica,restauraciones,2024-10-01,0,1,5,2,2,2,7,19,2,2,0,0,0,0,42
CHOQUE COTA,atencion odontologica,restauraciones,2024-10-01,8,0,13,12,28,16,24,31,8,14,0,0,0,0,154
CHUA COCANI,atencion odontologica,restauraciones,2024-10-01,5,9,21,17,1,5,7,34,0,2,0,0,0,0,101
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2024-10-01,0,3,0,7,0,0,4,4,0,0,0,0,0,0,18
CHUMA,atencion odontologica,restauraciones,2024-10-01,7,7,5,15,23,35,12,44,12,8,0,0,0,0,168
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2024-10-01,2,1,0,7,0,13,4,21,0,0,0,0,0,0,48
CKOCHAS,atencion odontologica,restauraciones,2024-10-01,4,6,49,53,4,15,16,34,1,2,0,0,0,0,184
CLIZA,atencion odontologica,restauraciones,2024-10-01,38,42,80,74,19,40,34,156,10,18,0,0,0,0,511
COBIJA,atencion odontologica,restauraciones,2024-10-01,36,28,130,142,82,61,257,371,26,13,0,0,0,0,1146
COCAPATA,atencion odontologica,restauraciones,2024-10-01,5,5,26,30,31,48,7,71,0,0,0,0,0,0,223
COCHABAMBA,atencion odontologica,restauraciones,2024-10-01,470,476,1185,1243,623,740,2307,4587,1102,901,0,0,0,0,13634
COIPASA,atencion odontologica,restauraciones,2024-10-01,0,0,8,16,0,8,7,8,0,4,0,0,0,0,51
COLCAPIRHUA,atencion odontologica,restauraciones,2024-10-01,25,25,56,63,30,48,107,251,11,35,0,0,0,0,651
"COLCHA ""K""",atencion odontologica,restauraciones,2024-10-01,14,15,39,72,46,39,36,106,7,5,0,0,0,0,379
COLLANA,atencion odontologica,restauraciones,2024-10-01,3,2,17,13,15,6,11,20,0,1,0,0,0,0,88
COLOMI,atencion odontologica,restauraciones,2024-10-01,25,36,59,96,39,54,66,155,6,11,0,0,0,0,547
COLPA BELGICA,atencion odontologica,restauraciones,2024-10-01,0,0,0,0,6,4,2,30,0,0,0,0,0,0,42
COLQUECHACA,atencion odontologica,restauraciones,2024-10-01,8,18,9,30,14,38,38,123,5,4,0,0,0,0,287
COLQUENCHA,atencion odontologica,restauraciones,2024-10-01,9,12,32,22,27,29,21,66,1,0,0,0,0,0,219
COLQUIRI,atencion odontologica,restauraciones,2024-10-01,26,42,44,65,32,27,75,116,6,8,0,0,0,0,441
COMANCHE,atencion odontologica,restauraciones,2024-10-01,2,1,15,20,3,17,8,30,0,3,0,0,0,0,99
COMARAPA,atencion odontologica,restauraciones,2024-10-01,26,4,50,95,43,54,56,121,11,3,0,0,0,0,463
COMBAYA,atencion odontologica,restauraciones,2024-10-01,0,4,5,0,0,4,2,4,0,0,0,0,0,0,19
COPACABANA,atencion odontologica,restauraciones,2024-10-01,5,0,15,12,7,12,12,34,2,0,0,0,0,0,99
CORIPATA,atencion odontologica,restauraciones,2024-10-01,9,3,18,18,16,17,30,38,1,0,0,0,0,0,150
CORO CORO,atencion odontologica,restauraciones,2024-10-01,6,22,25,15,26,35,37,44,4,1,0,0,0,0,215
COROICO,atencion odontologica,restauraciones,2024-10-01,31,29,65,88,24,28,51,95,0,2,0,0,0,0,413
CORQUE,atencion odontologica,restauraciones,2024-10-01,3,3,22,35,3,21,34,34,2,12,0,0,0,0,169
COTAGAITA,atencion odontologica,restauraciones,2024-10-01,12,12,70,121,27,89,133,320,20,26,0,0,0,0,830
COTOCA,atencion odontologica,restauraciones,2024-10-01,11,4,9,24,8,11,13,48,4,1,0,0,0,0,133
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2024-10-01,0,0,6,4,0,0,0,0,3,0,0,0,0,0,13
CUATRO CAÑADAS,atencion odontologica,restauraciones,2024-10-01,22,37,71,111,26,56,53,167,18,6,0,0,0,0,567
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2024-10-01,7,0,8,13,5,5,5,10,0,1,0,0,0,0,54
CUEVO,atencion odontologica,restauraciones,2024-10-01,0,1,0,5,2,4,4,18,0,0,0,0,0,0,34
CULPINA,atencion odontologica,restauraciones,2024-10-01,1,8,6,17,15,25,14,62,1,4,0,0,0,0,153
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2024-10-01,4,2,8,23,2,0,4,47,7,4,0,0,0,0,101
CURVA,atencion odontologica,restauraciones,2024-10-01,0,0,2,8,0,4,7,16,0,0,0,0,0,0,37
DESAGUADERO,atencion odontologica,restauraciones,2024-10-01,0,0,5,1,5,3,6,14,1,0,0,0,0,0,35
EL ALTO,atencion odontologica,restauraciones,2024-10-01,393,504,932,1057,430,658,1190,3185,348,321,0,0,0,0,9018
EL CHORO,atencion odontologica,restauraciones,2024-10-01,3,2,17,11,7,2,16,35,13,6,0,0,0,0,112
EL PUENTE(STC),atencion odontologica,restauraciones,2024-10-01,11,4,17,28,10,20,24,69,1,0,0,0,0,0,184
EL PUENTE(TJA),atencion odontologica,restauraciones,2024-10-01,2,2,13,17,9,31,20,64,2,5,0,0,0,0,165
EL TORNO,atencion odontologica,restauraciones,2024-10-01,16,27,45,59,28,58,74,181,10,10,0,0,0,0,508
EL VILLAR,atencion odontologica,restauraciones,2024-10-01,2,1,5,11,5,8,38,77,9,0,0,0,0,0,156
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2024-10-01,7,11,35,50,13,27,24,113,5,6,0,0,0,0,291
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2024-10-01,9,19,53,57,15,34,50,151,2,0,0,0,0,0,390
ESCARA,atencion odontologica,restauraciones,2024-10-01,1,0,2,2,3,4,2,10,3,0,0,0,0,0,27
ESCOMA,atencion odontologica,restauraciones,2024-10-01,3,2,16,11,13,19,12,30,4,4,0,0,0,0,114
ESMERALDA,atencion odontologica,restauraciones,2024-10-01,0,0,0,2,0,0,5,11,0,6,0,0,0,0,24
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2024-10-01,4,8,16,35,36,15,43,128,3,2,0,0,0,0,290
FILADELFIA,atencion odontologica,restauraciones,2024-10-01,0,0,1,6,2,6,9,11,0,0,0,0,0,0,35
GAIOC JATUN AYLLU YURA,atencion odontologica,restauraciones,2024-10-01,2,0,5,19,9,11,4,37,1,0,0,0,0,0,88
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2024-10-01,1,3,11,12,14,19,22,44,2,3,0,0,0,0,131
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2024-10-01,3,3,3,17,9,36,25,52,0,3,0,0,0,0,151
GUANAY,atencion odontologica,restauraciones,2024-10-01,2,3,32,32,9,11,18,82,9,5,0,0,0,0,203
GUAQUI,atencion odontologica,restauraciones,2024-10-01,1,2,5,15,14,12,31,39,9,6,0,0,0,0,134
GUAYARAMERIN,atencion odontologica,restauraciones,2024-10-01,42,42,252,261,52,190,369,645,34,76,0,0,0,0,1963
GUTIERREZ,atencion odontologica,restauraciones,2024-10-01,1,0,4,6,8,8,10,52,2,0,0,0,0,0,91
HUACARAJE,atencion odontologica,restauraciones,2024-10-01,0,6,4,10,2,3,26,43,12,10,0,0,0,0,116
HUACARETA,atencion odontologica,restauraciones,2024-10-01,4,7,23,32,12,25,52,70,8,9,0,0,0,0,242
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2024-10-01,0,8,4,9,1,13,4,12,0,0,0,0,0,0,51
HUACHACALLA,atencion odontologica,restauraciones,2024-10-01,0,0,2,10,18,0,11,5,1,0,0,0,0,0,47
HUANUNI,atencion odontologica,restauraciones,2024-10-01,22,35,41,49,18,35,125,145,28,18,0,0,0,0,516
HUARINA,atencion odontologica,restauraciones,2024-10-01,6,2,8,17,18,12,38,78,10,4,0,0,0,0,193
HUATAJATA,atencion odontologica,restauraciones,2024-10-01,2,0,6,8,0,6,10,43,10,4,0,0,0,0,89
HUAYLLAMARCA,atencion odontologica,restauraciones,2024-10-01,7,3,8,7,4,3,5,29,2,8,0,0,0,0,76
HUMANATA,atencion odontologica,restauraciones,2024-10-01,1,4,17,14,12,10,11,21,5,3,0,0,0,0,98
ICHOCA,atencion odontologica,restauraciones,2024-10-01,1,5,0,0,0,2,2,19,3,0,0,0,0,0,32
ICLA,atencion odontologica,restauraciones,2024-10-01,17,10,48,36,54,36,54,74,2,2,0,0,0,0,333
INCAHUASI,atencion odontologica,restauraciones,2024-10-01,4,20,32,27,7,20,20,70,1,7,0,0,0,0,208
INQUISIVI,atencion odontologica,restauraciones,2024-10-01,13,5,11,9,45,37,29,44,18,9,0,0,0,0,220
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2024-10-01,16,19,68,84,31,30,57,123,8,8,0,0,0,0,444
IXIAMAS,atencion odontologica,restauraciones,2024-10-01,1,1,9,9,8,8,15,29,1,1,0,0,0,0,82
JESUS DE MACHACA,atencion odontologica,restauraciones,2024-10-01,10,10,22,32,19,41,23,65,12,13,0,0,0,0,247
LA ASUNTA,atencion odontologica,restauraciones,2024-10-01,21,23,98,137,85,173,143,387,16,5,0,0,0,0,1088
LA GUARDIA,atencion odontologica,restauraciones,2024-10-01,29,19,77,106,40,40,73,260,13,13,0,0,0,0,670
LA PAZ,atencion odontologica,restauraciones,2024-10-01,884,897,1826,1792,698,910,3562,5719,1205,1154,0,0,0,0,18647
LA RIVERA,atencion odontologica,restauraciones,2024-10-01,0,0,4,3,6,0,2,10,0,2,0,0,0,0,27
LAGUNILLAS,atencion odontologica,restauraciones,2024-10-01,0,0,4,1,7,19,3,31,17,1,0,0,0,0,83
LAJA,atencion odontologica,restauraciones,2024-10-01,24,19,51,71,0,21,20,63,0,0,0,0,0,0,269
LAS CARRERAS,atencion odontologica,restauraciones,2024-10-01,10,1,12,16,1,8,14,44,7,7,0,0,0,0,120
LICOMA PAMPA,atencion odontologica,restauraciones,2024-10-01,5,8,3,3,3,4,1,10,0,0,0,0,0,0,37
LLALLAGUA,atencion odontologica,restauraciones,2024-10-01,27,62,72,91,32,39,89,317,21,42,0,0,0,0,792
LLICA,atencion odontologica,restauraciones,2024-10-01,0,0,0,0,0,0,2,9,0,1,0,0,0,0,12
LORETO,atencion odontologica,restauraciones,2024-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,restauraciones,2024-10-01,6,4,17,10,8,2,29,24,5,6,0,0,0,0,111
MACHACAMARCA,atencion odontologica,restauraciones,2024-10-01,2,1,11,21,20,27,52,58,27,33,0,0,0,0,252
MACHARETI,atencion odontologica,restauraciones,2024-10-01,5,11,27,36,8,34,27,76,3,0,0,0,0,0,227
MAGDALENA,atencion odontologica,restauraciones,2024-10-01,5,4,6,29,8,9,7,35,9,0,0,0,0,0,112
MAIRANA,atencion odontologica,restauraciones,2024-10-01,0,0,2,3,3,2,11,25,1,0,0,0,0,0,47
MALLA,atencion odontologica,restauraciones,2024-10-01,5,11,7,12,6,14,5,13,1,1,0,0,0,0,75
MAPIRI,atencion odontologica,restauraciones,2024-10-01,10,6,18,14,3,11,8,28,0,0,0,0,0,0,98
MECAPACA,atencion odontologica,restauraciones,2024-10-01,16,11,56,50,35,79,66,113,9,7,0,0,0,0,442
MINEROS,atencion odontologica,restauraciones,2024-10-01,2,1,9,16,8,9,7,38,1,0,0,0,0,0,91
MIZQUE,atencion odontologica,restauraciones,2024-10-01,17,30,54,88,21,38,59,144,14,6,0,0,0,0,471
MOCOMOCO,atencion odontologica,restauraciones,2024-10-01,6,5,39,50,27,42,37,67,12,8,0,0,0,0,293
MOJINETE,atencion odontologica,restauraciones,2024-10-01,0,0,1,4,1,3,0,12,0,0,0,0,0,0,21
MOJOCOYA,atencion odontologica,restauraciones,2024-10-01,1,19,53,33,20,36,15,81,0,3,0,0,0,0,261
MONTEAGUDO,atencion odontologica,restauraciones,2024-10-01,29,48,130,145,26,97,115,226,20,8,0,0,0,0,844
MONTERO,atencion odontologica,restauraciones,2024-10-01,14,35,108,217,36,79,240,385,52,36,0,0,0,0,1202
MORO MORO,atencion odontologica,restauraciones,2024-10-01,0,0,6,9,10,7,14,16,0,0,0,0,0,0,62
MOROCHATA,atencion odontologica,restauraciones,2024-10-01,2,7,68,52,9,32,25,71,4,8,0,0,0,0,278
NAZACARA DE PACAJES,atencion odontologica,restauraciones,2024-10-01,4,0,0,0,0,0,1,6,0,0,0,0,0,0,11
OCURI,atencion odontologica,restauraciones,2024-10-01,0,5,4,9,8,22,9,34,2,0,0,0,0,0,93
OKINAWA,atencion odontologica,restauraciones,2024-10-01,0,1,1,3,0,3,8,15,5,2,0,0,0,0,38
OMEREQUE,atencion odontologica,restauraciones,2024-10-01,2,0,4,3,0,3,0,9,1,0,0,0,0,0,22
ORURO,atencion odontologica,restauraciones,2024-10-01,370,475,677,787,317,513,1535,2498,352,211,0,0,0,0,7735
PADCAYA,atencion odontologica,restauraciones,2024-10-01,1,7,18,23,10,18,48,78,11,2,0,0,0,0,216
PADILLA,atencion odontologica,restauraciones,2024-10-01,13,9,45,51,20,29,60,174,15,16,0,0,0,0,432
PAILON,atencion odontologica,restauraciones,2024-10-01,2,6,10,12,8,12,13,32,0,1,0,0,0,0,96
PALCA,atencion odontologica,restauraciones,2024-10-01,37,39,59,59,11,46,42,112,7,3,0,0,0,0,415
PALOS BLANCOS,atencion odontologica,restauraciones,2024-10-01,13,28,66,72,53,99,103,221,5,9,0,0,0,0,669
PAMPA AULLAGAS,atencion odontologica,restauraciones,2024-10-01,0,1,0,0,0,3,6,12,5,0,0,0,0,0,27
PAMPA GRANDE,atencion odontologica,restauraciones,2024-10-01,4,5,13,13,6,13,11,26,0,0,0,0,0,0,91
PAPEL PAMPA,atencion odontologica,restauraciones,2024-10-01,2,2,10,6,10,8,3,29,6,2,0,0,0,0,78
PASORAPA,atencion odontologica,restauraciones,2024-10-01,4,2,31,21,2,4,17,51,8,0,0,0,0,0,140
PATACAMAYA,atencion odontologica,restauraciones,2024-10-01,14,20,53,75,15,20,24,117,4,16,0,0,0,0,358
PAZÑA,atencion odontologica,restauraciones,2024-10-01,13,16,10,44,21,30,31,73,15,15,0,0,0,0,268
PELECHUCO,atencion odontologica,restauraciones,2024-10-01,13,7,15,27,9,10,23,42,1,0,0,0,0,0,147
POCOATA,atencion odontologica,restauraciones,2024-10-01,26,16,67,76,34,62,55,157,12,11,0,0,0,0,516
POCONA,atencion odontologica,restauraciones,2024-10-01,15,16,31,38,7,52,83,90,3,6,0,0,0,0,341
POJO (CBBA),atencion odontologica,restauraciones,2024-10-01,17,17,71,75,10,69,30,137,6,2,0,0,0,0,434
POOPO,atencion odontologica,restauraciones,2024-10-01,17,15,31,42,5,16,31,79,15,12,0,0,0,0,263
PORCO,atencion odontologica,restauraciones,2024-10-01,6,13,20,11,2,5,10,59,0,0,0,0,0,0,126
POROMA,atencion odontologica,restauraciones,2024-10-01,26,19,68,92,20,83,48,68,1,8,0,0,0,0,433
PORONGO,atencion odontologica,restauraciones,2024-10-01,5,13,21,20,22,35,59,82,5,2,0,0,0,0,264
PORTACHUELO,atencion odontologica,restauraciones,2024-10-01,6,11,9,14,1,15,9,24,3,1,0,0,0,0,93
PORVENIR,atencion odontologica,restauraciones,2024-10-01,9,2,10,7,6,6,12,19,0,0,0,0,0,0,71
POTOSI,atencion odontologica,restauraciones,2024-10-01,95,137,239,249,175,211,370,1174,55,37,0,0,0,0,2742
PRESTO,atencion odontologica,restauraciones,2024-10-01,6,24,80,67,50,51,81,102,0,0,0,0,0,0,461
PUCARA,atencion odontologica,restauraciones,2024-10-01,0,0,3,0,0,4,10,12,0,0,0,0,0,0,29
PUCARANI,atencion odontologica,restauraciones,2024-10-01,8,19,22,28,21,37,39,107,8,10,0,0,0,0,299
PUERTO ACOSTA,atencion odontologica,restauraciones,2024-10-01,6,2,24,21,9,29,12,25,11,4,0,0,0,0,143
PUERTO CARABUCO,atencion odontologica,restauraciones,2024-10-01,9,10,14,16,29,47,21,90,5,9,0,0,0,0,250
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2024-10-01,0,0,1,9,7,8,3,24,10,4,0,0,0,0,66
PUERTO PEREZ,atencion odontologica,restauraciones,2024-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,restauraciones,2024-10-01,1,4,15,17,9,16,28,96,20,43,0,0,0,0,249
PUERTO SUAREZ,atencion odontologica,restauraciones,2024-10-01,3,1,4,21,1,9,1,24,2,1,0,0,0,0,67
