,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
MACHACAMARCA,atencion odontologica,endodoncia,2024-10-01,0,0,2,1,0,0,1,2,0,0,0,0,0,0,6
MAGDALENA,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,0,8,3,0,0,0,0,0,12
MAIRANA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MALLA,atencion odontologica,endodoncia,2024-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,endodoncia,2024-10-01,1,0,0,0,0,0,5,1,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,endodoncia,2024-10-01,2,0,2,2,1,5,21,10,1,0,0,0,0,0,44
MIZQUE,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19
MOCOMOCO,atencion odontologica,endodoncia,2024-10-01,0,0,2,1,0,2,4,4,0,2,0,0,0,0,15
MOJOCOYA,atencion odontologica,endodoncia,2024-10-01,0,6,2,0,0,3,0,7,0,0,0,0,0,0,18
MONTEAGUDO,atencion odontologica,endodoncia,2024-10-01,0,1,8,6,0,1,4,6,2,0,0,0,0,0,28
MONTERO,atencion odontologica,endodoncia,2024-10-01,7,6,22,31,1,6,15,27,6,3,0,0,0,0,124
MORO MORO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,0,6,0,2,0,0,0,0,0,0,9
NAZACARA DE PACAJES,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
OCURI,atencion odontologica,endodoncia,2024-10-01,0,1,0,1,0,2,4,9,0,0,0,0,0,0,17
OKINAWA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
OMEREQUE,atencion odontologica,endodoncia,2024-10-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,endodoncia,2024-10-01,40,46,122,130,49,72,161,295,60,23,0,0,0,0,998
PADCAYA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,2,0,18,11,0,0,0,0,0,0,31
PADILLA,atencion odontologica,endodoncia,2024-10-01,2,0,1,2,1,4,3,2,0,1,0,0,0,0,16
PALCA,atencion odontologica,endodoncia,2024-10-01,2,2,5,3,1,2,4,25,1,1,0,0,0,0,46
PALOS BLANCOS,atencion odontologica,endodoncia,2024-10-01,0,0,2,2,0,5,15,10,0,0,0,0,0,0,34
PAMPA AULLAGAS,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,3,1,2,0,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,endodoncia,2024-10-01,0,0,2,1,2,2,1,2,1,0,0,0,0,0,11
PAPEL PAMPA,atencion odontologica,endodoncia,2024-10-01,0,1,0,2,0,0,0,1,0,0,0,0,0,0,4
PASORAPA,atencion odontologica,endodoncia,2024-10-01,1,0,2,4,0,0,3,7,2,0,0,0,0,0,19
PATACAMAYA,atencion odontologica,endodoncia,2024-10-01,1,3,1,4,1,0,0,9,0,0,0,0,0,0,19
PAZÑA,atencion odontologica,endodoncia,2024-10-01,0,0,4,5,6,8,8,7,4,0,0,0,0,0,42
PELECHUCO,atencion odontologica,endodoncia,2024-10-01,0,2,1,2,3,1,1,6,0,0,0,0,0,0,16
POCOATA,atencion odontologica,endodoncia,2024-10-01,0,1,5,6,2,3,5,2,0,0,0,0,0,0,24
POCONA,atencion odontologica,endodoncia,2024-10-01,0,5,1,0,0,1,6,2,4,3,0,0,0,0,22
POJO (CBBA),atencion odontologica,endodoncia,2024-10-01,0,1,8,9,1,7,3,12,0,1,0,0,0,0,42
POOPO,atencion odontologica,endodoncia,2024-10-01,0,2,2,9,1,4,5,13,3,0,0,0,0,0,39
PORCO,atencion odontologica,endodoncia,2024-10-01,1,2,2,3,0,2,0,6,0,0,0,0,0,0,16
POROMA,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,3,2,3,0,0,0,0,0,0,0,9
PORONGO,atencion odontologica,endodoncia,2024-10-01,0,1,11,4,6,2,2,2,3,0,0,0,0,0,31
PORTACHUELO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
PORVENIR,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,2,2,1,1,0,0,0,0,0,0,6
POSTRER VALLE,atencion odontologica,endodoncia,2024-10-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
POTOSI,atencion odontologica,endodoncia,2024-10-01,34,40,125,115,52,91,143,313,30,15,0,0,0,0,958
PRESTO,atencion odontologica,endodoncia,2024-10-01,0,1,3,5,1,2,1,5,0,0,0,0,0,0,18
PUCARANI,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,1,5,6,8,0,1,0,0,0,0,21
PUERTO ACOSTA,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,0,3,2,1,0,0,0,0,0,0,7
PUERTO CARABUCO,atencion odontologica,endodoncia,2024-10-01,2,0,2,0,6,3,15,20,1,0,0,0,0,0,49
PUERTO QUIJARRO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
PUERTO SUAREZ,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
PUERTO VILLARROEL,atencion odontologica,endodoncia,2024-10-01,5,4,4,15,3,9,28,24,1,2,0,0,0,0,95
PUNA,atencion odontologica,endodoncia,2024-10-01,0,1,1,5,1,2,3,8,3,0,0,0,0,0,24
PUNATA,atencion odontologica,endodoncia,2024-10-01,4,1,20,11,4,1,20,17,12,3,0,0,0,0,93
QUIABAYA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
QUILLACOLLO,atencion odontologica,endodoncia,2024-10-01,11,2,20,11,15,23,61,105,39,28,0,0,0,0,315
QUIME,atencion odontologica,endodoncia,2024-10-01,0,2,0,3,0,0,1,2,0,0,0,0,0,0,8
QUIRUSILLAS,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
RAVELO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
REYES,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,12,0,0,0,0,0,0,0,13
RIBERALTA,atencion odontologica,endodoncia,2024-10-01,3,1,15,14,4,4,22,66,8,5,0,0,0,0,142
ROBORE,atencion odontologica,endodoncia,2024-10-01,0,0,2,4,0,3,6,11,0,2,0,0,0,0,28
RURRENABAQUE,atencion odontologica,endodoncia,2024-10-01,0,0,0,2,3,0,0,4,1,3,0,0,0,0,13
SABAYA,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,1,1,0,2,0,0,0,0,5
SACABA,atencion odontologica,endodoncia,2024-10-01,3,2,22,4,3,4,44,41,11,3,0,0,0,0,137
SACABAMBA,atencion odontologica,endodoncia,2024-10-01,0,0,2,1,0,1,0,3,1,4,0,0,0,0,12
SAIPINA,atencion odontologica,endodoncia,2024-10-01,0,0,6,1,1,7,3,17,4,0,0,0,0,0,39
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2024-10-01,0,1,5,1,0,0,1,3,2,1,0,0,0,0,14
SAMAIPATA,atencion odontologica,endodoncia,2024-10-01,0,1,1,1,0,2,0,2,1,0,0,0,0,0,8
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2024-10-01,0,1,1,2,0,0,2,2,0,0,0,0,0,0,8
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,endodoncia,2024-10-01,0,0,0,4,0,1,2,6,0,0,0,0,0,0,13
SAN BORJA,atencion odontologica,endodoncia,2024-10-01,0,1,6,6,5,9,0,34,1,0,0,0,0,0,62
SAN BUENA VENTURA,atencion odontologica,endodoncia,2024-10-01,0,0,0,4,0,1,1,7,3,1,0,0,0,0,17
SAN CARLOS,atencion odontologica,endodoncia,2024-10-01,2,1,7,2,0,1,3,19,0,0,0,0,0,0,35
SAN IGNACIO,atencion odontologica,endodoncia,2024-10-01,0,0,4,3,1,0,0,14,0,1,0,0,0,0,23
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
SAN JAVIER(STC),atencion odontologica,endodoncia,2024-10-01,1,1,3,0,0,0,0,1,2,0,0,0,0,0,8
SAN JULIAN,atencion odontologica,endodoncia,2024-10-01,7,4,4,6,4,5,10,13,4,5,0,0,0,0,62
SAN LORENZO(TJA),atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23
SAN LUCAS,atencion odontologica,endodoncia,2024-10-01,1,3,8,5,10,12,9,31,2,1,0,0,0,0,82
SAN MATIAS,atencion odontologica,endodoncia,2024-10-01,2,3,8,6,1,3,3,11,1,0,0,0,0,0,38
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
SAN PEDRO,atencion odontologica,endodoncia,2024-10-01,0,1,1,2,3,6,6,17,3,1,0,0,0,0,40
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2024-10-01,2,2,2,0,2,1,8,9,0,1,0,0,0,0,27
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2024-10-01,0,4,2,8,2,13,18,17,0,1,0,0,0,0,65
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,2,0,1,4,0,0,0,0,0,0,7
SAN RAMON BENI,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,1,0,2,5,1,0,0,0,0,0,10
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2024-10-01,93,119,291,243,77,126,539,855,226,151,0,0,0,0,2720
SANTA ROSA,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2024-10-01,0,1,1,6,2,6,12,34,0,3,0,0,0,0,65
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2024-10-01,1,0,1,1,1,2,1,9,2,3,0,0,0,0,21
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2024-10-01,1,0,1,2,0,1,3,0,2,2,0,0,0,0,12
SANTIVAÑES,atencion odontologica,endodoncia,2024-10-01,0,2,3,1,0,0,6,8,1,10,0,0,0,0,31
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,3,0,2,0,0,0,0,0,6
SAPAHAQUI,atencion odontologica,endodoncia,2024-10-01,0,2,5,10,0,1,4,4,2,0,0,0,0,0,28
SENA,atencion odontologica,endodoncia,2024-10-01,0,2,2,0,2,1,0,3,0,1,0,0,0,0,11
SHINAOTA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,endodoncia,2024-10-01,1,5,0,2,0,1,24,7,2,3,0,0,0,0,45
SOPACHUY,atencion odontologica,endodoncia,2024-10-01,0,1,3,11,0,2,6,4,0,0,0,0,0,0,27
SORACACHI,atencion odontologica,endodoncia,2024-10-01,3,3,3,1,3,2,3,12,0,1,0,0,0,0,31
SORATA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SUCRE,atencion odontologica,endodoncia,2024-10-01,67,58,119,176,26,55,132,220,12,13,0,0,0,0,878
TACACHI,atencion odontologica,endodoncia,2024-10-01,0,0,1,3,0,0,0,1,0,1,0,0,0,0,6
TACACOMA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,endodoncia,2024-10-01,0,1,0,2,0,1,3,0,0,0,0,0,0,0,7
TACOPAYA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
TAHUA,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,endodoncia,2024-10-01,0,0,1,0,0,0,1,3,0,1,0,0,0,0,6
TARABUCO,atencion odontologica,endodoncia,2024-10-01,0,0,4,8,1,5,3,12,0,0,0,0,0,0,33
TARACO,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,1,1,4,8,3,1,0,0,0,0,18
TARATA,atencion odontologica,endodoncia,2024-10-01,4,1,3,1,0,1,1,7,0,1,0,0,0,0,19
TARIJA,atencion odontologica,endodoncia,2024-10-01,49,72,237,382,55,117,284,554,91,60,0,0,0,0,1901
TARVITA,atencion odontologica,endodoncia,2024-10-01,5,6,4,12,1,11,5,8,0,0,0,0,0,0,52
TEOPONTE,atencion odontologica,endodoncia,2024-10-01,0,0,2,4,0,5,0,10,0,0,0,0,0,0,21
TIAHUANACU,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9
TINGUIPAYA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,3,3,9,12,0,0,0,0,27
TIPUANI,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,endodoncia,2024-10-01,1,2,5,8,2,3,13,15,0,2,0,0,0,0,51
TIRAQUE (CBBA),atencion odontologica,endodoncia,2024-10-01,0,0,1,1,0,1,3,4,0,1,0,0,0,0,11
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TOCO,atencion odontologica,endodoncia,2024-10-01,0,1,0,3,0,0,3,1,0,0,0,0,0,0,8
TODOS SANTOS,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLATA,atencion odontologica,endodoncia,2024-10-01,2,0,0,2,0,0,1,2,0,0,0,0,0,0,7
TOLEDO,atencion odontologica,endodoncia,2024-10-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,endodoncia,2024-10-01,0,2,0,0,1,0,1,3,0,0,0,0,0,0,7
TOMINA,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,1,4,4,0,0,0,0,0,0,10
TORO TORO,atencion odontologica,endodoncia,2024-10-01,0,3,2,0,2,0,4,4,3,1,0,0,0,0,19
TOTORA(CBBA),atencion odontologica,endodoncia,2024-10-01,1,2,6,2,2,7,3,14,1,1,0,0,0,0,39
TOTORA(ORR),atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TRIGAL,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,endodoncia,2024-10-01,5,0,7,14,5,4,27,37,0,2,0,0,0,0,101
TUPIZA,atencion odontologica,endodoncia,2024-10-01,0,2,5,11,2,1,16,14,1,0,0,0,0,0,52
TURCO,atencion odontologica,endodoncia,2024-10-01,0,0,0,1,1,0,2,0,1,0,0,0,0,0,5
UMALA,atencion odontologica,endodoncia,2024-10-01,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4
UNCIA,atencion odontologica,endodoncia,2024-10-01,0,0,0,6,2,1,4,6,1,2,0,0,0,0,22
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17
URUBICHA,atencion odontologica,endodoncia,2024-10-01,0,0,2,4,0,1,0,3,0,2,0,0,0,0,12
UYUNI,atencion odontologica,endodoncia,2024-10-01,3,7,19,22,16,20,13,58,8,7,0,0,0,0,173
VACAS,atencion odontologica,endodoncia,2024-10-01,0,2,2,0,1,1,1,4,1,0,0,0,0,0,12
VALLEGRANDE,atencion odontologica,endodoncia,2024-10-01,1,0,2,11,1,7,0,11,2,5,0,0,0,0,40
VIACHA,atencion odontologica,endodoncia,2024-10-01,4,4,10,15,6,5,8,27,4,2,0,0,0,0,85
VILA VILA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
VILLA CHARCAS,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
VILLA MONTES,atencion odontologica,endodoncia,2024-10-01,1,0,2,5,0,0,16,20,15,0,0,0,0,0,59
VILLA SERRANO,atencion odontologica,endodoncia,2024-10-01,0,2,2,1,2,2,2,6,0,0,0,0,0,0,17
VILLA TUNARI,atencion odontologica,endodoncia,2024-10-01,2,2,5,9,9,8,29,24,7,2,0,0,0,0,97
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2024-10-01,0,0,2,0,0,1,6,2,0,0,0,0,0,0,11
VILLAZON,atencion odontologica,endodoncia,2024-10-01,3,8,14,20,10,10,28,54,36,9,0,0,0,0,192
VINTO,atencion odontologica,endodoncia,2024-10-01,2,3,8,6,0,5,2,26,1,0,0,0,0,0,53
VITICHI,atencion odontologica,endodoncia,2024-10-01,0,1,8,14,5,8,5,36,6,0,0,0,0,0,83
WALDO BALLIVIAN,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
WARNES,atencion odontologica,endodoncia,2024-10-01,1,3,16,9,2,5,13,24,1,2,0,0,0,0,76
YACUIBA,atencion odontologica,endodoncia,2024-10-01,0,2,8,7,4,4,71,24,10,3,0,0,0,0,133
YAMPARAEZ,atencion odontologica,endodoncia,2024-10-01,0,2,1,9,5,4,9,13,0,0,0,0,0,0,43
YAPACANI,atencion odontologica,endodoncia,2024-10-01,3,5,8,8,1,7,4,2,0,0,0,0,0,0,38
YOCALLA,atencion odontologica,endodoncia,2024-10-01,1,0,4,1,2,4,0,5,0,0,0,0,0,0,17
YOTALA,atencion odontologica,endodoncia,2024-10-01,0,0,0,4,2,2,2,7,0,0,0,0,0,0,17
YUNCHARA,atencion odontologica,endodoncia,2024-10-01,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
ZUDAÑEZ,atencion odontologica,endodoncia,2024-10-01,1,0,1,0,0,1,2,2,0,0,0,0,0,0,7
ACACIO,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,endodoncia,2024-11-01,3,0,9,7,1,1,18,30,1,3,0,0,0,0,73
ACHOCALLA,atencion odontologica,endodoncia,2024-11-01,1,1,3,3,0,5,4,4,0,0,0,0,0,0,21
AIQUILE,atencion odontologica,endodoncia,2024-11-01,0,0,4,0,0,2,15,13,9,1,0,0,0,0,44
ALCALA,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,0,6,3,0,0,0,0,0,9
ALTO BENI,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,1,0,5,5,0,0,0,0,0,0,11
ANCORAIMES,atencion odontologica,endodoncia,2024-11-01,0,0,1,2,1,1,3,1,1,1,0,0,0,0,11
ANDAMARCA,atencion odontologica,endodoncia,2024-11-01,0,1,3,0,0,0,1,1,0,0,0,0,0,0,6
ANTEQUERA,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,1,0,1,9,1,1,0,0,0,0,13
ANZALDO,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
APOLO,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARAMPAMPA,atencion odontologica,endodoncia,2024-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ARANI,atencion odontologica,endodoncia,2024-11-01,0,1,2,0,2,1,0,2,0,1,0,0,0,0,9
ARBIETO,atencion odontologica,endodoncia,2024-11-01,0,2,6,3,0,1,3,12,1,1,0,0,0,0,29
ARQUE,atencion odontologica,endodoncia,2024-11-01,2,0,0,4,2,4,0,1,0,0,0,0,0,0,13
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2024-11-01,8,0,1,1,6,7,4,7,0,0,0,0,0,0,34
ATOCHA,atencion odontologica,endodoncia,2024-11-01,0,0,13,8,3,9,25,25,2,4,0,0,0,0,89
AUCAPATA,atencion odontologica,endodoncia,2024-11-01,0,1,5,3,0,0,2,7,0,1,0,0,0,0,19
AYATA,atencion odontologica,endodoncia,2024-11-01,0,0,1,1,0,3,2,5,1,0,0,0,0,0,13
AYO AYO,atencion odontologica,endodoncia,2024-11-01,0,1,2,0,0,0,3,0,1,0,0,0,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2024-11-01,7,3,8,13,4,20,56,30,2,0,0,0,0,0,143
AZURDUY,atencion odontologica,endodoncia,2024-11-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
BATALLAS,atencion odontologica,endodoncia,2024-11-01,0,0,0,1,0,2,1,9,2,0,0,0,0,0,15
BAURES,atencion odontologica,endodoncia,2024-11-01,0,0,2,0,0,2,0,8,1,0,0,0,0,0,13
BELEN DE URMIRI,atencion odontologica,endodoncia,2024-11-01,0,0,1,0,1,0,1,2,0,0,0,0,0,0,5
BERMEJO,atencion odontologica,endodoncia,2024-11-01,0,0,9,14,5,1,20,37,4,0,0,0,0,0,90
BETANZOS,atencion odontologica,endodoncia,2024-11-01,3,1,9,3,2,4,15,3,1,2,0,0,0,0,43
BOYUIBE,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,endodoncia,2024-11-01,0,0,1,4,1,0,0,3,0,0,0,0,0,0,9
CABEZAS,atencion odontologica,endodoncia,2024-11-01,1,0,3,0,3,0,7,5,1,0,0,0,0,0,20
CAIROMA,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CAIZA ""D""",atencion odontologica,endodoncia,2024-11-01,1,1,4,1,0,0,3,6,3,0,0,0,0,0,19
CAJUATA,atencion odontologica,endodoncia,2024-11-01,0,0,2,2,0,0,2,8,0,0,0,0,0,0,14
CALACOTO,atencion odontologica,endodoncia,2024-11-01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
CALAMARCA,atencion odontologica,endodoncia,2024-11-01,4,2,7,7,1,3,4,3,1,0,0,0,0,0,32
CAMARGO,atencion odontologica,endodoncia,2024-11-01,0,3,15,5,2,1,2,16,2,3,0,0,0,0,49
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2024-11-01,0,0,2,1,0,1,1,9,0,1,0,0,0,0,15
CAMIRI,atencion odontologica,endodoncia,2024-11-01,0,5,11,9,6,9,21,43,2,0,0,0,0,0,106
CAPINOTA,atencion odontologica,endodoncia,2024-11-01,0,0,2,2,0,7,5,15,2,4,0,0,0,0,37
CAQUIAVIRI,atencion odontologica,endodoncia,2024-11-01,1,0,4,1,1,1,1,1,0,0,0,0,0,0,10
CARACOLLO,atencion odontologica,endodoncia,2024-11-01,2,2,3,4,3,5,6,9,9,0,0,0,0,0,43
CARANAVI,atencion odontologica,endodoncia,2024-11-01,5,3,9,10,8,15,22,37,9,2,0,0,0,0,120
CARANGAS,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
CARAPARI,atencion odontologica,endodoncia,2024-11-01,0,0,9,6,2,0,20,22,0,6,0,0,0,0,65
CARIPUYO,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,endodoncia,2024-11-01,0,2,4,5,0,2,2,16,2,5,0,0,0,0,38
CHAQUI,atencion odontologica,endodoncia,2024-11-01,0,3,5,2,1,3,2,3,0,0,0,0,0,0,19
CHARAGUA,atencion odontologica,endodoncia,2024-11-01,0,0,1,0,2,3,6,9,0,0,0,0,0,0,21
CHAYANTA,atencion odontologica,endodoncia,2024-11-01,0,1,3,4,0,2,0,4,0,0,0,0,0,0,14
CHIMORE,atencion odontologica,endodoncia,2024-11-01,0,0,1,1,0,1,8,1,1,1,0,0,0,0,14
CHIPAYA,atencion odontologica,endodoncia,2024-11-01,0,0,1,1,0,0,0,3,0,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,endodoncia,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2024-11-01,17,7,11,16,0,4,21,14,0,3,0,0,0,0,93
CHUMA,atencion odontologica,endodoncia,2024-11-01,0,0,0,1,0,2,12,5,1,0,0,0,0,0,21
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2024-11-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
CKOCHAS,atencion odontologica,endodoncia,2024-11-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
CLIZA,atencion odontologica,endodoncia,2024-11-01,0,0,2,4,1,11,1,15,1,2,0,0,0,0,37
COBIJA,atencion odontologica,endodoncia,2024-11-01,25,4,16,10,14,8,29,41,10,4,0,0,0,0,161
COCAPATA,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,2,0,1,2,0,1,0,0,0,0,6
COCHABAMBA,atencion odontologica,endodoncia,2024-11-01,60,55,125,100,14,54,239,363,140,113,0,0,0,0,1263
COIPASA,atencion odontologica,endodoncia,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,endodoncia,2024-11-01,0,1,3,1,2,0,22,15,1,1,0,0,0,0,46
"COLCHA ""K""",atencion odontologica,endodoncia,2024-11-01,0,2,7,1,0,5,8,10,0,0,0,0,0,0,33
COLLANA,atencion odontologica,endodoncia,2024-11-01,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5
COLOMI,atencion odontologica,endodoncia,2024-11-01,0,0,1,6,0,1,6,5,1,0,0,0,0,0,20
COLPA BELGICA,atencion odontologica,endodoncia,2024-11-01,0,0,1,0,0,0,3,11,0,0,0,0,0,0,15
COLQUECHACA,atencion odontologica,endodoncia,2024-11-01,5,0,10,5,1,10,13,33,0,0,0,0,0,0,77
COLQUENCHA,atencion odontologica,endodoncia,2024-11-01,1,1,2,2,0,2,2,8,0,0,0,0,0,0,18
