,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
PADILLA,atencion odontologica,primera consulta,2024-09-01,14,9,19,24,10,8,32,38,4,3,0,12,0,0,173
PAILON,atencion odontologica,primera consulta,2024-09-01,24,25,86,94,15,19,24,62,8,4,0,5,0,1,367
PALCA,atencion odontologica,primera consulta,2024-09-01,13,15,32,35,22,25,41,78,10,5,0,10,0,1,287
PALOS BLANCOS,atencion odontologica,primera consulta,2024-09-01,23,29,63,75,14,23,38,98,7,6,0,34,0,13,423
PAMPA AULLAGAS,atencion odontologica,primera consulta,2024-09-01,3,1,6,2,0,2,1,9,2,1,0,1,0,1,29
PAMPA GRANDE,atencion odontologica,primera consulta,2024-09-01,5,3,3,8,2,0,11,14,5,6,0,3,0,0,60
PAPEL PAMPA,atencion odontologica,primera consulta,2024-09-01,3,1,12,16,22,13,8,9,10,11,0,3,0,0,108
PASORAPA,atencion odontologica,primera consulta,2024-09-01,6,4,8,8,0,0,12,27,7,8,0,2,0,0,82
PATACAMAYA,atencion odontologica,primera consulta,2024-09-01,17,23,55,90,22,39,33,95,9,13,0,4,0,13,413
PAZÑA,atencion odontologica,primera consulta,2024-09-01,5,4,10,13,8,11,11,28,7,4,0,8,0,0,109
PELECHUCO,atencion odontologica,primera consulta,2024-09-01,9,9,23,25,3,9,23,33,5,0,0,4,0,0,143
POCOATA,atencion odontologica,primera consulta,2024-09-01,35,28,50,66,26,37,30,59,18,16,0,16,0,7,388
POCONA,atencion odontologica,primera consulta,2024-09-01,6,8,14,20,5,9,20,26,2,3,0,1,0,1,115
POJO (CBBA),atencion odontologica,primera consulta,2024-09-01,4,7,11,17,1,18,16,27,4,8,0,5,0,1,119
POOPO,atencion odontologica,primera consulta,2024-09-01,5,8,8,17,5,11,17,40,9,7,0,11,0,0,138
PORCO,atencion odontologica,primera consulta,2024-09-01,8,3,8,9,4,11,3,25,0,0,0,23,0,1,95
POROMA,atencion odontologica,primera consulta,2024-09-01,6,10,20,21,4,10,3,8,0,0,0,9,0,0,91
PORONGO,atencion odontologica,primera consulta,2024-09-01,13,18,27,31,10,15,29,58,9,5,0,10,0,0,225
PORTACHUELO,atencion odontologica,primera consulta,2024-09-01,0,1,8,4,0,0,3,15,4,3,0,0,0,0,38
PORVENIR,atencion odontologica,primera consulta,2024-09-01,23,26,58,63,7,12,7,30,2,1,0,4,0,0,233
POTOSI,atencion odontologica,primera consulta,2024-09-01,89,82,173,181,73,131,241,642,40,48,0,221,0,11,1932
PRESTO,atencion odontologica,primera consulta,2024-09-01,3,4,12,13,11,12,11,25,4,3,0,12,0,0,110
PUCARA,atencion odontologica,primera consulta,2024-09-01,3,4,5,8,0,0,4,6,2,0,0,0,0,0,32
PUCARANI,atencion odontologica,primera consulta,2024-09-01,14,22,27,42,17,19,62,100,16,17,0,25,0,5,366
PUERTO ACOSTA,atencion odontologica,primera consulta,2024-09-01,15,6,64,63,5,16,23,33,13,8,0,3,0,1,250
PUERTO CARABUCO,atencion odontologica,primera consulta,2024-09-01,6,6,19,23,5,13,16,37,18,9,0,2,0,0,154
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2024-09-01,13,16,31,31,4,5,11,16,1,1,0,5,0,0,134
PUERTO PEREZ,atencion odontologica,primera consulta,2024-09-01,1,1,3,6,1,15,8,16,4,4,0,8,0,0,67
PUERTO QUIJARRO,atencion odontologica,primera consulta,2024-09-01,8,16,23,15,2,10,25,58,26,35,0,5,0,1,224
PUERTO RICO,atencion odontologica,primera consulta,2024-09-01,7,4,5,8,6,4,5,15,0,0,0,7,0,0,61
PUERTO SUAREZ,atencion odontologica,primera consulta,2024-09-01,5,6,16,18,3,10,16,32,3,4,0,7,0,1,121
PUERTO VILLARROEL,atencion odontologica,primera consulta,2024-09-01,36,47,78,96,35,55,70,145,12,10,0,28,0,10,622
PUNA,atencion odontologica,primera consulta,2024-09-01,20,12,33,31,15,14,24,53,13,14,0,14,0,2,245
PUNATA,atencion odontologica,primera consulta,2024-09-01,14,11,29,29,8,16,20,62,3,12,0,5,0,1,210
QUIABAYA,atencion odontologica,primera consulta,2024-09-01,1,1,5,2,1,2,10,13,3,0,0,1,0,0,39
QUILLACOLLO,atencion odontologica,primera consulta,2024-09-01,53,53,148,114,39,48,102,237,41,33,0,38,0,3,909
QUIME,atencion odontologica,primera consulta,2024-09-01,1,4,6,6,3,0,8,23,2,2,0,3,0,0,58
QUIRUSILLAS,atencion odontologica,primera consulta,2024-09-01,0,2,11,25,1,1,1,13,0,2,0,2,0,1,59
RAQAYPAMPA(ETA),atencion odontologica,primera consulta,2024-09-01,2,1,2,4,0,2,4,7,3,3,0,1,0,0,29
RAVELO,atencion odontologica,primera consulta,2024-09-01,23,28,21,7,8,15,22,45,10,13,0,9,0,2,203
REYES,atencion odontologica,primera consulta,2024-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,primera consulta,2024-09-01,103,116,183,196,46,114,87,354,29,28,0,208,0,11,1475
ROBORE,atencion odontologica,primera consulta,2024-09-01,4,3,11,25,10,11,13,34,3,2,0,14,0,0,130
RURRENABAQUE,atencion odontologica,primera consulta,2024-09-01,7,9,19,21,9,6,22,35,3,2,0,6,0,0,139
SABAYA,atencion odontologica,primera consulta,2024-09-01,2,1,8,6,0,6,7,8,2,0,0,2,0,0,42
SACABA,atencion odontologica,primera consulta,2024-09-01,81,69,126,162,53,84,179,371,63,62,0,21,0,2,1273
SACABAMBA,atencion odontologica,primera consulta,2024-09-01,0,4,5,9,4,4,5,10,8,10,0,3,0,0,62
SACACA,atencion odontologica,primera consulta,2024-09-01,5,4,45,47,27,37,29,74,10,12,0,0,0,0,290
SAIPINA,atencion odontologica,primera consulta,2024-09-01,25,27,23,25,3,4,11,12,2,2,0,3,0,0,137
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2024-09-01,14,14,7,4,13,12,19,26,30,31,0,3,0,7,180
SAMAIPATA,atencion odontologica,primera consulta,2024-09-01,3,4,9,6,2,6,12,19,2,3,0,4,0,3,73
SAN AGUSTIN,atencion odontologica,primera consulta,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SAN ANDRES,atencion odontologica,primera consulta,2024-09-01,6,9,8,10,11,14,19,35,10,4,0,9,0,0,135
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2024-09-01,4,1,8,4,2,4,6,8,5,1,0,3,0,6,52
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2024-09-01,6,5,46,27,19,15,2,4,1,0,0,2,0,3,130
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2024-09-01,1,3,5,5,1,4,6,17,1,1,0,6,0,0,50
SAN BENITO,atencion odontologica,primera consulta,2024-09-01,6,11,11,6,3,4,7,25,1,6,0,0,0,0,80
SAN BORJA,atencion odontologica,primera consulta,2024-09-01,14,21,48,49,28,98,63,134,12,8,0,37,0,5,517
SAN BUENA VENTURA,atencion odontologica,primera consulta,2024-09-01,10,11,19,8,6,10,6,41,6,5,0,16,0,2,140
SAN CARLOS,atencion odontologica,primera consulta,2024-09-01,5,7,18,20,17,18,16,45,9,5,0,2,0,2,164
SAN IGNACIO,atencion odontologica,primera consulta,2024-09-01,6,8,11,27,14,20,15,65,3,3,0,8,0,0,180
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2024-09-01,22,15,62,62,12,32,30,101,12,9,0,7,0,0,364
SAN JAVIER(BNI),atencion odontologica,primera consulta,2024-09-01,2,3,0,3,3,2,3,7,0,1,0,4,0,0,28
SAN JAVIER(STC),atencion odontologica,primera consulta,2024-09-01,5,6,35,21,9,13,10,31,6,3,0,10,0,2,151
SAN JOAQUIN,atencion odontologica,primera consulta,2024-09-01,2,1,8,9,4,9,5,13,1,1,0,1,0,0,54
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2024-09-01,1,3,14,11,2,9,9,25,6,5,0,2,0,0,87
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2024-09-01,1,4,7,6,2,4,2,10,5,0,0,1,0,0,42
SAN JULIAN,atencion odontologica,primera consulta,2024-09-01,86,80,42,60,22,56,72,178,25,30,0,37,0,33,721
SAN LORENZO(PND),atencion odontologica,primera consulta,2024-09-01,0,0,0,1,0,2,2,4,0,0,0,4,0,0,13
SAN LORENZO(TJA),atencion odontologica,primera consulta,2024-09-01,9,9,22,25,5,19,29,83,17,19,0,5,0,0,242
SAN LUCAS,atencion odontologica,primera consulta,2024-09-01,16,20,54,57,15,24,35,70,9,9,0,29,0,0,338
SAN MATIAS,atencion odontologica,primera consulta,2024-09-01,16,20,29,24,3,14,11,48,7,8,0,14,0,1,195
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2024-09-01,12,13,11,11,6,22,16,44,4,7,0,9,0,0,155
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2024-09-01,6,3,13,11,2,5,2,10,2,3,0,2,0,1,60
SAN PEDRO,atencion odontologica,primera consulta,2024-09-01,5,3,5,5,6,6,15,34,10,7,0,8,0,1,105
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2024-09-01,32,35,140,147,17,28,49,75,29,43,0,10,0,7,612
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2024-09-01,5,3,1,5,1,2,6,11,7,6,0,3,0,0,50
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2024-09-01,30,21,112,106,15,31,58,81,20,25,0,7,0,9,515
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2024-09-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2024-09-01,1,5,3,3,1,4,5,12,2,0,0,4,0,0,40
SAN RAFAEL,atencion odontologica,primera consulta,2024-09-01,16,17,41,30,2,3,3,6,0,0,0,0,0,0,118
SAN RAMON BENI,atencion odontologica,primera consulta,2024-09-01,1,2,4,2,10,8,5,12,4,1,0,5,0,0,54
SAN RAMON SCZ,atencion odontologica,primera consulta,2024-09-01,20,29,29,32,38,40,37,39,6,5,0,8,0,2,285
SANTA ANA,atencion odontologica,primera consulta,2024-09-01,1,0,12,11,5,6,10,28,6,0,0,1,0,0,80
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2024-09-01,589,572,712,804,209,399,915,2233,332,348,0,715,0,31,7859
SANTA ROSA,atencion odontologica,primera consulta,2024-09-01,4,3,98,71,2,8,8,16,2,1,0,5,0,0,218
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2024-09-01,15,5,8,13,3,10,15,30,9,4,0,0,0,0,112
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2024-09-01,2,0,3,5,3,5,11,7,8,5,0,3,0,0,52
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2024-09-01,4,6,4,6,1,13,14,19,12,6,0,4,0,0,89
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2024-09-01,9,8,49,44,3,11,9,32,8,11,0,5,0,1,190
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2024-09-01,1,0,35,33,0,1,6,7,4,3,0,1,0,0,91
SANTIVAÑES,atencion odontologica,primera consulta,2024-09-01,5,9,13,22,2,3,10,38,8,9,0,10,0,2,131
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2024-09-01,6,7,9,6,2,3,7,9,4,2,0,2,0,0,57
SAPAHAQUI,atencion odontologica,primera consulta,2024-09-01,1,4,15,17,18,11,17,20,5,2,0,6,0,3,119
SENA,atencion odontologica,primera consulta,2024-09-01,1,7,10,14,3,7,6,18,17,6,0,3,0,4,96
SHINAOTA,atencion odontologica,primera consulta,2024-09-01,7,1,6,9,4,4,10,29,1,2,0,4,0,3,80
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2024-09-01,7,8,68,73,54,37,18,39,21,13,0,1,0,2,341
SICAYA,atencion odontologica,primera consulta,2024-09-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,primera consulta,2024-09-01,21,29,69,69,11,20,38,117,11,10,0,9,0,4,408
SOPACHUY,atencion odontologica,primera consulta,2024-09-01,0,11,4,15,2,13,13,34,9,9,0,1,0,0,111
SORACACHI,atencion odontologica,primera consulta,2024-09-01,22,27,75,80,19,27,14,31,20,18,0,8,0,1,342
SORATA,atencion odontologica,primera consulta,2024-09-01,6,6,24,23,6,16,13,27,5,1,0,4,0,0,131
SUCRE,atencion odontologica,primera consulta,2024-09-01,198,213,246,247,117,173,393,920,101,95,0,288,0,4,2995
TACACHI,atencion odontologica,primera consulta,2024-09-01,0,1,0,0,0,0,2,2,1,1,0,1,0,0,8
TACACOMA,atencion odontologica,primera consulta,2024-09-01,7,4,17,13,5,8,20,26,2,1,0,6,0,2,111
TACOBAMBA,atencion odontologica,primera consulta,2024-09-01,0,2,5,14,3,3,13,10,0,2,0,2,0,0,54
TACOPAYA,atencion odontologica,primera consulta,2024-09-01,0,1,8,11,3,9,11,18,3,13,0,6,0,4,87
TAHUA,atencion odontologica,primera consulta,2024-09-01,0,0,6,2,0,0,2,0,0,0,0,0,0,0,10
TAPACARI,atencion odontologica,primera consulta,2024-09-01,5,13,17,26,8,21,24,57,15,13,0,10,0,2,211
TARABUCO,atencion odontologica,primera consulta,2024-09-01,12,7,23,14,9,7,16,34,7,4,0,7,0,0,140
TARACO,atencion odontologica,primera consulta,2024-09-01,4,4,0,3,4,6,7,13,6,4,0,3,0,0,54
TARATA,atencion odontologica,primera consulta,2024-09-01,11,3,11,7,3,7,14,22,2,4,0,10,0,1,95
TARIJA,atencion odontologica,primera consulta,2024-09-01,113,101,522,549,148,227,489,1036,172,165,0,135,0,3,3660
TARVITA,atencion odontologica,primera consulta,2024-09-01,13,4,14,30,9,13,23,57,5,11,0,11,0,0,190
TEOPONTE,atencion odontologica,primera consulta,2024-09-01,7,9,10,13,1,5,15,33,1,2,0,8,0,0,104
TIAHUANACU,atencion odontologica,primera consulta,2024-09-01,2,10,7,9,6,18,11,41,6,4,0,4,0,1,119
TINGUIPAYA,atencion odontologica,primera consulta,2024-09-01,3,11,23,25,8,12,19,36,12,16,0,8,0,1,174
TIPUANI,atencion odontologica,primera consulta,2024-09-01,3,12,9,14,0,3,2,10,2,1,0,1,0,0,57
TIQUIPAYA,atencion odontologica,primera consulta,2024-09-01,24,38,68,56,12,23,49,144,13,9,0,10,0,8,454
TIRAQUE (CBBA),atencion odontologica,primera consulta,2024-09-01,35,7,24,20,12,19,21,30,6,6,0,2,0,1,183
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2024-09-01,3,5,3,3,2,2,3,7,5,1,0,0,0,0,34
TOCO,atencion odontologica,primera consulta,2024-09-01,0,3,5,1,2,4,2,10,4,5,0,0,0,3,39
TODOS SANTOS,atencion odontologica,primera consulta,2024-09-01,0,0,5,7,3,0,1,2,0,0,0,0,0,0,18
TOLATA,atencion odontologica,primera consulta,2024-09-01,7,5,10,7,0,2,3,9,1,5,0,0,0,1,50
TOLEDO,atencion odontologica,primera consulta,2024-09-01,3,4,7,8,1,5,9,13,6,5,0,4,0,0,65
TOMAVE,atencion odontologica,primera consulta,2024-09-01,1,4,3,8,2,3,2,11,1,5,0,2,0,0,42
TOMINA,atencion odontologica,primera consulta,2024-09-01,6,12,9,5,4,10,26,32,3,3,0,3,0,0,113
TORO TORO,atencion odontologica,primera consulta,2024-09-01,18,10,34,33,7,9,16,26,14,16,0,1,0,1,185
TOTORA(CBBA),atencion odontologica,primera consulta,2024-09-01,16,9,13,17,5,13,18,56,5,4,0,9,0,5,170
TOTORA(ORR),atencion odontologica,primera consulta,2024-09-01,4,2,4,9,1,4,4,17,6,3,0,6,0,0,60
TRIGAL,atencion odontologica,primera consulta,2024-09-01,0,0,7,2,2,0,3,9,1,3,0,0,0,0,27
TRINIDAD,atencion odontologica,primera consulta,2024-09-01,91,95,146,149,53,113,143,296,37,19,0,61,0,4,1207
TUPIZA,atencion odontologica,primera consulta,2024-09-01,40,53,85,89,20,31,64,139,34,45,0,29,0,2,631
TURCO,atencion odontologica,primera consulta,2024-09-01,3,3,2,2,3,1,15,23,11,7,0,1,0,2,73
UMALA,atencion odontologica,primera consulta,2024-09-01,6,7,25,19,3,17,7,22,4,6,0,5,0,0,121
UNCIA,atencion odontologica,primera consulta,2024-09-01,15,12,53,53,15,26,29,66,6,12,0,12,0,1,300
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2024-09-01,8,11,38,41,12,25,30,91,10,2,0,3,0,0,271
URUBICHA,atencion odontologica,primera consulta,2024-09-01,4,4,12,15,3,10,13,26,2,3,0,2,0,0,94
UYUNI,atencion odontologica,primera consulta,2024-09-01,10,7,53,62,58,34,29,61,4,5,0,3,0,0,326
VACAS,atencion odontologica,primera consulta,2024-09-01,3,5,8,16,3,9,19,29,5,6,0,1,0,0,104
VALLEGRANDE,atencion odontologica,primera consulta,2024-09-01,17,15,18,21,8,12,30,53,8,8,0,10,0,0,200
VIACHA,atencion odontologica,primera consulta,2024-09-01,39,33,90,90,20,37,41,112,15,17,0,25,0,4,523
VILA VILA,atencion odontologica,primera consulta,2024-09-01,2,2,25,24,4,7,2,14,0,1,0,3,0,0,84
VILLA CHARCAS,atencion odontologica,primera consulta,2024-09-01,3,5,24,19,5,11,14,23,0,5,0,4,0,0,113
VILLA MONTES,atencion odontologica,primera consulta,2024-09-01,4,18,56,63,28,28,95,181,37,11,0,32,0,0,553
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2024-09-01,0,1,3,0,1,1,0,0,0,0,0,1,0,1,8
VILLA RIVERO,atencion odontologica,primera consulta,2024-09-01,6,9,10,12,5,4,8,23,4,1,0,9,0,1,92
VILLA SERRANO,atencion odontologica,primera consulta,2024-09-01,9,8,15,29,9,14,23,39,6,10,0,7,0,0,169
VILLA TUNARI,atencion odontologica,primera consulta,2024-09-01,67,34,66,77,24,43,78,125,10,12,0,6,0,5,547
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2024-09-01,8,8,16,16,2,7,20,44,2,0,0,12,0,1,136
VILLAZON,atencion odontologica,primera consulta,2024-09-01,29,39,117,115,21,56,50,125,9,25,0,41,0,3,630
VINTO,atencion odontologica,primera consulta,2024-09-01,29,35,69,63,16,24,28,122,5,7,0,0,0,0,398
VITICHI,atencion odontologica,primera consulta,2024-09-01,10,9,21,36,16,22,16,41,10,11,0,8,0,0,200
WALDO BALLIVIAN,atencion odontologica,primera consulta,2024-09-01,3,2,11,7,4,3,5,5,0,0,0,1,0,0,41
WARNES,atencion odontologica,primera consulta,2024-09-01,23,27,44,51,11,35,53,130,21,14,0,19,0,0,428
YACO,atencion odontologica,primera consulta,2024-09-01,3,1,6,16,0,7,6,14,5,4,0,0,0,0,62
YACUIBA,atencion odontologica,primera consulta,2024-09-01,42,30,101,163,45,82,174,362,53,36,0,34,0,2,1124
YAMPARAEZ,atencion odontologica,primera consulta,2024-09-01,6,5,2,6,1,2,13,14,3,2,0,7,0,0,61
YANACACHI,atencion odontologica,primera consulta,2024-09-01,4,3,27,25,0,1,4,12,1,4,0,0,0,0,81
YAPACANI,atencion odontologica,primera consulta,2024-09-01,33,33,68,62,13,8,21,52,9,6,0,8,0,1,314
YOCALLA,atencion odontologica,primera consulta,2024-09-01,1,3,5,1,2,2,6,14,1,1,0,3,0,2,41
YOTALA,atencion odontologica,primera consulta,2024-09-01,2,0,0,0,0,1,0,4,0,0,0,5,0,0,12
YUNCHARA,atencion odontologica,primera consulta,2024-09-01,4,5,19,15,10,13,10,28,0,2,0,4,0,0,110
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2024-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,primera consulta,2024-09-01,3,0,7,15,0,17,6,13,3,1,0,1,0,0,66
ACACIO,atencion odontologica,primera consulta,2024-10-01,2,0,17,21,88,69,7,9,10,11,0,2,0,0,236
ACHACACHI,atencion odontologica,primera consulta,2024-10-01,30,23,131,127,25,23,39,98,17,30,0,30,0,5,578
ACHOCALLA,atencion odontologica,primera consulta,2024-10-01,26,23,54,54,10,21,10,65,5,3,0,26,0,4,301
AIQUILE,atencion odontologica,primera consulta,2024-10-01,4,3,29,33,8,9,13,29,6,5,0,2,0,0,141
ALALAY,atencion odontologica,primera consulta,2024-10-01,1,1,6,4,0,1,2,3,0,0,0,0,0,0,18
ALCALA,atencion odontologica,primera consulta,2024-10-01,0,0,9,3,3,1,14,21,0,2,0,3,0,0,56
ALTO BENI,atencion odontologica,primera consulta,2024-10-01,8,12,12,11,8,7,10,34,5,3,0,7,0,1,118
ANCORAIMES,atencion odontologica,primera consulta,2024-10-01,12,9,79,88,34,33,39,55,18,15,0,2,0,0,384
ANDAMARCA,atencion odontologica,primera consulta,2024-10-01,7,5,9,7,4,6,8,18,2,3,0,1,0,1,71
ANTEQUERA,atencion odontologica,primera consulta,2024-10-01,2,2,2,3,2,1,8,12,1,1,0,4,0,0,38
ANZALDO,atencion odontologica,primera consulta,2024-10-01,3,2,15,17,1,9,6,16,3,5,0,0,0,0,77
APOLO,atencion odontologica,primera consulta,2024-10-01,2,3,18,12,4,6,6,24,2,0,0,0,0,0,77
ARAMPAMPA,atencion odontologica,primera consulta,2024-10-01,0,4,5,3,1,0,3,7,1,0,0,0,0,0,24
ARANI,atencion odontologica,primera consulta,2024-10-01,7,1,14,7,2,7,15,21,4,6,0,0,0,0,84
ARBIETO,atencion odontologica,primera consulta,2024-10-01,34,34,59,56,17,29,71,117,13,7,0,12,0,5,454
ARQUE,atencion odontologica,primera consulta,2024-10-01,8,1,22,19,6,8,12,16,2,3,0,3,0,5,105
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2024-10-01,25,26,58,65,6,18,20,73,8,3,0,16,0,1,319
ATOCHA,atencion odontologica,primera consulta,2024-10-01,8,13,30,26,7,17,34,43,5,5,0,7,0,0,195
AUCAPATA,atencion odontologica,primera consulta,2024-10-01,5,1,17,19,3,6,13,15,0,1,0,0,0,1,81
AYATA,atencion odontologica,primera consulta,2024-10-01,3,2,34,33,5,10,19,36,3,6,0,5,0,2,158
AYO AYO,atencion odontologica,primera consulta,2024-10-01,5,4,14,17,1,9,8,24,6,3,0,2,0,0,93
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2024-10-01,24,18,78,59,13,23,52,70,12,13,0,4,0,3,369
AZURDUY,atencion odontologica,primera consulta,2024-10-01,4,1,13,14,4,4,11,27,1,2,0,11,0,0,92
BATALLAS,atencion odontologica,primera consulta,2024-10-01,20,11,24,29,9,14,11,66,11,10,0,8,0,0,213
BAURES,atencion odontologica,primera consulta,2024-10-01,1,1,3,2,9,4,5,21,2,0,0,1,0,0,49
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2024-10-01,3,0,0,0,0,0,2,3,0,2,0,1,0,0,11
BELEN DE URMIRI,atencion odontologica,primera consulta,2024-10-01,4,6,1,3,2,2,0,7,1,1,0,3,0,0,30
BELLA FLOR,atencion odontologica,primera consulta,2024-10-01,2,1,2,0,0,4,2,5,0,0,0,4,0,0,20
BERMEJO,atencion odontologica,primera consulta,2024-10-01,13,10,82,96,14,20,77,124,30,36,0,15,0,0,517
BETANZOS,atencion odontologica,primera consulta,2024-10-01,23,25,81,85,20,27,41,76,14,16,0,7,0,7,422
BOLIVAR,atencion odontologica,primera consulta,2024-10-01,1,0,6,8,3,3,7,6,4,1,0,0,0,0,39
BOLPEBRA,atencion odontologica,primera consulta,2024-10-01,3,5,7,7,0,2,1,9,0,0,0,0,0,0,34
BOYUIBE,atencion odontologica,primera consulta,2024-10-01,2,1,5,4,1,2,7,15,4,0,0,1,0,0,42
BUENA VISTA,atencion odontologica,primera consulta,2024-10-01,16,12,25,28,14,10,17,65,1,3,0,26,0,0,217
CABEZAS,atencion odontologica,primera consulta,2024-10-01,25,39,87,86,10,21,30,87,8,7,0,16,0,1,417
CAIROMA,atencion odontologica,primera consulta,2024-10-01,3,1,2,8,2,3,2,6,5,0,0,2,0,0,34
"CAIZA ""D""",atencion odontologica,primera consulta,2024-10-01,10,13,24,18,2,6,15,36,0,8,0,11,0,5,148
CAJUATA,atencion odontologica,primera consulta,2024-10-01,13,13,37,54,4,10,23,47,1,3,0,8,0,0,213
CALACOTO,atencion odontologica,primera consulta,2024-10-01,0,0,1,1,0,0,3,3,1,1,0,1,0,0,11
CALAMARCA,atencion odontologica,primera consulta,2024-10-01,8,3,35,31,3,8,15,36,4,10,0,5,0,0,158
CAMARGO,atencion odontologica,primera consulta,2024-10-01,4,7,14,9,5,6,11,41,3,4,0,6,0,0,110
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2024-10-01,2,3,19,15,3,2,12,16,13,33,0,3,0,0,121
CAMIRI,atencion odontologica,primera consulta,2024-10-01,19,15,40,27,10,18,40,112,11,12,0,31,0,2,337
CAPINOTA,atencion odontologica,primera consulta,2024-10-01,9,11,18,17,6,14,14,43,14,20,0,3,0,1,170
CAQUIAVIRI,atencion odontologica,primera consulta,2024-10-01,4,4,14,29,9,4,10,18,6,2,0,7,0,1,108
CARACOLLO,atencion odontologica,primera consulta,2024-10-01,27,23,41,42,12,24,33,97,19,22,0,24,0,0,364
CARANAVI,atencion odontologica,primera consulta,2024-10-01,21,22,101,99,20,47,61,96,11,7,0,24,0,4,513
CARANGAS,atencion odontologica,primera consulta,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,primera consulta,2024-10-01,7,4,52,51,6,8,32,57,7,8,0,8,0,27,267
CARIPUYO,atencion odontologica,primera consulta,2024-10-01,4,2,4,4,2,13,12,18,4,3,0,2,0,1,69
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2024-10-01,4,1,1,4,3,1,3,11,0,0,0,5,0,1,34
CHACARILLA,atencion odontologica,primera consulta,2024-10-01,3,2,1,2,0,0,2,6,1,2,0,0,0,0,19
CHALLAPATA,atencion odontologica,primera consulta,2024-10-01,30,25,41,45,26,25,36,135,17,17,0,51,0,1,449
CHAQUI,atencion odontologica,primera consulta,2024-10-01,12,11,19,18,6,12,16,26,14,8,0,11,0,0,153
CHARAGUA,atencion odontologica,primera consulta,2024-10-01,32,28,57,63,11,50,57,139,14,10,0,5,0,0,466
CHARAÑA,atencion odontologica,primera consulta,2024-10-01,1,3,2,0,0,1,0,6,3,0,0,1,0,0,17
CHAYANTA,atencion odontologica,primera consulta,2024-10-01,21,46,73,104,28,46,41,57,6,11,0,5,0,1,439
CHIMORE,atencion odontologica,primera consulta,2024-10-01,12,13,17,14,25,20,30,55,0,1,0,4,0,0,191
CHIPAYA,atencion odontologica,primera consulta,2024-10-01,0,0,0,0,0,1,5,14,0,4,0,0,0,1,25
CHOQUE COTA,atencion odontologica,primera consulta,2024-10-01,2,1,5,3,6,3,6,7,1,2,0,0,0,0,36
CHUA COCANI,atencion odontologica,primera consulta,2024-10-01,7,1,3,3,1,1,8,11,2,5,0,1,0,0,43
