,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
EXALTACION,atencion odontologica,consulta nueva,2024-11-01,2,2,19,18,6,4,4,8,0,0,0,0,0,0,63
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2024-11-01,24,17,60,87,52,50,83,207,11,22,0,9,0,2,624
FILADELFIA,atencion odontologica,consulta nueva,2024-11-01,16,13,3,17,6,16,21,47,2,1,0,12,0,1,155
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2024-11-01,4,6,32,62,28,17,34,74,13,16,0,0,0,3,289
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2024-11-01,9,29,55,48,21,33,54,99,9,18,0,7,0,0,382
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2024-11-01,26,44,31,72,41,78,99,147,26,22,0,3,0,0,589
GUANAY,atencion odontologica,consulta nueva,2024-11-01,29,12,104,94,20,28,72,103,36,24,0,7,0,0,529
GUAQUI,atencion odontologica,consulta nueva,2024-11-01,20,19,31,18,11,36,42,100,8,23,0,3,0,1,312
GUAYARAMERIN,atencion odontologica,consulta nueva,2024-11-01,41,41,92,152,43,99,145,209,47,35,0,18,0,5,927
GUTIERREZ,atencion odontologica,consulta nueva,2024-11-01,10,1,23,27,29,20,37,84,11,1,0,0,0,0,243
HUACARAJE,atencion odontologica,consulta nueva,2024-11-01,1,2,9,9,5,17,18,45,2,6,0,0,0,0,114
HUACARETA,atencion odontologica,consulta nueva,2024-11-01,6,8,50,153,14,45,78,125,17,19,0,2,0,1,518
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2024-11-01,0,1,13,14,3,18,9,46,0,0,0,4,0,0,108
HUACHACALLA,atencion odontologica,consulta nueva,2024-11-01,0,0,7,19,53,0,17,8,2,11,0,0,0,0,117
HUANUNI,atencion odontologica,consulta nueva,2024-11-01,64,68,144,180,63,101,196,314,30,48,0,24,0,0,1232
HUARINA,atencion odontologica,consulta nueva,2024-11-01,11,4,37,38,15,30,44,103,28,22,0,6,0,0,338
HUATAJATA,atencion odontologica,consulta nueva,2024-11-01,9,8,32,62,13,41,37,51,5,7,0,0,0,0,265
HUAYLLAMARCA,atencion odontologica,consulta nueva,2024-11-01,9,15,50,41,36,41,22,71,13,16,0,7,0,0,321
HUMANATA,atencion odontologica,consulta nueva,2024-11-01,5,4,19,19,7,10,9,43,13,6,0,1,0,3,139
ICHOCA,atencion odontologica,consulta nueva,2024-11-01,13,2,25,11,8,7,18,40,9,5,0,0,0,1,139
ICLA,atencion odontologica,consulta nueva,2024-11-01,50,33,40,83,25,63,41,146,5,37,0,3,0,2,528
INCAHUASI,atencion odontologica,consulta nueva,2024-11-01,29,32,48,67,6,50,29,138,2,8,0,1,0,0,410
INQUISIVI,atencion odontologica,consulta nueva,2024-11-01,40,30,69,86,51,82,90,205,29,26,0,11,0,3,722
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2024-11-01,65,49,156,144,39,76,156,320,25,21,0,8,0,3,1062
IXIAMAS,atencion odontologica,consulta nueva,2024-11-01,2,1,22,32,24,32,37,102,18,8,0,3,0,0,281
JESUS DE MACHACA,atencion odontologica,consulta nueva,2024-11-01,16,14,59,73,39,72,83,155,26,15,0,6,0,6,564
LA ASUNTA,atencion odontologica,consulta nueva,2024-11-01,160,145,437,441,157,257,342,613,33,27,0,70,0,3,2685
LA GUARDIA,atencion odontologica,consulta nueva,2024-11-01,102,67,167,242,83,92,113,482,78,34,0,57,0,2,1519
LA PAZ,atencion odontologica,consulta nueva,2024-11-01,1294,1373,2266,2293,882,1118,3529,6867,1153,1211,0,712,0,129,22827
LA RIVERA,atencion odontologica,consulta nueva,2024-11-01,3,0,2,0,0,29,3,22,9,6,0,0,0,0,74
LAGUNILLAS,atencion odontologica,consulta nueva,2024-11-01,4,5,23,37,4,11,25,76,18,9,0,4,0,0,216
LAJA,atencion odontologica,consulta nueva,2024-11-01,61,114,86,44,15,53,74,142,20,14,0,38,0,12,673
LAS CARRERAS,atencion odontologica,consulta nueva,2024-11-01,14,19,38,48,6,6,16,76,11,15,0,1,0,0,250
LICOMA PAMPA,atencion odontologica,consulta nueva,2024-11-01,12,4,40,6,7,3,9,25,1,1,0,0,0,0,108
LLALLAGUA,atencion odontologica,consulta nueva,2024-11-01,50,69,164,165,38,55,108,255,20,12,0,12,0,0,948
LLICA,atencion odontologica,consulta nueva,2024-11-01,16,9,24,24,12,22,16,42,7,7,0,4,0,0,183
LORETO,atencion odontologica,consulta nueva,2024-11-01,0,1,3,1,0,0,1,2,1,1,0,0,0,0,10
LURIBAY,atencion odontologica,consulta nueva,2024-11-01,34,29,13,37,8,38,34,63,25,25,0,2,0,0,308
MACHACAMARCA,atencion odontologica,consulta nueva,2024-11-01,6,10,54,53,37,43,37,86,26,32,0,6,0,0,390
MACHARETI,atencion odontologica,consulta nueva,2024-11-01,31,8,55,57,21,11,26,117,15,13,0,3,0,0,357
MAGDALENA,atencion odontologica,consulta nueva,2024-11-01,6,2,10,16,4,10,26,35,13,4,0,3,0,0,129
MAIRANA,atencion odontologica,consulta nueva,2024-11-01,3,10,31,46,0,11,18,64,20,18,0,16,0,4,241
MALLA,atencion odontologica,consulta nueva,2024-11-01,3,31,24,10,9,9,11,25,1,1,0,3,0,0,127
MAPIRI,atencion odontologica,consulta nueva,2024-11-01,19,18,27,20,9,14,23,85,6,4,0,7,0,0,232
MECAPACA,atencion odontologica,consulta nueva,2024-11-01,17,25,82,95,38,61,113,152,22,18,0,8,0,0,631
MINEROS,atencion odontologica,consulta nueva,2024-11-01,22,21,135,169,16,43,12,126,5,8,0,38,0,0,595
MIZQUE,atencion odontologica,consulta nueva,2024-11-01,34,50,158,191,33,30,72,247,32,38,0,10,0,1,896
MOCOMOCO,atencion odontologica,consulta nueva,2024-11-01,31,21,141,217,56,142,88,133,34,25,0,5,0,7,900
MOJINETE,atencion odontologica,consulta nueva,2024-11-01,2,0,4,8,1,2,3,7,1,3,0,0,0,0,31
MOJOCOYA,atencion odontologica,consulta nueva,2024-11-01,18,13,93,118,25,60,64,130,22,10,0,27,0,0,580
MONTEAGUDO,atencion odontologica,consulta nueva,2024-11-01,76,73,326,359,51,114,216,323,48,36,0,19,0,0,1641
MONTERO,atencion odontologica,consulta nueva,2024-11-01,243,241,333,428,104,170,290,773,121,132,0,116,0,5,2956
MORO MORO,atencion odontologica,consulta nueva,2024-11-01,5,3,6,10,2,6,6,33,4,2,0,0,0,2,79
MOROCHATA,atencion odontologica,consulta nueva,2024-11-01,29,10,101,115,71,73,84,168,46,38,0,6,0,1,742
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2024-11-01,1,0,6,9,11,20,0,17,0,2,0,0,0,0,66
OCURI,atencion odontologica,consulta nueva,2024-11-01,32,36,181,151,75,71,65,134,40,41,0,20,0,7,853
OKINAWA,atencion odontologica,consulta nueva,2024-11-01,4,4,15,11,2,17,17,59,11,6,0,7,0,0,153
OMEREQUE,atencion odontologica,consulta nueva,2024-11-01,22,18,51,30,7,2,9,23,3,3,0,1,0,0,169
ORURO,atencion odontologica,consulta nueva,2024-11-01,859,875,1099,1432,538,749,1882,3900,516,470,0,452,0,108,12880
PADCAYA,atencion odontologica,consulta nueva,2024-11-01,13,19,119,132,21,34,80,188,18,11,0,2,0,1,638
PADILLA,atencion odontologica,consulta nueva,2024-11-01,71,53,97,141,19,39,58,225,20,33,0,2,0,7,765
PAILON,atencion odontologica,consulta nueva,2024-11-01,20,32,63,51,25,38,63,139,12,7,0,12,0,4,466
PALCA,atencion odontologica,consulta nueva,2024-11-01,95,51,213,252,66,108,170,254,36,21,0,20,0,1,1287
PALOS BLANCOS,atencion odontologica,consulta nueva,2024-11-01,86,93,176,210,57,111,143,307,35,16,0,27,0,4,1265
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2024-11-01,1,3,36,30,5,16,11,32,7,3,0,7,0,0,151
PAMPA GRANDE,atencion odontologica,consulta nueva,2024-11-01,30,32,33,51,4,23,27,137,6,9,0,37,0,12,401
PAPEL PAMPA,atencion odontologica,consulta nueva,2024-11-01,17,13,34,36,13,11,14,32,11,13,0,7,0,0,201
PASORAPA,atencion odontologica,consulta nueva,2024-11-01,14,16,56,48,28,17,31,130,24,20,0,2,0,1,387
PATACAMAYA,atencion odontologica,consulta nueva,2024-11-01,42,45,82,124,14,35,50,150,13,12,0,9,0,8,584
PAZÑA,atencion odontologica,consulta nueva,2024-11-01,28,28,92,98,46,58,31,79,30,16,0,7,0,0,513
PELECHUCO,atencion odontologica,consulta nueva,2024-11-01,37,28,76,106,39,53,53,108,7,4,0,3,0,0,514
POCOATA,atencion odontologica,consulta nueva,2024-11-01,57,57,97,91,77,122,93,226,36,35,0,12,0,5,908
POCONA,atencion odontologica,consulta nueva,2024-11-01,21,30,133,97,17,65,69,114,27,20,0,6,0,7,606
POJO (CBBA),atencion odontologica,consulta nueva,2024-11-01,27,45,125,163,59,64,50,234,22,13,0,40,0,3,845
POOPO,atencion odontologica,consulta nueva,2024-11-01,26,34,91,118,25,35,83,147,15,23,0,10,0,0,607
PORCO,atencion odontologica,consulta nueva,2024-11-01,19,39,51,43,4,44,18,142,2,3,0,30,0,1,396
POROMA,atencion odontologica,consulta nueva,2024-11-01,55,48,211,263,32,83,64,169,13,10,0,2,0,0,950
PORONGO,atencion odontologica,consulta nueva,2024-11-01,58,46,170,159,42,88,72,210,19,15,0,66,0,7,952
PORTACHUELO,atencion odontologica,consulta nueva,2024-11-01,3,8,17,22,3,10,31,32,7,15,0,0,0,0,148
PORVENIR,atencion odontologica,consulta nueva,2024-11-01,8,10,11,7,2,13,27,50,2,0,0,2,0,0,132
POSTRER VALLE,atencion odontologica,consulta nueva,2024-11-01,0,3,36,15,36,5,6,19,5,1,0,3,0,0,129
POTOSI,atencion odontologica,consulta nueva,2024-11-01,412,363,621,617,233,425,896,2114,172,128,0,260,0,26,6267
PRESTO,atencion odontologica,consulta nueva,2024-11-01,26,63,141,189,107,87,79,158,9,18,0,4,0,0,881
PUCARA,atencion odontologica,consulta nueva,2024-11-01,0,0,3,6,0,0,12,19,0,1,0,0,0,0,41
PUCARANI,atencion odontologica,consulta nueva,2024-11-01,37,55,206,238,66,114,94,236,42,43,0,11,0,1,1143
PUERTO ACOSTA,atencion odontologica,consulta nueva,2024-11-01,12,14,37,75,22,61,62,106,22,6,0,3,0,1,421
PUERTO CARABUCO,atencion odontologica,consulta nueva,2024-11-01,26,27,129,123,70,70,53,123,35,24,0,3,0,0,683
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2024-11-01,48,50,11,6,5,5,14,43,2,0,0,9,0,0,193
PUERTO PEREZ,atencion odontologica,consulta nueva,2024-11-01,0,0,4,9,0,7,13,19,9,6,0,2,0,0,69
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2024-11-01,18,27,57,34,22,25,42,141,21,110,0,4,0,2,503
PUERTO RICO,atencion odontologica,consulta nueva,2024-11-01,48,41,2,2,0,4,3,8,0,0,0,8,0,1,117
PUERTO SUAREZ,atencion odontologica,consulta nueva,2024-11-01,4,4,14,15,12,6,20,75,1,0,0,4,0,0,155
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2024-11-01,76,102,267,348,139,234,216,598,35,18,0,31,0,24,2088
PUNA,atencion odontologica,consulta nueva,2024-11-01,17,26,69,114,22,52,45,155,39,18,0,1,0,3,561
PUNATA,atencion odontologica,consulta nueva,2024-11-01,41,56,153,217,40,125,138,313,30,65,0,7,0,0,1185
QUIABAYA,atencion odontologica,consulta nueva,2024-11-01,9,7,10,4,5,5,13,39,0,2,0,0,0,0,94
QUILLACOLLO,atencion odontologica,consulta nueva,2024-11-01,254,282,910,854,236,315,597,1476,239,228,0,66,0,12,5469
QUIME,atencion odontologica,consulta nueva,2024-11-01,14,21,15,44,5,32,10,76,0,5,0,5,0,1,228
QUIRUSILLAS,atencion odontologica,consulta nueva,2024-11-01,4,7,8,19,1,16,21,50,2,4,0,2,0,0,134
RAQAYPAMPA(ETA),atencion odontologica,consulta nueva,2024-11-01,0,2,4,1,5,4,8,12,0,4,0,0,0,0,40
RAVELO,atencion odontologica,consulta nueva,2024-11-01,23,51,158,154,34,42,23,85,24,31,0,3,0,5,633
RIBERALTA,atencion odontologica,consulta nueva,2024-11-01,125,123,354,372,79,165,146,495,41,45,0,146,0,4,2095
ROBORE,atencion odontologica,consulta nueva,2024-11-01,21,18,22,26,3,19,26,64,8,11,0,8,0,0,226
RURRENABAQUE,atencion odontologica,consulta nueva,2024-11-01,17,22,45,59,16,29,34,132,16,29,0,9,0,0,408
SABAYA,atencion odontologica,consulta nueva,2024-11-01,6,9,44,50,16,9,28,66,13,14,0,10,0,0,265
SACABA,atencion odontologica,consulta nueva,2024-11-01,351,321,1061,1135,393,672,1088,2416,216,221,0,48,0,6,7928
SACABAMBA,atencion odontologica,consulta nueva,2024-11-01,0,3,12,39,42,6,18,23,6,21,0,0,0,0,170
SACACA,atencion odontologica,consulta nueva,2024-11-01,2,24,132,145,136,160,39,96,5,21,0,3,0,2,765
SAIPINA,atencion odontologica,consulta nueva,2024-11-01,5,6,14,27,5,9,24,47,4,2,0,6,0,5,154
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2024-11-01,52,62,106,135,33,36,74,111,43,37,0,12,0,6,707
SAMAIPATA,atencion odontologica,consulta nueva,2024-11-01,15,11,54,69,17,26,32,101,6,8,0,10,0,3,352
SAN AGUSTIN,atencion odontologica,consulta nueva,2024-11-01,0,2,14,9,1,1,3,11,0,2,0,0,0,0,43
SAN ANDRES,atencion odontologica,consulta nueva,2024-11-01,19,24,8,20,4,9,16,28,5,4,0,7,0,0,144
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2024-11-01,7,20,44,8,7,25,42,63,23,8,0,1,0,4,252
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2024-11-01,2,2,63,32,16,7,0,15,8,5,0,0,0,0,150
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2024-11-01,13,13,12,17,2,4,10,27,1,1,0,9,0,2,111
SAN BENITO,atencion odontologica,consulta nueva,2024-11-01,29,19,65,75,21,18,32,82,21,44,0,3,0,2,411
SAN BORJA,atencion odontologica,consulta nueva,2024-11-01,19,19,156,113,48,71,51,236,31,18,0,19,0,25,806
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2024-11-01,15,23,19,19,5,16,11,69,9,2,0,8,0,0,196
SAN CARLOS,atencion odontologica,consulta nueva,2024-11-01,7,11,16,14,9,20,24,57,24,4,0,9,0,5,200
SAN IGNACIO,atencion odontologica,consulta nueva,2024-11-01,19,22,59,67,9,34,52,134,17,8,0,5,0,2,428
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2024-11-01,25,40,42,68,18,39,51,229,18,22,0,17,0,0,569
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2024-11-01,0,3,9,16,0,0,6,6,1,0,0,2,0,0,43
SAN JAVIER(STC),atencion odontologica,consulta nueva,2024-11-01,13,13,30,39,1,31,25,72,6,12,0,30,0,3,275
SAN JOAQUIN,atencion odontologica,consulta nueva,2024-11-01,1,1,0,2,1,0,4,4,1,0,0,0,0,1,15
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2024-11-01,2,0,5,13,4,10,21,48,9,1,0,2,0,0,115
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2024-11-01,1,9,13,25,9,14,5,34,2,3,0,3,0,0,118
SAN JULIAN,atencion odontologica,consulta nueva,2024-11-01,163,147,157,197,115,166,211,422,78,63,0,30,0,23,1772
SAN LORENZO(PND),atencion odontologica,consulta nueva,2024-11-01,0,0,2,3,0,2,3,8,2,0,0,3,0,0,23
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2024-11-01,21,27,148,153,49,62,111,271,28,34,0,4,0,0,908
SAN LUCAS,atencion odontologica,consulta nueva,2024-11-01,83,161,263,258,61,160,145,434,6,33,0,24,0,2,1630
SAN MATIAS,atencion odontologica,consulta nueva,2024-11-01,18,11,47,47,12,10,24,87,22,11,0,20,0,1,310
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2024-11-01,13,17,30,40,17,25,27,141,13,22,0,10,0,0,355
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2024-11-01,7,14,34,51,7,13,7,16,6,6,0,0,0,1,162
SAN PEDRO,atencion odontologica,consulta nueva,2024-11-01,78,91,111,105,31,67,61,177,17,17,0,19,0,0,774
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2024-11-01,22,39,415,382,164,221,94,184,19,24,0,19,0,5,1588
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2024-11-01,21,40,54,28,39,36,64,84,12,24,0,0,0,0,402
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2024-11-01,11,18,75,87,50,83,78,192,33,45,0,5,0,6,683
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2024-11-01,0,0,1,0,0,0,2,9,0,1,0,0,0,0,13
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2024-11-01,10,45,67,44,14,30,20,40,9,15,0,1,0,0,295
SAN RAFAEL,atencion odontologica,consulta nueva,2024-11-01,4,7,21,40,16,9,13,81,2,2,0,3,0,0,198
SAN RAMON BENI,atencion odontologica,consulta nueva,2024-11-01,0,0,1,1,0,6,12,4,0,1,0,0,0,0,25
SAN RAMON SCZ,atencion odontologica,consulta nueva,2024-11-01,32,46,50,68,32,34,23,25,5,7,0,10,0,3,335
SANTA ANA,atencion odontologica,consulta nueva,2024-11-01,3,0,1,12,2,5,8,9,1,0,0,0,0,0,41
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2024-11-01,1366,1363,2207,2519,667,1090,3192,7510,1151,1173,0,814,0,59,23111
SANTA ROSA,atencion odontologica,consulta nueva,2024-11-01,1,2,38,35,76,67,16,34,0,1,0,0,0,0,270
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2024-11-01,21,38,32,41,20,30,42,125,6,16,0,0,0,1,372
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2024-11-01,8,9,23,35,4,20,11,30,24,18,0,6,0,0,188
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2024-11-01,20,13,161,167,79,76,88,141,27,30,0,13,0,2,817
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2024-11-01,26,12,50,65,26,53,54,86,22,30,0,2,0,2,428
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2024-11-01,5,3,4,19,10,14,9,37,2,11,0,0,0,0,114
SANTIVAÑES,atencion odontologica,consulta nueva,2024-11-01,28,24,96,76,2,18,80,155,17,57,0,2,0,2,557
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2024-11-01,24,1,25,29,10,20,27,42,11,9,0,2,0,0,200
SAPAHAQUI,atencion odontologica,consulta nueva,2024-11-01,23,16,50,67,36,44,36,93,19,9,0,4,0,0,397
SENA,atencion odontologica,consulta nueva,2024-11-01,20,3,24,15,10,7,19,50,9,5,0,8,0,6,176
SHINAOTA,atencion odontologica,consulta nueva,2024-11-01,14,18,62,49,9,36,40,145,5,2,0,10,0,2,392
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2024-11-01,15,11,53,60,35,35,31,71,18,18,0,2,0,1,350
SICAYA,atencion odontologica,consulta nueva,2024-11-01,2,0,58,52,4,7,2,20,0,6,0,0,0,0,151
SIPE SIPE,atencion odontologica,consulta nueva,2024-11-01,139,112,541,555,62,100,111,473,142,52,0,19,0,0,2306
SOPACHUY,atencion odontologica,consulta nueva,2024-11-01,36,64,51,75,8,29,32,101,4,11,0,3,0,0,414
SORACACHI,atencion odontologica,consulta nueva,2024-11-01,41,59,237,251,114,198,51,198,30,58,0,3,0,0,1240
SORATA,atencion odontologica,consulta nueva,2024-11-01,46,20,229,164,14,26,36,109,13,9,0,23,0,0,689
SUCRE,atencion odontologica,consulta nueva,2024-11-01,786,807,1590,1642,687,965,1872,4396,433,324,0,270,0,8,13780
TACACHI,atencion odontologica,consulta nueva,2024-11-01,0,7,6,7,0,7,4,21,0,0,0,2,0,0,54
TACACOMA,atencion odontologica,consulta nueva,2024-11-01,2,3,14,13,4,9,16,32,4,3,0,7,0,1,108
TACOBAMBA,atencion odontologica,consulta nueva,2024-11-01,17,16,48,88,59,72,30,72,16,14,0,4,0,0,436
TACOPAYA,atencion odontologica,consulta nueva,2024-11-01,7,5,12,12,16,23,17,28,16,8,0,6,0,0,150
TAHUA,atencion odontologica,consulta nueva,2024-11-01,0,0,18,20,6,2,0,5,0,0,0,0,0,1,52
TAPACARI,atencion odontologica,consulta nueva,2024-11-01,15,30,172,155,45,113,94,196,30,30,0,6,0,9,895
TARABUCO,atencion odontologica,consulta nueva,2024-11-01,30,50,29,80,59,61,68,108,14,22,0,2,0,0,523
TARACO,atencion odontologica,consulta nueva,2024-11-01,6,14,15,10,12,11,22,55,20,17,0,5,0,0,187
TARATA,atencion odontologica,consulta nueva,2024-11-01,12,20,60,57,15,21,31,132,14,27,0,5,0,2,396
TARIJA,atencion odontologica,consulta nueva,2024-11-01,241,245,976,1061,353,469,1025,2375,365,253,0,143,0,2,7508
TARVITA,atencion odontologica,consulta nueva,2024-11-01,63,76,124,131,28,92,73,158,21,27,0,12,0,0,805
TEOPONTE,atencion odontologica,consulta nueva,2024-11-01,18,42,106,185,43,55,84,133,15,12,0,8,0,0,701
TIAHUANACU,atencion odontologica,consulta nueva,2024-11-01,6,11,34,30,22,47,49,82,22,14,0,6,0,1,324
TINGUIPAYA,atencion odontologica,consulta nueva,2024-11-01,42,53,123,158,34,60,58,177,110,47,0,11,0,5,878
TIQUIPAYA,atencion odontologica,consulta nueva,2024-11-01,198,267,584,657,150,212,287,725,49,98,0,41,0,26,3294
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2024-11-01,61,35,107,99,38,56,78,173,29,26,0,9,0,9,720
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2024-11-01,14,6,53,82,49,47,16,20,11,14,0,1,0,0,313
TOCO,atencion odontologica,consulta nueva,2024-11-01,6,7,20,9,8,2,25,55,4,5,0,3,0,1,145
TODOS SANTOS,atencion odontologica,consulta nueva,2024-11-01,4,2,3,4,17,1,9,13,0,0,0,0,0,0,53
TOLATA,atencion odontologica,consulta nueva,2024-11-01,20,22,30,18,14,35,28,142,8,9,0,23,0,3,352
TOLEDO,atencion odontologica,consulta nueva,2024-11-01,10,24,46,88,22,67,44,122,19,29,0,15,0,1,487
TOMAVE,atencion odontologica,consulta nueva,2024-11-01,65,69,50,62,19,35,29,74,16,13,0,4,0,0,436
TOMINA,atencion odontologica,consulta nueva,2024-11-01,40,48,53,97,52,55,84,151,5,8,0,3,0,0,596
TORO TORO,atencion odontologica,consulta nueva,2024-11-01,4,12,82,96,43,49,72,79,15,10,0,3,0,4,469
TOTORA(CBBA),atencion odontologica,consulta nueva,2024-11-01,37,37,187,235,48,142,74,252,13,26,0,19,0,15,1085
TOTORA(ORR),atencion odontologica,consulta nueva,2024-11-01,17,17,29,45,11,29,36,98,35,43,0,9,0,0,369
TRIGAL,atencion odontologica,consulta nueva,2024-11-01,0,3,4,6,0,0,7,7,0,0,0,0,0,0,27
TRINIDAD,atencion odontologica,consulta nueva,2024-11-01,152,175,253,283,102,116,291,722,119,70,0,71,0,3,2357
TUPIZA,atencion odontologica,consulta nueva,2024-11-01,79,85,175,192,55,100,206,429,121,75,0,40,0,11,1568
TURCO,atencion odontologica,consulta nueva,2024-11-01,17,13,55,105,17,19,33,101,26,30,0,4,0,1,421
UMALA,atencion odontologica,consulta nueva,2024-11-01,20,29,83,83,21,34,24,41,5,7,0,1,0,0,348
UNCIA,atencion odontologica,consulta nueva,2024-11-01,24,16,89,108,25,56,42,227,26,18,0,9,0,3,643
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2024-11-01,29,20,288,346,44,71,108,266,31,21,0,7,0,0,1231
URUBICHA,atencion odontologica,consulta nueva,2024-11-01,1,3,4,21,2,5,13,31,3,5,0,1,0,0,89
UYUNI,atencion odontologica,consulta nueva,2024-11-01,26,55,117,127,51,80,93,254,41,27,0,1,0,0,872
VACAS,atencion odontologica,consulta nueva,2024-11-01,5,6,22,43,7,33,23,74,13,8,0,1,0,0,235
VALLEGRANDE,atencion odontologica,consulta nueva,2024-11-01,41,46,80,118,43,38,85,260,23,16,0,10,0,2,762
VIACHA,atencion odontologica,consulta nueva,2024-11-01,162,129,219,277,105,142,172,559,64,48,0,28,0,4,1909
VILA VILA,atencion odontologica,consulta nueva,2024-11-01,10,11,175,211,42,66,23,84,12,0,0,0,0,0,634
VILLA CHARCAS,atencion odontologica,consulta nueva,2024-11-01,8,6,10,20,19,27,23,86,3,7,0,0,0,0,209
VILLA MONTES,atencion odontologica,consulta nueva,2024-11-01,14,20,106,118,66,89,166,461,55,12,0,23,0,0,1130
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2024-11-01,1,1,12,8,1,6,0,3,0,0,0,41,0,0,73
VILLA RIVERO,atencion odontologica,consulta nueva,2024-11-01,4,12,2,7,9,11,10,27,3,4,0,0,0,1,90
VILLA SERRANO,atencion odontologica,consulta nueva,2024-11-01,44,118,234,354,49,52,95,248,33,13,0,1,0,0,1241
VILLA TUNARI,atencion odontologica,consulta nueva,2024-11-01,82,108,200,218,68,138,202,537,37,25,0,11,0,3,1629
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2024-11-01,31,52,121,103,20,38,62,187,7,5,0,6,0,0,632
VILLAZON,atencion odontologica,consulta nueva,2024-11-01,132,123,149,157,37,90,153,500,61,76,0,71,0,6,1555
VINTO,atencion odontologica,consulta nueva,2024-11-01,140,187,326,447,119,233,290,999,32,106,0,0,0,0,2879
VITICHI,atencion odontologica,consulta nueva,2024-11-01,9,17,172,174,34,43,47,81,18,13,0,8,0,1,617
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2024-11-01,7,2,15,16,7,4,25,31,1,2,0,0,0,0,110
WARNES,atencion odontologica,consulta nueva,2024-11-01,50,39,146,154,59,77,165,479,43,36,0,32,0,0,1280
YACO,atencion odontologica,consulta nueva,2024-11-01,16,30,17,35,17,22,47,47,8,5,0,0,0,0,244
YACUIBA,atencion odontologica,consulta nueva,2024-11-01,58,75,246,284,99,177,426,898,93,108,0,31,0,2,2497
YAMPARAEZ,atencion odontologica,consulta nueva,2024-11-01,15,15,29,60,16,74,63,98,16,19,0,0,0,0,405
YANACACHI,atencion odontologica,consulta nueva,2024-11-01,0,0,11,6,3,6,20,33,11,0,0,4,0,7,101
YAPACANI,atencion odontologica,consulta nueva,2024-11-01,53,62,109,159,11,30,24,72,18,10,0,21,0,11,580
YOCALLA,atencion odontologica,consulta nueva,2024-11-01,18,14,54,77,28,35,25,71,7,15,0,7,0,0,351
YOTALA,atencion odontologica,consulta nueva,2024-11-01,49,27,78,90,48,76,32,119,16,22,0,10,0,0,567
