,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
TOTORA(ORR),atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,periodoncia,2024-10-01,0,0,4,5,15,19,36,120,15,9,0,0,0,0,223
TUPIZA,atencion odontologica,periodoncia,2024-10-01,0,0,2,0,1,3,15,53,7,6,0,0,0,0,87
TURCO,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,4,3,5,1,0,0,0,0,13
UMALA,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
UNCIA,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,1,4,12,24,2,3,0,0,0,0,46
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2024-10-01,0,0,0,2,1,4,0,10,1,1,0,0,0,0,19
UYUNI,atencion odontologica,periodoncia,2024-10-01,0,0,1,1,3,14,7,7,2,2,0,0,0,0,37
VACAS,atencion odontologica,periodoncia,2024-10-01,0,0,0,2,0,2,3,7,3,1,0,0,0,0,18
VALLEGRANDE,atencion odontologica,periodoncia,2024-10-01,0,0,3,1,1,4,13,28,2,5,0,0,0,0,57
VIACHA,atencion odontologica,periodoncia,2024-10-01,0,0,3,0,2,4,10,55,2,9,0,0,0,0,85
VILA VILA,atencion odontologica,periodoncia,2024-10-01,0,0,0,5,2,5,0,5,0,1,0,0,0,0,18
VILLA CHARCAS,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4
VILLA MONTES,atencion odontologica,periodoncia,2024-10-01,0,0,1,3,2,2,27,31,13,7,0,0,0,0,86
VILLA RIVERO,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,3,4,14,2,2,0,0,0,0,25
VILLA SERRANO,atencion odontologica,periodoncia,2024-10-01,0,0,1,1,6,2,6,16,0,1,0,0,0,0,33
VILLA TUNARI,atencion odontologica,periodoncia,2024-10-01,0,0,2,5,5,8,20,41,7,3,0,0,0,0,91
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2024-10-01,0,0,1,3,0,2,4,16,1,1,0,0,0,0,28
VILLAZON,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,1,17,46,2,2,0,0,0,0,68
VINTO,atencion odontologica,periodoncia,2024-10-01,0,0,3,3,10,14,15,98,5,0,0,0,0,0,148
VITICHI,atencion odontologica,periodoncia,2024-10-01,0,0,7,10,5,3,4,5,5,2,0,0,0,0,41
WALDO BALLIVIAN,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,periodoncia,2024-10-01,0,0,5,15,7,16,22,84,0,8,0,0,0,0,157
YACO,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,periodoncia,2024-10-01,0,0,6,9,6,13,58,75,2,11,0,0,0,0,180
YAMPARAEZ,atencion odontologica,periodoncia,2024-10-01,0,0,0,2,0,0,4,15,1,0,0,0,0,0,22
YANACACHI,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,2,0,4,0,2,0,0,0,0,8
YAPACANI,atencion odontologica,periodoncia,2024-10-01,0,0,0,1,1,3,3,19,2,8,0,0,0,0,37
YOCALLA,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11
YOTALA,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,2,2,2,9,2,0,0,0,0,0,17
YUNCHARA,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
ZUDAÑEZ,atencion odontologica,periodoncia,2024-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ACACIO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
ACHACACHI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,2,3,12,28,3,6,0,0,0,0,54
ACHOCALLA,atencion odontologica,periodoncia,2024-11-01,0,0,2,1,5,4,10,26,2,0,0,0,0,0,50
AIQUILE,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,1,6,11,1,2,0,0,0,0,22
ALALAY,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
ALCALA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,1,7,11,0,3,0,0,0,0,23
ANCORAIMES,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,3,8,4,1,0,0,0,0,17
ANDAMARCA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
ANTEQUERA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,3,0,6,5,1,2,0,0,0,0,17
ANZALDO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,3,1,3,5,2,2,0,0,0,0,16
APOLO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,6,6,1,15,0,2,0,0,0,0,30
ARAMPAMPA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,2,0,3,0,0,0,0,0,0,6
ARANI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,2,2,1,1,0,0,0,0,6
ARBIETO,atencion odontologica,periodoncia,2024-11-01,0,0,2,1,5,7,10,35,5,9,0,0,0,0,74
ARQUE,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,2,3,0,5,0,0,0,0,0,0,11
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,8,8,20,41,3,2,0,0,0,0,82
ATOCHA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,1,13,25,12,8,0,0,0,0,60
AUCAPATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,3,5,0,1,0,0,0,0,9
AYATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,1,11,8,0,0,0,0,0,0,21
AYO AYO,atencion odontologica,periodoncia,2024-11-01,0,0,1,4,4,2,4,16,4,3,0,0,0,0,38
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,4,23,39,5,1,0,0,0,0,73
AZURDUY,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,2,15,21,31,0,0,0,0,0,0,69
BATALLAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,1,5,3,0,0,0,0,0,10
BAURES,atencion odontologica,periodoncia,2024-11-01,0,0,2,0,0,0,3,3,0,1,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,periodoncia,2024-11-01,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4
BELLA FLOR,atencion odontologica,periodoncia,2024-11-01,0,0,6,2,1,0,0,5,0,0,0,0,0,0,14
BERMEJO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,2,11,25,0,1,0,0,0,0,40
BETANZOS,atencion odontologica,periodoncia,2024-11-01,0,0,5,0,3,5,13,20,28,19,0,0,0,0,93
BOLIVAR,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6
BOYUIBE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,4,1,4,19,1,0,0,0,0,0,30
CABEZAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,2,3,8,0,8,0,0,0,0,22
"CAIZA ""D""",atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,2,5,11,1,1,0,0,0,0,21
CAJUATA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,1,1,4,11,0,0,0,0,0,0,18
CALACOTO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
CALAMARCA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,3,10,0,1,0,0,0,0,15
CAMARGO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,7,2,0,2,0,0,0,0,11
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2024-11-01,0,0,3,3,6,3,36,52,4,2,0,0,0,0,109
CAPINOTA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,3,1,8,13,4,4,0,0,0,0,34
CAQUIAVIRI,atencion odontologica,periodoncia,2024-11-01,0,0,0,2,5,2,0,1,1,0,0,0,0,0,11
CARACOLLO,atencion odontologica,periodoncia,2024-11-01,0,0,1,2,2,3,2,17,2,1,0,0,0,0,30
CARANAVI,atencion odontologica,periodoncia,2024-11-01,0,0,4,5,2,7,19,67,7,7,0,0,0,0,118
CARANGAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
CARAPARI,atencion odontologica,periodoncia,2024-11-01,0,0,2,3,1,3,16,25,2,0,0,0,0,0,52
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,9,0,0,0,0,0,0,10
CHACARILLA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,1,4,9,38,3,4,0,0,0,0,60
CHAQUI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CHARAGUA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,2,0,3,9,0,0,0,0,0,0,15
CHARAÑA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,periodoncia,2024-11-01,0,0,0,3,2,8,11,20,3,6,0,0,0,0,53
CHIMORE,atencion odontologica,periodoncia,2024-11-01,0,0,2,2,4,3,8,24,0,3,0,0,0,0,46
CHIPAYA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,27,14,3,4,0,0,0,0,0,0,48
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2024-11-01,0,0,6,4,0,0,3,9,0,1,0,0,0,0,23
CHUMA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,7,3,13,20,6,5,0,0,0,0,55
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CKOCHAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,3,2,5,14,7,10,0,0,0,0,41
CLIZA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,2,17,35,9,6,0,0,0,0,70
COBIJA,atencion odontologica,periodoncia,2024-11-01,0,0,8,10,12,18,45,97,5,6,0,0,0,0,201
COCAPATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,5,3,9,14,2,4,0,0,0,0,37
COCHABAMBA,atencion odontologica,periodoncia,2024-11-01,0,0,18,35,47,57,362,636,137,138,0,0,0,0,1430
COIPASA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,periodoncia,2024-11-01,0,0,2,2,6,4,30,75,4,6,0,0,0,0,129
"COLCHA ""K""",atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,3,7,11,1,0,0,0,0,0,23
COLLANA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,0,4,15,1,0,0,0,0,0,21
COLOMI,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,1,3,7,26,4,5,0,0,0,0,47
COLPA BELGICA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,6,18,3,0,0,0,0,0,27
COLQUENCHA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,2,1,2,6,0,0,0,0,0,0,12
COLQUIRI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,4,6,1,1,0,0,0,0,13
COMANCHE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
COMARAPA,atencion odontologica,periodoncia,2024-11-01,0,0,3,8,6,4,14,26,4,5,0,0,0,0,70
COMBAYA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
COPACABANA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
CORIPATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,2,1,2,11,11,0,0,0,0,0,0,27
CORO CORO,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,1,0,4,3,1,2,0,0,0,0,12
COROICO,atencion odontologica,periodoncia,2024-11-01,0,0,5,2,2,5,16,20,2,0,0,0,0,0,52
CORQUE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
COTAGAITA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,4,12,2,2,0,0,0,0,21
COTOCA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,2,3,41,53,1,0,0,0,0,0,101
CRUZ DE MACHACAMARCA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,2,2,2,4,1,0,0,0,0,0,12
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
CULPINA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,0,5,4,0,0,0,0,0,0,10
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8
CURVA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
DESAGUADERO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
EL ALTO,atencion odontologica,periodoncia,2024-11-01,0,0,13,11,38,72,173,648,50,54,0,0,0,0,1059
EL CHORO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,5,7,1,1,0,0,0,0,14
EL PUENTE(STC),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,7,7,5,11,0,0,0,0,0,0,30
EL PUENTE(TJA),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,2,1,1,0,0,0,0,5
EL TORNO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,6,15,24,4,4,0,0,0,0,54
EL VILLAR,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,2,6,2,1,1,0,0,0,0,0,13
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2024-11-01,0,0,0,3,3,3,10,15,2,3,0,0,0,0,39
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2024-11-01,0,0,2,1,1,5,4,13,4,1,0,0,0,0,31
ESCARA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
ESCOMA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,2,0,1,0,0,0,0,0,4
ESMERALDA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2024-11-01,0,0,1,1,2,0,6,14,0,4,0,0,0,0,28
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2024-11-01,0,0,2,3,3,3,3,4,0,0,0,0,0,0,18
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,8,10,1,1,0,0,0,0,21
GUANAY,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,3,7,4,1,3,0,0,0,0,18
GUAQUI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,4,1,2,0,0,0,0,7
GUAYARAMERIN,atencion odontologica,periodoncia,2024-11-01,0,0,1,1,1,4,11,8,1,0,0,0,0,0,27
GUTIERREZ,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
HUACARAJE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,3,2,20,34,2,8,0,0,0,0,70
HUARINA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,5,2,1,3,0,0,0,0,12
HUATAJATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,2,8,4,11,0,2,0,0,0,0,27
HUAYLLAMARCA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,3,6,3,3,0,0,0,0,15
HUMANATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,0,3,4,3,2,0,0,0,0,13
ICLA,atencion odontologica,periodoncia,2024-11-01,0,0,1,1,0,4,1,15,3,3,0,0,0,0,28
INCAHUASI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
INQUISIVI,atencion odontologica,periodoncia,2024-11-01,0,0,0,2,3,5,14,32,6,4,0,0,0,0,66
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,3,21,30,2,3,0,0,0,0,60
IXIAMAS,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,1,2,5,3,0,0,0,0,0,12
JESUS DE MACHACA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,2,3,1,0,0,0,0,0,0,7
LA ASUNTA,atencion odontologica,periodoncia,2024-11-01,0,0,5,6,8,10,54,74,3,5,0,0,0,0,165
LA GUARDIA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,4,22,54,10,3,0,0,0,0,94
LA PAZ,atencion odontologica,periodoncia,2024-11-01,0,0,60,39,101,140,527,1031,163,214,0,0,0,0,2275
LA RIVERA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,2,1,1,2,0,0,0,0,0,6
LAGUNILLAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,3,4,1,2,0,0,0,0,10
LAJA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,4,10,18,33,2,4,0,0,0,0,71
LAS CARRERAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
LICOMA PAMPA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,1,0,2,1,0,0,0,0,0,0,5
LLALLAGUA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,5,11,0,1,0,0,0,0,17
LORETO,atencion odontologica,periodoncia,2024-11-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5
LURIBAY,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
MACHACAMARCA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,0,0,4,7,3,0,0,0,0,15
MACHARETI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
MAGDALENA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,1,3,5,0,0,0,0,0,0,10
MAIRANA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,1,5,14,1,2,0,0,0,0,24
MALLA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,0,4,8,1,0,0,0,0,0,14
MECAPACA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,2,4,12,6,4,2,0,0,0,0,31
MINEROS,atencion odontologica,periodoncia,2024-11-01,0,0,1,2,0,2,1,19,0,0,0,0,0,0,25
MIZQUE,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,0,3,28,1,2,0,0,0,0,35
MOCOMOCO,atencion odontologica,periodoncia,2024-11-01,0,0,1,1,4,6,5,11,5,4,0,0,0,0,37
MOJOCOYA,atencion odontologica,periodoncia,2024-11-01,0,0,2,1,2,3,6,9,2,0,0,0,0,0,25
MONTEAGUDO,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,2,2,6,1,2,0,0,0,0,14
MONTERO,atencion odontologica,periodoncia,2024-11-01,0,0,14,14,15,21,37,100,6,4,0,0,0,0,211
MORO MORO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,3,7,15,26,3,6,0,0,0,0,60
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
OCURI,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
OMEREQUE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
ORURO,atencion odontologica,periodoncia,2024-11-01,0,0,9,8,26,27,242,325,42,31,0,0,0,0,710
PADCAYA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,1,2,12,0,0,0,0,0,0,16
PADILLA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,4,5,14,1,4,0,0,0,0,28
PAILON,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,10,19,26,63,5,3,0,0,0,0,126
PALCA,atencion odontologica,periodoncia,2024-11-01,0,0,1,2,1,0,10,12,1,2,0,0,0,0,29
PALOS BLANCOS,atencion odontologica,periodoncia,2024-11-01,0,0,2,2,2,3,13,25,5,4,0,0,0,0,56
PAMPA AULLAGAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
PAMPA GRANDE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,1,13,0,0,0,0,0,0,15
PAPEL PAMPA,atencion odontologica,periodoncia,2024-11-01,0,0,2,2,0,0,0,1,3,2,0,0,0,0,10
PASORAPA,atencion odontologica,periodoncia,2024-11-01,0,0,1,0,1,2,4,9,0,1,0,0,0,0,18
PATACAMAYA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,8,1,0,0,0,0,0,9
PAZÑA,atencion odontologica,periodoncia,2024-11-01,0,0,0,6,4,7,14,6,8,7,0,0,0,0,52
PELECHUCO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,3,15,19,0,0,0,0,0,0,38
POCOATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,2,4,19,2,2,0,0,0,0,29
POCONA,atencion odontologica,periodoncia,2024-11-01,0,0,2,0,1,5,4,14,1,1,0,0,0,0,28
POJO (CBBA),atencion odontologica,periodoncia,2024-11-01,0,0,1,0,0,2,2,13,1,2,0,0,0,0,21
POOPO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,4,3,12,7,1,6,0,0,0,0,33
PORCO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
POROMA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,3,4,1,1,0,0,0,0,9
PORONGO,atencion odontologica,periodoncia,2024-11-01,0,0,1,1,9,2,8,19,2,2,0,0,0,0,44
PORTACHUELO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
PORVENIR,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,0,5,3,0,0,0,0,0,0,9
POSTRER VALLE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,periodoncia,2024-11-01,0,0,3,0,6,15,49,121,0,3,0,0,0,0,197
PRESTO,atencion odontologica,periodoncia,2024-11-01,0,0,1,7,3,7,5,13,0,0,0,0,0,0,36
PUCARANI,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,2,2,2,12,0,2,0,0,0,0,21
PUERTO ACOSTA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,1,3,9,15,4,0,0,0,0,0,33
PUERTO CARABUCO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,2,11,2,1,0,0,0,0,16
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,2,2,7,0,0,0,0,0,0,11
PUERTO QUIJARRO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,4,4,4,13,1,2,0,0,0,0,28
PUERTO RICO,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,4,2,7,0,0,0,0,0,0,13
PUERTO SUAREZ,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,1,1,3,3,0,0,0,0,0,0,8
PUERTO VILLARROEL,atencion odontologica,periodoncia,2024-11-01,0,0,7,10,8,16,27,80,3,1,0,0,0,0,152
PUNA,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,1,6,7,8,3,1,0,0,0,0,27
PUNATA,atencion odontologica,periodoncia,2024-11-01,0,0,0,7,2,6,20,30,4,11,0,0,0,0,80
QUIABAYA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,periodoncia,2024-11-01,0,0,3,4,4,12,50,105,19,16,0,0,0,0,213
QUIME,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
QUIRUSILLAS,atencion odontologica,periodoncia,2024-11-01,0,0,0,1,0,0,1,4,0,0,0,0,0,0,6
RAVELO,atencion odontologica,periodoncia,2024-11-01,0,0,16,13,2,1,0,4,2,3,0,0,0,0,41
RIBERALTA,atencion odontologica,periodoncia,2024-11-01,0,0,10,4,22,17,25,95,5,11,0,0,0,0,189
ROBORE,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,4,4,8,21,4,4,0,0,0,0,45
RURRENABAQUE,atencion odontologica,periodoncia,2024-11-01,0,0,5,10,3,8,9,30,2,3,0,0,0,0,70
SABAYA,atencion odontologica,periodoncia,2024-11-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
SACABA,atencion odontologica,periodoncia,2024-11-01,0,0,2,9,18,35,81,190,18,21,0,0,0,0,374
