,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
PUCARANI,atencion odontologica,medidas preventivas,2024-10-01,10,16,20,12,2,8,5,10,4,0,0,0,0,0,87
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2024-10-01,10,6,20,11,5,7,0,0,0,1,0,0,0,0,60
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2024-10-01,7,10,12,17,2,4,0,1,0,0,0,0,0,0,53
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2024-10-01,2,5,8,7,4,2,2,6,0,0,0,0,0,0,36
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2024-10-01,4,15,22,24,6,20,27,119,22,64,0,0,0,0,323
PUERTO RICO,atencion odontologica,medidas preventivas,2024-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2024-10-01,3,1,12,9,0,3,1,6,0,0,0,0,0,0,35
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2024-10-01,64,79,110,125,39,62,43,95,7,8,0,0,0,0,632
PUNA,atencion odontologica,medidas preventivas,2024-10-01,17,6,11,20,3,10,4,16,2,1,0,0,0,0,90
PUNATA,atencion odontologica,medidas preventivas,2024-10-01,24,15,170,237,75,53,121,223,71,73,0,0,0,0,1062
QUIABAYA,atencion odontologica,medidas preventivas,2024-10-01,3,3,0,0,0,0,0,1,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,medidas preventivas,2024-10-01,129,111,414,365,171,212,339,722,160,192,0,0,0,0,2815
QUIME,atencion odontologica,medidas preventivas,2024-10-01,16,17,29,21,7,8,2,11,0,0,0,0,0,0,111
QUIRUSILLAS,atencion odontologica,medidas preventivas,2024-10-01,0,1,11,7,0,2,2,6,0,2,0,0,0,0,31
RAVELO,atencion odontologica,medidas preventivas,2024-10-01,51,44,58,47,4,3,3,2,7,6,0,0,0,0,225
REYES,atencion odontologica,medidas preventivas,2024-10-01,0,3,11,14,5,10,3,5,0,1,0,0,0,0,52
RIBERALTA,atencion odontologica,medidas preventivas,2024-10-01,190,171,377,378,132,153,106,455,25,32,0,0,0,0,2019
ROBORE,atencion odontologica,medidas preventivas,2024-10-01,13,16,25,65,5,20,28,47,5,19,0,0,0,0,243
RURRENABAQUE,atencion odontologica,medidas preventivas,2024-10-01,11,10,25,32,6,51,33,69,4,1,0,0,0,0,242
SABAYA,atencion odontologica,medidas preventivas,2024-10-01,7,10,72,89,3,1,1,3,0,1,0,0,0,0,187
SACABA,atencion odontologica,medidas preventivas,2024-10-01,131,170,485,516,129,199,193,478,81,50,0,0,0,0,2432
SACABAMBA,atencion odontologica,medidas preventivas,2024-10-01,0,6,9,8,5,14,1,3,0,1,0,0,0,0,47
SACACA,atencion odontologica,medidas preventivas,2024-10-01,0,0,130,96,6,32,6,19,3,3,0,0,0,0,295
SAIPINA,atencion odontologica,medidas preventivas,2024-10-01,23,26,11,7,1,0,0,3,0,0,0,0,0,0,71
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2024-10-01,26,30,139,82,1,28,8,18,15,17,0,0,0,0,364
SAMAIPATA,atencion odontologica,medidas preventivas,2024-10-01,8,9,45,56,0,2,0,3,1,0,0,0,0,0,124
SAN AGUSTIN,atencion odontologica,medidas preventivas,2024-10-01,1,4,16,8,0,0,0,0,0,0,0,0,0,0,29
SAN ANDRES,atencion odontologica,medidas preventivas,2024-10-01,4,27,19,24,19,24,17,22,14,0,0,0,0,0,170
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2024-10-01,4,11,0,3,0,0,2,6,0,0,0,0,0,0,26
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2024-10-01,4,4,16,3,3,0,1,5,0,0,0,0,0,0,36
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2024-10-01,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12
SAN BENITO,atencion odontologica,medidas preventivas,2024-10-01,7,4,20,31,10,8,13,24,9,7,0,0,0,0,133
SAN BORJA,atencion odontologica,medidas preventivas,2024-10-01,14,16,30,32,17,20,30,35,4,2,0,0,0,0,200
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2024-10-01,5,8,1,2,0,2,0,2,0,0,0,0,0,0,20
SAN CARLOS,atencion odontologica,medidas preventivas,2024-10-01,10,14,53,49,13,12,4,11,3,2,0,0,0,0,171
SAN IGNACIO,atencion odontologica,medidas preventivas,2024-10-01,8,4,133,116,16,25,11,20,1,2,0,0,0,0,336
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2024-10-01,6,5,6,5,2,1,11,32,2,2,0,0,0,0,72
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2024-10-01,3,3,1,1,0,2,0,0,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2024-10-01,27,25,25,35,5,5,2,47,0,2,0,0,0,0,173
SAN JOAQUIN,atencion odontologica,medidas preventivas,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2024-10-01,0,0,5,2,0,0,1,0,2,0,0,0,0,0,10
SAN JULIAN,atencion odontologica,medidas preventivas,2024-10-01,99,165,40,40,28,32,40,59,15,24,0,0,0,0,542
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2024-10-01,6,10,32,42,0,2,0,6,0,0,0,0,0,0,98
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2024-10-01,7,14,44,33,1,5,8,29,2,1,0,0,0,0,144
SAN LUCAS,atencion odontologica,medidas preventivas,2024-10-01,42,34,59,66,9,22,6,52,0,0,0,0,0,0,290
SAN MATIAS,atencion odontologica,medidas preventivas,2024-10-01,23,27,81,90,1,12,12,18,6,4,0,0,0,0,274
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2024-10-01,14,7,12,50,5,32,25,90,6,7,0,0,0,0,248
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2024-10-01,12,7,35,29,0,6,8,3,0,0,0,0,0,0,100
SAN PEDRO,atencion odontologica,medidas preventivas,2024-10-01,7,9,7,16,6,3,6,18,1,2,0,0,0,0,75
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2024-10-01,17,18,461,497,642,316,6,11,0,1,0,0,0,0,1969
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2024-10-01,9,2,16,17,14,85,5,8,5,6,0,0,0,0,167
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2024-10-01,14,18,34,41,20,31,23,44,3,3,0,0,0,0,231
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2024-10-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2024-10-01,2,5,4,0,0,0,1,3,0,1,0,0,0,0,16
SAN RAFAEL,atencion odontologica,medidas preventivas,2024-10-01,3,1,48,37,11,16,20,45,10,2,0,0,0,0,193
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2024-10-01,41,47,38,43,41,49,39,50,5,3,0,0,0,0,356
SANTA ANA,atencion odontologica,medidas preventivas,2024-10-01,0,4,9,20,5,20,0,37,3,2,0,0,0,0,100
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2024-10-01,1040,1055,1391,1352,301,446,1478,2714,455,389,0,0,0,0,10621
SANTA ROSA,atencion odontologica,medidas preventivas,2024-10-01,40,41,119,143,68,74,2,4,2,0,0,0,0,0,493
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2024-10-01,8,11,9,7,5,2,4,6,0,0,0,0,0,0,52
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2024-10-01,7,5,17,8,0,3,2,6,0,0,0,0,0,0,48
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2024-10-01,18,13,69,36,5,18,16,13,8,1,0,0,0,0,197
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2024-10-01,3,4,17,29,7,0,1,5,2,0,0,0,0,0,68
SANTIVAÑES,atencion odontologica,medidas preventivas,2024-10-01,20,11,47,51,6,4,22,40,10,15,0,0,0,0,226
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2024-10-01,1,4,5,24,0,2,1,3,0,1,0,0,0,0,41
SAPAHAQUI,atencion odontologica,medidas preventivas,2024-10-01,8,3,11,8,2,18,2,4,1,1,0,0,0,0,58
SENA,atencion odontologica,medidas preventivas,2024-10-01,4,10,6,14,9,0,0,0,0,0,0,0,0,0,43
SHINAOTA,atencion odontologica,medidas preventivas,2024-10-01,8,6,32,28,6,19,10,42,3,0,0,0,0,0,154
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2024-10-01,6,4,14,17,2,6,6,12,1,0,0,0,0,0,68
SICAYA,atencion odontologica,medidas preventivas,2024-10-01,4,2,2,0,0,5,0,2,0,2,0,0,0,0,17
SIPE SIPE,atencion odontologica,medidas preventivas,2024-10-01,62,57,119,168,18,39,21,70,9,22,0,0,0,0,585
SOPACHUY,atencion odontologica,medidas preventivas,2024-10-01,1,2,22,18,3,4,1,1,0,0,0,0,0,0,52
SORACACHI,atencion odontologica,medidas preventivas,2024-10-01,24,31,97,82,98,98,7,20,1,0,0,0,0,0,458
SORATA,atencion odontologica,medidas preventivas,2024-10-01,17,7,57,42,0,2,2,12,0,0,0,0,0,0,139
SUCRE,atencion odontologica,medidas preventivas,2024-10-01,547,532,774,913,155,255,245,571,49,51,0,0,0,0,4092
TACACHI,atencion odontologica,medidas preventivas,2024-10-01,0,0,1,0,0,3,5,8,0,0,0,0,0,0,17
TACACOMA,atencion odontologica,medidas preventivas,2024-10-01,2,1,4,1,0,0,1,1,0,0,0,0,0,0,10
TACOBAMBA,atencion odontologica,medidas preventivas,2024-10-01,0,8,6,6,4,3,5,6,1,0,0,0,0,0,39
TACOPAYA,atencion odontologica,medidas preventivas,2024-10-01,1,3,4,7,5,10,3,5,4,4,0,0,0,0,46
TAHUA,atencion odontologica,medidas preventivas,2024-10-01,7,16,29,42,3,5,0,3,0,0,0,0,0,0,105
TAPACARI,atencion odontologica,medidas preventivas,2024-10-01,17,18,96,98,11,23,20,37,3,6,0,0,0,0,329
TARABUCO,atencion odontologica,medidas preventivas,2024-10-01,17,27,38,46,35,9,20,34,2,0,0,0,0,0,228
TARACO,atencion odontologica,medidas preventivas,2024-10-01,0,3,15,1,2,0,0,3,1,0,0,0,0,0,25
TARATA,atencion odontologica,medidas preventivas,2024-10-01,5,1,11,6,3,1,5,8,1,1,0,0,0,0,42
TARIJA,atencion odontologica,medidas preventivas,2024-10-01,81,66,341,396,120,88,144,282,69,32,0,0,0,0,1619
TARVITA,atencion odontologica,medidas preventivas,2024-10-01,34,81,89,107,0,9,2,12,0,2,0,0,0,0,336
TEOPONTE,atencion odontologica,medidas preventivas,2024-10-01,0,15,28,29,2,7,11,28,2,0,0,0,0,0,122
TIAHUANACU,atencion odontologica,medidas preventivas,2024-10-01,3,8,3,5,1,3,11,9,6,2,0,0,0,0,51
TINGUIPAYA,atencion odontologica,medidas preventivas,2024-10-01,11,14,94,58,4,19,8,31,9,10,0,0,0,0,258
TIPUANI,atencion odontologica,medidas preventivas,2024-10-01,0,0,4,13,0,5,1,3,0,0,0,0,0,0,26
TIQUIPAYA,atencion odontologica,medidas preventivas,2024-10-01,65,139,272,320,57,89,93,228,9,16,0,0,0,0,1288
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2024-10-01,4,24,18,28,9,7,17,28,2,5,0,0,0,0,142
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2024-10-01,0,1,3,3,3,0,0,0,0,0,0,0,0,0,10
TOCO,atencion odontologica,medidas preventivas,2024-10-01,9,10,2,6,0,6,0,4,0,2,0,0,0,0,39
TODOS SANTOS,atencion odontologica,medidas preventivas,2024-10-01,0,2,0,2,3,2,0,2,0,0,0,0,0,0,11
TOLATA,atencion odontologica,medidas preventivas,2024-10-01,5,11,9,12,0,11,2,13,0,4,0,0,0,0,67
TOLEDO,atencion odontologica,medidas preventivas,2024-10-01,3,13,15,27,13,9,3,10,4,4,0,0,0,0,101
TOMAVE,atencion odontologica,medidas preventivas,2024-10-01,12,12,16,49,1,3,4,6,0,0,0,0,0,0,103
TOMINA,atencion odontologica,medidas preventivas,2024-10-01,27,35,36,32,12,6,8,12,0,0,0,0,0,0,168
TORO TORO,atencion odontologica,medidas preventivas,2024-10-01,2,2,53,40,6,3,0,2,0,0,0,0,0,0,108
TOTORA(CBBA),atencion odontologica,medidas preventivas,2024-10-01,15,11,67,85,11,22,13,52,2,7,0,0,0,0,285
TOTORA(ORR),atencion odontologica,medidas preventivas,2024-10-01,8,8,17,23,2,5,2,13,1,4,0,0,0,0,83
TRIGAL,atencion odontologica,medidas preventivas,2024-10-01,0,6,24,11,0,0,0,0,0,0,0,0,0,0,41
TRINIDAD,atencion odontologica,medidas preventivas,2024-10-01,130,173,180,179,42,59,78,121,16,13,0,0,0,0,991
TUPIZA,atencion odontologica,medidas preventivas,2024-10-01,33,26,135,111,7,14,30,70,16,7,0,0,0,0,449
TURCO,atencion odontologica,medidas preventivas,2024-10-01,9,5,27,22,0,1,0,18,3,3,0,0,0,0,88
UMALA,atencion odontologica,medidas preventivas,2024-10-01,33,18,45,39,1,8,3,3,3,0,0,0,0,0,153
UNCIA,atencion odontologica,medidas preventivas,2024-10-01,3,9,18,28,7,19,16,38,6,14,0,0,0,0,158
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2024-10-01,11,21,128,120,6,7,6,35,3,1,0,0,0,0,338
URUBICHA,atencion odontologica,medidas preventivas,2024-10-01,5,5,19,20,2,7,2,3,1,0,0,0,0,0,64
UYUNI,atencion odontologica,medidas preventivas,2024-10-01,10,13,21,41,2,9,21,25,7,2,0,0,0,0,151
VACAS,atencion odontologica,medidas preventivas,2024-10-01,3,1,4,8,5,1,5,16,3,1,0,0,0,0,47
VALLEGRANDE,atencion odontologica,medidas preventivas,2024-10-01,18,16,62,9,48,56,65,200,8,38,0,0,0,0,520
VIACHA,atencion odontologica,medidas preventivas,2024-10-01,66,64,90,125,17,36,40,86,26,4,0,0,0,0,554
VILA VILA,atencion odontologica,medidas preventivas,2024-10-01,4,1,73,146,14,14,10,24,0,0,0,0,0,0,286
VILLA CHARCAS,atencion odontologica,medidas preventivas,2024-10-01,39,54,2,1,4,0,1,6,1,1,0,0,0,0,109
VILLA MONTES,atencion odontologica,medidas preventivas,2024-10-01,29,61,107,132,27,25,119,250,71,35,0,0,0,0,856
VILLA RIVERO,atencion odontologica,medidas preventivas,2024-10-01,15,14,8,15,5,5,7,20,3,3,0,0,0,0,95
VILLA SERRANO,atencion odontologica,medidas preventivas,2024-10-01,30,10,31,69,22,11,14,34,1,0,0,0,0,0,222
VILLA TUNARI,atencion odontologica,medidas preventivas,2024-10-01,46,40,264,271,8,20,53,125,14,8,0,0,0,0,849
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2024-10-01,35,18,55,45,5,6,4,25,2,2,0,0,0,0,197
VILLAZON,atencion odontologica,medidas preventivas,2024-10-01,32,51,58,62,0,3,6,17,3,1,0,0,0,0,233
VINTO,atencion odontologica,medidas preventivas,2024-10-01,83,71,150,231,65,85,42,150,6,10,0,0,0,0,893
VITICHI,atencion odontologica,medidas preventivas,2024-10-01,0,5,116,81,1,0,1,4,1,0,0,0,0,0,209
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2024-10-01,8,9,31,38,0,0,2,2,0,0,0,0,0,0,90
WARNES,atencion odontologica,medidas preventivas,2024-10-01,38,32,88,116,22,35,53,144,10,7,0,0,0,0,545
YACO,atencion odontologica,medidas preventivas,2024-10-01,36,29,13,21,12,2,0,0,0,0,0,0,0,0,113
YACUIBA,atencion odontologica,medidas preventivas,2024-10-01,29,23,123,148,40,40,209,243,71,82,0,0,0,0,1008
YAMPARAEZ,atencion odontologica,medidas preventivas,2024-10-01,64,66,4,30,0,0,0,4,0,0,0,0,0,0,168
YANACACHI,atencion odontologica,medidas preventivas,2024-10-01,1,1,0,0,0,0,0,2,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,medidas preventivas,2024-10-01,54,84,207,224,3,7,9,27,2,0,0,0,0,0,617
YOCALLA,atencion odontologica,medidas preventivas,2024-10-01,3,18,24,60,1,3,4,47,6,2,0,0,0,0,168
YOTALA,atencion odontologica,medidas preventivas,2024-10-01,15,2,17,19,10,22,12,23,2,0,0,0,0,0,122
YUNCHARA,atencion odontologica,medidas preventivas,2024-10-01,3,5,15,15,0,3,2,5,0,1,0,0,0,0,49
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2024-10-01,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,medidas preventivas,2024-10-01,13,30,27,47,0,1,0,8,0,0,0,0,0,0,126
ACACIO,atencion odontologica,medidas preventivas,2024-11-01,3,7,26,23,0,1,2,7,0,0,0,0,0,0,69
ACHACACHI,atencion odontologica,medidas preventivas,2024-11-01,51,26,149,152,20,78,90,140,8,13,0,0,0,0,727
ACHOCALLA,atencion odontologica,medidas preventivas,2024-11-01,51,51,75,91,26,14,4,33,5,6,0,0,0,0,356
AIQUILE,atencion odontologica,medidas preventivas,2024-11-01,8,3,90,82,13,45,71,166,33,37,0,0,0,0,548
ALALAY,atencion odontologica,medidas preventivas,2024-11-01,0,0,6,6,0,0,0,1,0,0,0,0,0,0,13
ALCALA,atencion odontologica,medidas preventivas,2024-11-01,28,12,22,33,0,5,1,5,1,0,0,0,0,0,107
ALTO BENI,atencion odontologica,medidas preventivas,2024-11-01,31,27,29,60,7,17,20,31,3,3,0,0,0,0,228
ANCORAIMES,atencion odontologica,medidas preventivas,2024-11-01,4,5,55,56,2,11,1,6,1,1,0,0,0,0,142
ANDAMARCA,atencion odontologica,medidas preventivas,2024-11-01,2,12,13,18,12,18,3,5,0,1,0,0,0,0,84
ANTEQUERA,atencion odontologica,medidas preventivas,2024-11-01,4,5,29,18,4,7,2,4,1,0,0,0,0,0,74
ANZALDO,atencion odontologica,medidas preventivas,2024-11-01,17,8,23,5,5,5,4,18,4,8,0,0,0,0,97
APOLO,atencion odontologica,medidas preventivas,2024-11-01,25,46,13,15,4,6,0,8,1,0,0,0,0,0,118
ARAMPAMPA,atencion odontologica,medidas preventivas,2024-11-01,9,2,32,35,8,11,4,21,0,0,0,0,0,0,122
ARANI,atencion odontologica,medidas preventivas,2024-11-01,13,2,4,2,0,3,2,13,0,0,0,0,0,0,39
ARBIETO,atencion odontologica,medidas preventivas,2024-11-01,26,41,72,86,14,11,20,74,7,8,0,0,0,0,359
ARQUE,atencion odontologica,medidas preventivas,2024-11-01,11,3,34,16,8,15,5,15,4,2,0,0,0,0,113
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2024-11-01,49,15,89,107,29,37,22,98,4,4,0,0,0,0,454
ATOCHA,atencion odontologica,medidas preventivas,2024-11-01,15,20,170,183,6,9,31,42,4,3,0,0,0,0,483
AUCAPATA,atencion odontologica,medidas preventivas,2024-11-01,11,12,21,26,0,0,0,1,0,0,0,0,0,0,71
AYATA,atencion odontologica,medidas preventivas,2024-11-01,10,7,43,58,1,2,4,6,2,0,0,0,0,0,133
AYO AYO,atencion odontologica,medidas preventivas,2024-11-01,2,6,22,21,15,9,5,12,6,4,0,0,0,0,102
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2024-11-01,49,31,86,110,44,79,239,217,29,17,0,0,0,0,901
AZURDUY,atencion odontologica,medidas preventivas,2024-11-01,13,0,21,20,2,2,1,9,0,1,0,0,0,0,69
BATALLAS,atencion odontologica,medidas preventivas,2024-11-01,3,10,0,3,1,1,1,1,0,0,0,0,0,0,20
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2024-11-01,2,0,0,4,0,0,2,2,0,0,0,0,0,0,10
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2024-11-01,8,3,4,5,0,1,2,4,2,1,0,0,0,0,30
BELLA FLOR,atencion odontologica,medidas preventivas,2024-11-01,6,4,30,14,0,0,0,2,0,0,0,0,0,0,56
BERMEJO,atencion odontologica,medidas preventivas,2024-11-01,6,11,52,72,17,30,46,100,17,23,0,0,0,0,374
BETANZOS,atencion odontologica,medidas preventivas,2024-11-01,28,22,86,155,16,15,9,33,14,22,0,0,0,0,400
BOLIVAR,atencion odontologica,medidas preventivas,2024-11-01,0,2,9,5,4,1,6,2,6,1,0,0,0,0,36
BOLPEBRA,atencion odontologica,medidas preventivas,2024-11-01,4,10,2,7,2,0,2,1,0,0,0,0,0,0,28
BOYUIBE,atencion odontologica,medidas preventivas,2024-11-01,0,0,2,2,0,0,3,2,1,1,0,0,0,0,11
BUENA VISTA,atencion odontologica,medidas preventivas,2024-11-01,4,10,15,36,9,5,10,12,2,0,0,0,0,0,103
CABEZAS,atencion odontologica,medidas preventivas,2024-11-01,35,49,48,41,3,7,11,26,2,0,0,0,0,0,222
CAIROMA,atencion odontologica,medidas preventivas,2024-11-01,6,10,14,22,0,1,2,5,0,0,0,0,0,0,60
"CAIZA ""D""",atencion odontologica,medidas preventivas,2024-11-01,9,9,7,8,2,1,1,9,0,1,0,0,0,0,47
CAJUATA,atencion odontologica,medidas preventivas,2024-11-01,6,27,65,80,13,5,0,2,1,0,0,0,0,0,199
CALACOTO,atencion odontologica,medidas preventivas,2024-11-01,0,1,0,0,0,10,0,0,0,0,0,0,0,0,11
CALAMARCA,atencion odontologica,medidas preventivas,2024-11-01,40,34,42,44,3,8,2,14,3,2,0,0,0,0,192
CAMARGO,atencion odontologica,medidas preventivas,2024-11-01,26,8,63,51,5,18,9,30,7,8,0,0,0,0,225
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2024-11-01,3,0,14,17,8,1,0,4,0,0,0,0,0,0,47
CAMIRI,atencion odontologica,medidas preventivas,2024-11-01,19,9,15,17,9,10,26,44,6,35,0,0,0,0,190
CAPINOTA,atencion odontologica,medidas preventivas,2024-11-01,61,29,43,83,31,39,71,123,28,25,0,0,0,0,533
CAQUIAVIRI,atencion odontologica,medidas preventivas,2024-11-01,13,5,14,29,14,12,4,5,6,4,0,0,0,0,106
CARACOLLO,atencion odontologica,medidas preventivas,2024-11-01,18,18,81,110,59,80,29,67,19,9,0,0,0,0,490
CARANAVI,atencion odontologica,medidas preventivas,2024-11-01,43,48,107,118,14,9,11,26,2,1,0,0,0,0,379
CARANGAS,atencion odontologica,medidas preventivas,2024-11-01,1,0,3,0,0,0,0,3,0,0,0,0,0,0,7
CARAPARI,atencion odontologica,medidas preventivas,2024-11-01,10,10,49,44,11,21,33,88,6,4,0,0,0,0,276
CARIPUYO,atencion odontologica,medidas preventivas,2024-11-01,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2024-11-01,8,14,0,0,0,0,0,0,0,0,0,0,0,0,22
CHACARILLA,atencion odontologica,medidas preventivas,2024-11-01,1,1,32,26,16,13,1,4,1,0,0,0,0,0,95
CHALLAPATA,atencion odontologica,medidas preventivas,2024-11-01,39,67,103,88,13,17,5,9,1,4,0,0,0,0,346
CHAQUI,atencion odontologica,medidas preventivas,2024-11-01,12,27,65,66,4,3,6,25,9,6,0,0,0,0,223
CHARAGUA,atencion odontologica,medidas preventivas,2024-11-01,15,18,33,36,3,9,8,20,0,1,0,0,0,0,143
CHARAÑA,atencion odontologica,medidas preventivas,2024-11-01,0,4,2,11,0,0,0,0,0,0,0,0,0,0,17
CHAYANTA,atencion odontologica,medidas preventivas,2024-11-01,13,34,50,54,1,15,7,18,1,2,0,0,0,0,195
CHIMORE,atencion odontologica,medidas preventivas,2024-11-01,37,19,54,64,16,19,16,27,1,5,0,0,0,0,258
CHIPAYA,atencion odontologica,medidas preventivas,2024-11-01,0,5,3,3,2,8,11,10,0,1,0,0,0,0,43
CHOQUE COTA,atencion odontologica,medidas preventivas,2024-11-01,0,5,4,2,0,0,0,0,0,0,0,0,0,0,11
CHUA COCANI,atencion odontologica,medidas preventivas,2024-11-01,2,4,48,37,15,9,0,0,0,0,0,0,0,0,115
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2024-11-01,3,2,157,17,0,17,5,1,0,0,0,0,0,0,202
CHUMA,atencion odontologica,medidas preventivas,2024-11-01,1,9,7,4,0,4,9,20,9,13,0,0,0,0,76
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2024-11-01,1,2,19,7,9,18,4,14,0,2,0,0,0,0,76
CKOCHAS,atencion odontologica,medidas preventivas,2024-11-01,14,18,34,38,1,8,4,12,5,3,0,0,0,0,137
CLIZA,atencion odontologica,medidas preventivas,2024-11-01,61,32,48,89,6,10,11,35,1,4,0,0,0,0,297
COBIJA,atencion odontologica,medidas preventivas,2024-11-01,99,58,65,53,32,32,102,191,25,11,0,0,0,0,668
COCAPATA,atencion odontologica,medidas preventivas,2024-11-01,31,38,10,21,5,10,12,25,1,2,0,0,0,0,155
COCHABAMBA,atencion odontologica,medidas preventivas,2024-11-01,617,640,1647,1738,1032,1221,2426,3612,1014,938,0,0,0,0,14885
COIPASA,atencion odontologica,medidas preventivas,2024-11-01,1,0,2,6,1,2,3,6,0,0,0,0,0,0,21
COLCAPIRHUA,atencion odontologica,medidas preventivas,2024-11-01,28,22,63,41,23,18,28,76,7,3,0,0,0,0,309
"COLCHA ""K""",atencion odontologica,medidas preventivas,2024-11-01,3,13,23,46,30,18,11,43,2,5,0,0,0,0,194
COLLANA,atencion odontologica,medidas preventivas,2024-11-01,13,7,31,25,4,4,5,25,0,0,0,0,0,0,114
COLOMI,atencion odontologica,medidas preventivas,2024-11-01,25,20,43,26,7,18,16,38,10,4,0,0,0,0,207
COLPA BELGICA,atencion odontologica,medidas preventivas,2024-11-01,0,0,12,2,2,4,7,14,0,2,0,0,0,0,43
COLQUECHACA,atencion odontologica,medidas preventivas,2024-11-01,12,4,10,11,4,2,13,28,2,0,0,0,0,0,86
COLQUENCHA,atencion odontologica,medidas preventivas,2024-11-01,14,21,49,40,17,9,8,21,1,0,0,0,0,0,180
COLQUIRI,atencion odontologica,medidas preventivas,2024-11-01,26,15,61,67,29,18,39,50,3,14,0,0,0,0,322
COMANCHE,atencion odontologica,medidas preventivas,2024-11-01,11,7,38,36,3,16,0,4,2,0,0,0,0,0,117
COMARAPA,atencion odontologica,medidas preventivas,2024-11-01,5,7,64,84,15,25,14,33,2,2,0,0,0,0,251
COPACABANA,atencion odontologica,medidas preventivas,2024-11-01,16,19,86,90,20,20,15,43,15,5,0,0,0,0,329
