,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
ALCALA,atencion odontologica,consulta repetida,2024-10-01,5,3,2,6,1,4,21,57,3,3,0,0,0,0,105
ALTO BENI,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,3,2,0,0,0,0,0,0,6
ANCORAIMES,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
ANDAMARCA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,2,0,1,0,19,3,3,0,0,0,0,28
ANTEQUERA,atencion odontologica,consulta repetida,2024-10-01,1,0,2,1,4,1,10,27,0,0,0,0,0,0,46
ANZALDO,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,1,2,0,0,4,0,0,0,0,8
ARAMPAMPA,atencion odontologica,consulta repetida,2024-10-01,1,1,4,0,0,1,1,1,0,1,0,0,0,0,10
ARANI,atencion odontologica,consulta repetida,2024-10-01,4,2,3,9,2,12,4,7,4,4,0,0,0,0,51
ARBIETO,atencion odontologica,consulta repetida,2024-10-01,4,1,1,3,1,1,12,5,2,1,0,3,0,0,34
ARQUE,atencion odontologica,consulta repetida,2024-10-01,0,0,22,23,4,14,11,6,0,0,0,1,0,2,83
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,2,1,9,0,0,0,0,0,1,13
ATOCHA,atencion odontologica,consulta repetida,2024-10-01,5,10,22,35,11,50,86,142,18,45,0,0,0,0,424
AYO AYO,atencion odontologica,consulta repetida,2024-10-01,1,0,0,5,4,7,4,10,2,2,0,0,0,0,35
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2024-10-01,0,1,18,13,7,21,47,63,4,10,0,0,0,1,185
AZURDUY,atencion odontologica,consulta repetida,2024-10-01,14,0,0,14,5,7,20,42,0,1,0,1,0,0,104
BATALLAS,atencion odontologica,consulta repetida,2024-10-01,1,0,0,0,2,2,2,10,3,2,0,0,0,0,22
BAURES,atencion odontologica,consulta repetida,2024-10-01,0,0,1,5,0,4,6,23,0,0,0,0,0,0,39
BELEN DE URMIRI,atencion odontologica,consulta repetida,2024-10-01,3,2,3,31,0,5,10,18,3,3,0,0,0,0,78
BELLA FLOR,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,consulta repetida,2024-10-01,1,4,17,6,9,5,16,53,7,8,0,0,0,0,126
BETANZOS,atencion odontologica,consulta repetida,2024-10-01,6,4,12,18,11,12,34,47,11,1,0,0,0,0,156
BOYUIBE,atencion odontologica,consulta repetida,2024-10-01,0,0,0,6,0,2,0,10,1,0,0,0,0,0,19
BUENA VISTA,atencion odontologica,consulta repetida,2024-10-01,2,1,0,3,6,6,8,7,0,0,0,0,0,0,33
CABEZAS,atencion odontologica,consulta repetida,2024-10-01,0,7,7,1,4,1,9,4,0,0,0,0,0,0,33
CAIROMA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,3,0,1,2,0,0,0,0,0,0,6
"CAIZA ""D""",atencion odontologica,consulta repetida,2024-10-01,5,0,12,12,0,2,12,38,2,5,0,0,0,0,88
CAJUATA,atencion odontologica,consulta repetida,2024-10-01,0,0,2,3,2,0,2,18,0,0,0,0,0,0,27
CALAMARCA,atencion odontologica,consulta repetida,2024-10-01,2,0,1,0,2,13,9,20,0,1,0,1,0,2,51
CAMARGO,atencion odontologica,consulta repetida,2024-10-01,11,14,53,40,19,46,23,103,15,13,0,2,0,0,339
CAMIRI,atencion odontologica,consulta repetida,2024-10-01,3,6,26,18,20,35,44,94,12,5,0,2,0,0,265
CAPINOTA,atencion odontologica,consulta repetida,2024-10-01,1,1,9,5,4,6,15,18,2,3,0,0,0,0,64
CAQUIAVIRI,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,consulta repetida,2024-10-01,7,8,9,10,12,9,10,90,6,4,0,6,0,1,172
CARANAVI,atencion odontologica,consulta repetida,2024-10-01,3,2,4,5,3,13,31,53,5,0,0,2,0,0,121
CARANGAS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,consulta repetida,2024-10-01,2,3,6,10,6,3,12,56,3,2,0,1,0,0,104
CARIPUYO,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,7,13,13,2,0,0,0,0,0,35
CHALLAPATA,atencion odontologica,consulta repetida,2024-10-01,1,0,17,8,5,7,14,60,5,1,0,2,0,0,120
CHAQUI,atencion odontologica,consulta repetida,2024-10-01,3,4,8,8,3,6,3,20,3,2,0,2,0,0,62
CHARAGUA,atencion odontologica,consulta repetida,2024-10-01,1,0,1,0,1,1,9,13,0,0,0,0,0,0,26
CHARAÑA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,consulta repetida,2024-10-01,0,3,6,4,5,19,17,41,0,3,0,0,0,0,98
CHIMORE,atencion odontologica,consulta repetida,2024-10-01,0,0,6,2,3,5,10,31,2,0,0,0,0,0,59
CHIPAYA,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,0,5,3,0,0,0,0,0,9
CHOQUE COTA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,1,3,3,3,0,0,0,0,0,10
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2024-10-01,0,0,0,3,0,6,2,16,0,1,0,1,0,0,29
CKOCHAS,atencion odontologica,consulta repetida,2024-10-01,1,5,42,41,2,8,9,21,1,0,0,0,0,0,130
CLIZA,atencion odontologica,consulta repetida,2024-10-01,13,11,12,22,17,10,14,54,6,6,0,0,0,0,165
COBIJA,atencion odontologica,consulta repetida,2024-10-01,7,10,22,15,16,16,105,141,12,3,0,1,0,0,348
COCAPATA,atencion odontologica,consulta repetida,2024-10-01,34,22,53,55,18,28,14,93,9,10,0,10,0,2,348
COCHABAMBA,atencion odontologica,consulta repetida,2024-10-01,139,122,616,615,822,884,1616,2266,444,351,0,19,0,1,7895
COIPASA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,consulta repetida,2024-10-01,11,8,11,25,1,9,21,35,6,6,0,0,0,3,136
"COLCHA ""K""",atencion odontologica,consulta repetida,2024-10-01,1,6,2,8,4,6,9,15,0,2,0,0,0,0,53
COLLANA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,3,3,2,6,6,0,0,0,0,0,0,20
COLOMI,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
COLPA BELGICA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
COLQUECHACA,atencion odontologica,consulta repetida,2024-10-01,7,4,5,17,15,31,25,76,8,2,0,1,0,0,191
COLQUENCHA,atencion odontologica,consulta repetida,2024-10-01,1,2,0,0,0,1,1,9,0,0,0,0,0,0,14
COLQUIRI,atencion odontologica,consulta repetida,2024-10-01,2,15,7,22,10,19,74,50,9,15,0,0,0,0,223
COMARAPA,atencion odontologica,consulta repetida,2024-10-01,3,5,36,32,13,3,6,38,1,5,0,1,0,0,143
COPACABANA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORIPATA,atencion odontologica,consulta repetida,2024-10-01,0,1,1,3,0,3,8,11,0,0,0,0,0,0,27
CORO CORO,atencion odontologica,consulta repetida,2024-10-01,0,0,2,1,0,4,2,2,0,0,0,0,0,0,11
COROICO,atencion odontologica,consulta repetida,2024-10-01,0,0,0,2,0,2,3,6,2,0,0,0,0,0,15
CORQUE,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
COTAGAITA,atencion odontologica,consulta repetida,2024-10-01,12,18,28,45,12,46,62,120,22,5,0,0,0,1,371
COTOCA,atencion odontologica,consulta repetida,2024-10-01,4,0,0,0,0,0,44,31,0,0,0,0,0,0,79
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2024-10-01,2,11,4,10,4,0,1,4,4,6,0,0,0,0,46
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2024-10-01,2,0,2,6,0,0,7,7,2,0,0,0,0,0,26
CUEVO,atencion odontologica,consulta repetida,2024-10-01,1,1,1,2,3,2,6,11,0,0,0,0,0,0,27
CULPINA,atencion odontologica,consulta repetida,2024-10-01,3,11,9,12,11,17,16,66,5,10,0,3,0,0,163
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2024-10-01,0,0,2,11,2,0,2,20,3,0,0,0,0,0,40
CURVA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,2,2,6,6,0,0,0,0,0,0,16
DESAGUADERO,atencion odontologica,consulta repetida,2024-10-01,0,0,1,2,1,2,3,11,0,0,0,0,0,0,20
EL ALTO,atencion odontologica,consulta repetida,2024-10-01,95,91,168,227,83,172,324,690,155,69,0,50,0,4,2128
EL CHORO,atencion odontologica,consulta repetida,2024-10-01,0,9,0,6,6,0,4,13,5,3,0,0,0,0,46
EL PUENTE(STC),atencion odontologica,consulta repetida,2024-10-01,0,0,0,5,1,4,3,9,2,0,0,3,0,0,27
EL PUENTE(TJA),atencion odontologica,consulta repetida,2024-10-01,1,0,9,3,1,2,12,14,4,6,0,0,0,0,52
EL TORNO,atencion odontologica,consulta repetida,2024-10-01,0,14,9,3,1,1,4,16,1,0,0,0,0,0,49
EL VILLAR,atencion odontologica,consulta repetida,2024-10-01,2,0,0,21,2,6,13,43,0,1,0,0,0,0,88
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,2,7,5,9,0,0,0,0,0,0,24
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2024-10-01,0,3,8,2,2,2,4,28,1,0,0,0,0,0,50
ESCARA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,consulta repetida,2024-10-01,2,0,7,9,6,20,9,8,4,1,0,0,0,0,66
ESMERALDA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2024-10-01,3,0,5,3,5,2,20,22,0,3,0,0,0,0,63
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2024-10-01,0,0,11,13,1,8,11,27,2,0,0,0,0,2,75
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2024-10-01,1,0,0,1,2,1,3,6,0,0,0,0,0,0,14
GUANAY,atencion odontologica,consulta repetida,2024-10-01,0,0,1,1,1,2,3,27,1,1,0,1,0,0,38
GUAQUI,atencion odontologica,consulta repetida,2024-10-01,2,0,1,1,3,6,11,13,3,0,0,0,0,0,40
GUAYARAMERIN,atencion odontologica,consulta repetida,2024-10-01,0,1,2,2,7,0,4,6,1,0,0,0,0,0,23
HUACARAJE,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
HUACARETA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,1,0,5,3,0,2,0,0,0,0,11
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2024-10-01,0,4,1,4,0,2,3,26,0,0,0,0,0,0,40
HUACHACALLA,atencion odontologica,consulta repetida,2024-10-01,0,0,1,4,1,3,1,2,2,2,0,0,0,0,16
HUANUNI,atencion odontologica,consulta repetida,2024-10-01,0,7,6,10,2,10,19,24,1,0,0,0,0,0,79
HUARINA,atencion odontologica,consulta repetida,2024-10-01,2,0,4,0,0,3,6,3,1,1,0,0,0,0,20
HUATAJATA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,1,3,0,8,1,0,0,1,0,0,14
HUAYLLAMARCA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,2,0,0,1,8,0,0,0,0,0,0,11
HUMANATA,atencion odontologica,consulta repetida,2024-10-01,1,2,11,10,2,2,10,22,1,6,0,0,0,0,67
ICHOCA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
ICLA,atencion odontologica,consulta repetida,2024-10-01,14,7,10,7,2,4,7,10,0,2,0,0,0,0,63
INCAHUASI,atencion odontologica,consulta repetida,2024-10-01,3,7,7,4,0,5,7,24,0,3,0,0,0,0,60
INQUISIVI,atencion odontologica,consulta repetida,2024-10-01,2,1,3,4,2,2,12,12,0,1,0,0,0,0,39
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2024-10-01,2,2,16,13,1,3,14,13,5,0,0,0,0,0,69
IXIAMAS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,2,2,3,0,0,0,0,0,0,7
JESUS DE MACHACA,atencion odontologica,consulta repetida,2024-10-01,0,3,7,4,11,19,9,25,7,2,0,0,0,0,87
LA ASUNTA,atencion odontologica,consulta repetida,2024-10-01,0,1,2,4,4,15,6,41,2,0,0,1,0,1,77
LA GUARDIA,atencion odontologica,consulta repetida,2024-10-01,0,0,3,6,2,2,2,15,0,4,0,2,0,0,36
LA PAZ,atencion odontologica,consulta repetida,2024-10-01,281,246,748,697,343,429,1547,2669,521,542,0,32,0,0,8055
LAGUNILLAS,atencion odontologica,consulta repetida,2024-10-01,0,0,2,0,4,0,9,12,1,0,0,0,0,0,28
LAJA,atencion odontologica,consulta repetida,2024-10-01,5,1,6,10,2,4,4,13,1,1,0,0,0,0,47
LAS CARRERAS,atencion odontologica,consulta repetida,2024-10-01,1,2,3,5,0,5,9,32,5,6,0,4,0,0,72
LLALLAGUA,atencion odontologica,consulta repetida,2024-10-01,2,17,5,23,15,9,24,78,5,14,0,1,0,0,193
LLICA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,2,9,0,1,0,0,0,0,12
LURIBAY,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,consulta repetida,2024-10-01,0,1,10,2,0,6,12,30,3,8,0,1,0,0,73
MACHARETI,atencion odontologica,consulta repetida,2024-10-01,8,13,30,33,0,3,3,18,0,0,0,7,0,0,115
MAGDALENA,atencion odontologica,consulta repetida,2024-10-01,2,0,0,2,0,0,0,10,2,0,0,0,0,0,16
MAIRANA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MALLA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,consulta repetida,2024-10-01,1,0,5,2,2,2,4,5,0,0,0,0,0,0,21
MECAPACA,atencion odontologica,consulta repetida,2024-10-01,0,1,15,36,11,18,17,28,2,0,0,1,0,0,129
MINEROS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,consulta repetida,2024-10-01,2,4,21,31,1,34,25,54,11,3,0,0,0,0,186
MOCOMOCO,atencion odontologica,consulta repetida,2024-10-01,0,0,0,4,1,4,6,10,1,4,0,0,0,0,30
MOJINETE,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,consulta repetida,2024-10-01,2,18,18,22,13,24,16,105,2,3,0,0,0,0,223
MONTEAGUDO,atencion odontologica,consulta repetida,2024-10-01,0,8,7,9,0,4,5,15,5,2,0,0,0,0,55
MONTERO,atencion odontologica,consulta repetida,2024-10-01,10,24,57,71,6,8,37,72,13,16,0,0,0,0,314
MORO MORO,atencion odontologica,consulta repetida,2024-10-01,1,1,4,4,1,1,1,13,0,0,0,0,0,1,27
MOROCHATA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,2,4,0,1,0,0,0,0,0,0,7
NAZACARA DE PACAJES,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,1,7,0,0,0,1,0,0,9
OCURI,atencion odontologica,consulta repetida,2024-10-01,0,1,1,1,6,13,5,8,1,0,0,0,0,2,38
OKINAWA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,2,0,2,3,9,1,0,0,0,0,0,17
OMEREQUE,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ORURO,atencion odontologica,consulta repetida,2024-10-01,145,167,369,341,152,247,672,1163,212,142,0,22,0,11,3643
PADCAYA,atencion odontologica,consulta repetida,2024-10-01,0,1,1,9,11,7,24,62,2,2,0,0,0,0,119
PADILLA,atencion odontologica,consulta repetida,2024-10-01,14,1,10,16,4,5,13,49,1,4,0,0,0,0,117
PAILON,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
PALCA,atencion odontologica,consulta repetida,2024-10-01,2,0,4,4,2,3,10,17,0,0,0,1,0,0,43
PALOS BLANCOS,atencion odontologica,consulta repetida,2024-10-01,0,0,6,11,3,7,7,16,0,0,0,0,0,0,50
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,4,3,2,2,0,0,0,0,11
PAMPA GRANDE,atencion odontologica,consulta repetida,2024-10-01,0,0,1,2,1,3,4,5,0,0,0,1,0,0,17
PAPEL PAMPA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
PASORAPA,atencion odontologica,consulta repetida,2024-10-01,0,2,1,0,0,0,2,1,0,0,0,0,0,0,6
PATACAMAYA,atencion odontologica,consulta repetida,2024-10-01,0,0,2,6,3,0,0,17,0,0,0,0,0,0,28
PAZÑA,atencion odontologica,consulta repetida,2024-10-01,0,4,7,4,2,1,4,12,2,0,0,0,0,2,38
POCOATA,atencion odontologica,consulta repetida,2024-10-01,0,1,1,3,3,3,8,5,1,0,0,0,0,0,25
POCONA,atencion odontologica,consulta repetida,2024-10-01,4,3,1,2,0,3,6,6,6,3,0,0,0,0,34
POJO (CBBA),atencion odontologica,consulta repetida,2024-10-01,0,1,10,12,0,16,5,14,0,0,0,3,0,0,61
POOPO,atencion odontologica,consulta repetida,2024-10-01,3,3,1,7,1,11,17,44,14,14,0,0,0,0,115
PORCO,atencion odontologica,consulta repetida,2024-10-01,12,13,14,11,0,17,7,45,1,0,0,23,0,1,144
POROMA,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,7,3,3,0,0,0,0,0,0,0,14
PORONGO,atencion odontologica,consulta repetida,2024-10-01,0,0,1,2,4,8,7,11,3,0,0,0,0,0,36
PORTACHUELO,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,consulta repetida,2024-10-01,0,0,3,2,2,1,1,3,0,0,0,0,0,0,12
POSTRER VALLE,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,consulta repetida,2024-10-01,85,74,856,244,119,179,394,976,62,72,0,21,0,2,3084
PRESTO,atencion odontologica,consulta repetida,2024-10-01,0,0,2,5,1,6,3,3,0,0,0,0,0,0,20
PUCARA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7
PUCARANI,atencion odontologica,consulta repetida,2024-10-01,1,0,0,0,0,7,6,16,0,0,0,0,0,0,30
PUERTO ACOSTA,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4
PUERTO CARABUCO,atencion odontologica,consulta repetida,2024-10-01,2,0,2,0,5,4,7,13,2,2,0,0,0,0,37
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2024-10-01,0,4,2,0,0,3,2,5,5,5,0,0,0,0,26
PUERTO SUAREZ,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,2,1,1,8,2,0,0,0,0,0,14
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2024-10-01,13,7,14,12,28,37,47,90,28,3,0,6,0,3,288
PUNA,atencion odontologica,consulta repetida,2024-10-01,3,0,4,8,1,8,4,20,13,2,0,1,0,0,64
PUNATA,atencion odontologica,consulta repetida,2024-10-01,8,7,27,30,10,15,14,29,16,10,0,1,0,0,167
QUIABAYA,atencion odontologica,consulta repetida,2024-10-01,0,0,3,2,0,4,2,5,0,0,0,0,0,0,16
QUILLACOLLO,atencion odontologica,consulta repetida,2024-10-01,4,1,23,7,112,19,52,96,31,28,0,4,0,0,377
QUIME,atencion odontologica,consulta repetida,2024-10-01,0,0,0,2,0,0,0,4,0,0,0,0,0,0,6
QUIRUSILLAS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,0,5,14,4,2,0,0,0,0,26
RAQAYPAMPA(ETA),atencion odontologica,consulta repetida,2024-10-01,1,2,2,3,0,8,8,11,2,3,0,0,0,0,40
RAVELO,atencion odontologica,consulta repetida,2024-10-01,9,1,9,15,7,3,6,12,1,1,0,1,0,0,65
REYES,atencion odontologica,consulta repetida,2024-10-01,0,4,10,20,7,17,28,28,0,11,0,0,0,0,125
RIBERALTA,atencion odontologica,consulta repetida,2024-10-01,11,22,67,56,16,23,61,111,27,8,0,14,0,0,416
ROBORE,atencion odontologica,consulta repetida,2024-10-01,4,3,35,43,6,21,37,72,13,19,0,0,0,0,253
RURRENABAQUE,atencion odontologica,consulta repetida,2024-10-01,0,0,1,4,2,19,5,9,4,2,0,0,0,0,46
SABAYA,atencion odontologica,consulta repetida,2024-10-01,5,0,2,5,1,0,8,6,0,2,0,0,0,0,29
SACABA,atencion odontologica,consulta repetida,2024-10-01,8,13,42,30,10,17,46,104,37,17,0,4,0,0,328
SACABAMBA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SACACA,atencion odontologica,consulta repetida,2024-10-01,0,0,1,3,0,1,1,2,0,0,0,0,0,0,8
SAIPINA,atencion odontologica,consulta repetida,2024-10-01,2,2,8,7,2,9,5,26,4,2,0,0,0,2,69
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2024-10-01,0,1,11,2,0,4,4,14,8,5,0,0,0,3,52
SAMAIPATA,atencion odontologica,consulta repetida,2024-10-01,5,3,4,6,1,5,8,26,3,0,0,0,0,0,61
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,7,0,0,0,1,0,1,9
SAN BENITO,atencion odontologica,consulta repetida,2024-10-01,2,0,2,11,1,4,2,5,1,0,0,0,0,0,28
SAN BORJA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,1,3,12,27,1,3,0,0,0,0,47
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,1,0,4,1,0,0,1,0,0,8
SAN CARLOS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN IGNACIO,atencion odontologica,consulta repetida,2024-10-01,1,1,5,4,2,5,0,27,0,0,0,7,0,0,52
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2024-10-01,2,0,0,1,1,2,8,18,7,1,0,4,0,0,44
SAN JAVIER(STC),atencion odontologica,consulta repetida,2024-10-01,0,0,3,0,2,0,0,13,8,0,0,0,0,0,26
SAN JOAQUIN,atencion odontologica,consulta repetida,2024-10-01,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SAN JULIAN,atencion odontologica,consulta repetida,2024-10-01,0,0,1,1,0,0,1,4,0,3,0,0,0,0,10
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2024-10-01,5,5,25,22,14,13,34,86,3,4,0,0,0,0,211
SAN LUCAS,atencion odontologica,consulta repetida,2024-10-01,0,4,3,7,3,2,6,39,0,0,0,6,0,0,70
SAN MATIAS,atencion odontologica,consulta repetida,2024-10-01,0,2,13,8,3,4,15,32,11,1,0,0,0,0,89
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2024-10-01,0,1,2,1,0,3,1,15,0,7,0,0,0,0,30
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,3,2,0,5,0,0,0,0,10
SAN PEDRO,atencion odontologica,consulta repetida,2024-10-01,2,4,10,3,9,5,16,40,3,3,0,0,0,0,95
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2024-10-01,0,0,4,2,2,6,9,20,4,8,0,6,0,0,61
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SAN PEDRO DE MACHA,atencion odontologica,consulta repetida,2024-10-01,2,6,11,24,12,49,38,88,12,5,0,2,0,1,250
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2024-10-01,0,0,1,0,4,4,0,0,0,0,0,0,0,0,9
SAN RAFAEL,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,4,5,8,14,2,0,0,0,0,0,34
SAN RAMON BENI,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAN RAMON SCZ,atencion odontologica,consulta repetida,2024-10-01,41,47,38,43,41,49,39,50,5,3,0,8,0,3,367
SANTA ANA,atencion odontologica,consulta repetida,2024-10-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2024-10-01,161,186,455,479,183,267,1162,1841,405,298,0,48,0,33,5518
SANTA ROSA,atencion odontologica,consulta repetida,2024-10-01,0,0,1,15,0,0,0,6,0,0,0,0,0,0,22
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,3,1,9,10,22,0,0,0,0,0,0,45
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2024-10-01,2,2,7,1,3,5,7,14,5,10,0,1,0,0,57
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2024-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,consulta repetida,2024-10-01,4,2,6,16,0,3,10,17,3,14,0,0,0,0,75
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2024-10-01,0,0,0,1,0,0,3,5,5,2,0,1,0,0,17
SAPAHAQUI,atencion odontologica,consulta repetida,2024-10-01,0,0,2,1,1,0,10,11,3,0,0,0,0,0,28
