,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,2,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,9,3,12
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,3,0,3
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,5,1,6
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
VITICHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,5,5,10
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,5,5,10
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,7,2,9
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,0,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,3,3
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,10,2,12
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,0,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,27,11,38
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,0,4
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,2,4
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,6,2,8
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,19,13,32
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,1,3
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,0,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,0,2
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,0,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,5,5,10
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,12,6,18
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,1,5
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,0,2
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,0,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,5,2,7
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,9,1,10
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,2,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,3,7
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,0,3
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,8,1,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,1,4
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,5,4,9
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,2,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,3,7
SACABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,1,3
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,1,3
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
SANTA ANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,74,64,138
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,2,5
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,2,6
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,4,8
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,4,5,9
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,2,5
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,11,0,11
UYUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,2,1,3
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,2,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,2,5
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,0,1,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,3,2,5
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,7,5,12
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-11-01,1,2,3
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
ALCALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,1,3
AUCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,0,3
BATALLAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,2,3
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,5,3,8
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,1,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,4,7
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,14,17,31
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,0,3
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,5,4,9
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,28,16,44
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,1,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,2,4
GUTIERREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,0,3
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,2,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,0,3
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,6,1,7
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,12,10,22
LAGUNILLAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,1,3
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,10,6,16
MOROCHATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,2,4
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,3,5
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,1,2
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,1,4
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,1,3
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,3,2,5
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,6,4,10
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,3,3
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,1,3
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,4,1,5
SAN RAFAEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,123,57,180
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,3,3
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,10,6,16
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,2,3
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,4,5,9
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,10,0,10
UYUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,4,1,5
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,5,4,9
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,4,3,7
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-12-01,4,5,9
