,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,5,0,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,5,2,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,19,9,28
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,0,2
MOJOCOYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,17,6,23
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,7,3,10
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,0,2
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,4,6
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,1,3
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,6,3,9
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,2,5
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,4,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,4,1,5
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,4,0,4
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,2,5
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,71,50,121
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
SANTIAGO DE HUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,3,6
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,9,2,11
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,4,3,7
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,1,3
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
TOMAVE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,14,5,19
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,1,3
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,5,1,6
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,5,4,9
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,5,7
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,7,1,8
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,0,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,2,3
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,3,4
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,9,3,12
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,1,2
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,32,10,42
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,1,4
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,2,4
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,4,2,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,1,2
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,11,7,18
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,2,4
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,1,4
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,5,6,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,12,10,22
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,1,4
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,12,5,17
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,2,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,7,2,9
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,6,0,6
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,1,3
RAQAYPAMPA(ETA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,1,2
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,4,4,8
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,2,4
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,3,6
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,1,3
SAN RAFAEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,75,67,142
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,2,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,1,4
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,5,8
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,4,5,9
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,2,5
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,12,1,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,3,2,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,0,1,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,3,4
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,5,4,9
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-11-01,1,2,3
ALCALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,1,2
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,1,3
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,2,2
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,5,2,7
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,4,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,12,14,26
"COLCHA ""K""",tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,3,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,19,15,34
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,3,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,1,4
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,2,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,2,3
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,2,4
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,1,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,5,1,6
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,14,5,19
LAGUNILLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,1,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,7,11,18
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,3,5
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,5,8
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,1,3
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,1,3
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,4,3,7
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,4,4,8
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,2,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,1,4
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
SAN JOAQUIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,1,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,4,1,5
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,114,50,164
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,1,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,2,4
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,5,2,7
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,2,3
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,5,1,6
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,15,3,18
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,2,0,2
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,6,3,9
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,5,3,8
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-12-01,3,5,8
