,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,0,1,1
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,77,91,168
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,2,2,4
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,2,0,2
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,107,78,185
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,4,1,5
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,1,2,3
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,2,3,5
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-09-01,12,12,24
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,4,13
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,6,13
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,7,16
ALALAY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,4,4
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,0,4
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,1,7
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,3,6
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,4,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,4,12
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,1,5
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,7,10
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,9,12
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,4,6
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,18,25,43
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,15,6,21
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,7,16
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,8,14
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,2,6
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,4,9
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,1,3
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,2,5
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,7,9
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,23,7,30
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,4,10
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,3,4
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,3,6
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,54,48,102
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,2,9
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,3,5
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,12,7,19
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,1,3
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,4,10
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,2,6
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,12,11,23
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,9,16
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,5,8
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,1,7
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,3,4
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,6,8
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,45,34,79
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,6,10
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,221,158,379
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,29,28,57
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,3,5
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,7,15
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,5,13
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,0,3
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,4,4
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,10,6,16
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,8,16
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,8,16
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,4,7
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,11,19
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,32,34,66
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,17,26
CUCHUMUELA (V. G. VILLARROEL),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,15,22
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,244,197,441
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,1,3
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,0,3
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,5,10
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,26,20,46
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,16,24
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,16,20,36
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
EXALTACION,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,8,11
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,2,5
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,3,8
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,2,5
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,5,14
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,16,14,30
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,3,8
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,22,16,38
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,0,2
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,3,5
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,4,6
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,10,16
INGAVI (HUMAITA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,3,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,6,10
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,2,6
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,5,6
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,31,15,46
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,63,56,119
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,258,175,433
LA RIVERA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,39,19,58
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,1,3
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,0,2
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,2,6
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,3,4
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,3,12
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,1,3
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,2,6
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,5,10
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,3,3
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,4,8
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,12,18
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,116,83,199
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,5,10
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,2,5
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,6,11
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,102,97,199
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,9,16
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,5,8
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,9,16
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,5,14
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,19,12,31
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,2,6
PAPEL PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,3,5
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,6,11
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,4,7
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,10,8,18
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,2,7
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,2,8
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,3,8
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,6,14
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,2,5
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,3,12
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,5,13
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,66,34,100
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,9,14
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,0,3
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,4,9
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,16,5,21
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,4,7
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,4,5
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,48,36,84
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,4,8
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,8,14
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,38,39,77
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,4,6
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,45,44,89
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,16,2,18
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,15,5,20
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,46,43,89
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,2,3
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,4,9
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,4,4
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,4,5
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,14,17,31
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,15,22
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,5,7
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,7,13
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,4,5
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,4,5
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,2,11
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,8,12
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,51,46,97
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,5,9
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,16,32,48
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,5,9
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,14,4,18
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,7,15
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,428,314,742
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,15,15,30
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,6,9
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,0,4
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,3,4
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,18,20,38
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,15,10,25
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,1,4
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,1,9
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,1,8
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,115,143,258
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,2,7
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,4,8
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,0,4
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,9,9,18
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,51,47,98
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,9,16
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,3,7
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,3,7
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,15,4,19
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,19,20,39
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,5,10
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,4,7
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,2,2
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,4,9
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,4,9
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,81,43,124
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,12,6,18
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,0,3
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,5,5,10
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,3,5,8
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,8,10
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,10,2,12
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,3,7
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,17,16,33
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,7,2,9
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,6,12
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,23,21,44
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,1,7
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,8,3,11
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,40,37,77
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,0,1,1
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,21,12,33
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,12,10,22
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,5,7
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,55,56,111
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,0,1
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,67,61,128
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,2,2,4
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,75,59,134
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,0,4
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,4,6,10
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,1,1,2
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-10-01,6,5,11
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-11-01,3,2,5
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-11-01,3,3,6
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-11-01,7,4,11
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-11-01,2,3,5
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-11-01,3,6,9
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-11-01,3,3,6
