,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,1,2
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,0,2
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,7,2,9
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,2,4
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,4,5,9
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,2,3
QUIABAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,7,7,14
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,3,1,4
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,3,0,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,1,2
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,0,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,4,6
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,96,61,157
SANTA ROSA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,3,1,4
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,3,5
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,5,4,9
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,3,0,3
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,1,2
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,4,0,4
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,3,2,5
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,2,2
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,3,5
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,0,2
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,2,2,4
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,4,0,4
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,0,2,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,10,3,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,8,8,16
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,4,2,6
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-09-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
ANCORAIMES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
APOLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
BATALLAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,2,4
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,5,2,7
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,4,2,6
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,16,9,25
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,4,1,5
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
COPACABANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,0,2
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,3,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,7,4,11
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,4,0,4
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,2,3
DESAGUADERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,23,24,47
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,0,2
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,3,1,4
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
HUARINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,5,0,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,6,4,10
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,30,25,55
LICOMA PAMPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,0,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
MOJOCOYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,18,8,26
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,12,5,17
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,0,2
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,7,5,12
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,7,3,10
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,5,4,9
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,3,5,8
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,3,0,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,6,2,8
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,93,57,150
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
SANTIAGO DE HUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,4,3,7
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,11,3,14
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,6,3,9
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,2,3
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,0,2
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,9,4,13
URUBICHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,0,1,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,4,1,5
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,5,1,6
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,1,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,8,4,12
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,5,5,10
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-10-01,7,2,9
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,3,0,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,2,3
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,3,5
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,11,2,13
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,1,2
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,2,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,26,11,37
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,0,4
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,2,4
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,5,2,7
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,1,2
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,1,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,19,14,33
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,3,1,4
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,2,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,1,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,5,6,11
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,29,20,49
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,1,5
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
MALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,13,5,18
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,8,2,10
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,2,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,1,2
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,2,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,11,1,12
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,3,0,3
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,8,1,9
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,1,5
RAQAYPAMPA(ETA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,1,2
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,4,8
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,2,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,3,7
SACABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SACACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,2,4
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,1,3
SAN RAFAEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,89,74,163
SANTA ROSA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,2,4
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,2,6
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,5,5,10
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,5,6,11
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,3,3,6
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,12,1,13
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,0,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,3,1,4
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,4,2,6
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,0,1,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,2,4,6
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,8,6,14
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-11-01,1,2,3
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
ALCALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
APOLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,1,3
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
BOYUIBE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,2,3
CAIROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,6,2,8
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,5,4,9
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,25,17,42
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,0,3
"COLCHA ""K""",tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,0,3
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,5,4,9
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,28,20,48
EL PUENTE(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,3,5
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,2,4
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,2,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,0,3
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,2,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,3,5
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,2,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,6,1,7
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,36,17,53
LAGUNILLAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,0,3
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,1,3
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,7,11,18
