,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,7,18,0,0,7,18,25
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,4,13,0,0,4,13,17
COMBAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,11,50,34,183,45,233,278
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,3,0,0,2,3,5
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,2,0,0,0,2,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,3,0,0,0,3,0,3
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,4,2,0,0,4,2,6
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,4,0,0,0,4,4
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,3,7,0,0,3,7,10
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,10,29,0,0,10,29,39
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,1,0,0,2,1,3
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,3,7,0,0,3,7,10
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,4,0,0,1,4,5
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,20,55,5,18,25,73,98
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,1,0,0,1,1,2
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,5,5,0,0,5,5,10
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,5,0,0,0,5,5
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,1,0,0,1,1,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,13,23,0,0,13,23,36
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,2,0,0,2,2,4
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,6,10,1,1,7,11,18
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,1,0,0,1,1,2
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,7,0,0,0,7,7
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,1,0,0,1,1,2
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,24,37,0,0,24,37,61
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,11,0,0,2,11,13
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,8,0,0,0,8,8
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,1,0,0,2,1,3
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,4,21,0,1,4,22,26
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,0,0,0,2,0,2
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,3,4,0,0,3,4,7
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,2,0,0,2,2,4
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,7,4,0,0,7,4,11
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,8,0,0,2,8,10
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,8,9,0,0,8,9,17
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,7,0,0,0,7,7
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,4,0,0,1,4,5
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,10,27,0,0,10,27,37
YANACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,4,0,0,2,4,6
ACACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,0,2,5,2,5,7
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,2,0,0,0,2,0,2
AYO AYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,2,0,0,0,2,2
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,6,0,0,0,6,6
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,4,0,0,0,4,4
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,3,11,0,0,3,11,14
CHARAÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,4,5,0,0,4,5,9
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,3,6,0,0,3,6,9
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,4,0,0,0,4,4
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,2,15,0,0,2,15,17
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,9,24,25,5,34,29,63
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,2,0,0,1,2,3
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,2,0,0,0,2,2
EXALTACION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,2,0,0,0,2,2
GUTIERREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,2,0,0,1,2,3
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,19,37,0,0,19,37,56
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,3,10,0,0,3,10,13
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,2,1,0,0,2,1,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,18,55,6,8,24,63,87
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,0,2,3,2,3,5
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,4,0,0,1,4,5
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,4,0,0,1,4,5
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,8,23,0,6,8,29,37
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,3,0,0,1,3,4
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,0,1,1,1,1,2
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,3,2,0,0,3,2,5
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,15,25,0,0,15,25,40
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,3,0,1,1,4,5
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,5,17,0,0,5,17,22
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,2,2,0,0,2,2,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,2,0,0,1,2,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,22,28,5,21,27,49,76
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,2,0,0,0,2,2
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,3,4,0,0,3,4,7
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,4,7,0,0,4,7,11
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,5,17,0,0,5,17,22
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,3,0,0,1,3,4
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,15,10,0,0,15,10,25
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,4,0,0,1,4,5
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,0,0,0,1,0,1
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,3,0,0,0,3,0,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,6,0,0,0,6,6
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,2,11,0,0,2,11,13
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,3,3,1,4,4,8
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,1,2,0,0,1,2,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,5,6,0,0,5,6,11
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-12-01,0,1,0,0,0,1,1
