,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,4,0,0,4,4,8
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,16,16,2,0,18,16,34
POCONA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,2,1,2,3,5
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,4,1,3,3,7,10
POOPO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,4,0,4,4
POROMA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,1,0,0,2,1,3
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,10,0,1,1,11,12
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,3,3,3,7,10
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,70,89,33,61,103,150,253
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,5,0,3,4,8,12
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,3,0,5,2,8,10
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,7,0,0,0,7,7
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,11,8,0,2,11,10,21
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,5,0,0,3,5,8
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,11,0,5,4,16,20
PUNA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,2,1,3,5,5,10
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,5,4,4,4,9,13
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,17,40,1,0,18,40,58
QUIME,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,1,1,1,2,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,3,0,0,5,3,8
REYES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,2,0,0,6,2,8
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,4,1,5,3,8
SACABA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,24,30,25,22,49,52,101
SACACA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,6,10,6,10,16
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,7,0,0,4,7,11
SAN AGUSTIN,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,2,0,2,0,2
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,1,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,0,0,0,4,0,4
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,8,1,3,5,11,16
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,13,26,0,3,13,29,42
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,6,0,0,4,6,10
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,10,9,0,8,10,17,27
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,18,0,0,5,18,23
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,20,24,0,0,20,24,44
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,19,0,0,5,19,24
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,7,0,1,1,8,9
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,4,0,0,6,4,10
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,3,0,1,2,4,6
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,4,0,0,2,4,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,7,0,0,0,7,0,7
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,8,8,8,8,16
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,498,770,0,0,498,770,1268
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,3,0,5,1,8,9
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,1,0,1,0,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,11,0,0,2,11,13
SENA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,1,3,2,6,3,9
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,6,1,0,3,6,9
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,1,0,1,1,2
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,3,1,0,2,3,5
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,44,83,0,1,44,84,128
TACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,1,1,2,3
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,9,6,0,0,9,6,15
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,6,4,7,6,13
TARACO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,3,0,0,1,3,4
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,40,51,46,77,86,128,214
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,0,0,0,2,0,2
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,2,6,2,7,9
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,5,4,3,8,8,16
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,1,66,26,69,27,96
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,3,0,0,1,3,4
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,1,1,1,2
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,4,0,5,2,7
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,4,0,0,1,4,5
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,18,15,8,23,26,38,64
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,3,2,1,3,4,7
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,1,1,1,3,2,5
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,0,1,2,3
VACAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,2,0,0,2,2,4
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,14,5,1,0,15,5,20
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,23,38,2,4,25,42,67
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,1,0,2,0,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,11,33,15,18,26,51,77
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,7,0,0,2,7,9
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,4,0,0,4,4,8
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,57,29,33,0,90,29,119
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,8,9,8,11,19
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,11,30,2,4,13,34,47
VINTO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,1,2,2,5,3,8
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,2,0,0,2,2,4
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,3,0,0,2,3,5
YACO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,17,5,6,11,23,34
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,1,1,2,1,3
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,5,0,6,2,8
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,4,0,0,2,4,6
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,2,0,2,2
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,2,1,0,4,2,6
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,1,0,3,3
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,0,0,0,2,0,2
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,2,0,1,3,3,6
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,7,5,12,13,19,18,37
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,7,4,0,0,7,4,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,5,9,7,2,12,11,23
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,1,0,0,3,1,4
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,0,0,2,2
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,2,5,2,5,7
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,2,0,0,2,2,4
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,3,0,3,2,6,8
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,6,8,0,0,6,8,14
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,7,0,2,2,9,11
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,2,1,3,2,5
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,0,1,1,2
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,4,58,1,59,5,64
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,1,1,2,4,3,7
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,0,0,0,3,0,3
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,3,0,0,3,3,6
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,93,332,0,0,93,332,425
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,1,0,0,2,1,3
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,0,1,0,1
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,1,1,2,3
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,0,0,1,2,1,3
COROICO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,2,0,1,1,3,4
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,5,0,1,1,6,7
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,6,0,0,0,6,6
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,2,0,0,1,2,3
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,2,0,0,1,2,3
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,0,0,0,2,0,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,5,18,0,0,5,18,23
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,0,0,0,3,3
ICLA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,4,0,2,2,6,8
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,2,0,3,0,3
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,62,56,4,5,66,61,127
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,2,0,2,2
LAJA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,8,0,0,0,8,8
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,0,0,0,3,3
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,0,0,0,3,0,3
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,6,0,0,0,6,6
ORURO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,24,52,1,0,25,52,77
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,0,1,0,1
PAILON,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,2,0,2,2
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,1,1,1,2
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,0,0,0,3,3
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,9,0,0,3,9,12
POCONA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,11,19,1,1,12,20,32
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,3,0,3,0,3
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,6,5,3,6,9,15
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,5,17,1,1,6,18,24
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,2,1,5,2,7,9
PUNA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,1,2,2,3,5
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,0,0,0,3,3
QUIME,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,5,4,2,0,7,4,11
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,5,5,7,8,12,20
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,1,0,1,3,4
SACACA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,2,6,2,6,8
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,6,4,6,4,10
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,1,0,1,1
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,1,1,1,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,0,1,1,2
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,0,0,0,2,0,2
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,15,37,0,0,15,37,52
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,3,0,0,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,4,0,0,1,4,5
SENA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
SORATA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,1,1,1,3,2,5
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,4,0,0,2,4,6
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,1,1,1,2
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,7,17,4,3,11,20,31
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,1,1,1,3,4
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,2,3,2,3,5
TOCO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,5,1,5,2,7
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,0,1,1,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,1,1,1,2
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,8,0,0,0,8,8
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,3,1,1,3,4,7
VACAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,7,5,0,0,7,5,12
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,1,0,0,1,1,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,3,8,0,0,3,8,11
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,4,6,1,0,5,6,11
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,2,1,0,1,2,2,4
VINTO,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,2,2,2,3,4,7
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,2,0,0,0,2,2
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,1,6,1,0,2,6,8
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2016-08-01,0,0,1,0,1,0,1
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,5,2,4,7,9,9,18
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,0,2,0,2,2
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,3,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,16,0,0,2,16,18
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,1,2,1,2,3
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,13,10,0,0,13,10,23
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,0,6,0,6,6
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,0,0,0,2,0,2
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,0,0,0,1,0,1
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,6,0,2,2,8,10
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,8,11,2,1,10,12,22
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,3,0,0,2,3,5
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,1,2,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,4,26,1,2,5,28,33
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,0,6,0,6,6
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,1,1,1,1,2
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,21,33,38,34,59,67,126
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,2,0,2,0,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,3,6,0,0,3,6,9
PAILON,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,3,3,3,3,6
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,2,0,0,0,2,2
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,5,2,1,4,6,10
