,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,5,15,10,16,15,31
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,24,35,40,36,64,100
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,8,9,19,23,27,32,59
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,3,0,0,1,3,4
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,10,0,1,2,11,13
PASORAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,0,2,2,4,2,6
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,9,31,1,6,10,37,47
PAZÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,4,3,9,4,13,17
PELECHUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,21,47,37,47,58,105
POCOATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,10,29,28,29,38,67
POCONA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,6,3,2,5,8,13
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,3,4,2,5,5,10
POOPO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,0,1,0,3,3
PORCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,6,4,3,4,9,13
POROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,1,39,17,41,18,59
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,3,24,0,0,3,24,27
PORVENIR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,5,0,2,1,7,8
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,1,1,1,4,5
POTOSI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,38,283,9,27,47,310,357
PRESTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,5,21,5,21,26
PUCARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,17,5,2,5,19,24
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,23,15,23,17,40
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,2,3,7,4,9,13
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,2,25,35,26,37,63
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,1,0,3,0,4,4
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,4,9,7,9,11,20
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,7,3,7,4,14,18
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,8,9,0,0,8,9,17
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,12,66,20,11,32,77,109
PUNA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,18,17,34,17,52,69
PUNATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,9,35,110,58,119,93,212
QUIABAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,4,0,0,0,4,4
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,52,51,339,372,391,423,814
QUIME,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,6,0,0,1,6,7
RAVELO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,2,27,44,28,46,74
REYES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,28,27,42,28,70,98
RIBERALTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,5,240,1,5,6,245,251
ROBORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,2,57,11,58,13,71
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,4,0,2,2,6,8
SABAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,1,4,1,4,5
SACABA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,22,101,98,181,120,282,402
SACABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,5,4,5,6,11
SACACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,6,15,31,15,37,52
SAIPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,9,0,0,0,9,9
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,16,20,16,23,39
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,4,2,5,0,9,2,11
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,23,21,7,8,30,29,59
SAN ANDRES DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,45,53,1,2,46,55,101
SAN BENITO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,9,1,5,3,14,17
SAN BORJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,4,77,13,40,17,117,134
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,44,36,44,38,82
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,13,7,40,38,53,45,98
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,9,27,17,21,26,48,74
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,7,43,2,8,9,51,60
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,61,106,61,106,167
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,3,6,0,0,3,6,9
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,22,50,27,17,49,67,116
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,7,26,24,27,31,58
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,8,16,8,19,27
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,6,60,68,62,74,122,196
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,18,2,8,3,26,29
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,7,26,31,30,38,56,94
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,7,12,20,13,27,40
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,18,22,28,24,46,70
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,16,3,2,3,18,21
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,1,1,2,1,3,4
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,9,16,16,18,25,43
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,25,0,30,0,55,55
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,21,31,2,5,23,36,59
SAN PEDRO DE QUEMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,1,0,1,3,4
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,0,3,0,3,3
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,15,2,3,4,18,22
SANTA ANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,7,0,0,1,7,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,467,1898,2992,2745,3459,4643,8102
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,4,0,0,0,4,4
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,6,17,24,40,30,57,87
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,2,7,2,10,12
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,3,4,9,5,12,17
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,0,0,0,3,3
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,5,19,5,21,26
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,1,4,1,4,5
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,8,55,40,57,48,105
SENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,34,39,39,35,73,74,147
SHINAOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,3,8,4,19,7,27,34
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,15,13,15,15,30,45
SICAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,3,15,20,40,23,55,78
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,7,4,8,4,15,19
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,4,0,1,1,5,6
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,15,104,109,106,124,230
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,83,174,285,339,368,513,881
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,0,2,2,3,2,5
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,2,16,7,17,9,26
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,1,5,1,7,8
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,11,6,6,6,17,23
TAHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,1,8,11,8,12,20
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,13,10,16,10,29,39
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,6,6,0,9,6,15,21
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,4,0,0,0,4,4
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,6,29,29,30,35,65
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,92,412,282,335,374,747,1121
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,1,1,3,1,4,5
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,10,4,13,5,23,28
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,9,0,7,0,16,16
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,6,20,25,20,31,51
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,8,5,6,7,14,21
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,6,21,39,68,45,89,134
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,14,15,14,17,28,45
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,3,3,3,4,6,10
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,5,2,1,4,6,10
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,4,20,4,23,27
TOLEDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,0,0,2,1,2,3
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,3,18,3,20,23
TOMINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,1,0,1,2,3
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,12,0,6,0,18,18
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,8,9,10,11,18,29
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,0,0,0,2,2
TRIGAL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,21,241,33,154,54,395,449
TUPIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,17,75,18,27,35,102,137
UMALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,3,4,1,5,4,9,13
UNCIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,7,39,13,52,20,91,111
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,5,0,0,2,5,7
URUBICHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,4,66,62,66,66,132
UYUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,5,7,50,4,55,11,66
VACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,4,10,24,10,28,38
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,10,16,11,1,21,17,38
VIACHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,91,40,91,42,182,224
VILA VILA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,0,2,0,4,4
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,9,4,12,13,21,17,38
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,28,65,41,59,69,124,193
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,0,3,0,4,0,4
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,7,3,2,5,9,14
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,2,4,2,4,6
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,15,39,94,21,109,60,169
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,1,1,0,2,1,3
VILLAZON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,14,64,12,12,26,76,102
VINTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,4,33,6,11,10,44,54
VITICHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,4,5,11,17,15,22,37
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,0,3,2,4,2,6
WARNES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,94,138,10,18,104,156,260
YACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,0,0,1,0,1,1
YACUIBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,45,165,67,91,112,256,368
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,27,17,0,0,27,17,44
YANACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,16,56,63,35,79,91,170
YOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,3,0,3,1,6,7
YOTALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,1,0,3,1,4,1,5
YUNCHARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,0,2,0,5,0,7,7
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-10-01,2,0,2,0,4,0,4
ACACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,6,0,0,1,6,7
ACHACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,4,14,14,22,18,36,54
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,7,1,1,1,8,9
AIQUILE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,8,7,5,10,13,17,30
ALALAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,1,0,1,0,1
ALTO BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,10,6,6,9,16,25
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,8,0,1,0,9,9
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,3,1,5,3,8,11
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,1,10,1,10,11
APOLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,10,1,7,2,17,19
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,7,0,6,0,13,13
ARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,13,1,9,4,22,26
ARBIETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,6,9,6,11,12,20,32
ARQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,2,1,10,2,12,14
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,58,0,0,1,58,59
ATOCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,14,19,20,22,34,56
AUCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,5,3,6,3,11,14
AYATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,9,14,23,17,32,49
AYO AYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,1,0,2,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,25,22,21,35,46,57,103
AZURDUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,1,0,6,0,7,7
BATALLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,8,18,11,21,19,40
BAURES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,7,6,1,6,8,14
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,1,1,1,1,2,3
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,2,5,2,5,7
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,9,6,9,6,15
BERMEJO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,52,3,9,6,61,67
BETANZOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,5,23,11,14,16,37,53
BOLIVAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,1,0,2,1,3,4
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,0,11,8,13,8,21
BOYUIBE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,1,0,2,1,3,4
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,21,0,0,0,21,21
CABEZAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,8,17,20,19,28,47
CAIROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,6,15,2,6,8,21,29
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,11,14,17,14,28,42
CAJUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,20,24,14,25,34,59
CALACOTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,5,34,25,34,30,64
CALAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,10,0,19,0,29,29
CAMARGO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,2,8,7,9,9,18
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,6,26,0,8,6,34,40
CAPINOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,5,4,6,6,11,17
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,2,2,4,3,6,9
CARACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,71,0,4,12,75,12,87
CARANAVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,34,122,180,161,214,283,497
CARAPARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,11,0,0,2,11,13
CARIPUYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,2,0,2,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,9,0,0,2,9,11
CATACORA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,1,0,1,0,2,2
CHACARILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,24,14,16,16,40,56
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,4,35,37,35,41,76
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,7,2,19,40,26,42,68
CHAYANTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,5,19,80,90,85,109,194
CHIMORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,17,356,342,359,359,718
CHIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,2,3,5,4,7,11
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,4,26,29,28,33,61
CHUMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,3,6,5,6,8,14
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,7,16,23,16,30,46
CKOCHAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,9,10,2,13,11,23,34
CLIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,5,9,28,31,33,40,73
COBIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,13,91,34,38,47,129,176
COCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,13,14,22,48,35,62,97
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,140,499,363,391,503,890,1393
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,18,35,43,24,61,59,120
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,10,16,48,6,58,22,80
COLLANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,2,4,10,5,12,17
COLOMI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,14,16,25,45,39,61,100
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,2,17,1,0,3,17,20
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,3,33,7,18,10,51,61
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,14,2,1,3,15,18
COLQUIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,4,47,43,47,47,94
COMANCHE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,1,0,6,0,7,7
COMARAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,1,4,9,11,10,15,25
COMBAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,0,3,0,3,3
CONCEPCION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,0,7,12,7,12,19
COPACABANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,2,11,15,11,17,28
CORIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-11-01,0,7,0,0,0,7,7
