,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,0,0,4,7,4,7,11
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,5,4,33,41,38,45,83
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,33,43,31,25,64,68,132
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,41,56,2,4,43,60,103
UMALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,12,11,19,27,31,38,69
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,0,0,1,1,1,1,2
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,95,123,40,46,135,169,304
VACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,2,1,26,22,28,23,51
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,6,4,2,4,8,8,16
VIACHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,28,20,27,38,55,58,113
VILA VILA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,1,1,3,2,4,3,7
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,10,17,11,19,21,36,57
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,23,13,27,39,50,52,102
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,0,0,26,30,26,30,56
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,24,25,26,17,50,42,92
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,4,2,6,18,10,20,30
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,0,1,1,1,1,2,3
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,30,20,65,57,95,77,172
VITICHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,0,0,0,2,0,2,2
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,42,21,58,119,100,140,240
YANACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,11,2,24,16,35,18,53
YOCALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,10,3,2,1,12,4,16
YOTALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,3,3,0,0,3,3,6
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,3,3,14,13,17,16,33
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-08-01,2,3,5,9,7,12,19
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,1,2,1,3
AIQUILE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,6,7,7,17,13,24,37
ALALAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,2,34,54,35,56,91
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,1,1,0,4,1,5
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,4,0,4,0,4
ANZALDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,17,25,17,25,42
APOLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,4,0,0,1,4,5
ARBIETO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,14,30,13,37,27,67,94
ATOCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,2,4,4,4,6,10
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,1,2,1,4,2,6
BATALLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,15,14,28,45,43,59,102
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,1,2,4,2,5,7
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,3,0,3,0,3
BERMEJO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,14,9,11,20,25,29,54
BETANZOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,4,6,0,1,4,7,11
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,1,7,13,9,14,23
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,0,2,0,2
CABEZAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,0,2,2,5,2,7
CAIROMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,5,13,5,13,18
CAMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,22,19,18,32,40,51,91
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,6,0,0,3,6,9
CARANAVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,0,29,24,32,24,56
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,2,25,39,30,41,71
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,9,8,9,8,17
CHIMORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,7,4,7,4,11
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,2,81,0,84,2,86
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,30,23,38,40,68,63,131
CLIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,7,11,10,15,17,26,43
COBIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,2,14,13,17,15,32
COCAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,0,1,0,1,1
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,58,73,68,56,126,129,255
COLOMI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,13,22,19,31,32,53,85
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,4,6,0,0,4,6,10
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,1,14,16,16,17,33
COPACABANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,1,9,4,9,5,14
COROICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,0,0,1,2,1,3
CORQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,4,0,1,2,5,2,7
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,0,0,0,1,0,1
CUEVO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,1,0,1,0,1
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,13,11,0,0,13,11,24
EL ALTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,13,8,14,11,27,19,46
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,1,1,1,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,9,7,51,69,60,76,136
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,2,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,4,5,1,1,5,6,11
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,55,37,0,0,55,37,92
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,4,7,8,12,12,24
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,1,1,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,8,14,6,12,14,26,40
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,1,3,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,5,32,31,37,36,73
LA PAZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,118,122,295,297,413,419,832
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,1,4,1,4,5
LAJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,7,6,17,20,24,26,50
LORETO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,6,3,6,3,9
LURIBAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,0,3,1,4,1,5
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,1,0,0,1,1,2
MAPIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,1,0,1,1,2,3
MIZQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,9,10,7,19,16,29,45
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,18,15,5,6,23,21,44
MORO MORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,3,6,3,6,9
OCURI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,1,24,19,25,20,45
ORURO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,11,16,47,69,58,85,143
PADCAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,2,1,0,3,2,5
PAILON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,11,17,18,20,29,49
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,3,1,3,4,6,10
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,1,32,44,32,45,77
PASORAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,14,11,3,9,17,20,37
POCOATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,14,18,14,18,32
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,6,2,3,4,9,13
POOPO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,5,12,19,17,24,41
PORVENIR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,3,2,3,5
POTOSI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,9,6,2,8,11,14,25
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,1,1,3,2,4,6
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,4,1,0,3,4,7
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,1,2,1,3
QUIME,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,1,1,1,4,2,6
RAVELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,4,41,32,43,36,79
SABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,3,2,3,2,5
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,55,62,166,222,221,284,505
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,2,2,2,4
SACACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,6,7,10,10,16,26
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,3,3,3,3,6
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,25,33,27,38,52,71,123
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,2,3,3,8,5,13
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,1,4,3,6,4,10
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,2,0,0,2,2,4
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,9,11,9,11,20
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,2,16,23,17,25,42
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,10,9,6,5,16,14,30
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,1,5,5,7,6,13
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,1,3,1,3,2,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,201,219,44,72,245,291,536
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,5,6,5,6,11
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,3,0,3,0,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,4,7,0,0,4,7,11
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,11,3,11,3,14
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,1,2,1,2,3
SORACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,12,8,12,8,20
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,4,3,10,13,14,16,30
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,47,50,69,79,116,129,245
TACACOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,0,0,0,3,0,3
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,4,2,5,5,9,14
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,2,2,3,4,5,9
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,6,8,0,0,6,8,14
TARATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,0,9,14,11,14,25
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,16,38,115,167,131,205,336
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,3,2,3,5
TIPUANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,8,5,3,5,11,10,21
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,5,7,12,8,17,25
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,2,3,2,3,5
TOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,6,3,5,8,11,19
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,0,4,7,6,7,13
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,5,4,7,15,12,19,31
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,15,2,1,2,16,4,20
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,1,1,1,2,2,3,5
UNCIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,7,3,7,3,10
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,2,1,0,1,2,3
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,22,17,30,10,52,27,79
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,3,16,11,18,14,32
VILA VILA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,2,4,7,6,9,10,19
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,12,10,2,7,14,17,31
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,19,14,100,106,119,120,239
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,6,10,32,33,38,43,81
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,3,1,3,1,4
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,13,17,3,5,16,22,38
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,0,2,0,2,2
WARNES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,3,1,0,0,3,1,4
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,13,8,22,31,35,39,74
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,10,11,0,3,10,14,24
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-09-01,0,0,13,16,13,16,29
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,42,35,62,61,104,96,200
ALALAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,0,1,1,1,2
APOLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,2,4,2,4,6
ARANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,2,1,5,3,7,10
ARBIETO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,10,25,1,13,11,38,49
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,0,0,1,0,1
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,5,3,4,3,9,6,15
BATALLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,2,0,0,1,2,3
BAURES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,1,0,2,2,3,5
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,1,3,0,4,1,5
BERMEJO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,4,7,6,8,10,18
BETANZOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,6,11,12,7,18,18,36
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,1,0,2,0,2
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,6,5,3,5,9,10,19
CABEZAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,35,16,22,7,57,23,80
CAIROMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,3,5,3,5,8
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,1,2,1,2,3
CAJUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,1,1,1,2,2,4
CAMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,33,46,50,36,83,82,165
CARANAVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,40,25,107,74,147,99,246
CARAPARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,8,6,13,9,21,15,36
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,5,5,5,5,10
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,3,2,24,19,27,21,48
CHUMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,1,0,2,0,3,3
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,0,2,0,2,2
COBIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,1,3,2,5,3,8
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,9,25,12,20,21,45,66
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,3,0,0,2,3,5
COLLANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,4,8,0,0,4,8,12
COLOMI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,13,18,99,153,112,171,283
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,1,0,0,2,1,3
COPACABANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,7,1,7,1,8
CORQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,1,7,11,7,12,19
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,5,14,5,14,19
EL ALTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,1,0,1,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,1,21,25,21,26,47
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,1,1,1,1,2,3
EXALTACION,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,1,0,0,1,1,2
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,4,0,4,0,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,3,0,0,1,3,4
GUANAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,5,5,5,5,10
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,9,7,0,0,9,7,16
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,14,27,24,34,38,61,99
HUANUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,6,10,3,4,9,14,23
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,1,0,2,0,2
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,3,2,3,2,5
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,3,6,3,6,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,0,5,6,7,6,13
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,15,22,113,128,128,150,278
LA PAZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,75,59,34,50,109,109,218
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,0,8,13,9,13,22
LAJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,4,3,0,0,4,3,7
LURIBAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,3,7,3,7,10
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,20,36,20,36,56
MAPIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,18,22,25,15,43,37,80
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,32,35,32,35,67
MONTERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,1,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,3,1,3,1,4
ORURO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,7,11,11,18,18,29,47
PADCAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,1,0,1,0,1
PAILON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,44,48,44,48,92
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,2,2,0,2,2,4
POCONA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,1,1,1,1,2
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,4,4,1,6,5,10,15
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,1,1,3,3,4,7
POTOSI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,4,34,64,36,68,104
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,8,5,8,5,13
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,1,0,1,0,1
PUNATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,19,36,53,71,72,107,179
RAVELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,4,12,4,12,16
ROBORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,9,13,1,1,10,14,24
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,60,71,996,872,1056,943,1999
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,2,7,6,8,8,16
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,1,0,0,2,1,3
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,3,7,3,2,6,9,15
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,8,8,0,0,8,8,16
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,22,20,0,2,22,22,44
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,2,1,2,1,4,2,6
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,7,7,7,7,14
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,3,4,2,2,5,6,11
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,5,5,5,5,10
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,9,5,5,3,14,8,22
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,1,2,0,0,1,2,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-10-01,0,0,4,10,4,10,14
