,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,85,86,68,112,153,198,351
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,1,0,14,14,15,14,29
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,4,3,9,2,13,5,18
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,12,16,34,57,46,73,119
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,54,80,59,77,113,157,270
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,28,30,31,34,59,64,123
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,53,121,36,49,89,170,259
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,23,29,23,38,46,67,113
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,36,46,21,50,57,96,153
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,1,1,3,6,4,7,11
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,554,697,77,143,631,840,1471
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,0,2,0,1,0,3,3
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,247,289,286,430,533,719,1252
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,15,16,43,32,58,48,106
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,14,7,72,59,86,66,152
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,359,439,180,299,539,738,1277
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,28,22,17,31,45,53,98
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,11,9,7,27,18,36,54
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,3,2,10,15,13,17,30
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,0,0,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-06-01,9,14,18,27,27,41,68
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,7,2,3,6,10,16
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,34,42,17,43,51,85,136
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,6,0,0,4,6,10
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,7,10,23,20,30,50
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,8,3,8,4,12
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,3,1,3,3,6,9
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,10,7,3,17,13,30
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,1,1,2,3,3,6
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,5,2,5,7
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,2,17,29,25,31,56
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,1,2,1,3
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,51,23,45,41,96,137
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,7,4,10,5,17,22
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,5,2,6,10,11,21
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,3,0,0,0,3,3
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,7,9,7,10,17
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,11,16,22,21,33,54
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,11,18,30,26,41,67
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,8,6,14,9,22,31
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,14,23,29,19,43,42,85
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,4,2,8,6,12,18
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,4,4,4,4,8
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,5,8,5,9,10,19
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,10,14,29,27,39,66
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,1,4,5,8,6,14
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,2,3,0,3,2,5
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,12,0,1,6,13,19
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,1,0,0,3,1,4
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,84,78,54,59,138,137,275
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,1,17,26,21,27,48
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,29,39,21,9,50,48,98
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,8,2,3,10,11,21
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,21,8,9,6,30,14,44
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,8,9,8,9,17
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,69,129,14,29,83,158,241
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,10,10,10,10,20
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,5,0,1,6,6,12
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,2,0,2,2
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,27,25,11,6,38,31,69
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,5,16,11,22,16,38
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,3,0,0,4,3,7
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,1,3,1,3,4
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,5,10,23,15,28,43
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,3,0,3,3
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,91,162,19,29,110,191,301
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,3,0,3,0,3
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,3,3,3,6,6,12
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,7,21,14,28,21,49
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,16,1,2,11,18,29
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,2,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,4,7,4,7,11
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,15,12,1,2,16,14,30
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,13,9,13,17,26,43
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,62,45,62,54,124,99,223
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,1,0,1,1
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,268,363,222,296,490,659,1149
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,4,0,0,2,4,6
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,17,25,39,43,56,99
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,8,13,19,16,27,43
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,26,14,20,20,46,66
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,18,37,21,50,39,89
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,2,0,2,2
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,15,12,57,64,72,76,148
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,3,1,3,1,4
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,47,38,12,17,59,55,114
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,2,18,2,20,4,24
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,7,0,1,1,8,9
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,3,5,4,7,7,14
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,9,20,19,17,28,37,65
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,0,2,2,3,2,5
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,9,9,26,34,35,43,78
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,1,2,1,3
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,16,6,4,16,20,36
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,22,50,18,17,40,67,107
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,0,9,10,10,10,20
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,11,0,0,0,11,11
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,615,787,885,1227,1500,2014,3514
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,3,3,3,4,6,10
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,5,1,4,3,9,12
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,14,3,2,10,16,26
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,5,3,3,8,8,16
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,25,16,8,3,33,19,52
ESCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,7,2,7,9
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,1,0,1,1
ESMERALDA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,0,0,0,3,0,3
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,1,0,1,1,2
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,6,0,0,3,6,9
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,8,2,2,8,10,18
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,3,0,0,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,8,5,2,11,10,21
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,4,5,8,8,12,20
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,51,52,59,121,110,173,283
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,9,2,4,5,13,18
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,6,0,1,2,7,9
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,2,2,2,4
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,30,30,31,72,61,102,163
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,4,5,4,5,9
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,0,0,1,1,2
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,0,0,0,4,0,4
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,3,2,3,2,5
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,2,11,2,12,14
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,11,18,23,26,34,60
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,15,17,54,36,69,53,122
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,7,22,13,29,20,49
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,12,80,48,88,60,148
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,3,0,1,0,4,4
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,25,31,35,62,60,93,153
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,512,546,543,706,1055,1252,2307
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,19,8,32,25,51,33,84
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,14,26,2,15,16,41,57
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,3,3,3,3,6
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,6,2,1,4,7,11
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,13,3,4,8,17,25
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,16,27,5,14,21,41,62
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,32,57,0,0,32,57,89
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,25,19,1,3,26,22,48
MALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,5,11,6,11,11,22
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,4,12,12,17,16,33
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,4,1,1,5,5,10
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,19,18,27,41,46,59,105
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,7,6,7,6,13
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,17,16,18,29,35,64
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,70,83,27,28,97,111,208
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,82,92,50,48,132,140,272
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,3,0,0,1,3,4
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,2,9,10,9,12,21
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,7,0,0,13,7,20
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,7,14,7,14,21
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,1,5,5,8,6,14
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,329,478,862,1149,1191,1627,2818
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,12,12,0,0,12,12,24
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,9,21,15,26,24,50
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,5,116,125,117,130,247
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,20,18,14,23,34,57
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,25,20,12,38,37,75
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,0,0,1,1,2
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,7,9,2,11,9,20
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,8,9,13,15,21,36
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,4,5,4,6,10
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,9,0,0,8,9,17
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,6,4,7,8,13,21
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,0,18,7,20,7,27
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,5,6,2,12,7,19
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,2,2,2,8,4,12
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,3,0,0,0,3,3
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,9,19,35,24,44,68
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,19,14,33,22,52,74
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,5,6,3,14,8,22
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,5,55,68,59,73,132
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,4,1,0,6,4,10
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,121,111,75,66,196,177,373
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,9,14,48,116,57,130,187
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,1,0,0,2,1,3
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,23,46,45,59,68,127
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,1,19,22,21,23,44
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,14,11,30,24,44,35,79
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,0,2,0,4,0,4
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,107,166,7,10,114,176,290
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,3,1,6,4,9,13
PUERTO SILES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,4,5,4,5,9
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,7,0,0,1,7,8
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,8,12,7,30,15,45
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,9,3,0,1,9,4,13
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,30,27,20,17,50,44,94
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,15,4,7,14,22,36
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,2,3,5,7,7,14
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,13,0,2,7,15,22
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,4,4,5,5,10
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,104,133,0,0,104,133,237
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,19,38,0,0,19,38,57
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,15,19,28,26,43,69
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,1,2,0,5,1,6
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,77,120,310,397,387,517,904
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,13,14,21,21,34,55
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,7,8,7,8,15
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,1,1,1,1,2
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,16,0,0,13,16,29
SAN AGUSTIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,2,2,1,2,3,5
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,6,16,7,17,24
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,4,0,0,4,4,8
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,25,23,10,15,35,38,73
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,1,3,1,3,4
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,26,10,2,28,28,56
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,4,11,13,12,17,29
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,12,5,0,0,12,5,17
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,5,0,0,10,5,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,22,29,58,57,80,86,166
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,35,38,13,13,48,51,99
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,21,3,4,11,25,36
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,27,3,3,21,30,51
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,3,0,0,3,3,6
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,8,11,0,1,8,12,20
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,27,10,9,20,36,56
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,10,39,11,40,51
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,4,7,13,9,17,26
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,1,0,1,1,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,3,2,3,2,5
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,0,5,0,5,5
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,2,2,2,4
