,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,14.0,0.0,6.0,0.0,20.0,20.0
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,17.0,0.0,37.0,0.0,54.0,54.0
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,21.0,0.0,0.0,0.0,21.0,21.0
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,123.0,0.0,1.0,0.0,124.0,124.0
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,26.0,0.0,0.0,0.0,26.0,26.0
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,494.0,0.0,590.0,0.0,1084.0,1084.0
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,14.0,0.0,2.0,0.0,16.0,16.0
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,44.0,0.0,65.0,0.0,109.0,109.0
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,11.0,0.0,5.0,0.0,16.0,16.0
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,20.0,0.0,0.0,0.0,20.0,20.0
SAN AGUSTIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,30.0,0.0,45.0,45.0
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,5.0,0.0,3.0,0.0,8.0,8.0
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,12.0,0.0,12.0,0.0,24.0,24.0
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,16.0,0.0,8.0,0.0,24.0,24.0
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,128.0,0.0,19.0,0.0,147.0,147.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,60.0,0.0,24.0,0.0,84.0,84.0
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,30.0,0.0,2.0,0.0,32.0,32.0
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,114.0,0.0,7.0,0.0,121.0,121.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,118.0,0.0,9.0,0.0,127.0,127.0
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,8.0,0.0,5.0,0.0,13.0,13.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,37.0,0.0,0.0,0.0,37.0,37.0
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,22.0,0.0,0.0,0.0,22.0,22.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,40.0,0.0,24.0,0.0,64.0,64.0
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,12.0,0.0,7.0,0.0,19.0,19.0
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,79.0,0.0,13.0,0.0,92.0,92.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,10.0,0.0,13.0,0.0,23.0,23.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,62.0,0.0,25.0,0.0,87.0,87.0
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,83.0,0.0,52.0,0.0,135.0,135.0
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,7.0,0.0,7.0,0.0,14.0,14.0
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,33.0,0.0,5.0,0.0,38.0,38.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,24.0,0.0,8.0,0.0,32.0,32.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,92.0,0.0,74.0,0.0,166.0,166.0
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,10.0,0.0,13.0,13.0
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,4.0,0.0,3.0,0.0,7.0,7.0
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,18.0,0.0,0.0,0.0,18.0,18.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,0.0,0.0,11.0,0.0,11.0,11.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,4193.0,0.0,65.0,0.0,4258.0,4258.0
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,13.0,0.0,28.0,28.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,26.0,0.0,11.0,0.0,37.0,37.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,10.0,0.0,13.0,13.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,7.0,0.0,4.0,0.0,11.0,11.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,34.0,0.0,0.0,0.0,34.0,34.0
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,23.0,0.0,16.0,0.0,39.0,39.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,9.0,0.0,9.0,0.0,18.0,18.0
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,9.0,0.0,9.0,0.0,18.0,18.0
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,34.0,0.0,26.0,0.0,60.0,60.0
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,7.0,0.0,4.0,0.0,11.0,11.0
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,11.0,0.0,7.0,0.0,18.0,18.0
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,12.0,0.0,28.0,0.0,40.0,40.0
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,1122.0,0.0,773.0,0.0,1895.0,1895.0
TACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,2.0,0.0,23.0,0.0,25.0,25.0
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,2.0,0.0,15.0,0.0,17.0,17.0
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,9.0,0.0,33.0,0.0,42.0,42.0
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,44.0,0.0,44.0,0.0,88.0,88.0
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,26.0,0.0,41.0,41.0
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,14.0,0.0,0.0,0.0,14.0,14.0
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,29.0,0.0,44.0,44.0
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,929.0,0.0,147.0,0.0,1076.0,1076.0
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,33.0,0.0,29.0,0.0,62.0,62.0
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,46.0,0.0,20.0,0.0,66.0,66.0
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,30.0,0.0,3.0,0.0,33.0,33.0
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,31.0,0.0,28.0,0.0,59.0,59.0
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,18.0,0.0,26.0,0.0,44.0,44.0
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,178.0,0.0,90.0,0.0,268.0,268.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,29.0,0.0,21.0,0.0,50.0,50.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,37.0,0.0,12.0,0.0,49.0,49.0
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,8.0,0.0,4.0,0.0,12.0,12.0
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,27.0,0.0,23.0,0.0,50.0,50.0
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,4.0,0.0,8.0,0.0,12.0,12.0
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,15.0,0.0,43.0,0.0,58.0,58.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,26.0,0.0,8.0,0.0,34.0,34.0
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,317.0,0.0,140.0,0.0,457.0,457.0
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,62.0,0.0,43.0,0.0,105.0,105.0
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,9.0,0.0,8.0,0.0,17.0,17.0
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,77.0,0.0,96.0,0.0,173.0,173.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,36.0,0.0,18.0,0.0,54.0,54.0
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,6.0,0.0,5.0,0.0,11.0,11.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,73.0,0.0,15.0,0.0,88.0,88.0
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,20.0,0.0,11.0,0.0,31.0,31.0
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,227.0,0.0,12.0,0.0,239.0,239.0
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,14.0,0.0,14.0,0.0,28.0,28.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,186.0,0.0,41.0,0.0,227.0,227.0
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,21.0,0.0,10.0,0.0,31.0,31.0
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,10.0,0.0,19.0,0.0,29.0,29.0
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,171.0,0.0,23.0,0.0,194.0,194.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,12.0,0.0,7.0,0.0,19.0,19.0
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,75.0,0.0,5.0,0.0,80.0,80.0
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,141.0,0.0,31.0,0.0,172.0,172.0
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,35.0,0.0,10.0,0.0,45.0,45.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,4.0,0.0,4.0,0.0,8.0,8.0
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,341.0,0.0,27.0,0.0,368.0,368.0
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,12.0,0.0,19.0,0.0,31.0,31.0
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,242.0,0.0,266.0,0.0,508.0,508.0
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,14.0,0.0,5.0,0.0,19.0,19.0
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,25.0,0.0,3.0,0.0,28.0,28.0
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,74.0,0.0,30.0,0.0,104.0,104.0
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,26.0,0.0,5.0,0.0,31.0,31.0
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,5.0,0.0,12.0,0.0,17.0,17.0
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,8.0,0.0,27.0,0.0,35.0,35.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-06-01,0.0,29.0,0.0,4.0,0.0,33.0,33.0
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,2.0,0.0,6.0,6.0
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,80.0,0.0,4.0,0.0,84.0,84.0
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,29.0,0.0,2.0,0.0,31.0,31.0
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,33.0,0.0,24.0,0.0,57.0,57.0
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,20.0,0.0,6.0,0.0,26.0,26.0
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,12.0,0.0,0.0,0.0,12.0,12.0
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,27.0,0.0,9.0,0.0,36.0,36.0
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,18.0,0.0,31.0,0.0,49.0,49.0
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,29.0,0.0,18.0,0.0,47.0,47.0
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,23.0,0.0,2.0,0.0,25.0,25.0
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,4.0,0.0,14.0,14.0
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,8.0,0.0,9.0,9.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,4.0,0.0,8.0,8.0
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,3.0,0.0,11.0,11.0
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,22.0,0.0,9.0,0.0,31.0,31.0
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,11.0,0.0,15.0,15.0
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,81.0,0.0,9.0,0.0,90.0,90.0
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,26.0,0.0,4.0,0.0,30.0,30.0
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
BOYUIBE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,23.0,0.0,6.0,0.0,29.0,29.0
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,3.0,0.0,10.0,10.0
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,3.0,0.0,8.0,8.0
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,31.0,0.0,1.0,0.0,32.0,32.0
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,32.0,0.0,7.0,0.0,39.0,39.0
CAMARGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,45.0,0.0,11.0,0.0,56.0,56.0
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,1.0,0.0,9.0,9.0
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,34.0,0.0,12.0,0.0,46.0,46.0
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,17.0,0.0,23.0,23.0
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,3.0,0.0,7.0,7.0
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,48.0,0.0,21.0,0.0,69.0,69.0
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,2.0,0.0,11.0,11.0
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,14.0,0.0,0.0,0.0,14.0,14.0
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,27.0,0.0,20.0,0.0,47.0,47.0
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,25.0,0.0,18.0,0.0,43.0,43.0
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,17.0,0.0,10.0,0.0,27.0,27.0
CHUA COCANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,25.0,0.0,1.0,0.0,26.0,26.0
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,8.0,0.0,14.0,14.0
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,6.0,0.0,15.0,15.0
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,25.0,0.0,2.0,0.0,27.0,27.0
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,151.0,0.0,96.0,0.0,247.0,247.0
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,16.0,0.0,26.0,26.0
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,360.0,0.0,85.0,0.0,445.0,445.0
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,13.0,0.0,1.0,0.0,14.0,14.0
COLLANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,27.0,0.0,7.0,0.0,34.0,34.0
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,35.0,0.0,16.0,0.0,51.0,51.0
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,34.0,0.0,2.0,0.0,36.0,36.0
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,28.0,0.0,19.0,0.0,47.0,47.0
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
COMBAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,2.0,0.0,13.0,13.0
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,47.0,0.0,3.0,0.0,50.0,50.0
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
