municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,13,13
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,32,32
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,67,67
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,74,74
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,32,32
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,41,41
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,12,12
COMBAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,22,22
CONCEPCION,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,12,12
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,18,18
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,27,27
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,129,129
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,15,15
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,91,91
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,24,24
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,30,30
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,23,23
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,115,115
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,17,17
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
HUACHACALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
HUARINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,25,25
ICHOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,11,11
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
INGAVI (HUMAITA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,21,21
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,30,30
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,17,17
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,133,133
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,22,22
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
LLALLAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,30,30
LURIBAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
MACHACAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,19,19
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,21,21
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,50,50
MALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
MAPIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
MECAPACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,19,19
MOJOCOYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
MONTEAGUDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,21,21
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,39,39
MORO MORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
OCURI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,13,13
OKINAWA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
OMEREQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,15,15
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,124,124
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,18,18
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,50,50
PAILON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,39,39
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
PAPEL PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,21,21
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
PORONGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
PORTACHUELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,56,56
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,22,22
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,21,21
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,11,11
PUCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,12,12
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
PUERTO ACOSTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
PUERTO GONZALO MORENO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
PUERTO PEREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,29,29
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,34,34
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,18,18
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,24,24
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,50,50
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,12,12
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,31,31
REYES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,12,12
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,57,57
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,55,55
SACABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
SAIPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
SAMAIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
SAN ANTONIO DE LOMERIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,25,25
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
SAN BORJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,32,32
SAN CARLOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,59,59
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,101,101
SAN JAVIER(BNI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,42,42
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
SAN MATIAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,64,64
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
SAN PEDRO DE CURAHUARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
SAN RAFAEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,45,45
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1289,1289
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
SANTIAGO DE CALLAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
SANTIAGO DE HUARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,18,18
SANTIAGO DE HUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
SANTIVAÑES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
SANTUARIO DE QUILLACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,38,38
SAPAHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
SENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
SICA SICA (VILLA AROMA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,13,13
SICAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SIPE SIPE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,31,31
SOPACHUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,15,15
SORACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SORATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,8,8
SUCRE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,377,377
TACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
TACACOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,19,19
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,38,38
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,11,11
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,262,262
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,36,36
TEOPONTE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,42,42
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,37,37
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,2,2
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,32,32
TOLATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,18,18
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,5,5
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,15,15
TRIGAL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,307,307
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
TURCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
UNCIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,4,4
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,9,9
URUBICHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,3,3
UYUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,15,15
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,60,60
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,29,29
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,11,11
VILLA CHARCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,13,13
VILLA MONTES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,42,42
VILLA RIVERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,7,7
VILLA SERRANO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,57,57
VILLA TUNARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,124,124
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,20,20
VILLAZON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,19,19
VINTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,15,15
VITICHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,14,14
WALDO BALLIVIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
WARNES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,1,1
YACUIBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,86,86
YAMPARAEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,22,22
YANACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,6,6
YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,16,16
YOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,29,29
YOTALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,21,21
YUNCHARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,45,45
ZUDAÑEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-11-01,10,10
ACHACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,13,13
ACHOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
AIQUILE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,17,17
ALCALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,7,7
ANCORAIMES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
ANTEQUERA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,12,12
APOLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
ARAMPAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
ARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
AUCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
AYATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,7,7
BELEN DE ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
BELLA FLOR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,18,18
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,8,8
BOLPEBRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,100,100
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CAJUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,13,13
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CAMARGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,43,43
CAPINOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,15,15
CAQUIAVIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
CARACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
CARANAVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,12,12
CARAPARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CARIPUYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CARMEN RIVERO TORREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
CATACORA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
CHALLAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,13,13
CHARAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CHAYANTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,67,67
CHIMORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,6,6
CHIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
CHOQUE COTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,3,3
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,10,10
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,16,16
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,31,31
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,37,37
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,53,53
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,4,4
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,14,14
COLQUENCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COMBAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,20,20
CONCEPCION,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,14,14
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,2,2
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,17,17
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,33,33
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,1,1
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-12-01,5,5
