,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
OCURI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,25,25
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,21,21
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,15,15
ORURO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,1055,1055
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,30,30
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,10,10
PAILON,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,28,28
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,24,24
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,17,17
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,6,6
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,102,102
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,8,8
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,32,32
POCONA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,12,12
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,30,30
POOPO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
PORCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,16,16
POROMA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,13,13
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,22,22
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,28,28
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,9,9
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,467,467
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,36,36
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,21,21
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,308,308
PUNA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,17,17
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,171,171
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,541,541
QUIME,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,28,28
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,702,702
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,12,12
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,68,68
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
SACABA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,583,583
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
SACACA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,26,26
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,18,18
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,6,6
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,19,19
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,136,136
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,25,25
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,79,79
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,36,36
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,141,141
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,37,37
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,91,91
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,10,10
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,143,143
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,35,35
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,40,40
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,34,34
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,17,17
SAN PABLO DE LIPEZ,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,8,8
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,35,35
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,57,57
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,20,20
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,13,13
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,25,25
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,14,14
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,71,71
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3342,3342
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,27,27
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,36,36
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,6,6
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,1,1
SANTIAGO DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,7,7
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
SENA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,24,24
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,94,94
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,10,10
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,161,161
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,15,15
SORATA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,19,19
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,670,670
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,20,20
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,15,15
TAHUA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,1,1
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,26,26
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
TARACO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,7,7
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,290,290
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,29,29
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,11,11
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,27,27
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,17,17
TOCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,14,14
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,14,14
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,12,12
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,67,67
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,130,130
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,152,152
TURCO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,44,44
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,26,26
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,9,9
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,104,104
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,49,49
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,118,118
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,16,16
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,165,165
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,4,4
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,413,413
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,14,14
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,81,81
VINTO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,223,223
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,10,10
WARNES,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,139,139
YACO,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,216,216
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,2,2
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,203,203
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,5,5
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,6,6
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,3,3
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2022-10-01,0,8,8
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,46,46
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,52,52
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,13,13
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
ARANI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,25,25
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,35,35
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,16,16
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,87,87
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
AYATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,20,20
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,28,28
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,75,75
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,35,35
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,6,6
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,10,10
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,43,43
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,49,49
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,11,11
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,14,14
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,18,18
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,63,63
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,55,55
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,35,35
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,92,92
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,15,15
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,8,8
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,106,106
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,84,84
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,16,16
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,17,17
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,63,63
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,23,23
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,65,65
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,120,120
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,29,29
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1641,1641
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,172,172
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,47,47
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,33,33
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,44,44
COMBAYA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,81,81
COROICO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,40,40
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,17,17
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,167,167
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,39,39
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,13,13
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
CURVA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2909,2909
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,59,59
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,23,23
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,146,146
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,21,21
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,51,51
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,11,11
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,35,35
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,127,127
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,13,13
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,21,21
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
ICLA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,4,4
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,10,10
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,19,19
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,16,16
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,226,226
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1373,1373
LA RIVERA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,8,8
LAJA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,232,232
LURIBAY,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,31,31
MALLA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,5,5
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,21,21
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,60,60
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,65,65
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,32,32
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,475,475
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
OCURI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,27,27
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,26,26
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,10,10
ORURO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1126,1126
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,35,35
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
PAILON,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,92,92
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,29,29
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,15,15
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,74,74
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,3,3
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,18,18
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,31,31
POCONA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,10,10
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,19,19
POOPO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
PORCO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,27,27
POROMA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,12,12
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,24,24
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,18,18
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,401,401
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,7,7
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,48,48
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,2,2
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,45,45
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,18,18
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,306,306
PUNA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,14,14
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,161,161
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,618,618
QUIME,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,9,9
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-11-01,0,1,1
