,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
COCHABAMBA,vih,no de personas con prueba rapida,2022-06-01,1955,1956,3911
COIPASA,vih,no de personas con prueba rapida,2022-06-01,2,6,8
COLCAPIRHUA,vih,no de personas con prueba rapida,2022-06-01,42,72,114
COLOMI,vih,no de personas con prueba rapida,2022-06-01,2,9,11
COLPA BELGICA,vih,no de personas con prueba rapida,2022-06-01,14,14,28
COLQUECHACA,vih,no de personas con prueba rapida,2022-06-01,5,7,12
COLQUENCHA,vih,no de personas con prueba rapida,2022-06-01,2,4,6
COLQUIRI,vih,no de personas con prueba rapida,2022-06-01,6,2,8
COMARAPA,vih,no de personas con prueba rapida,2022-06-01,1,11,12
CONCEPCION,vih,no de personas con prueba rapida,2022-06-01,17,7,24
COROICO,vih,no de personas con prueba rapida,2022-06-01,11,23,34
CORQUE,vih,no de personas con prueba rapida,2022-06-01,2,1,3
COTAGAITA,vih,no de personas con prueba rapida,2022-06-01,2,7,9
COTOCA,vih,no de personas con prueba rapida,2022-06-01,193,290,483
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2022-06-01,17,17,34
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2022-06-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2022-06-01,8,31,39
DESAGUADERO,vih,no de personas con prueba rapida,2022-06-01,6,7,13
EL ALTO,vih,no de personas con prueba rapida,2022-06-01,957,1566,2523
EL PUENTE(STC),vih,no de personas con prueba rapida,2022-06-01,12,35,47
EL PUENTE(TJA),vih,no de personas con prueba rapida,2022-06-01,3,0,3
EL TORNO,vih,no de personas con prueba rapida,2022-06-01,41,30,71
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2022-06-01,7,17,24
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2022-06-01,54,250,304
ESCARA,vih,no de personas con prueba rapida,2022-06-01,15,12,27
ESCOMA,vih,no de personas con prueba rapida,2022-06-01,0,7,7
ESMERALDA,vih,no de personas con prueba rapida,2022-06-01,1,1,2
EUCALIPTUS,vih,no de personas con prueba rapida,2022-06-01,0,2,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2022-06-01,13,31,44
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2022-06-01,0,3,3
GUANAY,vih,no de personas con prueba rapida,2022-06-01,6,33,39
GUAYARAMERIN,vih,no de personas con prueba rapida,2022-06-01,42,73,115
GUTIERREZ,vih,no de personas con prueba rapida,2022-06-01,0,4,4
HUACARETA,vih,no de personas con prueba rapida,2022-06-01,1,0,1
HUACHACALLA,vih,no de personas con prueba rapida,2022-06-01,3,1,4
HUANUNI,vih,no de personas con prueba rapida,2022-06-01,35,52,87
HUAYLLAMARCA,vih,no de personas con prueba rapida,2022-06-01,2,5,7
ICLA,vih,no de personas con prueba rapida,2022-06-01,7,15,22
INCAHUASI,vih,no de personas con prueba rapida,2022-06-01,5,30,35
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2022-06-01,5,6,11
IXIAMAS,vih,no de personas con prueba rapida,2022-06-01,0,2,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2022-06-01,5,15,20
LA GUARDIA,vih,no de personas con prueba rapida,2022-06-01,70,127,197
LA PAZ,vih,no de personas con prueba rapida,2022-06-01,936,2113,3049
LAJA,vih,no de personas con prueba rapida,2022-06-01,1,8,9
LAS CARRERAS,vih,no de personas con prueba rapida,2022-06-01,6,14,20
LLALLAGUA,vih,no de personas con prueba rapida,2022-06-01,10,8,18
MACHACAMARCA,vih,no de personas con prueba rapida,2022-06-01,0,8,8
MACHARETI,vih,no de personas con prueba rapida,2022-06-01,2,6,8
MAIRANA,vih,no de personas con prueba rapida,2022-06-01,6,6,12
MAPIRI,vih,no de personas con prueba rapida,2022-06-01,4,4,8
MECAPACA,vih,no de personas con prueba rapida,2022-06-01,0,2,2
MINEROS,vih,no de personas con prueba rapida,2022-06-01,8,11,19
MIZQUE,vih,no de personas con prueba rapida,2022-06-01,17,40,57
MOJOCOYA,vih,no de personas con prueba rapida,2022-06-01,0,5,5
MONTEAGUDO,vih,no de personas con prueba rapida,2022-06-01,41,61,102
MONTERO,vih,no de personas con prueba rapida,2022-06-01,177,525,702
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2022-06-01,1,3,4
OCURI,vih,no de personas con prueba rapida,2022-06-01,8,26,34
OKINAWA,vih,no de personas con prueba rapida,2022-06-01,3,6,9
OMEREQUE,vih,no de personas con prueba rapida,2022-06-01,3,3,6
ORURO,vih,no de personas con prueba rapida,2022-06-01,209,762,971
PADCAYA,vih,no de personas con prueba rapida,2022-06-01,0,3,3
PADILLA,vih,no de personas con prueba rapida,2022-06-01,18,35,53
PAILON,vih,no de personas con prueba rapida,2022-06-01,47,69,116
PALOS BLANCOS,vih,no de personas con prueba rapida,2022-06-01,7,56,63
PAMPA GRANDE,vih,no de personas con prueba rapida,2022-06-01,0,1,1
PASORAPA,vih,no de personas con prueba rapida,2022-06-01,1,2,3
PATACAMAYA,vih,no de personas con prueba rapida,2022-06-01,11,12,23
PAZÑA,vih,no de personas con prueba rapida,2022-06-01,0,7,7
POCOATA,vih,no de personas con prueba rapida,2022-06-01,16,19,35
POCONA,vih,no de personas con prueba rapida,2022-06-01,1,5,6
POJO (CBBA),vih,no de personas con prueba rapida,2022-06-01,3,0,3
POOPO,vih,no de personas con prueba rapida,2022-06-01,53,166,219
PORCO,vih,no de personas con prueba rapida,2022-06-01,0,2,2
PORONGO,vih,no de personas con prueba rapida,2022-06-01,2,2,4
PORTACHUELO,vih,no de personas con prueba rapida,2022-06-01,7,2,9
PORVENIR,vih,no de personas con prueba rapida,2022-06-01,1,5,6
POSTRER VALLE,vih,no de personas con prueba rapida,2022-06-01,2,16,18
POTOSI,vih,no de personas con prueba rapida,2022-06-01,21,9,30
PRESTO,vih,no de personas con prueba rapida,2022-06-01,0,12,12
PUCARANI,vih,no de personas con prueba rapida,2022-06-01,2,5,7
PUERTO PEREZ,vih,no de personas con prueba rapida,2022-06-01,9,4,13
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2022-06-01,10,17,27
PUERTO RICO,vih,no de personas con prueba rapida,2022-06-01,1,6,7
PUERTO SUAREZ,vih,no de personas con prueba rapida,2022-06-01,8,18,26
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2022-06-01,148,239,387
PUNA,vih,no de personas con prueba rapida,2022-06-01,2,2,4
PUNATA,vih,no de personas con prueba rapida,2022-06-01,76,0,76
QUILLACOLLO,vih,no de personas con prueba rapida,2022-06-01,128,458,586
QUIME,vih,no de personas con prueba rapida,2022-06-01,0,3,3
QUIRUSILLAS,vih,no de personas con prueba rapida,2022-06-01,2,76,78
RAVELO,vih,no de personas con prueba rapida,2022-06-01,0,1,1
REYES,vih,no de personas con prueba rapida,2022-06-01,1,2,3
RIBERALTA,vih,no de personas con prueba rapida,2022-06-01,414,368,782
ROBORE,vih,no de personas con prueba rapida,2022-06-01,1,4,5
RURRENABAQUE,vih,no de personas con prueba rapida,2022-06-01,38,48,86
SABAYA,vih,no de personas con prueba rapida,2022-06-01,16,58,74
SACABA,vih,no de personas con prueba rapida,2022-06-01,154,255,409
SACABAMBA,vih,no de personas con prueba rapida,2022-06-01,1,2,3
SACACA,vih,no de personas con prueba rapida,2022-06-01,0,9,9
SAIPINA,vih,no de personas con prueba rapida,2022-06-01,2,2,4
SAMAIPATA,vih,no de personas con prueba rapida,2022-06-01,20,28,48
SAN ANDRES,vih,no de personas con prueba rapida,2022-06-01,0,3,3
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2022-06-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2022-06-01,5,1,6
SAN BORJA,vih,no de personas con prueba rapida,2022-06-01,52,35,87
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2022-06-01,6,6,12
SAN CARLOS,vih,no de personas con prueba rapida,2022-06-01,19,31,50
SAN IGNACIO,vih,no de personas con prueba rapida,2022-06-01,12,6,18
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2022-06-01,12,12,24
SAN JAVIER(STC),vih,no de personas con prueba rapida,2022-06-01,4,5,9
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2022-06-01,5,1,6
SAN JULIAN,vih,no de personas con prueba rapida,2022-06-01,43,94,137
SAN LORENZO(PND),vih,no de personas con prueba rapida,2022-06-01,0,6,6
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2022-06-01,1,2,3
SAN LUCAS,vih,no de personas con prueba rapida,2022-06-01,11,59,70
SAN MATIAS,vih,no de personas con prueba rapida,2022-06-01,4,8,12
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2022-06-01,1,0,1
SAN PEDRO,vih,no de personas con prueba rapida,2022-06-01,34,45,79
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2022-06-01,109,123,232
SAN RAFAEL,vih,no de personas con prueba rapida,2022-06-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2022-06-01,2,6,8
SAN RAMON SCZ,vih,no de personas con prueba rapida,2022-06-01,0,3,3
SANTA ANA,vih,no de personas con prueba rapida,2022-06-01,10,30,40
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2022-06-01,1338,2476,3814
SANTA ROSA,vih,no de personas con prueba rapida,2022-06-01,4,0,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2022-06-01,6,6,12
SANTIAGO DE CALLAPA,vih,no de personas con prueba rapida,2022-06-01,0,7,7
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2022-06-01,4,2,6
SANTIAGO DE HUATA,vih,no de personas con prueba rapida,2022-06-01,0,6,6
SENA,vih,no de personas con prueba rapida,2022-06-01,1,0,1
SHINAOTA,vih,no de personas con prueba rapida,2022-06-01,18,35,53
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2022-06-01,2,1,3
SICAYA,vih,no de personas con prueba rapida,2022-06-01,1,5,6
SIPE SIPE,vih,no de personas con prueba rapida,2022-06-01,9,12,21
SOPACHUY,vih,no de personas con prueba rapida,2022-06-01,10,25,35
SUCRE,vih,no de personas con prueba rapida,2022-06-01,251,662,913
TACACOMA,vih,no de personas con prueba rapida,2022-06-01,7,7,14
TACOPAYA,vih,no de personas con prueba rapida,2022-06-01,3,11,14
TAPACARI,vih,no de personas con prueba rapida,2022-06-01,3,3,6
TARABUCO,vih,no de personas con prueba rapida,2022-06-01,14,49,63
TARATA,vih,no de personas con prueba rapida,2022-06-01,1,6,7
TARIJA,vih,no de personas con prueba rapida,2022-06-01,220,330,550
TARVITA,vih,no de personas con prueba rapida,2022-06-01,5,16,21
TEOPONTE,vih,no de personas con prueba rapida,2022-06-01,1,0,1
TIAHUANACU,vih,no de personas con prueba rapida,2022-06-01,4,10,14
TIPUANI,vih,no de personas con prueba rapida,2022-06-01,2,3,5
TIQUIPAYA,vih,no de personas con prueba rapida,2022-06-01,3,3,6
TOCO,vih,no de personas con prueba rapida,2022-06-01,2,2,4
TOLATA,vih,no de personas con prueba rapida,2022-06-01,0,3,3
TOMINA,vih,no de personas con prueba rapida,2022-06-01,4,1,5
TOTORA(CBBA),vih,no de personas con prueba rapida,2022-06-01,7,28,35
TRINIDAD,vih,no de personas con prueba rapida,2022-06-01,168,143,311
TUPIZA,vih,no de personas con prueba rapida,2022-06-01,24,35,59
UNCIA,vih,no de personas con prueba rapida,2022-06-01,3,23,26
URUBICHA,vih,no de personas con prueba rapida,2022-06-01,4,17,21
VALLEGRANDE,vih,no de personas con prueba rapida,2022-06-01,47,104,151
VIACHA,vih,no de personas con prueba rapida,2022-06-01,33,60,93
VILLA CHARCAS,vih,no de personas con prueba rapida,2022-06-01,4,6,10
VILLA MONTES,vih,no de personas con prueba rapida,2022-06-01,35,39,74
VILLA SERRANO,vih,no de personas con prueba rapida,2022-06-01,3,0,3
VILLA TUNARI,vih,no de personas con prueba rapida,2022-06-01,154,163,317
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2022-06-01,1,2,3
VILLAZON,vih,no de personas con prueba rapida,2022-06-01,38,42,80
VINTO,vih,no de personas con prueba rapida,2022-06-01,24,57,81
WARNES,vih,no de personas con prueba rapida,2022-06-01,11,7,18
YACUIBA,vih,no de personas con prueba rapida,2022-06-01,82,130,212
YAMPARAEZ,vih,no de personas con prueba rapida,2022-06-01,0,6,6
YAPACANI,vih,no de personas con prueba rapida,2022-06-01,87,211,298
YUNCHARA,vih,no de personas con prueba rapida,2022-06-01,4,6,10
YUNGUYO DE LITORAL,vih,no de personas con prueba rapida,2022-06-01,5,8,13
ZUDAÑEZ,vih,no de personas con prueba rapida,2022-06-01,1,15,16
ACACIO,vih,no de personas con prueba rapida,2022-07-01,0,1,1
ACHACACHI,vih,no de personas con prueba rapida,2022-07-01,16,42,58
AIQUILE,vih,no de personas con prueba rapida,2022-07-01,45,94,139
ALCALA,vih,no de personas con prueba rapida,2022-07-01,6,0,6
ALTO BENI,vih,no de personas con prueba rapida,2022-07-01,1,0,1
ANTEQUERA,vih,no de personas con prueba rapida,2022-07-01,1,1,2
ANZALDO,vih,no de personas con prueba rapida,2022-07-01,14,8,22
ARANI,vih,no de personas con prueba rapida,2022-07-01,3,6,9
ARBIETO,vih,no de personas con prueba rapida,2022-07-01,2,8,10
ARQUE,vih,no de personas con prueba rapida,2022-07-01,1,9,10
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2022-07-01,56,96,152
AUCAPATA,vih,no de personas con prueba rapida,2022-07-01,3,12,15
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2022-07-01,1,17,18
AZURDUY,vih,no de personas con prueba rapida,2022-07-01,2,27,29
BELLA FLOR,vih,no de personas con prueba rapida,2022-07-01,5,3,8
BERMEJO,vih,no de personas con prueba rapida,2022-07-01,29,38,67
BETANZOS,vih,no de personas con prueba rapida,2022-07-01,3,3,6
BOLIVAR,vih,no de personas con prueba rapida,2022-07-01,0,3,3
BOYUIBE,vih,no de personas con prueba rapida,2022-07-01,1,0,1
BUENA VISTA,vih,no de personas con prueba rapida,2022-07-01,2,1,3
CABEZAS,vih,no de personas con prueba rapida,2022-07-01,17,79,96
CAIROMA,vih,no de personas con prueba rapida,2022-07-01,3,1,4
CAJUATA,vih,no de personas con prueba rapida,2022-07-01,1,1,2
CAMARGO,vih,no de personas con prueba rapida,2022-07-01,12,39,51
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2022-07-01,6,12,18
CAMIRI,vih,no de personas con prueba rapida,2022-07-01,4,0,4
CAPINOTA,vih,no de personas con prueba rapida,2022-07-01,9,13,22
CARACOLLO,vih,no de personas con prueba rapida,2022-07-01,0,10,10
CARANAVI,vih,no de personas con prueba rapida,2022-07-01,44,65,109
CARAPARI,vih,no de personas con prueba rapida,2022-07-01,0,3,3
CARIPUYO,vih,no de personas con prueba rapida,2022-07-01,1,7,8
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2022-07-01,5,7,12
CHALLAPATA,vih,no de personas con prueba rapida,2022-07-01,28,74,102
CHARAGUA,vih,no de personas con prueba rapida,2022-07-01,3,4,7
CHAYANTA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
CHIMORE,vih,no de personas con prueba rapida,2022-07-01,9,118,127
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2022-07-01,30,30,60
CHUMA,vih,no de personas con prueba rapida,2022-07-01,2,16,18
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2022-07-01,3,0,3
CKOCHAS,vih,no de personas con prueba rapida,2022-07-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2022-07-01,27,65,92
COBIJA,vih,no de personas con prueba rapida,2022-07-01,58,34,92
COCHABAMBA,vih,no de personas con prueba rapida,2022-07-01,1483,2374,3857
COIPASA,vih,no de personas con prueba rapida,2022-07-01,22,2,24
COLCAPIRHUA,vih,no de personas con prueba rapida,2022-07-01,88,52,140
COLLANA,vih,no de personas con prueba rapida,2022-07-01,1,0,1
COLOMI,vih,no de personas con prueba rapida,2022-07-01,2,12,14
COLPA BELGICA,vih,no de personas con prueba rapida,2022-07-01,14,13,27
COLQUECHACA,vih,no de personas con prueba rapida,2022-07-01,3,10,13
COLQUENCHA,vih,no de personas con prueba rapida,2022-07-01,0,6,6
COLQUIRI,vih,no de personas con prueba rapida,2022-07-01,1,0,1
COMARAPA,vih,no de personas con prueba rapida,2022-07-01,6,49,55
CONCEPCION,vih,no de personas con prueba rapida,2022-07-01,49,35,84
COROICO,vih,no de personas con prueba rapida,2022-07-01,31,43,74
CORQUE,vih,no de personas con prueba rapida,2022-07-01,1,1,2
COTAGAITA,vih,no de personas con prueba rapida,2022-07-01,4,4,8
COTOCA,vih,no de personas con prueba rapida,2022-07-01,76,64,140
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2022-07-01,29,125,154
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2022-07-01,1,1,2
CULPINA,vih,no de personas con prueba rapida,2022-07-01,13,39,52
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2022-07-01,0,2,2
DESAGUADERO,vih,no de personas con prueba rapida,2022-07-01,2,3,5
EL ALTO,vih,no de personas con prueba rapida,2022-07-01,933,1847,2780
EL PUENTE(STC),vih,no de personas con prueba rapida,2022-07-01,16,27,43
EL PUENTE(TJA),vih,no de personas con prueba rapida,2022-07-01,1,0,1
EL TORNO,vih,no de personas con prueba rapida,2022-07-01,144,201,345
EL VILLAR,vih,no de personas con prueba rapida,2022-07-01,0,3,3
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2022-07-01,6,19,25
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2022-07-01,109,254,363
ESCARA,vih,no de personas con prueba rapida,2022-07-01,1,12,13
ESCOMA,vih,no de personas con prueba rapida,2022-07-01,2,5,7
ESMERALDA,vih,no de personas con prueba rapida,2022-07-01,1,3,4
EUCALIPTUS,vih,no de personas con prueba rapida,2022-07-01,2,0,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2022-07-01,24,48,72
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2022-07-01,0,5,5
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2022-07-01,13,16,29
GUANAY,vih,no de personas con prueba rapida,2022-07-01,2,9,11
GUAYARAMERIN,vih,no de personas con prueba rapida,2022-07-01,50,50,100
HUACARETA,vih,no de personas con prueba rapida,2022-07-01,0,4,4
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2022-07-01,1,0,1
HUANUNI,vih,no de personas con prueba rapida,2022-07-01,30,42,72
HUATAJATA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
HUAYLLAMARCA,vih,no de personas con prueba rapida,2022-07-01,2,5,7
ICLA,vih,no de personas con prueba rapida,2022-07-01,2,7,9
INCAHUASI,vih,no de personas con prueba rapida,2022-07-01,3,19,22
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2022-07-01,6,3,9
IXIAMAS,vih,no de personas con prueba rapida,2022-07-01,3,5,8
JESUS DE MACHACA,vih,no de personas con prueba rapida,2022-07-01,6,15,21
LA GUARDIA,vih,no de personas con prueba rapida,2022-07-01,68,131,199
LA PAZ,vih,no de personas con prueba rapida,2022-07-01,924,2810,3734
LAJA,vih,no de personas con prueba rapida,2022-07-01,12,9,21
LAS CARRERAS,vih,no de personas con prueba rapida,2022-07-01,1,5,6
MACHACAMARCA,vih,no de personas con prueba rapida,2022-07-01,3,4,7
MACHARETI,vih,no de personas con prueba rapida,2022-07-01,1,2,3
MAIRANA,vih,no de personas con prueba rapida,2022-07-01,0,12,12
MAPIRI,vih,no de personas con prueba rapida,2022-07-01,0,6,6
MINEROS,vih,no de personas con prueba rapida,2022-07-01,4,3,7
MIZQUE,vih,no de personas con prueba rapida,2022-07-01,28,51,79
MOJOCOYA,vih,no de personas con prueba rapida,2022-07-01,0,5,5
MONTEAGUDO,vih,no de personas con prueba rapida,2022-07-01,29,88,117
MONTERO,vih,no de personas con prueba rapida,2022-07-01,128,237,365
OCURI,vih,no de personas con prueba rapida,2022-07-01,4,16,20
OMEREQUE,vih,no de personas con prueba rapida,2022-07-01,1,4,5
ORURO,vih,no de personas con prueba rapida,2022-07-01,605,1370,1975
PADCAYA,vih,no de personas con prueba rapida,2022-07-01,0,2,2
PADILLA,vih,no de personas con prueba rapida,2022-07-01,11,24,35
PALOS BLANCOS,vih,no de personas con prueba rapida,2022-07-01,2,3,5
PAPEL PAMPA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
PASORAPA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
PATACAMAYA,vih,no de personas con prueba rapida,2022-07-01,8,10,18
PAZÑA,vih,no de personas con prueba rapida,2022-07-01,2,7,9
PELECHUCO,vih,no de personas con prueba rapida,2022-07-01,20,17,37
POCOATA,vih,no de personas con prueba rapida,2022-07-01,1,8,9
POCONA,vih,no de personas con prueba rapida,2022-07-01,2,5,7
POJO (CBBA),vih,no de personas con prueba rapida,2022-07-01,0,5,5
POOPO,vih,no de personas con prueba rapida,2022-07-01,46,84,130
PORCO,vih,no de personas con prueba rapida,2022-07-01,1,6,7
POROMA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2022-07-01,1,3,4
PORTACHUELO,vih,no de personas con prueba rapida,2022-07-01,13,27,40
PORVENIR,vih,no de personas con prueba rapida,2022-07-01,2,5,7
POTOSI,vih,no de personas con prueba rapida,2022-07-01,24,66,90
PRESTO,vih,no de personas con prueba rapida,2022-07-01,3,14,17
PUCARANI,vih,no de personas con prueba rapida,2022-07-01,5,4,9
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2022-07-01,12,14,26
PUERTO SUAREZ,vih,no de personas con prueba rapida,2022-07-01,15,19,34
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2022-07-01,151,256,407
PUNA,vih,no de personas con prueba rapida,2022-07-01,0,2,2
PUNATA,vih,no de personas con prueba rapida,2022-07-01,70,77,147
QUILLACOLLO,vih,no de personas con prueba rapida,2022-07-01,25,16,41
QUIRUSILLAS,vih,no de personas con prueba rapida,2022-07-01,3,4,7
RAVELO,vih,no de personas con prueba rapida,2022-07-01,5,5,10
RIBERALTA,vih,no de personas con prueba rapida,2022-07-01,313,400,713
ROBORE,vih,no de personas con prueba rapida,2022-07-01,1,2,3
RURRENABAQUE,vih,no de personas con prueba rapida,2022-07-01,4,7,11
SABAYA,vih,no de personas con prueba rapida,2022-07-01,20,33,53
SACABA,vih,no de personas con prueba rapida,2022-07-01,149,263,412
SACABAMBA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
SACACA,vih,no de personas con prueba rapida,2022-07-01,0,2,2
SAMAIPATA,vih,no de personas con prueba rapida,2022-07-01,4,3,7
SAN ANDRES,vih,no de personas con prueba rapida,2022-07-01,4,2,6
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2022-07-01,11,5,16
SAN BENITO,vih,no de personas con prueba rapida,2022-07-01,2,2,4
SAN BORJA,vih,no de personas con prueba rapida,2022-07-01,49,59,108
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2022-07-01,7,17,24
SAN CARLOS,vih,no de personas con prueba rapida,2022-07-01,24,35,59
SAN IGNACIO,vih,no de personas con prueba rapida,2022-07-01,8,7,15
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2022-07-01,5,4,9
SAN JAVIER(STC),vih,no de personas con prueba rapida,2022-07-01,6,26,32
SAN JULIAN,vih,no de personas con prueba rapida,2022-07-01,46,116,162
SAN LORENZO(PND),vih,no de personas con prueba rapida,2022-07-01,0,1,1
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2022-07-01,2,3,5
SAN LUCAS,vih,no de personas con prueba rapida,2022-07-01,16,53,69
SAN MATIAS,vih,no de personas con prueba rapida,2022-07-01,5,13,18
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2022-07-01,5,2,7
SAN PEDRO,vih,no de personas con prueba rapida,2022-07-01,20,30,50
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2022-07-01,5,14,19
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2022-07-01,1,0,1
SAN RAFAEL,vih,no de personas con prueba rapida,2022-07-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2022-07-01,1,8,9
SAN RAMON SCZ,vih,no de personas con prueba rapida,2022-07-01,3,3,6
SANTA ANA,vih,no de personas con prueba rapida,2022-07-01,13,23,36
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2022-07-01,1329,2361,3690
SANTA ROSA,vih,no de personas con prueba rapida,2022-07-01,1,4,5
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2022-07-01,2,11,13
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2022-07-01,32,23,55
SANTIVAÑES,vih,no de personas con prueba rapida,2022-07-01,2,0,2
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2022-07-01,0,4,4
SHINAOTA,vih,no de personas con prueba rapida,2022-07-01,34,57,91
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2022-07-01,1,2,3
SICAYA,vih,no de personas con prueba rapida,2022-07-01,2,2,4
SIPE SIPE,vih,no de personas con prueba rapida,2022-07-01,10,16,26
SOPACHUY,vih,no de personas con prueba rapida,2022-07-01,8,21,29
SORATA,vih,no de personas con prueba rapida,2022-07-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2022-07-01,240,1090,1330
TACACOMA,vih,no de personas con prueba rapida,2022-07-01,7,8,15
TACOPAYA,vih,no de personas con prueba rapida,2022-07-01,6,2,8
TAPACARI,vih,no de personas con prueba rapida,2022-07-01,5,10,15
TARABUCO,vih,no de personas con prueba rapida,2022-07-01,17,45,62
TARIJA,vih,no de personas con prueba rapida,2022-07-01,119,199,318
TARVITA,vih,no de personas con prueba rapida,2022-07-01,6,27,33
TIAHUANACU,vih,no de personas con prueba rapida,2022-07-01,9,8,17
TIQUIPAYA,vih,no de personas con prueba rapida,2022-07-01,1,4,5
TOCO,vih,no de personas con prueba rapida,2022-07-01,0,1,1
TODOS SANTOS,vih,no de personas con prueba rapida,2022-07-01,4,1,5
TOLATA,vih,no de personas con prueba rapida,2022-07-01,1,0,1
TOMINA,vih,no de personas con prueba rapida,2022-07-01,2,3,5
TORO TORO,vih,no de personas con prueba rapida,2022-07-01,1,0,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2022-07-01,6,35,41
TRINIDAD,vih,no de personas con prueba rapida,2022-07-01,321,109,430
TUPIZA,vih,no de personas con prueba rapida,2022-07-01,69,173,242
UNCIA,vih,no de personas con prueba rapida,2022-07-01,2,13,15
URUBICHA,vih,no de personas con prueba rapida,2022-07-01,3,3,6
UYUNI,vih,no de personas con prueba rapida,2022-07-01,2,7,9
VALLEGRANDE,vih,no de personas con prueba rapida,2022-07-01,33,38,71
VIACHA,vih,no de personas con prueba rapida,2022-07-01,19,44,63
VILA VILA,vih,no de personas con prueba rapida,2022-07-01,1,0,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2022-07-01,4,6,10
VILLA MONTES,vih,no de personas con prueba rapida,2022-07-01,23,37,60
VILLA SERRANO,vih,no de personas con prueba rapida,2022-07-01,12,7,19
VILLA TUNARI,vih,no de personas con prueba rapida,2022-07-01,136,205,341
