,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
COMARAPA,rabia,no de personas con vacuna antirrabica,2016-11-01,3,1,3,1,4
CONCEPCION,rabia,no de personas con vacuna antirrabica,2016-11-01,1,1,1,1,2
COPACABANA,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
COROICO,rabia,no de personas con vacuna antirrabica,2016-11-01,0,2,0,2,2
COTOCA,rabia,no de personas con vacuna antirrabica,2016-11-01,9,7,9,7,16
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2016-11-01,252,284,252,284,536
EL TORNO,rabia,no de personas con vacuna antirrabica,2016-11-01,17,18,17,18,35
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2016-11-01,0,2,0,2,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2016-11-01,34,30,34,30,64
LA PAZ,rabia,no de personas con vacuna antirrabica,2016-11-01,114,118,114,118,232
LAJA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,1,1,1,2
MAPIRI,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
MINEROS,rabia,no de personas con vacuna antirrabica,2016-11-01,1,3,1,3,4
MIZQUE,rabia,no de personas con vacuna antirrabica,2016-11-01,2,0,2,0,2
MONTERO,rabia,no de personas con vacuna antirrabica,2016-11-01,18,13,18,13,31
MORO MORO,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2016-11-01,79,58,79,58,137
PADILLA,rabia,no de personas con vacuna antirrabica,2016-11-01,4,0,4,0,4
PAILON,rabia,no de personas con vacuna antirrabica,2016-11-01,4,3,4,3,7
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2016-11-01,4,1,4,1,5
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,2,1,2,3
POCOATA,rabia,no de personas con vacuna antirrabica,2016-11-01,0,25,0,25,25
PORCO,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2016-11-01,15,14,15,14,29
POTOSI,rabia,no de personas con vacuna antirrabica,2016-11-01,250,155,250,155,405
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
PUNA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
PUNATA,rabia,no de personas con vacuna antirrabica,2016-11-01,2,0,2,0,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2016-11-01,8,5,8,5,13
ROBORE,rabia,no de personas con vacuna antirrabica,2016-11-01,7,7,7,7,14
SACABA,rabia,no de personas con vacuna antirrabica,2016-11-01,6,5,6,5,11
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2016-11-01,0,2,0,2,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2016-11-01,3,0,3,0,3
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-11-01,1,3,1,3,4
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2016-11-01,5,3,5,3,8
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2016-11-01,1,1,1,1,2
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2016-11-01,7,5,7,5,12
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2016-11-01,364,284,364,284,648
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2016-11-01,1,3,1,3,4
SANTIAGO DE MACHACA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,rabia,no de personas con vacuna antirrabica,2016-11-01,5,2,5,2,7
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2016-11-01,2,0,2,0,2
SHINAOTA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
SORATA,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2016-11-01,48,44,48,44,92
TARABUCO,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
TARATA,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
TARIJA,rabia,no de personas con vacuna antirrabica,2016-11-01,16,23,16,23,39
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,1,1,1,2
TOMAVE,rabia,no de personas con vacuna antirrabica,2016-11-01,0,2,0,2,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2016-11-01,34,36,34,36,70
TUPIZA,rabia,no de personas con vacuna antirrabica,2016-11-01,3,1,3,1,4
UNCIA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,4,1,4,5
UYUNI,rabia,no de personas con vacuna antirrabica,2016-11-01,5,1,5,1,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2016-11-01,1,2,1,2,3
VIACHA,rabia,no de personas con vacuna antirrabica,2016-11-01,2,3,2,3,5
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2016-11-01,1,8,1,8,9
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2016-11-01,9,4,9,4,13
WARNES,rabia,no de personas con vacuna antirrabica,2016-11-01,15,9,15,9,24
YACUIBA,rabia,no de personas con vacuna antirrabica,2016-11-01,2,3,2,3,5
YAPACANI,rabia,no de personas con vacuna antirrabica,2016-11-01,5,5,5,5,10
YOCALLA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
AIQUILE,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
APOLO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
BATALLAS,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
BETANZOS,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
CABEZAS,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
CALACOTO,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2016-12-01,4,0,4,0,4
CARANAVI,rabia,no de personas con vacuna antirrabica,2016-12-01,3,1,3,1,4
CARAPARI,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2016-12-01,7,6,7,6,13
CHUMA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
CLIZA,rabia,no de personas con vacuna antirrabica,2016-12-01,3,1,3,1,4
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2016-12-01,37,16,37,16,53
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2016-12-01,5,0,5,0,5
COMARAPA,rabia,no de personas con vacuna antirrabica,2016-12-01,3,0,3,0,3
CONCEPCION,rabia,no de personas con vacuna antirrabica,2016-12-01,1,2,1,2,3
COTOCA,rabia,no de personas con vacuna antirrabica,2016-12-01,15,10,15,10,25
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2016-12-01,305,337,305,337,642
EL CHORO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
EL TORNO,rabia,no de personas con vacuna antirrabica,2016-12-01,23,19,23,19,42
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
ESCOMA,rabia,no de personas con vacuna antirrabica,2016-12-01,0,2,0,2,2
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2016-12-01,0,2,0,2,2
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,2,1,2,3
GUANAY,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2016-12-01,2,1,2,1,3
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2016-12-01,26,41,26,41,67
LA PAZ,rabia,no de personas con vacuna antirrabica,2016-12-01,136,111,136,111,247
LAJA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
MACHACAMARCA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2016-12-01,2,3,2,3,5
MIZQUE,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
MONTERO,rabia,no de personas con vacuna antirrabica,2016-12-01,24,11,24,11,35
MORO MORO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2016-12-01,70,55,70,55,125
PADILLA,rabia,no de personas con vacuna antirrabica,2016-12-01,2,3,2,3,5
PAILON,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2016-12-01,2,1,2,1,3
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
PELECHUCO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2016-12-01,16,16,16,16,32
POTOSI,rabia,no de personas con vacuna antirrabica,2016-12-01,164,118,164,118,282
PUCARANI,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
PUNA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2016-12-01,8,16,8,16,24
QUIRUSILLAS,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
SACABA,rabia,no de personas con vacuna antirrabica,2016-12-01,9,8,9,8,17
SACACA,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
SAIPINA,rabia,no de personas con vacuna antirrabica,2016-12-01,0,2,0,2,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2016-12-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2016-12-01,3,3,3,3,6
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-12-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2016-12-01,4,9,4,9,13
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2016-12-01,396,388,396,388,784
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
SANTIAGO DE MACHACA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,rabia,no de personas con vacuna antirrabica,2016-12-01,10,17,10,17,27
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2016-12-01,7,0,7,0,7
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2016-12-01,3,2,3,2,5
SUCRE,rabia,no de personas con vacuna antirrabica,2016-12-01,66,40,66,40,106
TARATA,rabia,no de personas con vacuna antirrabica,2016-12-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2016-12-01,29,18,29,18,47
TEOPONTE,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2016-12-01,2,1,2,1,3
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2016-12-01,4,4,4,4,8
TRINIDAD,rabia,no de personas con vacuna antirrabica,2016-12-01,45,35,45,35,80
TUPIZA,rabia,no de personas con vacuna antirrabica,2016-12-01,2,2,2,2,4
UNCIA,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
UYUNI,rabia,no de personas con vacuna antirrabica,2016-12-01,4,0,4,0,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2016-12-01,2,3,2,3,5
VIACHA,rabia,no de personas con vacuna antirrabica,2016-12-01,3,4,3,4,7
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2016-12-01,2,7,2,7,9
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2016-12-01,2,0,2,0,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2016-12-01,3,2,3,2,5
VITICHI,rabia,no de personas con vacuna antirrabica,2016-12-01,0,1,0,1,1
WARNES,rabia,no de personas con vacuna antirrabica,2016-12-01,27,13,27,13,40
YAPACANI,rabia,no de personas con vacuna antirrabica,2016-12-01,4,3,4,3,7
