,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,2,0,0,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,7,0,25,0,2,0,0,0,34
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,5,1,0,1,0,0,7
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,7,0,1,0,0,0,9
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,2,12,2,8,2,0,0,28
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,3,0,3,0,0,0,7
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,8,1,5,0,3,0,0,0,17
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,6,0,3,0,0,0,10
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,3,0,6,0,1,0,0,0,11
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,2,1,1,0,6,1,0,0,12
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,5,2,12,0,3,0,0,0,22
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,9,0,25,0,8,0,0,0,42
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,5,0,11,0,2,0,0,0,19
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,0,0,0,0,0,0,1
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,79,5,342,20,65,5,0,0,518
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,3,1,1,0,0,0,6
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,8,1,21,3,3,0,0,0,36
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,1,0,0,0,0,0,2
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,1,8,1,2,1,0,0,13
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,3,0,7,0,1,1,0,0,14
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,12,0,33,0,5,0,0,0,50
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,7,0,10,2,2,0,0,0,21
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,0,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,12,0,37,0,5,0,0,0,55
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,50,0,135,0,9,0,0,0,195
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,7,0,5,1,0,0,15
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,28,2,9,0,0,0,41
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,0,0,0,0,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,3,0,45,2,158,8,47,2,0,0,265
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,8,0,2,0,0,0,12
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,0,0,0,0,3
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,1,1,1,3,1,0,0,8
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,6,0,16,2,0,0,0,0,25
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,6,0,83,1,177,4,24,0,0,0,295
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,7,0,16,0,2,0,0,0,27
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,3,0,16,0,37,1,6,0,0,0,63
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,1,4,0,0,0,0,0,6
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,3,0,87,1,214,3,47,5,0,0,360
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,1,0,0,0,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,3,0,22,0,5,0,0,0,31
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,5,0,7,0,0,0,0,0,12
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,6,2,2,2,0,0,12
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,0,2,0,1,0,0,0,6
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,3,0,0,0,0,0,3
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,2,0,13,1,2,0,0,0,20
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,2,2,0,1,0,0,0,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,1,1,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,3,2,1,0,0,0,6
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,10,0,3,0,0,0,15
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,4,1,24,7,57,11,13,1,0,0,118
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,9,0,18,0,0,0,0,0,27
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,13,0,26,0,7,0,0,0,47
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,13,0,37,0,10,0,0,0,60
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,26,2,91,0,19,2,0,0,142
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,1,0,0,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,7,0,17,0,2,0,0,0,26
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,0,2,0,0,0,0,0,5
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,8,0,20,0,4,0,0,0,32
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,6,0,6,3,2,0,0,0,17
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,3,0,18,0,63,0,12,0,0,0,96
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,1,6,1,9,0,1,1,0,0,19
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,6,1,17,0,2,0,0,0,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,1,6,2,18,8,8,1,0,0,45
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,4,0,18,0,5,0,0,0,29
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,5,1,2,0,0,0,9
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,3,1,0,0,0,0,5
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,5,0,19,0,3,0,0,0,28
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,0,17,5,5,1,0,0,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,5,0,0,0,0,0,6
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,3,0,0,0,0,0,4
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,1,1,0,0,0,0,3
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,6,0,6,0,3,0,0,0,16
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,4,0,1,0,0,0,7
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,0,15,0,2,0,0,0,21
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,9,0,26,0,0,0,0,0,35
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,47,0,746,18,2348,34,370,2,5,0,3570
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,0,4,0,2,0,0,0,10
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,15,0,22,0,4,0,0,0,42
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,1,0,0,1,0,0,3
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,4,2,1,0,0,0,8
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,1,1,0,0,5
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,0,0,3,0,0,0,5
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,1,7,0,1,0,0,0,13
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,1,0,0,0,0,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,1,0,8,0,1,0,0,0,11
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,4,1,8,1,3,0,0,0,19
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,16,0,44,0,4,0,0,0,65
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,6,0,13,0,2,1,0,0,22
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,5,0,1,0,0,0,7
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,20,0,44,2,10,1,0,0,77
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,0,2,0,2,0,0,0,8
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,3,1,1,1,0,0,6
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,12,1,16,0,2,1,0,0,32
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,93,3,324,28,79,0,0,0,529
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,0,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,0,0,0,0,3
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,1,3,2,0,2,0,0,9
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,0,3,1,3,0,0,0,10
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,1,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,7,0,16,1,5,0,0,0,29
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,1,5,2,2,0,0,0,12
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,3,0,0,0,0,0,4
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,4,0,14,0,1,0,0,0,20
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,4,0,65,3,391,15,64,2,0,0,544
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,3,0,7,0,7,0,0,0,18
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,14,1,0,0,0,0,17
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,3,0,7,1,6,0,0,0,18
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,10,2,3,4,0,0,21
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,16,0,0,0,0,0,18
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,9,1,65,5,14,1,0,0,97
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,5,0,14,1,6,0,0,0,26
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,0,7,0,1,0,0,0,11
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,1,3,0,0,0,0,0,6
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,5,0,0,0,0,0,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,1,6,0,0,0,0,0,9
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,2,0,6,0,0,0,0,0,9
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,5,0,5,0,4,0,0,0,14
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,0,10,1,6,1,0,0,22
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,1,0,0,0,4
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,0,0,1,0,0,0,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,7,0,99,0,356,0,86,0,0,0,548
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,15,3,42,5,6,2,0,0,73
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,3,0,0,0,0,0,5
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,2,2,1,1,0,0,0,9
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,5,1,18,1,3,1,0,0,29
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,7,0,1,0,0,0,9
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,6,0,7,0,0,0,0,0,13
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,11,1,46,2,7,0,0,0,67
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,3,0,1,0,0,0,4
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,17,0,1,1,0,0,19
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,20,0,68,8,8,2,0,0,106
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,0,1,0,0,0,0,2
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,6,1,8,2,2,1,0,0,21
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,16,0,66,0,13,0,0,0,97
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,3,0,1,0,1,0,0,0,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,3,0,12,0,1,0,0,0,17
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,2,0,4,0,2,1,0,0,10
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,54,2,128,8,21,1,0,0,215
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,0,8,4,1,0,0,0,17
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,11,0,50,1,10,0,0,0,72
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,16,0,40,2,2,1,0,0,62
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,1,0,2,1,0,0,6
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,0,0,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,2,0,62,5,148,8,21,2,0,0,248
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,0,0,3,3,0,0,0,0,6
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,39,1,165,2,23,3,1,0,235
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,3,0,1,0,0,0,5
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,11,0,1,0,0,0,13
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,25,6,88,10,10,2,0,0,142
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,1,0,2,0,3,0,0,0,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,1,0,3,0,5,0,7,0,0,0,16
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,2,1,2,3,0,2,0,0,10
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-09-01,0,0,4,0,9,0,1,0,0,0,14
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,2,0,1,0,0,0,0,0,3
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,13,0,25,0,4,1,0,0,43
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,0,12,5,4,4,0,0,26
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,7,11,4,4,2,1,0,0,29
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,0,0,0,0,0,0,0,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,2,0,0,0,0,0,2
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,4,0,7,0,0,0,0,0,11
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,6,1,2,0,2,0,0,0,11
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,3,0,1,0,0,0,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,3,0,3,0,1,0,0,0,7
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,5,0,13,3,1,1,0,0,24
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,3,1,1,1,1,3,0,0,10
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,3,0,13,0,2,0,0,0,19
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,9,0,10,0,3,0,0,0,23
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,2,0,11,0,4,0,0,0,17
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,15,0,30,0,4,1,0,0,51
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,3,0,12,0,5,0,0,0,20
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,1,4,1,0,0,0,0,7
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,2,0,3,0,0,0,0,0,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,6,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,5,0,16,2,7,0,0,0,30
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,1,4,2,2,0,0,0,9
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,3,1,16,3,1,0,0,0,24
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,4,0,3,0,1,0,0,0,8
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,3,1,3,0,1,0,0,0,8
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,14,0,39,0,13,0,0,0,66
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,12,1,19,2,6,0,0,0,40
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,3,0,4,0,2,1,0,0,10
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,4,1,0,0,0,0,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,2,0,1,0,4,1,0,0,0,0,8
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,4,1,19,0,1,0,0,0,25
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,9,0,30,0,6,0,0,0,46
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,4,0,9,1,4,0,0,0,18
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,0,4,0,0,0,0,0,5
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,4,0,9,0,1,0,0,0,14
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,1,2,1,1,0,0,0,5
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,5,0,16,0,2,0,0,0,23
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,1,7,2,0,0,0,0,11
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,1,0,1,0,0,0,2
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,19,1,71,0,9,1,0,0,102
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,2,0,19,0,1,0,0,0,22
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,2,0,6,0,3,0,0,0,11
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,9,0,24,0,2,0,0,0,35
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,6,0,72,4,11,1,0,0,95
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,10,2,29,0,3,0,0,0,44
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,6,0,5,1,3,1,0,0,16
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,4,1,11,0,1,0,0,0,17
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,1,0,0,0,0,0,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,2,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,8,0,34,5,7,0,0,0,54
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,0,2,0,2,0,0,0,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,1,13,0,30,1,5,0,0,0,51
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,0,0,1,1,0,0,0,0,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,1,0,9,1,8,1,3,2,0,0,25
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,15,2,32,7,11,1,0,0,68
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-10-01,0,0,1,0,1,0,0,0,0,0,2
