,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
ALALAY,consultas prenatales,repetidas,2016-11-01,0,0,4,0,0,0,0,0,0,0,4
ALCALA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,11,1,1,0,0,0,16
ALTO BENI,consultas prenatales,repetidas,2016-11-01,0,0,16,0,37,0,1,0,0,0,54
ANCORAIMES,consultas prenatales,repetidas,2016-11-01,0,0,17,1,26,1,4,0,0,0,49
ANDAMARCA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,3,1,3,1,0,0,9
ANTEQUERA,consultas prenatales,repetidas,2016-11-01,0,0,5,0,10,2,1,2,0,0,20
ANZALDO,consultas prenatales,repetidas,2016-11-01,0,0,5,1,15,5,4,3,0,0,33
APOLO,consultas prenatales,repetidas,2016-11-01,1,0,6,1,77,8,13,1,0,0,107
ARAMPAMPA,consultas prenatales,repetidas,2016-11-01,0,0,3,1,4,4,4,1,0,0,17
ARANI,consultas prenatales,repetidas,2016-11-01,0,0,33,0,73,0,5,0,0,0,111
ARBIETO,consultas prenatales,repetidas,2016-11-01,0,0,31,0,99,0,15,0,0,0,145
ARQUE,consultas prenatales,repetidas,2016-11-01,1,0,11,0,30,0,6,1,0,0,49
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2016-11-01,3,0,65,1,197,0,35,0,0,0,301
ATOCHA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,35,3,8,0,0,0,49
AUCAPATA,consultas prenatales,repetidas,2016-11-01,0,0,5,0,13,1,1,1,0,0,21
AYATA,consultas prenatales,repetidas,2016-11-01,1,0,4,0,11,1,5,1,0,0,23
AYO AYO,consultas prenatales,repetidas,2016-11-01,0,0,8,0,22,0,7,0,0,0,37
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2016-11-01,0,0,20,2,66,3,26,0,0,0,117
AZURDUY,consultas prenatales,repetidas,2016-11-01,0,0,5,7,22,14,7,4,0,0,59
BATALLAS,consultas prenatales,repetidas,2016-11-01,1,0,19,0,52,2,4,0,0,0,78
BAURES,consultas prenatales,repetidas,2016-11-01,0,0,3,0,18,0,2,0,0,0,23
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,3,3,0,0,0,0,7
BELEN DE URMIRI,consultas prenatales,repetidas,2016-11-01,0,0,0,0,3,0,0,0,0,0,3
BELLA FLOR,consultas prenatales,repetidas,2016-11-01,0,0,8,0,10,0,1,0,0,0,19
BERMEJO,consultas prenatales,repetidas,2016-11-01,0,0,40,1,143,1,39,0,0,0,224
BETANZOS,consultas prenatales,repetidas,2016-11-01,1,0,38,7,88,13,30,6,0,0,183
BOLIVAR,consultas prenatales,repetidas,2016-11-01,0,0,5,2,6,5,4,1,0,0,23
BOLPEBRA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,4,1,0,0,0,0,6
BOYUIBE,consultas prenatales,repetidas,2016-11-01,2,0,4,0,15,1,2,1,0,0,25
BUENA VISTA,consultas prenatales,repetidas,2016-11-01,1,0,21,0,49,0,5,0,0,0,76
CABEZAS,consultas prenatales,repetidas,2016-11-01,1,1,26,12,49,28,10,2,0,0,129
CAIROMA,consultas prenatales,repetidas,2016-11-01,1,0,9,0,30,2,6,0,0,0,48
"CAIZA ""D""",consultas prenatales,repetidas,2016-11-01,0,0,8,0,25,2,5,1,0,0,41
CAJUATA,consultas prenatales,repetidas,2016-11-01,0,0,14,0,37,0,4,0,0,0,55
CALACOTO,consultas prenatales,repetidas,2016-11-01,0,0,3,2,7,3,3,1,0,0,19
CALAMARCA,consultas prenatales,repetidas,2016-11-01,0,0,9,2,37,2,6,1,0,0,57
CAMARGO,consultas prenatales,repetidas,2016-11-01,3,0,26,0,100,5,19,2,0,0,155
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2016-11-01,0,0,1,2,2,1,1,0,0,0,7
CAMIRI,consultas prenatales,repetidas,2016-11-01,2,0,67,4,297,4,69,1,0,0,444
CAPINOTA,consultas prenatales,repetidas,2016-11-01,0,0,26,0,136,0,16,0,0,0,178
CAQUIAVIRI,consultas prenatales,repetidas,2016-11-01,1,1,6,0,18,0,2,0,0,0,28
CARACOLLO,consultas prenatales,repetidas,2016-11-01,0,0,25,1,82,0,7,2,0,0,117
CARANAVI,consultas prenatales,repetidas,2016-11-01,0,0,72,0,306,3,48,1,0,0,430
CARAPARI,consultas prenatales,repetidas,2016-11-01,0,0,16,1,72,3,14,2,0,0,108
CARIPUYO,consultas prenatales,repetidas,2016-11-01,0,0,6,2,8,7,4,2,0,0,29
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2016-11-01,0,0,8,0,28,3,2,0,0,0,41
CATACORA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,4,1,1,0,0,0,7
CHACARILLA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,2,0,0,0,0,0,5
CHALLAPATA,consultas prenatales,repetidas,2016-11-01,2,0,37,3,151,12,30,9,0,0,244
CHAQUI,consultas prenatales,repetidas,2016-11-01,0,0,10,2,26,4,4,0,0,0,46
CHARAGUA,consultas prenatales,repetidas,2016-11-01,0,0,44,0,96,0,17,0,0,0,157
CHARAÑA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,8,0,1,0,0,0,10
CHAYANTA,consultas prenatales,repetidas,2016-11-01,3,0,12,5,31,9,9,6,0,0,75
CHIMORE,consultas prenatales,repetidas,2016-11-01,0,1,66,2,156,5,28,2,0,0,260
CHIPAYA,consultas prenatales,repetidas,2016-11-01,0,0,4,0,6,0,1,0,0,0,11
CHOQUE COTA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,2,0,1,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2016-11-01,0,0,3,0,11,0,1,0,0,1,16
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2016-11-01,1,0,21,0,106,0,18,0,0,0,146
CHUMA,consultas prenatales,repetidas,2016-11-01,0,0,6,3,14,1,6,0,0,0,30
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2016-11-01,0,0,10,1,17,7,5,1,0,0,41
CKOCHAS,consultas prenatales,repetidas,2016-11-01,0,0,4,5,24,14,10,6,0,0,63
CLIZA,consultas prenatales,repetidas,2016-11-01,0,0,19,0,147,0,24,0,0,0,190
COBIJA,consultas prenatales,repetidas,2016-11-01,9,3,175,4,474,11,104,1,1,0,782
COCAPATA,consultas prenatales,repetidas,2016-11-01,0,0,20,17,30,22,7,11,0,0,107
COCHABAMBA,consultas prenatales,repetidas,2016-11-01,16,0,652,4,5136,5,1146,2,3,0,6964
COIPASA,consultas prenatales,repetidas,2016-11-01,0,0,0,0,2,0,0,0,0,0,2
COLCAPIRHUA,consultas prenatales,repetidas,2016-11-01,0,0,64,4,347,9,62,3,0,0,489
"COLCHA ""K""",consultas prenatales,repetidas,2016-11-01,0,0,6,0,39,4,5,2,0,0,56
COLLANA,consultas prenatales,repetidas,2016-11-01,0,0,2,0,6,0,4,0,0,0,12
COLOMI,consultas prenatales,repetidas,2016-11-01,6,0,41,2,97,1,24,0,0,0,171
COLPA BELGICA,consultas prenatales,repetidas,2016-11-01,1,0,10,0,26,0,4,0,0,0,41
COLQUECHACA,consultas prenatales,repetidas,2016-11-01,0,0,25,4,70,26,39,6,0,0,170
COLQUENCHA,consultas prenatales,repetidas,2016-11-01,2,0,14,1,48,2,8,0,0,0,75
COLQUIRI,consultas prenatales,repetidas,2016-11-01,0,0,11,4,28,12,5,1,0,0,61
COMANCHE,consultas prenatales,repetidas,2016-11-01,0,0,0,0,7,1,0,0,0,0,8
COMARAPA,consultas prenatales,repetidas,2016-11-01,0,0,35,0,109,1,20,0,0,0,165
COMBAYA,consultas prenatales,repetidas,2016-11-01,0,0,0,0,5,2,0,0,0,0,7
CONCEPCION,consultas prenatales,repetidas,2016-11-01,3,0,43,1,104,3,13,1,0,0,168
COPACABANA,consultas prenatales,repetidas,2016-11-01,1,2,5,1,34,3,4,0,0,0,50
CORIPATA,consultas prenatales,repetidas,2016-11-01,0,0,23,0,97,1,12,0,0,0,133
CORO CORO,consultas prenatales,repetidas,2016-11-01,0,0,6,1,13,3,5,4,0,0,32
COROICO,consultas prenatales,repetidas,2016-11-01,0,0,7,1,51,0,9,0,0,0,68
CORQUE,consultas prenatales,repetidas,2016-11-01,1,0,1,0,18,3,5,0,0,0,28
COTAGAITA,consultas prenatales,repetidas,2016-11-01,0,0,35,5,60,8,14,3,0,0,125
COTOCA,consultas prenatales,repetidas,2016-11-01,3,0,135,1,312,2,42,0,0,0,495
CRUZ DE MACHACAMARCA,consultas prenatales,repetidas,2016-11-01,0,0,1,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,consultas prenatales,repetidas,2016-11-01,2,0,26,3,90,15,13,1,0,0,150
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2016-11-01,0,0,1,1,4,0,0,0,0,0,6
CUEVO,consultas prenatales,repetidas,2016-11-01,0,0,3,1,8,3,2,1,0,0,18
CULPINA,consultas prenatales,repetidas,2016-11-01,1,0,14,2,41,7,12,5,0,0,82
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2016-11-01,0,0,4,0,8,0,2,0,0,0,14
CURVA,consultas prenatales,repetidas,2016-11-01,0,0,0,2,3,0,0,0,0,0,5
DESAGUADERO,consultas prenatales,repetidas,2016-11-01,0,0,2,1,35,0,5,0,0,0,43
EL ALTO,consultas prenatales,repetidas,2016-11-01,14,2,985,117,5278,629,1005,117,3,0,8150
EL CHORO,consultas prenatales,repetidas,2016-11-01,1,0,0,0,5,1,0,0,0,0,7
EL PUENTE(STC),consultas prenatales,repetidas,2016-11-01,1,0,12,0,60,0,7,0,0,0,80
EL PUENTE(TJA),consultas prenatales,repetidas,2016-11-01,0,0,12,0,29,2,9,0,0,0,52
EL TORNO,consultas prenatales,repetidas,2016-11-01,37,0,111,1,364,2,123,1,0,0,639
EL VILLAR,consultas prenatales,repetidas,2016-11-01,0,1,5,0,5,1,6,2,0,0,20
ENTRE RIOS TRJ,consultas prenatales,repetidas,2016-11-01,0,0,39,42,38,13,10,2,0,0,144
ENTRE RIOS CBBA,consultas prenatales,repetidas,2016-11-01,3,0,110,0,230,1,36,0,1,0,381
ESCARA,consultas prenatales,repetidas,2016-11-01,0,0,0,0,1,0,0,0,0,0,1
ESCOMA,consultas prenatales,repetidas,2016-11-01,1,0,8,0,18,0,3,0,0,0,30
ESMERALDA,consultas prenatales,repetidas,2016-11-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2016-11-01,0,0,4,0,17,0,2,0,0,0,23
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2016-11-01,1,0,4,0,6,0,1,0,0,0,12
EXALTACION,consultas prenatales,repetidas,2016-11-01,0,0,3,0,2,1,0,0,0,0,6
FERNANDEZ ALONSO,consultas prenatales,repetidas,2016-11-01,2,0,28,0,63,0,11,0,0,0,104
FILADELFIA,consultas prenatales,repetidas,2016-11-01,0,0,13,0,23,0,2,0,0,0,38
GENERAL SAAVEDRA,consultas prenatales,repetidas,2016-11-01,2,0,29,1,72,0,9,0,0,0,113
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2016-11-01,0,0,7,0,35,2,1,0,0,0,45
GUANAY,consultas prenatales,repetidas,2016-11-01,0,0,13,2,74,1,8,0,0,0,98
GUAQUI,consultas prenatales,repetidas,2016-11-01,1,0,11,1,26,3,9,1,0,0,52
GUAYARAMERIN,consultas prenatales,repetidas,2016-11-01,8,2,123,0,287,16,28,17,0,0,481
GUTIERREZ,consultas prenatales,repetidas,2016-11-01,0,0,17,2,43,4,9,2,0,0,77
HUACARETA,consultas prenatales,repetidas,2016-11-01,0,0,11,0,25,1,2,2,0,0,41
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2016-11-01,0,0,4,1,5,2,0,0,0,0,12
HUACHACALLA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,3,0,1,0,0,0,7
HUANUNI,consultas prenatales,repetidas,2016-11-01,0,0,32,0,147,0,28,0,0,0,207
HUARACAJE,consultas prenatales,repetidas,2016-11-01,0,0,5,0,20,0,2,0,0,0,27
HUARINA,consultas prenatales,repetidas,2016-11-01,1,0,4,0,21,2,1,0,0,0,29
HUATAJATA,consultas prenatales,repetidas,2016-11-01,0,0,2,0,4,0,1,0,0,0,7
HUAYLLAMARCA,consultas prenatales,repetidas,2016-11-01,0,0,5,0,4,0,1,0,0,0,10
HUMANATA,consultas prenatales,repetidas,2016-11-01,0,0,1,1,9,2,3,1,0,0,17
ICHOCA,consultas prenatales,repetidas,2016-11-01,0,0,0,4,4,2,0,3,0,0,13
ICLA,consultas prenatales,repetidas,2016-11-01,0,0,6,2,16,1,10,1,0,0,36
INCAHUASI,consultas prenatales,repetidas,2016-11-01,1,0,7,3,14,16,12,12,0,0,65
INGAVI (HUMAITA),consultas prenatales,repetidas,2016-11-01,1,0,1,0,6,0,1,0,0,0,9
INQUISIVI,consultas prenatales,repetidas,2016-11-01,0,0,7,1,17,3,5,2,0,0,35
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2016-11-01,2,0,20,2,69,4,15,0,0,0,112
IXIAMAS,consultas prenatales,repetidas,2016-11-01,2,0,21,0,41,0,8,0,0,0,72
JESUS DE MACHACA,consultas prenatales,repetidas,2016-11-01,0,0,15,0,33,3,8,1,0,0,60
LA ASUNTA,consultas prenatales,repetidas,2016-11-01,1,0,82,6,254,6,31,0,0,0,380
LA GUARDIA,consultas prenatales,repetidas,2016-11-01,5,0,166,1,519,1,62,0,1,0,755
LA PAZ,consultas prenatales,repetidas,2016-11-01,5,0,572,0,4518,0,1002,0,4,0,6101
LA RIVERA,consultas prenatales,repetidas,2016-11-01,0,0,0,0,2,0,0,0,0,0,2
LAGUNILLAS,consultas prenatales,repetidas,2016-11-01,1,0,7,3,35,4,3,0,0,0,53
LAJA,consultas prenatales,repetidas,2016-11-01,1,0,28,1,58,1,6,0,0,0,95
LAS CARRERAS,consultas prenatales,repetidas,2016-11-01,0,0,5,0,9,0,1,0,0,0,15
LICOMA PAMPA,consultas prenatales,repetidas,2016-11-01,0,0,5,0,9,0,0,0,0,0,14
LLALLAGUA,consultas prenatales,repetidas,2016-11-01,3,0,69,2,223,3,38,2,0,0,340
LLICA,consultas prenatales,repetidas,2016-11-01,0,0,4,0,17,1,0,1,0,0,23
LORETO,consultas prenatales,repetidas,2016-11-01,0,0,7,0,7,2,4,2,0,0,22
LURIBAY,consultas prenatales,repetidas,2016-11-01,0,0,7,0,11,0,4,0,0,0,22
MACHACAMARCA,consultas prenatales,repetidas,2016-11-01,0,0,9,0,7,0,1,0,0,0,17
MACHARETI,consultas prenatales,repetidas,2016-11-01,1,0,9,3,25,10,3,3,0,0,54
MAGDALENA,consultas prenatales,repetidas,2016-11-01,1,0,40,0,71,0,4,0,0,0,116
MAIRANA,consultas prenatales,repetidas,2016-11-01,3,0,25,0,79,0,6,0,0,0,113
MALLA,consultas prenatales,repetidas,2016-11-01,0,0,3,1,4,2,1,0,0,0,11
MAPIRI,consultas prenatales,repetidas,2016-11-01,0,0,36,0,81,2,24,1,0,0,144
MECAPACA,consultas prenatales,repetidas,2016-11-01,0,0,6,1,36,1,10,1,0,0,55
MINEROS,consultas prenatales,repetidas,2016-11-01,2,0,55,0,129,0,19,0,0,0,205
MIZQUE,consultas prenatales,repetidas,2016-11-01,2,0,45,2,111,5,25,3,0,0,193
MOCOMOCO,consultas prenatales,repetidas,2016-11-01,0,0,9,3,18,7,7,2,0,0,46
MOJINETE,consultas prenatales,repetidas,2016-11-01,0,0,0,0,1,1,0,1,0,0,3
MOJOCOYA,consultas prenatales,repetidas,2016-11-01,0,0,6,1,17,4,7,0,0,0,35
MONTEAGUDO,consultas prenatales,repetidas,2016-11-01,0,0,69,0,153,2,46,0,0,0,270
MONTERO,consultas prenatales,repetidas,2016-11-01,11,0,195,1,721,7,106,0,0,0,1041
MORO MORO,consultas prenatales,repetidas,2016-11-01,0,0,3,1,6,1,0,0,0,0,11
MOROCHATA,consultas prenatales,repetidas,2016-11-01,1,0,17,4,17,12,3,4,0,0,58
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2016-11-01,0,0,5,0,13,1,0,0,0,0,19
NAZACARA DE PACAJES,consultas prenatales,repetidas,2016-11-01,0,0,1,0,0,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2016-11-01,0,0,6,1,7,1,0,0,0,0,15
OCURI,consultas prenatales,repetidas,2016-11-01,0,0,6,1,34,8,11,5,0,0,65
OKINAWA,consultas prenatales,repetidas,2016-11-01,2,0,22,1,64,0,2,0,0,0,91
OMEREQUE,consultas prenatales,repetidas,2016-11-01,0,0,7,1,16,3,2,0,0,0,29
ORURO,consultas prenatales,repetidas,2016-11-01,4,0,422,14,2483,47,529,6,0,0,3505
PADCAYA,consultas prenatales,repetidas,2016-11-01,0,0,17,3,68,3,15,0,1,0,107
PADILLA,consultas prenatales,repetidas,2016-11-01,1,0,8,2,49,2,12,0,0,0,74
PAILON,consultas prenatales,repetidas,2016-11-01,1,0,68,0,153,0,20,0,1,0,243
PALCA,consultas prenatales,repetidas,2016-11-01,0,0,29,9,37,2,7,2,0,0,86
PALOS BLANCOS,consultas prenatales,repetidas,2016-11-01,4,0,54,1,155,8,28,0,0,0,250
PAMPA AULLAGAS,consultas prenatales,repetidas,2016-11-01,1,0,4,0,6,0,3,0,0,0,14
PAMPA GRANDE,consultas prenatales,repetidas,2016-11-01,2,0,24,0,34,0,8,0,0,0,68
PAPEL PAMPA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,15,0,2,0,0,0,20
PASORAPA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,5,0,3,0,0,0,11
PATACAMAYA,consultas prenatales,repetidas,2016-11-01,0,0,28,1,89,1,21,1,0,0,141
PAZÑA,consultas prenatales,repetidas,2016-11-01,0,0,4,2,23,1,3,0,0,0,33
PELECHUCO,consultas prenatales,repetidas,2016-11-01,0,1,2,0,28,1,4,1,0,0,37
POCOATA,consultas prenatales,repetidas,2016-11-01,1,2,12,7,36,21,14,15,0,0,108
POCONA,consultas prenatales,repetidas,2016-11-01,1,0,9,0,30,0,7,2,0,0,49
POJO (CBBA),consultas prenatales,repetidas,2016-11-01,1,0,21,0,44,0,15,0,0,0,81
POOPO,consultas prenatales,repetidas,2016-11-01,0,0,3,0,29,1,2,0,0,0,35
PORCO,consultas prenatales,repetidas,2016-11-01,0,0,14,2,48,0,4,0,0,0,68
POROMA,consultas prenatales,repetidas,2016-11-01,0,0,9,5,22,15,11,4,0,0,66
PORONGO,consultas prenatales,repetidas,2016-11-01,0,0,8,1,20,0,3,1,0,0,33
PORTACHUELO,consultas prenatales,repetidas,2016-11-01,3,0,35,0,100,0,16,0,0,0,154
PORVENIR,consultas prenatales,repetidas,2016-11-01,2,0,18,0,32,0,4,0,0,0,56
POSTRER VALLE,consultas prenatales,repetidas,2016-11-01,0,0,2,0,7,1,0,0,0,0,10
POTOSI,consultas prenatales,repetidas,2016-11-01,5,0,249,6,1194,38,239,10,0,0,1741
PRESTO,consultas prenatales,repetidas,2016-11-01,0,0,5,3,23,10,7,4,0,1,53
PUCARA,consultas prenatales,repetidas,2016-11-01,0,0,3,1,3,2,0,1,0,0,10
PUCARANI,consultas prenatales,repetidas,2016-11-01,1,0,36,0,86,4,14,0,0,0,141
PUERTO ACOSTA,consultas prenatales,repetidas,2016-11-01,0,0,2,2,14,6,5,2,0,0,31
PUERTO CARABUCO,consultas prenatales,repetidas,2016-11-01,0,0,6,7,20,8,9,2,0,0,52
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2016-11-01,2,0,16,2,41,4,3,1,0,0,69
PUERTO PEREZ,consultas prenatales,repetidas,2016-11-01,0,0,5,0,9,1,1,0,0,0,16
PUERTO QUIJARRO,consultas prenatales,repetidas,2016-11-01,1,0,28,0,96,0,4,0,0,0,129
PUERTO RICO,consultas prenatales,repetidas,2016-11-01,0,0,18,3,31,3,4,0,0,0,59
PUERTO SILES,consultas prenatales,repetidas,2016-11-01,0,0,2,0,1,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,repetidas,2016-11-01,3,0,44,0,102,0,19,0,0,0,168
PUERTO VILLARROEL,consultas prenatales,repetidas,2016-11-01,9,0,142,1,390,0,52,0,0,0,594
PUNA,consultas prenatales,repetidas,2016-11-01,2,0,14,3,43,12,18,5,0,0,97
PUNATA,consultas prenatales,repetidas,2016-11-01,2,0,25,1,167,2,32,2,0,0,231
QUIABAYA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,11,0,1,0,0,0,15
QUILLACOLLO,consultas prenatales,repetidas,2016-11-01,5,0,179,13,699,76,131,20,0,0,1123
QUIME,consultas prenatales,repetidas,2016-11-01,1,0,9,0,26,0,6,0,0,0,42
QUIRUSILLAS,consultas prenatales,repetidas,2016-11-01,0,0,1,0,2,0,0,0,0,0,3
RAVELO,consultas prenatales,repetidas,2016-11-01,0,0,8,6,14,12,10,12,0,0,62
REYES,consultas prenatales,repetidas,2016-11-01,3,0,26,0,52,3,2,0,0,0,86
RIBERALTA,consultas prenatales,repetidas,2016-11-01,31,2,369,0,808,23,72,0,0,0,1305
ROBORE,consultas prenatales,repetidas,2016-11-01,0,0,13,0,47,0,8,0,0,0,68
RURRENABAQUE,consultas prenatales,repetidas,2016-11-01,1,0,55,0,123,1,19,1,0,0,200
SABAYA,consultas prenatales,repetidas,2016-11-01,0,0,6,2,13,0,2,1,0,0,24
SACABA,consultas prenatales,repetidas,2016-11-01,8,0,308,6,961,32,237,17,1,0,1570
SACABAMBA,consultas prenatales,repetidas,2016-11-01,0,0,4,0,5,1,2,0,0,0,12
SACACA,consultas prenatales,repetidas,2016-11-01,1,1,11,2,44,6,15,3,0,0,83
SAIPINA,consultas prenatales,repetidas,2016-11-01,0,0,9,0,27,0,9,0,0,0,45
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2016-11-01,0,0,8,0,19,7,11,1,0,0,46
SAMAIPATA,consultas prenatales,repetidas,2016-11-01,3,0,28,0,49,0,5,0,0,0,85
SAN AGUSTIN,consultas prenatales,repetidas,2016-11-01,0,0,3,0,13,0,5,0,0,0,21
SAN ANDRES,consultas prenatales,repetidas,2016-11-01,3,0,9,1,13,0,6,0,0,0,32
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2016-11-01,0,0,2,1,7,1,2,1,0,0,14
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2016-11-01,1,0,1,0,5,1,2,0,0,0,10
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2016-11-01,0,0,12,2,16,5,3,2,0,0,40
SAN BENITO,consultas prenatales,repetidas,2016-11-01,0,0,7,0,55,0,12,1,0,0,75
SAN BORJA,consultas prenatales,repetidas,2016-11-01,4,1,94,1,233,5,38,1,0,0,377
SAN BUENA VENTURA,consultas prenatales,repetidas,2016-11-01,0,0,18,1,56,4,7,0,0,0,86
SAN CARLOS,consultas prenatales,repetidas,2016-11-01,3,0,35,0,95,4,19,0,0,0,156
SAN IGNACIO,consultas prenatales,repetidas,2016-11-01,1,0,41,1,114,1,24,0,0,0,182
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2016-11-01,3,0,84,6,249,7,45,1,0,0,395
SAN JAVIER(BNI),consultas prenatales,repetidas,2016-11-01,0,0,2,1,7,1,0,0,0,0,11
SAN JAVIER(STC),consultas prenatales,repetidas,2016-11-01,2,0,32,0,102,0,8,0,0,0,144
SAN JOAQUIN,consultas prenatales,repetidas,2016-11-01,1,0,8,0,18,0,2,0,0,0,29
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2016-11-01,2,0,46,0,88,1,20,0,0,0,157
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2016-11-01,0,0,17,0,41,1,7,0,0,0,66
SAN JULIAN,consultas prenatales,repetidas,2016-11-01,5,0,63,0,204,3,27,1,0,0,303
SAN LORENZO(PND),consultas prenatales,repetidas,2016-11-01,3,0,7,0,16,1,1,1,0,0,29
SAN LORENZO(TJA),consultas prenatales,repetidas,2016-11-01,3,0,42,3,104,4,13,3,0,0,172
SAN LUCAS,consultas prenatales,repetidas,2016-11-01,1,0,32,9,81,31,27,14,0,0,195
SAN MATIAS,consultas prenatales,repetidas,2016-11-01,4,0,35,0,95,0,18,0,0,0,152
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2016-11-01,1,0,22,0,40,8,8,0,0,0,79
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2016-11-01,0,0,3,0,9,0,0,0,0,0,12
SAN PEDRO,consultas prenatales,repetidas,2016-11-01,2,0,17,0,72,0,3,0,0,0,94
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2016-11-01,0,0,28,2,69,19,24,8,0,0,150
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,21,0,4,1,0,0,29
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2016-11-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2016-11-01,0,0,2,0,7,0,1,0,0,0,10
SAN PEDRO(PND),consultas prenatales,repetidas,2016-11-01,0,2,1,0,1,1,1,1,0,0,7
SAN RAFAEL,consultas prenatales,repetidas,2016-11-01,4,0,18,1,30,2,6,0,0,0,61
SAN RAMON BENI,consultas prenatales,repetidas,2016-11-01,0,0,11,0,30,0,3,0,0,0,44
SAN RAMON SCZ,consultas prenatales,repetidas,2016-11-01,0,0,21,0,64,4,14,0,0,0,103
SANTA ANA,consultas prenatales,repetidas,2016-11-01,2,0,44,0,102,0,15,0,0,0,163
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2016-11-01,85,16,2026,22,7628,45,1268,11,6,0,11107
SANTA ROSA,consultas prenatales,repetidas,2016-11-01,0,0,20,1,54,0,6,0,0,0,81
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2016-11-01,2,0,33,0,75,0,11,0,0,0,121
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2016-11-01,0,0,3,0,5,4,2,1,0,0,15
SANTIAGO DE HUARI,consultas prenatales,repetidas,2016-11-01,0,0,10,1,24,2,0,0,0,0,37
SANTIAGO DE HUATA,consultas prenatales,repetidas,2016-11-01,0,0,5,0,15,0,1,0,0,0,21
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2016-11-01,0,0,9,0,7,0,11,1,0,0,28
SANTIVAÑES,consultas prenatales,repetidas,2016-11-01,2,0,11,0,29,0,4,0,0,0,46
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2016-11-01,0,0,4,1,8,4,0,0,0,0,17
SAPAHAQUI,consultas prenatales,repetidas,2016-11-01,1,0,9,0,34,7,1,1,0,0,53
SENA,consultas prenatales,repetidas,2016-11-01,0,1,18,2,35,2,9,1,0,0,68
SHINAOTA,consultas prenatales,repetidas,2016-11-01,4,0,59,0,206,3,22,0,0,0,294
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2016-11-01,1,0,26,0,64,2,19,1,0,0,113
SICAYA,consultas prenatales,repetidas,2016-11-01,0,0,7,0,13,0,5,0,0,0,25
SIPE SIPE,consultas prenatales,repetidas,2016-11-01,1,0,125,1,303,11,54,0,0,0,495
