municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,18,18
PAMPA AULLAGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,10,10
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,13,13
PAPEL PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,8,8
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,9,9
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,7,7
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,11,11
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,92,92
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,7,7
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,162,162
PORTACHUELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,8,8
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,315,315
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,19,19
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,510,510
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,9,9
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,149,149
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,24,24
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
REYES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,337,337
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,47,47
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,73,73
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,3,3
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,11,11
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,35,35
SACABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,105,105
SAIPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,10,10
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,19,19
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,9,9
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,16,16
SAN BORJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SAN CARLOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,11,11
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,240,240
SAN JAVIER(BNI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,532,532
SAN JOAQUIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,77,77
SAN JULIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,25,25
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,951,951
SAN MATIAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,3,3
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,12,12
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,199,199
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
SAN RAMON SCZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,618,618
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,16,16
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2371,2371
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,39,39
SANTA ROSA DEL SARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SANTIAGO DE CALLAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,3,3
SANTIAGO DE HUARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,13,13
SANTIAGO DE HUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SANTIAGO DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,6,6
SANTIVAÑES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SANTUARIO DE QUILLACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,16,16
SAPAHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
SENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SICA SICA (VILLA AROMA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
SICAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
SIPE SIPE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
SOPACHUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,19,19
SORACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,9,9
SORATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,15,15
SUCRE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1025,1025
TACACOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
TAHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,25,25
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,60,60
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,10,10
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,7,7
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,73,73
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,29,29
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,14,14
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,39,39
TIPUANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,40,40
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,447,447
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,90,90
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
TODOS SANTOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,11,11
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,61,61
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,35,35
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,59,59
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,16,16
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
TRIGAL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,31,31
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,124,124
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,225,225
TURCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
UMALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,2,2
UNCIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,25,25
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,42,42
URUBICHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,10,10
UYUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
VACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,425,425
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,3,3
VILLA CHARCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
VILLA MONTES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,64,64
VILLA NUEVA (LOMA ALTA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,3,3
VILLA RIVERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,1,1
VILLA SERRANO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,28,28
VILLA TUNARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,16,16
VILLAZON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,5,5
VINTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,33,33
VITICHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,16,16
WARNES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,50,50
YACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,10,10
YACUIBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,105,105
YAMPARAEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,24,24
YANACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,13,13
YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
YOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,28,28
YOTALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,4,4
YUNCHARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,39,39
ZUDAÑEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-10-01,10,10
ACHACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,46,46
ACHOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
AIQUILE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
ALCALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
ALTO BENI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
ANCORAIMES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,17,17
ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,11,11
ANTEQUERA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
ARAMPAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
ARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
ASCENCION DE GUARAYOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,77,77
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,215,215
AYATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
AYO AYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
AZURDUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
BATALLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
BELEN DE ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
BELLA FLOR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,48,48
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,142,142
BOLIVAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,21,21
BOLPEBRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
CAJUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
CALAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CAMARGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,21,21
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,33,33
CAPINOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
CAQUIAVIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CARACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,29,29
CARANAVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
CARAPARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
CATACORA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
CHALLAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,12,12
CHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CHARAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
CHAYANTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
CHIMORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
CHIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,30,30
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,23,23
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1569,1569
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,131,131
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,50,50
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
COLPA BELGICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,16,16
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,19,19
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,38,38
CONCEPCION,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CORIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
COTOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
CURAHUARA DE CARANGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
CURVA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,12,12
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,152,152
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,113,113
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,32,32
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,35,35
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,216,216
ESCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
FERNANDEZ ALONSO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,16,16
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,139,139
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,17,17
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,32,32
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,31,31
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,20,20
HUARINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,23,23
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,15,15
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,555,555
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,14,14
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
LLALLAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,95,95
LLICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,19,19
LORETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
LURIBAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
MACHACAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,21,21
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,32,32
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
MALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
MECAPACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,10,10
MINEROS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,4,4
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
MOJOCOYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,167,167
MONTEAGUDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,31,31
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,43,43
MORO MORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,34,34
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
OCURI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,659,659
OKINAWA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,5,5
OMEREQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,23,23
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,32,32
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,44,44
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,6,6
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,13,13
PAMPA AULLAGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
PAPEL PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,1,1
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,12,12
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,7,7
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,23,23
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,110,110
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,12,12
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,9,9
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,720,720
PORONGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,11,11
PORTACHUELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,3,3
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,8,8
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,228,228
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
PUCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,58,58
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-11-01,2,2
