municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,10,10
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
TIAWANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,5,5
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,83,83
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,2,2
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,6,6
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,19,19
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1185,1185
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,127,127
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,2,2
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,23,23
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,14,14
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,76,76
VILA VILA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,7,7
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,21,21
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,41,41
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,5,5
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,129,129
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,24,24
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,69,69
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,249,249
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-09-01,3,3
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,10,10
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,26,26
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,12,12
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
ANTEQUERA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,20,20
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
BATALLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,31,31
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,8,8
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,62,62
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,82,82
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,107,107
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,10,10
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,14,14
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,46,46
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,18,18
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,486,486
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,10,10
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,19,19
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,18,18
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,47,47
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,18,18
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2066,2066
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,20,20
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,8,8
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
FILADELFIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,33,33
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,84,84
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1592,1592
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,47,47
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,9,9
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,13,13
MALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,923,923
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,8,8
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,13,13
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,546,546
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,47,47
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,53,53
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,27,27
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,15,15
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,104,104
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,54,54
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,308,308
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,48,48
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,11,11
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,19,19
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,32,32
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,21,21
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,5,5
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,64,64
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,40,40
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,10,10
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,33,33
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6513,6513
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,10,10
SAPAHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1969,1969
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,41,41
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,380,380
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,18,18
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,60,60
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,18,18
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,13,13
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1153,1153
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,141,141
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,14,14
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,20,20
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,55,55
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,11,11
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,29,29
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,8,8
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,47,47
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,112,112
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,27,27
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,62,62
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,382,382
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,2,2
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-10-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,12,12
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,14,14
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,6,6
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,29,29
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,40,40
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,4,4
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
BATALLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,3,3
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,27,27
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,52,52
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,73,73
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,101,101
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,12,12
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,9,9
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,7,7
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,10,10
CHUA COCANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,57,57
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,4,4
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,37,37
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,100,100
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,236,236
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,11,11
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,4,4
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,6,6
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,7,7
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,4,4
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,30,30
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,30,30
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1863,1863
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,58,58
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,9,9
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,4,4
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,39,39
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,116,116
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,5,5
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1823,1823
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,46,46
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,14,14
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,3,3
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,7,7
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,41,41
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,876,876
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,3,3
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,8,8
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1185,1185
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,30,30
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,3,3
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-11-01,3,3
