municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,4,4
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,26,26
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,45,45
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3939,3939
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2117,2117
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,5,5
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,24,24
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,20,20
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,43,43
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1126,1126
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,4,4
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,67,67
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,7,7
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,521,521
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,5,5
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1144,1144
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,496,496
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,667,667
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,12,12
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,26,26
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,590,590
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,5,5
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,20,20
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,15,15
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,162,162
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,51,51
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,26,26
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,12,12
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,46,46
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,9731,9731
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,30,30
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,4,4
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2261,2261
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,71,71
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2430,2430
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,42,42
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
TIAHUANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,149,149
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,5,5
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,7,7
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,37,37
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1478,1478
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,321,321
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,9,9
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,23,23
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,56,56
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,74,74
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,228,228
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,691,691
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,270,270
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,159,159
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,485,485
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,749,749
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,5,5
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,590,590
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-10-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,186,186
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,14,14
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,34,34
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,17,17
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,858,858
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,18,18
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,92,92
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,15,15
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,79,79
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,90,90
CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,27,27
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,22,22
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,68,68
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,23,23
CHIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,50,50
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,8,8
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,48,48
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,113,113
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,7089,7089
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,53,53
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,65,65
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,160,160
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,20,20
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,10,10
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4374,4374
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,279,279
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,53,53
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,14,14
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,10,10
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,27,27
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,105,105
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,29,29
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,8,8
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,88,88
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,17237,17237
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,88,88
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,16,16
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,13,13
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,11,11
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,7,7
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,13,13
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,57,57
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1134,1134
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2545,2545
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,27,27
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,18,18
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,38,38
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,29,29
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
PORCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,7,7
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,7,7
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1242,1242
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,13,13
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,500,500
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1182,1182
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,479,479
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5293,5293
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,8,8
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,34,34
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,624,624
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,26,26
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,153,153
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,67,67
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,22,22
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,49,49
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,12,12
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,5213,5213
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,13,13
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2522,2522
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,85,85
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3022,3022
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,29,29
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,188,188
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,6,6
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,33,33
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,1556,1556
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,292,292
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,11,11
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,28,28
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,36,36
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,288,288
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,278,278
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,2,2
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-11-01,3,3
