municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,35,35
SAN MATIAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1197,1197
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,8,8
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,692,692
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
TARACO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,23,23
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
TEOPONTE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,6,6
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,146,146
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,60,60
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,26,26
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,8,8
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,154,154
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
YOTALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
ACACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,16,16
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,22,22
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,45,45
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,11,11
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
CALACOTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,4,4
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,6,6
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,61,61
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,392,392
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,4,4
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
COLPA BELGICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,9,9
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,9,9
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,611,611
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,16,16
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,4,4
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,14,14
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,145,145
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,15,15
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3012,3012
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
MECAPACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
MOCOMOCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,78,78
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,299,299
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,6,6
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,4,4
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,13,13
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,6,6
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,4,4
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,10,10
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,78,78
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,6,6
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,43,43
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,192,192
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,18,18
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SAN JAVIER(BNI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,29,29
SAN MATIAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1163,1163
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,17,17
SORATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,484,484
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,29,29
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,10,10
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,187,187
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,97,97
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,15,15
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,5,5
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,24,24
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,2,2
WALDO BALLIVIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,148,148
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,7,7
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,4,4
YANACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-09-01,8,8
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,14,14
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,6,6
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,28,28
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,46,46
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,6,6
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CALACOTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,18,18
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
CARIPUYO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,4,4
CHAYANTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,71,71
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,613,613
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
COPACABANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,11,11
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,14,14
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,11,11
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
DESAGUADERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,623,623
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,11,11
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,4,4
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,7,7
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,35,35
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,13,13
ICHOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,7,7
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,5023,5023
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
LICOMA PAMPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,4,4
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,4,4
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,56,56
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,630,630
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,12,12
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,9,9
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,7,7
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,6,6
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,5,5
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,5,5
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,5,5
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,79,79
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,43,43
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,27,27
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,6,6
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
SAN JAVIER(BNI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,32,32
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1166,1166
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,9,9
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,42,42
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,32,32
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,5,5
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,7,7
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,134,134
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,75,75
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,5,5
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,14,14
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,19,19
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,6,6
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,4,4
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,153,153
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,13,13
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-10-01,1,1
ACACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-11-01,1,1
