,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
TACOPAYA,consultas prenatales,repetidas,2023-10-01,1,0,4,0,11,1,3,1,0,0,21
TAHUA,consultas prenatales,repetidas,2023-10-01,0,0,0,0,2,0,0,0,0,0,2
TAPACARI,consultas prenatales,repetidas,2023-10-01,0,0,26,2,56,3,11,1,0,0,99
TARABUCO,consultas prenatales,repetidas,2023-10-01,0,0,7,1,35,6,4,0,0,0,53
TARACO,consultas prenatales,repetidas,2023-10-01,0,0,2,0,9,0,1,0,0,0,12
TARATA,consultas prenatales,repetidas,2023-10-01,1,0,9,0,52,0,8,0,0,0,70
TARIJA,consultas prenatales,repetidas,2023-10-01,5,0,77,5,1041,33,329,7,1,0,1498
TARVITA,consultas prenatales,repetidas,2023-10-01,0,0,8,4,24,3,12,2,0,0,53
TEOPONTE,consultas prenatales,repetidas,2023-10-01,0,0,12,0,41,0,9,0,0,0,62
TIAHUANACU,consultas prenatales,repetidas,2023-10-01,0,0,9,1,39,0,1,0,0,0,50
TINGUIPAYA,consultas prenatales,repetidas,2023-10-01,1,0,6,2,19,10,4,12,0,0,54
TIPUANI,consultas prenatales,repetidas,2023-10-01,0,0,5,0,38,0,9,0,0,0,52
TIQUIPAYA,consultas prenatales,repetidas,2023-10-01,1,0,37,2,185,17,45,4,1,0,292
TIRAQUE (CBBA),consultas prenatales,repetidas,2023-10-01,1,0,19,0,62,1,15,1,0,0,99
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2023-10-01,0,0,1,0,4,0,1,0,0,0,6
TOCO,consultas prenatales,repetidas,2023-10-01,0,0,4,0,18,0,3,0,0,0,25
TODOS SANTOS,consultas prenatales,repetidas,2023-10-01,0,0,1,0,1,0,1,0,0,0,3
TOLATA,consultas prenatales,repetidas,2023-10-01,1,0,5,0,25,0,1,0,0,0,32
TOLEDO,consultas prenatales,repetidas,2023-10-01,0,0,1,0,5,0,5,0,0,0,11
TOMAVE,consultas prenatales,repetidas,2023-10-01,0,0,3,5,9,5,1,2,0,0,25
TOMINA,consultas prenatales,repetidas,2023-10-01,0,0,9,0,16,0,4,0,0,0,29
TORO TORO,consultas prenatales,repetidas,2023-10-01,0,1,11,6,18,5,10,3,0,0,54
TOTORA(CBBA),consultas prenatales,repetidas,2023-10-01,0,0,28,0,69,0,14,1,0,0,112
TOTORA(ORR),consultas prenatales,repetidas,2023-10-01,0,0,0,0,5,0,3,0,0,0,8
TRIGAL,consultas prenatales,repetidas,2023-10-01,0,0,0,0,3,0,0,0,0,0,3
TRINIDAD,consultas prenatales,repetidas,2023-10-01,18,0,130,0,514,0,115,0,0,0,777
TUPIZA,consultas prenatales,repetidas,2023-10-01,2,0,30,64,184,7,28,5,0,0,320
TURCO,consultas prenatales,repetidas,2023-10-01,0,0,1,0,4,0,0,1,0,0,6
UMALA,consultas prenatales,repetidas,2023-10-01,0,0,3,0,9,0,5,0,0,0,17
UNCIA,consultas prenatales,repetidas,2023-10-01,0,0,16,2,115,3,18,3,0,0,157
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2023-10-01,0,0,7,0,44,2,14,0,0,0,67
URUBICHA,consultas prenatales,repetidas,2023-10-01,1,0,0,0,20,0,2,0,0,0,23
UYUNI,consultas prenatales,repetidas,2023-10-01,0,0,24,1,150,6,37,0,0,0,218
VACAS,consultas prenatales,repetidas,2023-10-01,0,0,4,0,17,0,5,0,0,0,26
VALLEGRANDE,consultas prenatales,repetidas,2023-10-01,0,0,12,0,93,0,16,0,0,0,121
VIACHA,consultas prenatales,repetidas,2023-10-01,1,0,62,0,349,0,45,0,0,0,457
VILA VILA,consultas prenatales,repetidas,2023-10-01,0,0,3,0,2,2,2,0,0,0,9
VILLA CHARCAS,consultas prenatales,repetidas,2023-10-01,0,0,12,4,29,6,7,8,0,0,66
VILLA MONTES,consultas prenatales,repetidas,2023-10-01,1,0,29,0,193,7,43,1,0,0,274
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2023-10-01,0,0,4,0,4,1,0,0,0,0,9
VILLA RIVERO,consultas prenatales,repetidas,2023-10-01,0,0,4,0,28,0,8,0,0,0,40
VILLA SERRANO,consultas prenatales,repetidas,2023-10-01,0,0,5,0,18,5,3,0,0,0,31
VILLA TUNARI,consultas prenatales,repetidas,2023-10-01,4,0,110,2,466,1,104,2,0,0,689
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2023-10-01,1,0,5,0,35,1,12,1,0,0,55
VILLAZON,consultas prenatales,repetidas,2023-10-01,0,0,33,1,192,4,29,2,0,0,261
VINTO,consultas prenatales,repetidas,2023-10-01,3,1,38,10,365,58,84,7,0,0,566
VITICHI,consultas prenatales,repetidas,2023-10-01,0,0,7,0,13,6,8,1,0,0,35
WALDO BALLIVIAN,consultas prenatales,repetidas,2023-10-01,0,0,3,0,6,0,0,0,0,0,9
WARNES,consultas prenatales,repetidas,2023-10-01,4,0,110,0,642,1,116,1,0,0,874
YACO,consultas prenatales,repetidas,2023-10-01,0,0,5,1,11,5,0,0,0,0,22
YACUIBA,consultas prenatales,repetidas,2023-10-01,2,0,38,0,374,10,101,0,0,0,525
YAMPARAEZ,consultas prenatales,repetidas,2023-10-01,0,0,6,1,14,1,4,0,0,0,26
YANACACHI,consultas prenatales,repetidas,2023-10-01,0,0,4,0,12,0,5,0,0,0,21
YAPACANI,consultas prenatales,repetidas,2023-10-01,12,3,32,28,190,65,29,10,0,0,369
YOCALLA,consultas prenatales,repetidas,2023-10-01,0,0,3,0,18,2,2,1,0,0,26
YOTALA,consultas prenatales,repetidas,2023-10-01,0,0,2,0,19,1,1,0,0,0,23
YUNCHARA,consultas prenatales,repetidas,2023-10-01,0,0,3,0,3,8,0,4,0,0,18
ZUDAÑEZ,consultas prenatales,repetidas,2023-10-01,0,0,11,2,16,1,1,0,0,0,31
ACACIO,consultas prenatales,repetidas,2023-11-01,0,0,4,0,6,2,2,1,0,0,15
ACHACACHI,consultas prenatales,repetidas,2023-11-01,1,0,25,2,140,4,16,2,0,0,190
ACHOCALLA,consultas prenatales,repetidas,2023-11-01,0,0,26,1,144,1,24,0,0,0,196
AIQUILE,consultas prenatales,repetidas,2023-11-01,0,0,30,0,75,1,17,0,0,0,123
ALALAY,consultas prenatales,repetidas,2023-11-01,0,0,2,0,1,1,1,0,0,0,5
ALCALA,consultas prenatales,repetidas,2023-11-01,0,0,4,0,5,1,3,0,0,0,13
ALTO BENI,consultas prenatales,repetidas,2023-11-01,0,0,4,0,25,0,6,0,0,0,35
ANCORAIMES,consultas prenatales,repetidas,2023-11-01,0,0,5,0,20,0,3,0,0,0,28
ANDAMARCA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,8,1,1,0,0,0,11
ANTEQUERA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,5,0,1,0,0,0,6
ANZALDO,consultas prenatales,repetidas,2023-11-01,0,0,8,2,12,3,1,1,0,0,27
APOLO,consultas prenatales,repetidas,2023-11-01,0,1,14,0,85,2,15,1,0,0,118
ARAMPAMPA,consultas prenatales,repetidas,2023-11-01,0,0,1,1,4,1,1,1,0,0,9
ARANI,consultas prenatales,repetidas,2023-11-01,0,0,1,1,28,0,6,0,0,0,36
ARBIETO,consultas prenatales,repetidas,2023-11-01,0,0,14,0,89,1,15,0,0,0,119
ARQUE,consultas prenatales,repetidas,2023-11-01,0,0,24,1,29,1,9,0,0,0,64
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2023-11-01,2,0,56,0,137,0,19,0,0,0,214
ATOCHA,consultas prenatales,repetidas,2023-11-01,1,0,7,1,45,19,5,0,0,0,78
AUCAPATA,consultas prenatales,repetidas,2023-11-01,0,0,3,0,20,0,1,0,0,0,24
AYATA,consultas prenatales,repetidas,2023-11-01,0,0,8,0,22,0,3,2,0,0,35
AYO AYO,consultas prenatales,repetidas,2023-11-01,0,0,10,1,16,4,3,1,0,0,35
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2023-11-01,1,0,37,0,77,2,8,3,0,0,128
AZURDUY,consultas prenatales,repetidas,2023-11-01,0,0,12,3,14,5,9,0,0,0,43
BATALLAS,consultas prenatales,repetidas,2023-11-01,0,0,12,0,52,2,5,1,0,0,72
BAURES,consultas prenatales,repetidas,2023-11-01,0,0,1,1,9,0,2,1,0,0,14
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,0,0,1,0,0,0,2
BELEN DE URMIRI,consultas prenatales,repetidas,2023-11-01,0,0,0,0,2,1,0,0,0,0,3
BELLA FLOR,consultas prenatales,repetidas,2023-11-01,0,0,0,1,13,2,1,0,0,0,17
BERMEJO,consultas prenatales,repetidas,2023-11-01,0,0,21,0,167,8,34,2,0,0,232
BETANZOS,consultas prenatales,repetidas,2023-11-01,2,0,24,6,86,7,16,4,0,0,145
BOLIVAR,consultas prenatales,repetidas,2023-11-01,0,0,2,0,11,0,1,2,0,0,16
BOLPEBRA,consultas prenatales,repetidas,2023-11-01,2,0,0,0,5,0,1,0,0,0,8
BOYUIBE,consultas prenatales,repetidas,2023-11-01,0,0,4,0,13,2,1,0,0,0,20
BUENA VISTA,consultas prenatales,repetidas,2023-11-01,1,0,14,0,41,0,11,0,0,0,67
CABEZAS,consultas prenatales,repetidas,2023-11-01,1,0,10,4,60,1,9,0,0,0,85
CAIROMA,consultas prenatales,repetidas,2023-11-01,0,0,7,4,25,1,4,1,0,0,42
"CAIZA ""D""",consultas prenatales,repetidas,2023-11-01,0,0,12,0,32,2,6,0,0,0,52
CAJUATA,consultas prenatales,repetidas,2023-11-01,0,0,9,1,57,5,7,1,0,0,80
CALACOTO,consultas prenatales,repetidas,2023-11-01,0,0,0,1,3,9,0,0,0,0,13
CALAMARCA,consultas prenatales,repetidas,2023-11-01,0,0,10,1,34,0,7,0,0,0,52
CAMARGO,consultas prenatales,repetidas,2023-11-01,1,0,6,0,42,1,17,0,0,0,67
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2023-11-01,0,0,2,0,6,1,1,1,0,0,11
CAMIRI,consultas prenatales,repetidas,2023-11-01,0,0,27,0,152,3,15,0,0,0,197
CAPINOTA,consultas prenatales,repetidas,2023-11-01,0,0,15,0,81,0,12,0,0,0,108
CAQUIAVIRI,consultas prenatales,repetidas,2023-11-01,1,0,10,0,16,0,4,0,0,0,31
CARACOLLO,consultas prenatales,repetidas,2023-11-01,0,0,18,0,89,3,7,0,0,0,117
CARANAVI,consultas prenatales,repetidas,2023-11-01,0,0,32,0,228,2,46,0,0,0,308
CARAPARI,consultas prenatales,repetidas,2023-11-01,0,0,6,0,67,1,6,0,0,0,80
CARIPUYO,consultas prenatales,repetidas,2023-11-01,0,0,6,0,9,2,3,2,0,0,22
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2023-11-01,1,0,5,0,30,3,4,0,0,0,43
CATACORA,consultas prenatales,repetidas,2023-11-01,0,0,1,1,4,1,1,0,0,0,8
CHACARILLA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,7,0,0,0,0,0,7
CHALLAPATA,consultas prenatales,repetidas,2023-11-01,1,0,18,1,126,3,26,2,0,0,177
CHAQUI,consultas prenatales,repetidas,2023-11-01,0,0,4,1,19,0,6,0,0,0,30
CHARAGUA,consultas prenatales,repetidas,2023-11-01,1,0,25,1,89,4,16,3,0,0,139
CHARAÑA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,6,1,0,0,0,0,7
CHAYANTA,consultas prenatales,repetidas,2023-11-01,0,0,9,4,40,10,4,3,0,0,70
CHIMORE,consultas prenatales,repetidas,2023-11-01,6,0,23,0,138,2,35,0,0,0,204
CHIPAYA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,3,0,2,0,0,0,6
CHOQUE COTA,consultas prenatales,repetidas,2023-11-01,0,0,2,0,1,0,1,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2023-11-01,0,0,2,0,7,0,1,0,0,0,10
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2023-11-01,0,0,9,0,49,2,13,0,0,0,73
CHUMA,consultas prenatales,repetidas,2023-11-01,0,0,4,2,13,8,3,1,0,0,31
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2023-11-01,0,0,3,0,18,7,2,3,0,0,33
CKOCHAS,consultas prenatales,repetidas,2023-11-01,1,0,9,2,18,11,6,11,0,0,58
CLIZA,consultas prenatales,repetidas,2023-11-01,0,0,26,0,82,0,18,0,0,0,126
COBIJA,consultas prenatales,repetidas,2023-11-01,12,0,63,0,463,3,96,0,0,0,637
COCAPATA,consultas prenatales,repetidas,2023-11-01,0,0,20,8,45,12,10,4,0,0,99
COCHABAMBA,consultas prenatales,repetidas,2023-11-01,9,1,289,3,3626,6,943,4,2,0,4883
COIPASA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,2,0,1,0,0,0,3
COLCAPIRHUA,consultas prenatales,repetidas,2023-11-01,0,0,26,2,252,8,52,2,0,0,342
"COLCHA ""K""",consultas prenatales,repetidas,2023-11-01,0,0,7,1,36,2,7,1,0,0,54
COLLANA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,11,0,4,0,0,0,16
COLOMI,consultas prenatales,repetidas,2023-11-01,1,0,27,2,98,0,16,0,1,0,145
COLPA BELGICA,consultas prenatales,repetidas,2023-11-01,1,0,6,1,22,0,1,0,0,0,31
COLQUECHACA,consultas prenatales,repetidas,2023-11-01,0,0,23,7,58,6,9,4,1,0,108
COLQUENCHA,consultas prenatales,repetidas,2023-11-01,0,0,11,0,42,0,7,0,0,0,60
COLQUIRI,consultas prenatales,repetidas,2023-11-01,0,0,10,3,54,11,2,3,0,0,83
COMANCHE,consultas prenatales,repetidas,2023-11-01,0,0,0,0,9,0,2,0,0,0,11
COMARAPA,consultas prenatales,repetidas,2023-11-01,1,0,15,1,73,4,17,1,0,0,112
COMBAYA,consultas prenatales,repetidas,2023-11-01,0,0,1,1,0,1,0,0,0,0,3
CONCEPCION,consultas prenatales,repetidas,2023-11-01,2,0,17,1,68,4,7,0,0,0,99
COPACABANA,consultas prenatales,repetidas,2023-11-01,0,0,5,1,33,0,8,0,0,0,47
CORIPATA,consultas prenatales,repetidas,2023-11-01,0,0,11,0,58,0,14,0,0,0,83
CORO CORO,consultas prenatales,repetidas,2023-11-01,0,0,4,0,14,0,6,3,0,0,27
COROICO,consultas prenatales,repetidas,2023-11-01,0,0,6,1,66,3,29,0,0,0,105
CORQUE,consultas prenatales,repetidas,2023-11-01,1,0,2,0,11,2,2,0,0,0,18
COTAGAITA,consultas prenatales,repetidas,2023-11-01,1,0,10,3,58,5,12,0,0,0,89
COTOCA,consultas prenatales,repetidas,2023-11-01,2,0,91,24,370,9,49,5,0,0,550
CUATRO CAÑADAS,consultas prenatales,repetidas,2023-11-01,0,0,12,0,107,1,13,0,0,0,133
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2023-11-01,0,0,0,0,6,0,2,0,0,0,8
CUEVO,consultas prenatales,repetidas,2023-11-01,0,0,1,0,11,1,0,0,0,0,13
CULPINA,consultas prenatales,repetidas,2023-11-01,0,0,13,4,32,4,10,4,0,0,67
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2023-11-01,0,0,0,0,4,0,0,0,0,0,4
CURVA,consultas prenatales,repetidas,2023-11-01,0,0,3,1,4,0,0,0,0,0,8
DESAGUADERO,consultas prenatales,repetidas,2023-11-01,0,0,2,0,23,0,7,0,0,0,32
EL ALTO,consultas prenatales,repetidas,2023-11-01,11,3,340,100,3771,951,811,155,2,0,6144
EL CHORO,consultas prenatales,repetidas,2023-11-01,0,0,0,0,6,0,1,0,0,0,7
EL PUENTE(STC),consultas prenatales,repetidas,2023-11-01,2,0,9,0,41,0,5,0,0,0,57
EL PUENTE(TJA),consultas prenatales,repetidas,2023-11-01,0,0,3,1,22,2,7,1,0,0,36
EL TORNO,consultas prenatales,repetidas,2023-11-01,0,0,40,0,173,0,38,0,1,0,252
EL VILLAR,consultas prenatales,repetidas,2023-11-01,0,0,6,0,3,2,0,0,0,0,11
ENTRE RIOS TRJ,consultas prenatales,repetidas,2023-11-01,0,0,14,1,47,5,11,2,0,0,80
ENTRE RIOS CBBA,consultas prenatales,repetidas,2023-11-01,3,0,48,0,297,0,41,0,0,0,389
ESCOMA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,7,0,1,0,0,0,8
EUCALIPTUS,consultas prenatales,repetidas,2023-11-01,0,0,1,0,16,0,3,0,0,0,20
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2023-11-01,0,0,2,0,2,1,0,0,0,0,5
EXALTACION,consultas prenatales,repetidas,2023-11-01,0,0,0,0,2,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,repetidas,2023-11-01,1,0,10,0,50,0,10,0,0,0,71
FILADELFIA,consultas prenatales,repetidas,2023-11-01,0,0,2,0,22,1,6,0,0,0,31
GAIOC JATUN AYLLU YURA,consultas prenatales,repetidas,2023-11-01,1,0,4,1,9,2,4,1,0,0,22
GENERAL SAAVEDRA,consultas prenatales,repetidas,2023-11-01,0,0,17,0,66,0,9,0,0,0,92
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2023-11-01,0,0,7,1,27,4,6,0,0,0,45
GUANAY,consultas prenatales,repetidas,2023-11-01,0,0,16,1,46,3,10,3,0,0,79
GUAQUI,consultas prenatales,repetidas,2023-11-01,0,0,4,0,19,0,1,0,0,0,24
GUAYARAMERIN,consultas prenatales,repetidas,2023-11-01,7,0,58,0,218,0,27,0,1,0,311
GUTIERREZ,consultas prenatales,repetidas,2023-11-01,0,0,14,0,46,1,5,0,0,0,66
HUACARAJE,consultas prenatales,repetidas,2023-11-01,1,0,8,0,4,0,1,0,0,0,14
HUACARETA,consultas prenatales,repetidas,2023-11-01,0,0,8,0,27,0,4,0,0,0,39
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2023-11-01,0,0,1,1,5,5,1,0,0,0,13
HUANUNI,consultas prenatales,repetidas,2023-11-01,0,0,10,0,72,0,14,0,0,0,96
HUARINA,consultas prenatales,repetidas,2023-11-01,0,0,3,0,10,0,3,0,0,0,16
HUATAJATA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,3,0,0,0,0,0,4
HUAYLLAMARCA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,4,0,2,1,0,0,7
HUMANATA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,5,0,3,1,0,0,10
ICHOCA,consultas prenatales,repetidas,2023-11-01,0,0,4,0,8,4,0,0,0,0,16
ICLA,consultas prenatales,repetidas,2023-11-01,0,0,3,2,7,2,2,3,0,0,19
INCAHUASI,consultas prenatales,repetidas,2023-11-01,1,0,10,8,30,18,8,7,0,0,82
INGAVI (HUMAITA),consultas prenatales,repetidas,2023-11-01,0,0,1,0,5,0,3,0,0,0,9
INQUISIVI,consultas prenatales,repetidas,2023-11-01,0,0,5,1,15,12,3,1,0,0,37
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2023-11-01,0,0,5,3,34,7,7,3,1,0,60
IXIAMAS,consultas prenatales,repetidas,2023-11-01,1,0,7,0,30,3,7,0,0,0,48
JESUS DE MACHACA,consultas prenatales,repetidas,2023-11-01,0,0,5,1,32,1,4,0,0,0,43
LA ASUNTA,consultas prenatales,repetidas,2023-11-01,1,0,36,3,212,7,40,1,1,0,301
LA GUARDIA,consultas prenatales,repetidas,2023-11-01,1,0,85,0,439,0,87,0,0,0,612
LA PAZ,consultas prenatales,repetidas,2023-11-01,1,0,192,0,3252,4,1171,1,2,0,4623
LA RIVERA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,1,0,0,0,0,0,1
LAGUNILLAS,consultas prenatales,repetidas,2023-11-01,0,0,3,1,13,3,2,1,0,0,23
LAJA,consultas prenatales,repetidas,2023-11-01,0,0,16,0,63,0,11,0,0,0,90
LAS CARRERAS,consultas prenatales,repetidas,2023-11-01,0,0,1,0,3,0,1,0,0,0,5
LICOMA PAMPA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,8,0,0,0,0,0,9
LLALLAGUA,consultas prenatales,repetidas,2023-11-01,0,0,63,1,292,6,54,0,0,0,416
LLICA,consultas prenatales,repetidas,2023-11-01,0,0,3,0,13,0,1,0,0,0,17
LORETO,consultas prenatales,repetidas,2023-11-01,0,0,5,0,15,0,1,0,0,0,21
LURIBAY,consultas prenatales,repetidas,2023-11-01,0,0,5,0,18,0,3,0,0,0,26
MACHACAMARCA,consultas prenatales,repetidas,2023-11-01,0,0,1,1,14,0,2,0,0,0,18
MACHARETI,consultas prenatales,repetidas,2023-11-01,1,0,7,0,20,2,6,1,0,0,37
MAGDALENA,consultas prenatales,repetidas,2023-11-01,0,0,13,0,39,0,8,0,0,0,60
MAIRANA,consultas prenatales,repetidas,2023-11-01,1,0,12,0,61,0,14,0,0,0,88
MALLA,consultas prenatales,repetidas,2023-11-01,0,0,2,0,2,0,0,0,0,0,4
MAPIRI,consultas prenatales,repetidas,2023-11-01,1,0,17,0,103,1,24,0,0,0,146
MECAPACA,consultas prenatales,repetidas,2023-11-01,0,0,5,0,45,1,11,2,0,0,64
MINEROS,consultas prenatales,repetidas,2023-11-01,1,0,24,2,63,11,10,2,0,0,113
MIZQUE,consultas prenatales,repetidas,2023-11-01,1,0,15,1,68,5,17,0,0,0,107
MOCOMOCO,consultas prenatales,repetidas,2023-11-01,1,0,9,1,18,4,5,3,0,0,41
MOJINETE,consultas prenatales,repetidas,2023-11-01,0,0,0,0,2,0,0,0,0,0,2
MOJOCOYA,consultas prenatales,repetidas,2023-11-01,0,0,6,1,16,0,4,0,0,0,27
MONTEAGUDO,consultas prenatales,repetidas,2023-11-01,1,0,17,0,119,3,31,1,0,0,172
MONTERO,consultas prenatales,repetidas,2023-11-01,2,0,116,2,687,6,106,31,1,0,951
MORO MORO,consultas prenatales,repetidas,2023-11-01,0,0,0,0,8,0,1,0,0,0,9
MOROCHATA,consultas prenatales,repetidas,2023-11-01,0,0,5,4,18,6,3,0,0,0,36
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2023-11-01,0,0,5,0,7,1,4,0,0,0,17
NAZACARA DE PACAJES,consultas prenatales,repetidas,2023-11-01,0,0,1,0,1,0,1,0,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2023-11-01,1,0,0,0,3,0,0,0,0,0,4
OCURI,consultas prenatales,repetidas,2023-11-01,0,0,14,0,35,3,10,1,0,0,63
OKINAWA,consultas prenatales,repetidas,2023-11-01,3,0,11,0,41,0,6,0,0,0,61
OMEREQUE,consultas prenatales,repetidas,2023-11-01,0,0,4,0,16,1,1,0,0,0,22
ORURO,consultas prenatales,repetidas,2023-11-01,5,0,194,9,2035,54,497,6,3,0,2803
PADCAYA,consultas prenatales,repetidas,2023-11-01,0,0,16,0,43,2,10,0,0,0,71
PADILLA,consultas prenatales,repetidas,2023-11-01,0,0,7,0,28,1,7,0,0,0,43
PAILON,consultas prenatales,repetidas,2023-11-01,2,0,23,0,232,0,19,0,0,0,276
PALCA,consultas prenatales,repetidas,2023-11-01,0,0,18,2,64,7,15,0,0,0,106
PALOS BLANCOS,consultas prenatales,repetidas,2023-11-01,0,0,21,1,120,2,19,0,0,0,163
PAMPA AULLAGAS,consultas prenatales,repetidas,2023-11-01,0,0,0,0,4,0,2,0,0,0,6
PAMPA GRANDE,consultas prenatales,repetidas,2023-11-01,0,0,4,0,30,0,4,0,0,0,38
PAPEL PAMPA,consultas prenatales,repetidas,2023-11-01,0,0,2,0,7,3,2,0,0,0,14
PASORAPA,consultas prenatales,repetidas,2023-11-01,0,0,1,0,5,0,1,1,0,0,8
PATACAMAYA,consultas prenatales,repetidas,2023-11-01,0,0,35,0,98,0,25,0,0,0,158
PAZÑA,consultas prenatales,repetidas,2023-11-01,0,0,6,0,17,2,0,0,0,0,25
PELECHUCO,consultas prenatales,repetidas,2023-11-01,0,0,6,0,31,0,2,0,0,0,39
POCOATA,consultas prenatales,repetidas,2023-11-01,2,0,12,13,46,10,8,10,0,0,101
POCONA,consultas prenatales,repetidas,2023-11-01,1,0,7,0,24,0,6,0,0,0,38
POJO (CBBA),consultas prenatales,repetidas,2023-11-01,1,0,10,0,34,0,6,0,0,0,51
POOPO,consultas prenatales,repetidas,2023-11-01,0,0,3,1,27,1,2,0,0,0,34
PORCO,consultas prenatales,repetidas,2023-11-01,0,0,16,0,58,6,3,1,0,0,84
POROMA,consultas prenatales,repetidas,2023-11-01,1,0,17,6,16,8,8,5,0,0,61
PORONGO,consultas prenatales,repetidas,2023-11-01,1,0,13,0,26,0,2,0,0,0,42
PORTACHUELO,consultas prenatales,repetidas,2023-11-01,1,0,3,0,15,1,1,0,0,0,21
PORVENIR,consultas prenatales,repetidas,2023-11-01,0,0,1,0,14,0,1,0,0,0,16
POSTRER VALLE,consultas prenatales,repetidas,2023-11-01,0,0,0,0,3,0,1,0,0,0,4
POTOSI,consultas prenatales,repetidas,2023-11-01,2,1,188,5,1243,33,194,9,0,0,1675
PRESTO,consultas prenatales,repetidas,2023-11-01,0,0,2,1,6,2,1,1,0,0,13
PUCARA,consultas prenatales,repetidas,2023-11-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,repetidas,2023-11-01,0,0,17,0,96,0,13,0,1,0,127
PUERTO ACOSTA,consultas prenatales,repetidas,2023-11-01,0,0,3,0,18,2,4,0,0,0,27
PUERTO CARABUCO,consultas prenatales,repetidas,2023-11-01,0,0,2,1,21,4,10,1,0,0,39
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2023-11-01,1,0,6,0,33,1,3,0,0,0,44
PUERTO PEREZ,consultas prenatales,repetidas,2023-11-01,0,0,1,0,16,1,3,0,0,0,21
PUERTO QUIJARRO,consultas prenatales,repetidas,2023-11-01,1,0,7,0,37,0,5,0,0,0,50
PUERTO RICO,consultas prenatales,repetidas,2023-11-01,2,0,13,0,23,0,3,0,0,0,41
PUERTO SILES,consultas prenatales,repetidas,2023-11-01,0,0,1,0,0,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,repetidas,2023-11-01,2,0,39,0,115,0,23,0,0,0,179
PUERTO VILLARROEL,consultas prenatales,repetidas,2023-11-01,4,0,98,0,482,0,103,0,0,0,687
PUNA,consultas prenatales,repetidas,2023-11-01,1,0,12,0,36,1,7,2,0,0,59
PUNATA,consultas prenatales,repetidas,2023-11-01,0,0,18,3,163,24,53,3,1,0,265
QUIABAYA,consultas prenatales,repetidas,2023-11-01,0,0,0,1,5,0,1,0,0,0,7
QUILLACOLLO,consultas prenatales,repetidas,2023-11-01,2,0,67,19,503,131,115,34,0,1,872
QUIME,consultas prenatales,repetidas,2023-11-01,0,0,5,1,27,4,3,0,0,0,40
QUIRUSILLAS,consultas prenatales,repetidas,2023-11-01,0,0,0,0,5,0,1,0,0,0,6
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2023-11-01,0,0,12,0,12,1,3,1,0,0,29
RAVELO,consultas prenatales,repetidas,2023-11-01,1,1,10,1,10,7,7,3,0,0,40
REYES,consultas prenatales,repetidas,2023-11-01,1,0,12,0,33,2,8,0,0,0,56
RIBERALTA,consultas prenatales,repetidas,2023-11-01,7,0,149,1,609,0,86,0,0,0,852
ROBORE,consultas prenatales,repetidas,2023-11-01,0,0,8,0,33,0,7,0,0,0,48
