,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,1,0,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,5,2,2,16
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,19,21,3,3,46
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,10,0,0,20
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,3,3,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,5,0,2,9
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,4,5,4,18
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,19,8,7,3,37
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,23,28,21,16,88
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,13,13,13,9,48
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,512,453,2,2,969
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,23,23,1,2,49
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,2,2,3,17
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,1,0,2
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,9,9,0,2,20
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,5,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,9,3,6,29
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,6,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,9,4,2,26
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,6,10,1,0,17
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,14,18,5,6,43
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,5,2,2,13
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,13,8,1,3,25
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,4,1,0,9
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,11,0,2,21
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,0,0,3
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,18,9,1,2,30
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,53,55,5,8,121
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,16,13,1,1,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,0,1,3
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,3,1,2,10
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,6,6,1,1,14
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,0,0,0,3
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,0,0,2,2
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,1,3,1,9
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,443,424,201,187,1255
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,4,3,1,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,6,2,1,12
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,48,36,0,0,84
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,13,14,1,5,33
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,43,37,5,3,88
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,1,2
ESMERALDA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,3,0,0,7
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,3,0,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,6,1,5,22
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,0,5,5,13
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,3,1,0,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,11,0,0,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,3,2,2,12
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,6,5,5,23
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,3,1,0,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,32,36,2,1,71
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,10,2,0,20
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,4,1,2,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,7,5,13,28
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,2,0,0,7
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,4,0,0,6
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,2,0,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,2,0,3
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,3,2,6
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,3,0,2,8
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,2,3,1,11
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,4,5,4,16
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,16,4,3,4,27
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,6,5,3,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,5,1,0,10
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,37,33,1,3,74
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,80,78,1,6,165
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,384,401,29,26,840
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,4,3,3,15
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,3,1,0,14
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,0,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,15,19,21,27,82
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,1,0,1,4
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,4,0,0,8
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,3,1,0,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,0,0,3
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,14,7,3,1,25
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,9,0,3,22
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,0,1,2,5
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,13,13,1,1,28
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,9,1,1,19
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,18,6,4,1,29
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,15,11,1,4,31
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,4,2,0,11
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,6,2,1,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,17,2,1,30
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,93,91,11,8,203
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,1,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,4,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,1,1,0,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,0,0,2
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,6,2,3,1,12
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,9,6,3,0,18
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,1,0,2
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,188,207,49,55,499
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,5,1,3,16
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,1,0,2,6
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,17,14,19,26,76
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,14,18,1,2,35
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,23,14,2,3,42
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,4,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,9,2,1,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,3,1,0,6
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,0,2,2,6
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,16,11,1,2,30
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,1,2,4
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,6,2,2,1,11
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,7,5,9,26
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,2,4,6,15
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,13,9,1,1,24
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,1,0,0,5
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,19,10,2,2,33
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,5,5,2,15
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,19,3,0,32
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,20,18,0,0,38
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,4,1,2,12
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,1,0,4
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,196,178,16,11,401
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,5,0,7
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,15,16,4,3,38
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,4,2,7
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,6,3,3,1,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,1,5,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,2,2,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,7,1,1,20
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,3,4,3,17
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,1,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,25,19,2,0,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,56,53,6,7,122
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,2,2,5,14
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,14,24,7,4,49
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,64,68,62,66,260
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,6,0,2,10
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,1,1,2,7
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,0,0,4,4
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,4,2,1,9
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,114,109,11,6,240
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,17,20,2,2,41
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,18,19,8,2,47
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,0,1,2,7
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,101,110,26,28,265
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,4,1,0,7
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,9,6,2,27
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,4,0,0,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,6,3,1,13
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,6,0,0,14
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,6,0,1,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,1,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,2,1,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,5,4,0,12
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,2,0,0,9
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,33,38,10,6,87
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,11,2,3,19
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,9,13,1,0,23
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,9,6,6,32
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,45,44,6,7,102
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,3,6,2,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,12,1,3,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,5,0,1,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,21,14,13,17,65
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,4,1,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,48,31,8,5,92
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,4,0,1,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,9,2,1,19
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,9,20,6,7,42
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,12,14,0,0,26
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,10,1,1,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,9,1,1,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,22,15,17,17,71
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,1,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,2,1,3,11
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,4,1,1,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,0,4,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,3,0,2,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,6,3,6,18
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,4,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,17,13,0,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,859,834,11,23,1727
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,5,0,0,12
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,8,4,2,25
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,2,1,1,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,0,3,1,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,3,0,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,6,2,0,9
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,5,1,1,14
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,8,5,1,0,14
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,3,2,1,10
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,23,32,3,2,60
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,16,20,0,0,36
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,2,0,0,6
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,39,44,7,7,97
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,2,3,1,8
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,10,4,1,17
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,9,5,3,5,22
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,212,172,2,3,389
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,4,1,1,9
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,2,1,1,7
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,1,3,2,8
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,20,8,9,1,38
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,8,2,3,17
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,3,3,0,0,6
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,9,5,0,3,17
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,144,123,7,3,277
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,5,6,5,2,18
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,14,7,2,4,27
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,5,0,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,10,5,5,24
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,6,0,3,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,35,40,6,8,89
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,7,3,4,5,19
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,2,0,2,5
TODOS SANTOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,0,1,0,2
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,0,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,4,5,2,2,13
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,2,3,3,1,9
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,10,4,3,8,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,11,12,4,0,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,1,1,1,0,3
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,0,1,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-10-01,82,65,12,13,172
