,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,1,3,1,6
POCOATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,8,14,5,33
POCONA,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,5,0,2,11
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2022-10-01,5,3,0,0,8
POOPO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,1,0,0,2
PORCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,7,8,0,2,17
POROMA,vacunaciones en menores de 1 ano,bcg,2022-10-01,5,4,4,4,17
PORONGO,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,4,4,2,16
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2022-10-01,15,7,1,0,23
PORVENIR,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,2,0,0,3
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2022-10-01,207,196,6,6,415
PRESTO,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,0,4,1,7
PUCARANI,vacunaciones en menores de 1 ano,bcg,2022-10-01,7,5,8,13,33
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,1,1,3
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,4,3,8
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,0,0,1
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,2,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,12,0,0,18
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,6,2,0,9
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2022-10-01,13,9,0,0,22
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2022-10-01,70,44,3,0,117
PUNA,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,2,3,6,15
PUNATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,35,38,0,2,75
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,1,5,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2022-10-01,94,109,9,8,220
QUIME,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,0,0,1
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2022-10-01,5,1,3,3,12
RAVELO,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,5,2,4,11
REYES,vacunaciones en menores de 1 ano,bcg,2022-10-01,9,6,0,0,15
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2022-10-01,103,82,1,4,190
ROBORE,vacunaciones en menores de 1 ano,bcg,2022-10-01,7,6,0,0,13
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2022-10-01,14,13,8,16,51
SABAYA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,2,1,0,4
SACABA,vacunaciones en menores de 1 ano,bcg,2022-10-01,131,117,1,1,250
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,1,0,0,2
SACACA,vacunaciones en menores de 1 ano,bcg,2022-10-01,10,4,10,10,34
SAIPINA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,2,1,1,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,2,0,0,6
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,5,0,0,8
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,3,0,0,7
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,1,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,3,0,0,5
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,2,0,0,8
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2022-10-01,26,26,11,18,81
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2022-10-01,10,6,1,0,17
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2022-10-01,16,15,0,0,31
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2022-10-01,14,17,3,3,37
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,71,48,3,3,125
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,6,4,10
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2022-10-01,17,5,0,0,22
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,3,1,1,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2022-10-01,11,13,43,38,105
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2022-10-01,32,22,7,6,67
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2022-10-01,2,1,1,1,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2022-10-01,3,4,0,0,7
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2022-10-01,18,10,6,3,37
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2022-10-01,8,9,0,1,18
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,4,0,0,10
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,2,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,6,0,0,10
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2022-10-01,9,10,11,12,42
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,1,0,1,5
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,2,7,9,21
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,0,1,0,3
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,3,1,3,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,4,0,0,10
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2022-10-01,14,7,0,0,21
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2022-10-01,895,822,40,25,1782
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2022-10-01,5,9,0,0,14
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,1,0,0,5
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,0,2,5,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,0,2,1,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,1,3,4,9
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,2,0,0,4
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,2,2,2,8
SENA,vacunaciones en menores de 1 ano,bcg,2022-10-01,6,6,0,1,13
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2022-10-01,24,22,2,0,48
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2022-10-01,6,4,2,4,16
SICAYA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,2,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2022-10-01,24,25,0,0,49
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,4,1,1,8
SORACACHI,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,3,0,3
SORATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,9,3,5,3,20
SUCRE,vacunaciones en menores de 1 ano,bcg,2022-10-01,202,219,2,0,423
TACACOMA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,3,1,4,9
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,6,3,10
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,2,1,1,4
TAPACARI,vacunaciones en menores de 1 ano,bcg,2022-10-01,12,10,12,5,39
TARABUCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,10,10,6,0,26
TARACO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,2,1,0,4
TARATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,1,0,0,4
TARIJA,vacunaciones en menores de 1 ano,bcg,2022-10-01,144,157,0,0,301
TARVITA,vacunaciones en menores de 1 ano,bcg,2022-10-01,10,6,1,0,17
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,5,1,1,8
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,2,1,1,7
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,3,6,7,17
TIPUANI,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,1,0,0,5
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2022-10-01,22,27,2,2,53
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2022-10-01,5,9,3,2,19
TOCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,4,0,0,5
TODOS SANTOS,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,5,0,0,6
TOLEDO,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,1,0,1,4
TOMAVE,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,2,1,0,3
TOMINA,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,0,0,2,5
TORO TORO,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,3,4,4,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2022-10-01,16,11,2,3,32
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2022-10-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2022-10-01,118,82,0,0,200
TUPIZA,vacunaciones en menores de 1 ano,bcg,2022-10-01,40,37,2,2,81
TURCO,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,0,0,0,2
UMALA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,2,1,3
UNCIA,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,8,6,12,30
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2022-10-01,4,5,0,0,9
URUBICHA,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,1,0,0,3
UYUNI,vacunaciones en menores de 1 ano,bcg,2022-10-01,25,18,2,4,49
VACAS,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,2,3,2,8
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2022-10-01,19,13,0,0,32
VIACHA,vacunaciones en menores de 1 ano,bcg,2022-10-01,44,39,5,1,89
VILA VILA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,1,0,2
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2022-10-01,4,4,1,2,11
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2022-10-01,20,16,2,2,40
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2022-10-01,0,1,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,4,1,0,5
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2022-10-01,3,1,0,0,4
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2022-10-01,62,48,3,8,121
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2022-10-01,2,1,0,2,5
VILLAZON,vacunaciones en menores de 1 ano,bcg,2022-10-01,17,20,0,0,37
VINTO,vacunaciones en menores de 1 ano,bcg,2022-10-01,36,24,0,2,62
VITICHI,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,2,2,3,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,bcg,2022-10-01,60,61,0,1,122
YACO,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,0,3,5,9
YACUIBA,vacunaciones en menores de 1 ano,bcg,2022-10-01,51,47,8,4,110
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,3,0,0,5
YANACACHI,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,2,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2022-10-01,31,29,0,0,60
YOCALLA,vacunaciones en menores de 1 ano,bcg,2022-10-01,1,5,0,0,6
YOTALA,vacunaciones en menores de 1 ano,bcg,2022-10-01,5,2,1,1,9
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,0,3,0,3
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,bcg,2022-10-01,0,2,0,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2022-10-01,2,2,0,0,4
ACACIO,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,3,1,1,7
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2022-11-01,25,12,1,13,51
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2022-11-01,18,11,0,1,30
AIQUILE,vacunaciones en menores de 1 ano,bcg,2022-11-01,15,8,1,0,24
ALALAY,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,2,0,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,4,2,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,2,2,6
ANZALDO,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,1,0,2
APOLO,vacunaciones en menores de 1 ano,bcg,2022-11-01,11,8,3,2,24
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,2,3
ARANI,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,0,0,0,1
ARBIETO,vacunaciones en menores de 1 ano,bcg,2022-11-01,5,8,1,0,14
ARQUE,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,4,3,1,9
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2022-11-01,39,30,0,0,69
ATOCHA,vacunaciones en menores de 1 ano,bcg,2022-11-01,5,5,0,1,11
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,0,2,1,6
AYATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,0,3,3,7
AYO AYO,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,1,3,7,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2022-11-01,3,9,9,6,27
AZURDUY,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,2,2,3,10
BATALLAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,6,1,4,13
BAURES,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,2,0,0,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,1,0,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2022-11-01,17,12,4,5,38
BETANZOS,vacunaciones en menores de 1 ano,bcg,2022-11-01,9,7,9,5,30
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,0,1,2,5
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,1,2
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,0,0,2
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2022-11-01,4,4,0,0,8
CABEZAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,8,9,21,11,49
CAIROMA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,6,1,0,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2022-11-01,2,4,4,3,13
CAJUATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,4,1,0,11
CALACOTO,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,0,1
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,4,1,4,12
CAMARGO,vacunaciones en menores de 1 ano,bcg,2022-11-01,15,9,1,1,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,1,0,2
CAMIRI,vacunaciones en menores de 1 ano,bcg,2022-11-01,30,28,2,0,60
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2022-11-01,14,11,0,0,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,0,3,4
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2022-11-01,7,9,3,0,19
CARANAVI,vacunaciones en menores de 1 ano,bcg,2022-11-01,32,44,2,3,81
CARAPARI,vacunaciones en menores de 1 ano,bcg,2022-11-01,4,3,0,0,7
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,0,5,5,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,3,1,1,6
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,2,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,21,17,6,5,49
CHAQUI,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,4,1,0,8
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2022-11-01,13,12,13,11,49
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,1,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,4,3,2,10
CHIMORE,vacunaciones en menores de 1 ano,bcg,2022-11-01,13,2,1,0,16
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,3,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2022-11-01,18,8,1,0,27
CHUMA,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,1,2,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,2,3,4,11
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,2,7,3,13
CLIZA,vacunaciones en menores de 1 ano,bcg,2022-11-01,14,18,2,1,35
COBIJA,vacunaciones en menores de 1 ano,bcg,2022-11-01,54,49,3,5,111
COCAPATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,8,6,7,24
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2022-11-01,638,568,3,1,1210
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2022-11-01,29,16,0,1,46
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2022-11-01,1,5,2,3,11
COLLANA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,1,1,4
COLOMI,vacunaciones en menores de 1 ano,bcg,2022-11-01,16,12,0,2,30
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,3,0,0,4
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,2,10,7,22
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,7,7,15
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2022-11-01,4,4,0,7,15
COMANCHE,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,2,2,4
COMARAPA,vacunaciones en menores de 1 ano,bcg,2022-11-01,12,5,0,0,17
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2022-11-01,21,14,2,1,38
COPACABANA,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,4,2,1,9
CORIPATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,11,8,0,0,19
CORO CORO,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,5,2,7
COROICO,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,8,2,1,17
CORQUE,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,0,0,0,2
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,7,0,2,15
COTOCA,vacunaciones en menores de 1 ano,bcg,2022-11-01,57,46,6,2,111
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,9,12,0,2,23
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,0,0,1
CULPINA,vacunaciones en menores de 1 ano,bcg,2022-11-01,9,7,1,1,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,2,0,0,4
CURVA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,1,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2022-11-01,4,0,0,2,6
EL ALTO,vacunaciones en menores de 1 ano,bcg,2022-11-01,653,574,55,60,1342
EL CHORO,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,0,3,0,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2022-11-01,4,6,0,0,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2022-11-01,2,2,3,1,8
EL TORNO,vacunaciones en menores de 1 ano,bcg,2022-11-01,35,33,0,2,70
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2022-11-01,5,9,2,1,17
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2022-11-01,21,25,0,1,47
ESCOMA,vacunaciones en menores de 1 ano,bcg,2022-11-01,4,3,5,2,14
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,2,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,2,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2022-11-01,4,10,1,2,17
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,0,2,0,5
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2022-11-01,7,10,0,0,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,5,7,13
GUANAY,vacunaciones en menores de 1 ano,bcg,2022-11-01,9,6,0,1,16
GUAQUI,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,2,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2022-11-01,43,34,0,0,77
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,12,0,0,18
HUACARETA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,8,0,0,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,0,1,2
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,bcg,2022-11-01,9,11,0,0,20
HUARINA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,1,0,1,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,0,1,1,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,1,2,3
ICHOCA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,2,2,4
ICLA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,3,2,1,7
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,7,5,6,21
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,1,6,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2022-11-01,6,8,2,2,18
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,8,2,9,25
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2022-11-01,3,1,4,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2022-11-01,27,25,4,2,58
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2022-11-01,48,50,0,0,98
LA PAZ,vacunaciones en menores de 1 ano,bcg,2022-11-01,585,593,10,14,1202
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,1,0,2
LAJA,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,5,5,0,16
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2022-11-01,20,11,33,45,109
LORETO,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,2,1,0,4
LURIBAY,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,2,1,0,4
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,2,1,0,4
MACHARETI,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,3,0,1,5
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,4,1,4,11
MAIRANA,vacunaciones en menores de 1 ano,bcg,2022-11-01,8,7,0,0,15
MALLA,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2022-11-01,13,15,0,0,28
MECAPACA,vacunaciones en menores de 1 ano,bcg,2022-11-01,2,5,1,3,11
MINEROS,vacunaciones en menores de 1 ano,bcg,2022-11-01,11,12,1,0,24
MIZQUE,vacunaciones en menores de 1 ano,bcg,2022-11-01,6,17,1,0,24
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,3,2,6
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2022-11-01,17,15,1,0,33
MONTERO,vacunaciones en menores de 1 ano,bcg,2022-11-01,137,135,0,0,272
MORO MORO,vacunaciones en menores de 1 ano,bcg,2022-11-01,0,1,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2022-11-01,1,3,2,1,7
