,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,7,0,0,17
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,5,2,0,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,5,1,2,9
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,0,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,17,23,18,7,65
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,5,0,0,6
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,21,15,15,15,66
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,3,0,1,6
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,7,1,4,19
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,23,20,6,5,54
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,15,7,0,0,22
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,5,4,5,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,3,1,2,7
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,2,0,2,10
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,12,10,3,3,28
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,41,13,8,78
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,7,10,7,30
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,487,440,5,6,938
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,22,22,3,0,47
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,5,1,1,16
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,0,0,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,17,13,1,0,31
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,4,0,0,10
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,11,8,9,6,34
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,6,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,7,3,3,18
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,1,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,17,1,2,27
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,26,11,2,1,40
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,4,2,0,9
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,15,7,1,0,23
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,1,2,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,15,5,3,2,25
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,14,0,4,34
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,64,52,4,4,124
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,21,17,7,3,48
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,1,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,0,0,2
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,13,2,1,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,0,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,2,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,3,1,0,5
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,479,425,241,197,1342
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,1,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,10,0,1,21
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,3,1,1,9
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,44,41,0,0,85
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,4,2,1,8
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,15,2,1,23
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,35,34,1,1,71
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,1,2,5
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,1,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,1,3,2,16
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,4,2,8
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,4,1,0,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,7,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,4,2,0,13
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,10,0,0,20
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,4,0,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,34,25,0,3,62
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,11,3,1,21
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,9,1,0,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,9,7,6,26
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,6,0,0,6
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,1,0,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,3,1,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,3,1,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,1,2,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,3,3,7,22
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,3,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,6,2,4,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,14,12,1,3,30
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,11,6,10,36
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,5,0,2,15
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,37,27,5,3,72
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,80,76,7,3,166
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,414,364,11,22,811
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,2,3,4,11
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,11,1,0,22
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,0,1,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,21,24,26,87
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,1,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,3,1,1,10
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,7,0,0,11
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,1,1,8
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,5,0,1,10
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,13,0,2,22
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,6,1,0,16
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,2,2,4
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,22,17,0,1,40
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,7,1,0,17
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,10,4,1,31
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,13,18,4,0,35
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,1,2,1,10
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,0,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,0,2,4
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,13,9,1,0,23
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,92,107,5,7,211
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,2,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,5,1,1,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,2,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,0,1,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,0,6,3,14
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,5,4,2,17
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,0,2,1,5
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,218,217,53,58,546
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,10,2,1,23
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,4,0,0,8
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,21,12,17,30,80
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,14,13,3,1,31
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,17,13,3,2,35
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,0,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,3,0,2,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,13,13,4,2,32
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,3,0,1,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,2,0,2,7
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,7,7,9,29
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,3,3,8
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,10,1,2,17
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,3,0,0,5
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,13,1,3,26
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,7,3,1,16
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,6,3,3,19
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,13,0,0,23
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,7,0,3,10
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,199,192,18,18,427
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,3,2,1,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,20,4,5,45
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,1,1,4
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,1,2,0,8
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,3,0,1,4
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,6,2,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,11,7,1,1,20
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,2,1,0,5
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,0,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,19,14,1,0,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,45,53,5,9,112
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,3,5,7,23
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,13,13,4,6,36
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,79,74,59,59,271
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,11,4,1,2,18
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,1,1,2,8
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,4,6,16
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,8,0,0,16
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,69,67,4,3,143
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,7,2,2,17
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,15,14,5,7,41
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,0,2,2
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,91,114,23,11,239
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,1,3,6
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,11,3,5,27
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,2,0,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,0,0,1,5
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,6,1,0,16
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,8,2,1,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,0,4,2,9
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,0,0,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,3,0,1,6
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,12,4,0,0,16
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,45,31,13,12,101
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,7,3,1,20
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,12,1,0,23
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,19,17,5,9,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,40,31,9,4,84
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,5,6,17
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,13,7,0,0,20
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,6,4,3,16
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,16,12,41,35,104
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,6,1,3,17
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,39,38,6,5,88
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,2,1,0,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,11,17,2,1,31
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,17,16,0,4,37
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,11,12,1,2,26
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,5,2,1,15
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,2,0,0,4
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,10,7,0,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,18,14,13,9,54
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,1,0,1,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,5,5,3,17
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,4,1,1,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,2,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,5,1,0,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,4,2,1,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,7,0,0,16
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,18,19,0,0,37
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,894,762,10,23,1689
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,8,7,0,0,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,11,1,0,17
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,3,0,0,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,2,1,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,2,0,1,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,3,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,1,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,5,1,0,4,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,7,10,0,3,20
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,25,27,1,2,55
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,7,2,1,19
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,1,1,0,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,52,35,4,4,95
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,2,3,1,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,5,3,3,17
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,8,4,6,24
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,196,206,2,2,406
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,2,0,0,6
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,1,3,8,13
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,1,2,2,8
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,17,12,1,4,34
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,5,2,3,14
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,2,1,0,0,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,8,1,1,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,129,110,10,3,252
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,6,5,2,3,16
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,9,6,0,1,16
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,7,1,2,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,5,4,8,20
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,7,1,1,12
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,29,18,5,7,59
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,4,8,8,2,22
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,0,0,1,1,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,5,1,0,9
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,1,0,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-10-01,3,3,3,0,9
