,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,48,49,0,1,98
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,0,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,12,4,1,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,32,29,0,0,61
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,2,2,1,9
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,0,1,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,3,9,3,17
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,5,0,5,13
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,4,3,4,14
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,0,2,2,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,15,8,2,3,28
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,6,5,0,18
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,11,3,6,29
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,0,1,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,26,25,1,0,52
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,14,15,1,1,31
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,5,2,2,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,0,1,2,3
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,10,8,8,30
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,0,0,3
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,2,0,1,9
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,2,0,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,1,0,0,1
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,2,1,4
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,1,0,4
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,1,4,2,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,2,1,0,9
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,7,7,3,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,7,8,4,28
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,7,5,6,24
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,7,0,2,10
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,32,32,2,3,69
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,119,96,9,2,226
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,389,366,4,16,775
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,2,1,0,10
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,17,7,2,2,28
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,2,0,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,19,16,25,32,92
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,0,2,3
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,0,3,3,9
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,7,1,0,14
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,2,3,0,5
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,3,0,1,9
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,8,2,0,18
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,12,15,2,0,29
MALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,1,0,2
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,22,19,0,1,42
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,5,1,2,16
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,13,17,8,7,45
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,11,10,2,1,24
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,5,6,3,16
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,4,1,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,15,13,0,0,28
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,105,87,14,20,226
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,2,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,0,2,1,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,2,0,1,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,0,1,0,2
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,2,8,3,15
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,11,6,1,2,20
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,5,2,3,11
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,221,229,6,9,465
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,5,0,1,16
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,4,2,0,11
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,18,13,15,11,57
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,20,16,2,2,40
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,25,20,5,4,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,2,3,0,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,3,1,0,5
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,0,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,19,25,1,4,49
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,3,0,1,7
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,5,1,1,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,13,8,6,9,36
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,4,1,4,16
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,8,3,2,21
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,4,2,1,10
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,14,0,1,24
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,2,1,6,18
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,14,6,6,5,31
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,20,13,1,1,35
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,2,3,1,10
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,2,0,0,2
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,192,187,27,30,436
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,3,3,1,11
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,18,14,9,5,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,4,7,1,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,6,3,2,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,5,0,1,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,0,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,12,10,0,2,24
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,4,0,4,15
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,0,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,18,7,9,5,39
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,37,22,3,10,72
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,3,6,7,20
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,19,33,4,3,59
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,2,0,2,5
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,95,80,58,56,289
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,3,2,2,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,4,0,0,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,2,1,2,9
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,0,6,14,22
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,8,2,1,21
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,107,64,7,5,183
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,4,11,2,27
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,13,18,2,10,43
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,3,0,1,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,80,108,20,12,220
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,3,0,1,6
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,8,13,5,36
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,3,0,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,2,1,1,5
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,10,0,0,19
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,14,10,0,1,25
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,1,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,0,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,2,0,1,7
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,6,0,0,15
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,53,65,5,15,138
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,7,1,2,18
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,16,11,1,3,31
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,19,16,6,0,41
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,68,63,15,8,154
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,9,0,1,12
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,16,13,1,2,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,0,1,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,11,11,19,18,59
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,7,1,1,14
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,36,29,16,6,87
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,3,5,5,15
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,19,11,1,0,31
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,15,19,6,5,45
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,13,2,3,25
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,7,3,2,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,10,5,1,26
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,19,6,13,46
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,1,0,0,7
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,6,3,3,18
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,1,0,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,0,1,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,7,2,2,21
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,4,0,0,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,6,0,0,13
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,14,19,3,0,36
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,983,930,62,43,2018
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,15,7,0,0,22
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,12,0,0,16
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,4,2,0,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,0,1,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,0,3,1,4
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,3,0,0,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,0,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,7,2,3,14
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,6,0,1,17
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,19,22,3,1,45
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,8,10,2,0,20
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,0,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,45,45,6,9,105
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,3,0,1,8
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,1,2,1,7
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,6,3,7,26
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,204,173,5,4,386
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,2,0,0,3
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,3,0,1,10
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,3,4,5,14
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,1,3,1,7
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,5,6,4,25
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,6,2,1,15
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,3,0,0,3
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,2,0,1,10
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,148,141,8,6,303
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,5,2,7,18
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,6,0,1,17
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,5,1,0,8
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,2,5,7,17
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,6,1,0,11
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,40,33,5,4,82
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,6,10,6,27
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,1,1,2,8
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,3,1,0,4
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,2,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,6,0,2,5,13
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,2,0,0,3
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,5,7,6,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,10,6,2,0,18
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,5,1,0,8
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,89,89,3,3,184
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,32,26,5,5,68
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,0,0,0,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,2,0,0,5
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,10,4,4,25
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,9,1,0,19
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,6,1,2,11
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,32,32,0,0,64
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,4,1,2,11
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,9,19,0,1,29
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,48,47,14,12,121
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,2,0,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,7,7,2,21
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,17,27,10,3,57
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,1,1,2,0,4
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,2,0,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,0,4,3,14
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,71,62,11,5,149
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,7,3,1,1,12
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,18,22,4,1,45
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,29,19,30,24,102
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,3,5,0,3,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,3,0,0,5
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,114,107,2,7,230
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,3,0,0,7
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,48,47,10,8,113
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,5,1,2,0,8
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,5,2,0,11
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,30,30,28,18,106
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,3,0,2,9
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,2,2,2,1,7
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,0,0,2,2,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-11-01,4,4,1,6,15
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,0,1,0,0,1
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,10,10,6,3,29
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,17,21,1,0,39
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,9,8,2,1,20
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,0,1,1,1,3
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,2,0,1,0,3
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,4,8,0,0,12
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,4,5,4,0,13
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,2,2,0,0,4
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,0,4,1,3,8
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,10,9,1,0,20
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,1,1,1,0,3
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,6,5,0,0,11
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,14,12,0,3,29
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,3,5,2,0,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,21,28,0,1,50
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2022-12-01,5,5,0,1,11
