,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,0,1,3,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,4,1,3,2,10
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,7,3,5,7,22
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,163,182,4,5,354
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,5,6,0,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,4,0,0,3,7
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,4,1,4,1,10
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,8,8,6,2,24
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,5,3,3,5,16
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,4,1,0,0,5
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,1,0,0,4
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,107,115,8,6,236
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,7,2,2,2,13
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,10,4,2,0,16
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,7,4,0,0,11
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,4,4,4,14
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,6,5,0,1,12
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,26,22,6,8,62
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,6,4,5,5,20
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,7,1,0,10
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,5,3,1,1,10
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,1,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,2,0,3,7
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,1,1,1,6
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,6,7,7,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,5,15,3,1,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,3,0,0,6
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,0,0,1,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,70,92,9,9,180
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,29,23,1,1,54
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,1,0,1,2,4
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,6,1,2,2,11
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,13,12,3,0,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,9,10,1,1,21
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,4,6,0,0,10
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,17,11,1,2,31
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,8,1,1,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,13,10,0,0,23
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,56,41,6,9,112
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,1,3,0,5,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,4,2,1,1,8
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,30,26,5,3,64
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,0,0,1,2,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,5,3,0,0,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,5,2,1,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,68,80,5,11,164
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,8,3,1,1,13
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,28,25,3,0,56
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,20,13,20,15,68
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,1,0,2,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,3,1,2,9
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,95,114,5,0,214
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,6,4,0,1,11
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,46,39,9,6,100
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,1,3,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,3,2,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,23,28,26,24,101
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,1,1,1,5
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,2,1,4,0,7
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,0,3,2,1,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-09-01,1,1,1,0,3
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,1,3,5
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,16,17,3,5,41
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,16,7,4,33
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,6,0,4,20
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,2,1,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,4,3,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,3,0,2,11
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,1,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,0,1,2
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,5,1,3,11
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,9,15,8,8,40
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,1,4,6
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,4,1,1,12
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,16,15,2,5,38
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,1,0,2,7
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,37,29,2,0,68
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,9,0,2,17
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,1,0,0,5
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,2,1,2,9
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,2,1,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,3,6,5,21
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,2,1,2,8
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,9,6,0,2,17
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,0,0,2,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,2,1,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,3,2,7
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,23,19,1,1,44
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,17,14,6,6,43
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,0,1,1
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,0,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,5,0,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,13,9,1,1,24
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,21,21,9,9,60
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,4,0,0,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,6,1,2,14
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,3,2,4,16
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,0,2,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,8,3,2,0,13
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,5,2,1,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,1,1,0,5
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,19,22,1,0,42
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,16,20,1,0,37
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,6,0,0,11
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,12,7,5,4,28
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,39,28,2,4,73
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,10,0,0,21
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,4,1,2,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,6,4,3,17
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,0,2,0,4
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,17,13,14,7,51
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,3,0,0,7
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,23,22,10,4,59
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,0,1,2
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,5,7,2,19
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,25,23,5,4,57
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,12,7,1,0,20
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,3,3,1,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,2,4,7,17
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,2,1,0,6
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,13,14,1,0,28
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,33,27,29,13,102
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,3,9,5,20
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,466,443,1,2,912
COIPASA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,19,24,1,2,46
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,8,2,2,2,14
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,2,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,14,10,0,1,25
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,4,3,2,16
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,6,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,12,6,4,4,26
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,21,1,0,32
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,23,17,5,5,50
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,2,1,0,6
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,11,1,1,23
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,0,2,2,6
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,12,1,2,26
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,4,0,1,7
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,18,15,3,0,36
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,63,58,5,6,132
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,16,20,2,2,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,1,0,2
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,1,1,4
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,7,3,2,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,0,0,0,3
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,1,3,6
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,1,0,1,5
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,460,380,169,162,1171
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,15,2,0,27
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,3,1,0,6
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,38,48,0,0,86
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,1,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,13,12,3,1,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,43,43,2,1,89
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,1,2,3,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,1,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,0,2
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,8,3,3,24
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,1,8,6,19
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,1,1,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,18,16,1,0,35
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,6,0,4,14
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,13,4,1,25
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,3,0,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,29,34,2,0,65
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,5,2,2,20
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,3,0,1,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,1,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,6,7,7,25
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,9,0,0,13
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,1,1,1,5
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,2,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,2,2,5
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,1,2,3,6
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,3,0,3,8
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,7,4,5,21
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,2,0,1,4
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,3,3,4,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,12,5,2,1,20
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,3,4,1,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,7,0,0,17
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,25,25,6,5,61
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,99,80,7,5,191
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,371,307,23,35,736
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,5,1,4,11
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,6,2,2,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,3,0,0,6
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,17,8,30,27,82
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,2,0,2,5
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,2,1,0,6
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,2,0,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,2,1,1,4
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,7,2,2,16
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,16,13,0,0,29
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,8,9,0,2,19
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,3,3,6
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,13,17,0,0,30
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,12,9,0,2,23
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,22,9,1,1,33
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,13,17,0,2,32
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,8,3,3,16
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,2,2,2,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,14,22,2,1,39
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,117,100,13,12,242
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,1,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,4,1,1,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,3,3,0,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,0,2
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,6,8,9,4,27
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,6,3,1,17
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,2,4,6
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,201,177,45,40,463
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,14,10,1,1,26
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,4,3,0,14
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,20,19,18,68
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,9,13,3,4,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,15,17,1,4,37
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,3,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,4,8,0,0,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,4,1,0,5
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,0,0,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,9,1,4,24
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,2,3,2,8
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,3,9,0,2,14
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,6,9,8,33
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,3,4,3,12
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,7,7,0,3,17
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,2,1,0,0,3
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,13,12,2,0,27
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,5,3,2,15
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,10,9,1,1,21
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,6,0,1,18
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,5,6,2,0,13
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,180,187,9,21,397
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,1,1,0,1,3
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-10-01,11,11,2,5,29
