,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2020-10-01,4,2,4,3,13
EL TORNO,vacunaciones en menores de 1 ano,bcg,2020-10-01,38,37,1,1,77
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2020-10-01,13,14,1,1,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2020-10-01,28,22,0,0,50
ESCOMA,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,2,1,1,8
ESMERALDA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,0,1,3
EXALTACION,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,0,2,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,8,1,3,13
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,0,1,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,7,0,1,13
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2020-10-01,0,8,2,9,19
GUANAY,vacunaciones en menores de 1 ano,bcg,2020-10-01,8,5,2,0,15
GUAQUI,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,2,1,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2020-10-01,49,33,0,1,83
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,8,1,0,14
HUACARETA,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,2,0,0,6
HUANUNI,vacunaciones en menores de 1 ano,bcg,2020-10-01,13,23,3,0,39
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,3,0,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,2,4,7
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,1,0,1
HUMANATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,1,3,5
ICHOCA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,3,5,9
ICLA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,0,2,6
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,6,7,15
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2020-10-01,7,3,7,3,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2020-10-01,9,11,1,2,23
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,4,4,3,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,1,3,5,11
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2020-10-01,39,34,2,8,83
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2020-10-01,55,55,1,0,111
LA PAZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,698,703,27,28,1456
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,2,1,3
LAJA,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,4,2,5,22
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,3,0,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,1,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2020-10-01,37,35,27,27,126
LLICA,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,2,0,0,5
LORETO,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,2,6,8
LURIBAY,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,4,2,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,1,0,2
MACHARETI,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,1,1,0,4
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,8,12,22
MAIRANA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,12,0,0,18
MALLA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,bcg,2020-10-01,14,13,2,3,32
MECAPACA,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,9,3,1,18
MINEROS,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,16,0,0,27
MIZQUE,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,15,5,1,32
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,2,17,8,28
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,7,2,0,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2020-10-01,17,20,0,0,37
MONTERO,vacunaciones en menores de 1 ano,bcg,2020-10-01,117,115,0,0,232
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,5,1,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,1,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,3,0,4
OCURI,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,2,6,3,12
OKINAWA,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,3,0,1,7
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,2,0,2
ORURO,vacunaciones en menores de 1 ano,bcg,2020-10-01,296,319,16,16,647
PADCAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,7,1,4,23
PADILLA,vacunaciones en menores de 1 ano,bcg,2020-10-01,15,12,0,1,28
PAILON,vacunaciones en menores de 1 ano,bcg,2020-10-01,27,22,67,48,164
PALCA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,4,9,6,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2020-10-01,12,18,2,2,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,0,2,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,5,0,1,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,2,1,5
PASORAPA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,18,32,3,1,54
PAZÑA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,4,3,9
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,2,2,0,5
POCOATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,5,10,12,33
POCONA,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,4,5,2,15
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2020-10-01,10,9,3,2,24
POOPO,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,0,1,3
PORCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,9,5,1,26
POROMA,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,3,6,6,20
PORONGO,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,4,2,0,8
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2020-10-01,16,19,0,0,35
PORVENIR,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,2,2,1,8
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,0,0,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2020-10-01,187,190,11,10,398
PRESTO,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,1,3,2,10
PUCARA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2020-10-01,8,11,14,18,51
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,3,4,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,0,4,7,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,4,0,1,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,3,2,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2020-10-01,8,5,1,0,14
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,4,1,0,10
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,16,18,0,0,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2020-10-01,70,70,0,0,140
PUNA,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,3,2,6,15
PUNATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,38,35,4,6,83
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,1,4,7
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2020-10-01,97,92,20,15,224
QUIME,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,3,0,0,6
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2020-10-01,2,7,6,6,21
RAVELO,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,8,6,8,26
REYES,vacunaciones en menores de 1 ano,bcg,2020-10-01,9,5,0,0,14
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2020-10-01,102,116,17,15,250
ROBORE,vacunaciones en menores de 1 ano,bcg,2020-10-01,9,6,0,0,15
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2020-10-01,20,19,8,5,52
SABAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,0,1,2
SACABA,vacunaciones en menores de 1 ano,bcg,2020-10-01,164,131,6,3,304
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,1,1,1,6
SACACA,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,8,10,9,31
SAIPINA,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,1,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,3,2,0,11
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,2,1,0,9
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,2,1,4
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,2,2,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,4,0,1,5
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2020-10-01,10,9,1,1,21
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2020-10-01,34,38,3,1,76
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2020-10-01,12,5,1,1,19
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,9,0,0,20
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2020-10-01,12,18,3,1,34
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,50,35,4,6,95
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,0,0,2
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2020-10-01,19,14,0,0,33
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,2,1,2,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2020-10-01,16,19,31,21,87
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,5,0,0,6
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2020-10-01,30,26,2,0,58
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2020-10-01,6,3,0,1,10
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2020-10-01,9,8,1,0,18
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,20,15,7,6,48
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,8,8,6,7,29
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,3,1,0,15
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,5,0,0,11
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,16,12,17,56
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,0,3,1,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,2,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,3,0,0,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,1,1,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,5,7,1,0,13
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2020-10-01,17,13,0,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1302,1304,32,24,2662
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2020-10-01,14,12,0,0,26
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2020-10-01,9,6,0,0,15
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,2,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,0,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,3,2,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,2,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,0,1,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,0,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,3,4,3,12
SENA,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,9,0,0,13
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2020-10-01,18,16,5,4,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2020-10-01,7,10,3,5,25
SICAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,1,2,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2020-10-01,29,49,0,0,78
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,4,0,0,8
SORACACHI,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,3,5,12
SORATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,7,8,4,2,21
SUCRE,vacunaciones en menores de 1 ano,bcg,2020-10-01,281,247,7,3,538
TACACOMA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,6,1,1,14
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,5,3,10
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,1,6,11
TAHUA,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,2,1,0,4
TAPACARI,vacunaciones en menores de 1 ano,bcg,2020-10-01,8,9,3,8,28
TARABUCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,9,11,2,3,25
TARACO,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,2,0,1,7
TARATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,7,2,1,12
TARIJA,vacunaciones en menores de 1 ano,bcg,2020-10-01,162,182,7,9,360
TARVITA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,9,4,3,22
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,5,2,1,11
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,7,3,3,19
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,7,5,13,10,35
TIPUANI,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,4,0,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2020-10-01,29,41,6,7,83
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2020-10-01,10,10,3,2,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,1,0,0,2
TODOS SANTOS,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,1,0,1
TOLATA,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,1,0,0,7
TOLEDO,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,2,0,6
TOMAVE,vacunaciones en menores de 1 ano,bcg,2020-10-01,1,4,5,5,15
TOMINA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,7,0,1,10
TORO TORO,vacunaciones en menores de 1 ano,bcg,2020-10-01,6,4,3,4,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2020-10-01,14,12,1,2,29
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,2,1,4
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2020-10-01,150,101,0,0,251
TUPIZA,vacunaciones en menores de 1 ano,bcg,2020-10-01,45,30,3,3,81
TURCO,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,0,0,0,2
UMALA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,1,1,0,4
UNCIA,vacunaciones en menores de 1 ano,bcg,2020-10-01,9,8,7,5,29
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2020-10-01,5,5,0,3,13
URUBICHA,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,6,0,0,8
UYUNI,vacunaciones en menores de 1 ano,bcg,2020-10-01,25,19,5,2,51
VACAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,3,6,4,16
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2020-10-01,11,23,0,0,34
VIACHA,vacunaciones en menores de 1 ano,bcg,2020-10-01,35,39,4,5,83
VILA VILA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,3,3,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2020-10-01,10,10,3,1,24
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2020-10-01,22,31,2,3,58
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,3,4,2,12
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,5,0,1,6
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2020-10-01,53,61,8,10,132
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2020-10-01,2,3,0,0,5
VILLAZON,vacunaciones en menores de 1 ano,bcg,2020-10-01,27,26,2,3,58
VINTO,vacunaciones en menores de 1 ano,bcg,2020-10-01,26,34,3,5,68
VITICHI,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,2,7,2,13
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,1,3,1,5
WARNES,vacunaciones en menores de 1 ano,bcg,2020-10-01,71,94,0,1,166
YACO,vacunaciones en menores de 1 ano,bcg,2020-10-01,2,1,3,3,9
YACUIBA,vacunaciones en menores de 1 ano,bcg,2020-10-01,60,41,12,10,123
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,4,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,1,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2020-10-01,52,38,2,3,95
YOCALLA,vacunaciones en menores de 1 ano,bcg,2020-10-01,7,6,3,0,16
YOTALA,vacunaciones en menores de 1 ano,bcg,2020-10-01,3,5,0,1,9
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2020-10-01,0,0,4,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2020-10-01,4,2,0,2,8
ACACIO,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,0,2,4,7
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2020-11-01,22,27,20,10,79
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2020-11-01,12,14,2,2,30
AIQUILE,vacunaciones en menores de 1 ano,bcg,2020-11-01,18,22,1,1,42
ALALAY,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,1,1,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2020-11-01,11,4,1,0,16
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,4,8,1,14
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,1,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,0,1,1
ANZALDO,vacunaciones en menores de 1 ano,bcg,2020-11-01,7,4,1,1,13
APOLO,vacunaciones en menores de 1 ano,bcg,2020-11-01,16,14,5,4,39
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,2,1,3,6
ARANI,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,4,4,2,11
ARBIETO,vacunaciones en menores de 1 ano,bcg,2020-11-01,15,12,4,0,31
ARQUE,vacunaciones en menores de 1 ano,bcg,2020-11-01,7,5,4,1,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2020-11-01,35,28,0,0,63
ATOCHA,vacunaciones en menores de 1 ano,bcg,2020-11-01,5,7,2,4,18
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2020-11-01,2,2,3,2,9
AYATA,vacunaciones en menores de 1 ano,bcg,2020-11-01,4,1,11,6,22
AYO AYO,vacunaciones en menores de 1 ano,bcg,2020-11-01,3,1,3,1,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2020-11-01,8,13,5,6,32
AZURDUY,vacunaciones en menores de 1 ano,bcg,2020-11-01,4,1,1,1,7
BATALLAS,vacunaciones en menores de 1 ano,bcg,2020-11-01,5,8,10,5,28
BAURES,vacunaciones en menores de 1 ano,bcg,2020-11-01,2,2,0,0,4
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,0,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2020-11-01,17,27,0,0,44
BETANZOS,vacunaciones en menores de 1 ano,bcg,2020-11-01,15,16,7,7,45
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2020-11-01,2,1,5,6,14
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2020-11-01,3,1,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2020-11-01,6,8,0,0,14
CABEZAS,vacunaciones en menores de 1 ano,bcg,2020-11-01,13,13,18,13,57
CAIROMA,vacunaciones en menores de 1 ano,bcg,2020-11-01,2,4,1,4,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2020-11-01,0,3,2,4,9
CAJUATA,vacunaciones en menores de 1 ano,bcg,2020-11-01,7,4,0,0,11
CALACOTO,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,0,3,3
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,2,2,3,8
CAMARGO,vacunaciones en menores de 1 ano,bcg,2020-11-01,14,17,2,0,33
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2020-11-01,2,0,2,0,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2020-11-01,32,32,0,0,64
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2020-11-01,15,12,2,1,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,1,3,6,11
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2020-11-01,4,5,2,1,12
CARANAVI,vacunaciones en menores de 1 ano,bcg,2020-11-01,52,50,2,3,107
CARAPARI,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,1,4,4,10
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,1,2,3,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,1,5,2,9
CATACORA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,2,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2020-11-01,25,21,6,5,57
CHAQUI,vacunaciones en menores de 1 ano,bcg,2020-11-01,4,6,2,4,16
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2020-11-01,18,15,22,20,75
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,2,1,3
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,6,10,7,24
CHIMORE,vacunaciones en menores de 1 ano,bcg,2020-11-01,20,11,1,1,33
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,0,2,2
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,0,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2020-11-01,9,13,0,0,22
CHUMA,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,3,1,5,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,0,3,6,10
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2020-11-01,3,9,4,6,22
CLIZA,vacunaciones en menores de 1 ano,bcg,2020-11-01,20,27,2,0,49
COBIJA,vacunaciones en menores de 1 ano,bcg,2020-11-01,59,53,3,1,116
COCAPATA,vacunaciones en menores de 1 ano,bcg,2020-11-01,9,4,14,8,35
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2020-11-01,738,693,0,0,1431
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2020-11-01,33,32,0,0,65
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2020-11-01,6,5,5,5,21
COLLANA,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,0,1,1
COLOMI,vacunaciones en menores de 1 ano,bcg,2020-11-01,13,12,2,2,29
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2020-11-01,4,5,0,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2020-11-01,3,2,21,27,53
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,4,4,9,18
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2020-11-01,5,2,17,4,28
COMANCHE,vacunaciones en menores de 1 ano,bcg,2020-11-01,1,0,0,1,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2020-11-01,19,24,0,0,43
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2020-11-01,14,18,9,13,54
COPACABANA,vacunaciones en menores de 1 ano,bcg,2020-11-01,6,5,3,3,17
CORIPATA,vacunaciones en menores de 1 ano,bcg,2020-11-01,13,19,1,1,34
CORO CORO,vacunaciones en menores de 1 ano,bcg,2020-11-01,0,0,1,7,8
COROICO,vacunaciones en menores de 1 ano,bcg,2020-11-01,15,13,3,1,32
CORQUE,vacunaciones en menores de 1 ano,bcg,2020-11-01,2,0,1,0,3
