,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,14,7,10,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,63,71,5,6,145
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,14,8,2,26
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,27,25,7,5,64
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,0,4,7,12
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,97,66,53,56,272
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,5,2,0,1,8
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,7,3,1,15
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,7,5,4,6,22
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,7,10,0,0,17
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,142,137,12,2,293
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,24,25,0,0,49
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,16,21,3,6,46
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,3,0,0,7
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,132,122,11,8,273
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,1,0,0,1
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,12,12,11,7,42
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,7,4,0,0,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,3,0,0,5
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,11,5,1,0,17
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,9,12,3,4,28
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,3,1,0,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,0,2,1,7
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,10,13,0,2,25
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,43,45,6,8,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,6,7,10,26
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,15,16,0,6,37
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,19,28,5,4,56
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,50,50,15,20,135
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,9,2,13
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,13,14,2,0,29
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,13,12,0,0,25
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,31,26,12,12,81
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,11,4,1,3,19
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,41,34,6,1,82
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,9,1,3,3,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,13,7,1,3,24
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,15,15,6,12,48
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,36,36,1,0,73
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,14,11,8,5,38
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,3,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,8,10,2,1,21
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,14,23,8,13,58
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,0,0,1,5
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,2,1,2,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,1,1,1,6
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,8,4,1,2,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,6,1,2,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,5,10,0,0,15
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,19,13,7,16,55
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1250,1285,82,77,2694
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,15,10,4,0,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,0,1,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,4,1,1,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,2,0,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,2,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,3,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,1,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,6,4,1,1,12
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,6,13,3,3,25
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,30,20,2,3,55
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,14,11,0,2,27
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,5,3,2,11
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,45,51,3,2,101
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,2,0,2,6
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,5,5,0,2,12
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,7,5,7,5,24
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,244,215,6,3,468
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,0,3,2,6
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,2,1,1,8
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,4,0,1,8
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,4,2,2,11
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,0,1,2,3
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,13,13,2,8,36
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,8,6,5,9,28
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,5,1,1,10
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,5,2,4,15
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,147,129,24,22,322
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,4,3,4,14
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,12,1,3,20
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,13,9,1,0,23
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,10,1,8,8,27
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,7,3,3,17
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,32,47,8,9,96
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,7,12,7,3,29
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,5,1,1,9
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,3,2,0,6
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,1,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,6,3,3,4,16
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,4,4,0,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,8,9,3,3,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,16,16,3,4,39
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,2,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,130,110,28,24,292
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,34,36,5,7,82
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,1,1,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,5,1,2,12
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,11,15,5,4,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,7,7,3,3,20
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,7,0,2,13
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,20,15,2,3,40
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,3,3,2,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,10,11,0,1,22
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,60,56,15,15,146
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,0,1,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,6,3,6,6,21
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,28,25,9,4,66
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,2,0,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,10,5,1,1,17
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,4,1,3,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,76,70,11,12,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,1,1,4
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,43,32,0,1,76
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,24,31,22,29,106
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,2,3,3,1,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,133,114,11,14,272
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,1,1,1,4
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,78,80,6,11,175
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,2,1,1,7
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,8,0,0,12
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,37,31,17,30,115
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,4,6,1,1,12
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,3,3,3,2,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,1,0,0,1
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-09-01,1,4,0,2,7
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,2,1,1,6
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,16,18,5,4,43
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,13,23,0,0,36
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,17,10,7,12,46
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,1,0,2,3
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,7,0,1,12
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,9,1,0,16
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,0,2,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,0,2,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,2,0,4,7
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,16,14,7,4,41
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,2,1,4,8
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,7,2,1,16
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,16,13,5,10,44
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,11,3,2,4,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,30,33,0,0,63
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,7,12,1,2,22
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,7,1,0,0,8
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,2,1,5,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,9,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,10,14,10,11,45
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,2,4,3,12
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,18,12,2,0,32
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,0,0,2,3
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,0,2,1,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,26,32,4,2,64
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,15,13,6,6,40
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,5,1,2,3,11
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,0,2,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,9,4,0,3,16
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,10,8,1,0,19
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,23,19,17,18,77
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,4,5,0,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,5,2,2,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,19,0,0,23
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,2,1,3,7
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,14,6,3,1,24
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,8,4,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,0,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,28,21,0,1,50
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,15,10,0,1,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,3,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,16,12,9,6,43
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,30,30,3,0,63
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,6,1,2,15
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,5,6,0,1,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,7,4,2,19
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,24,30,10,7,71
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,5,1,1,10
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,17,19,7,12,55
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,9,5,1,4,19
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,25,25,6,3,59
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,3,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,0,0,1,4
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,16,18,0,1,35
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,5,1,5,1,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,2,4,1,11
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,3,4,4,17
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,22,7,1,2,32
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,36,39,13,13,101
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,8,13,7,7,35
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,580,577,16,26,1199
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,28,37,2,1,68
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,3,2,4,13
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,0,1,2,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,24,23,2,3,52
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,7,4,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,17,17,9,12,55
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,7,3,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,13,7,3,4,27
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,2,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,15,11,4,0,30
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,1,1,0,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,26,29,2,5,62
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,5,3,4,4,16
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,21,21,0,0,42
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,6,0,1,11
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,11,5,2,1,19
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,1,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,7,11,4,6,28
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,78,64,5,2,149
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,14,21,6,4,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,1,1,0,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,2,1,0,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,8,5,2,2,17
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,4,0,3,10
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,0,1,0,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,5,0,2,13
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,572,494,265,255,1586
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,9,1,3,16
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,4,0,3,10
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,50,45,1,1,97
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,3,1,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,15,12,4,2,33
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,30,41,1,1,73
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,2,0,1,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,6,0,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,1,1,0,2,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,0,0,2,3,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,5,8,3,1,17
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,5,2,2,3,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,18,18,0,0,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,5,0,3,10
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,10,13,3,1,27
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,4,5,3,4,16
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,37,31,14,8,90
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,11,14,2,1,28
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-10-01,2,3,1,1,7
