,group,variable,month,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS DENTRO,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS DENTRO,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS FUERA,INFLUENZA ESTACIONAL (6M A 11 M) 1RA. DOSIS FUERA,TOTALES
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,0,0,4,6
CORIPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,13,5,0,0,18
COROICO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,3,0,1,8
CORQUE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,0,0,3
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,8,9,0,0,17
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,8,1,1,14
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,177,192,100,124,593
EL CHORO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,2,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,13,5,2,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,1,0,0,4
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,9,8,0,0,17
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,5,0,0,6
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,6,13,3,4,26
ESCOMA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,3,0,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,4,0,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,0,1,4
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,2,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,2,4,1,7
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,1,0,0,2
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,4,0,0,8
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,2,2,1,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,18,12,5,5,40
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,0,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,2,0,2,9
HUARACAJE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,3,0,0,4
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,3,0,0,3
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,0,1,2,7
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,1,0,0,6
IXIAMAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,2,1,1,6
JESUS DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,3,0,0,3
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,7,12,4,1,24
LA GUARDIA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,88,85,2,1,176
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,325,274,51,30,680
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,1,2,1,8
LAJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,8,8,0,0,16
LICOMA PAMPA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,2,0,0,2
LLICA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
LORETO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,0,1,1
MACHACAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,1,0,0,2
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,8,6,14
MAIRANA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,14,7,0,0,21
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,13,3,0,0,16
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,9,3,0,1,13
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,21,25,1,1,48
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,116,106,5,3,230
MORO MORO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,2,1,0,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,2,0,5
OCURI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,2,1,6
OKINAWA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,13,1,3,20
ORURO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,198,201,9,9,417
PADCAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,2,0,1,5
PADILLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,7,0,0,10
PAILON,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,16,21,15,20,72
PALCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,0,0,3
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,6,1,0,8
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,8,5,0,2,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,3,0,1,4
POCOATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,5,4,0,11
POJO (CBBA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,1,0,0,1
PORCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,2,3,3,12
POROMA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,6,2,2,14
PORONGO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,0,0,0,3
PORTACHUELO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,20,19,1,0,40
PORVENIR,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,5,2,2,10
POTOSI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,127,131,3,5,266
PUCARA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,3,0,2,7
PUERTO ACOSTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,2,4,0,6
PUERTO CARABUCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,1,0,0,4
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,4,0,0,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,10,11,1,2,24
PUERTO RICO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,2,0,1,7
PUERTO SUAREZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,7,8,12,6,33
PUNA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,2,4,6
PUNATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,8,9,10,2,29
QUIABAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,37,33,45,53,168
QUIME,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,2,0,1,5
QUIRUSILLAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,2,0,0,4
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,5,1,1,10
REYES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,1,0,0,5
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,47,62,6,3,118
ROBORE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,16,12,1,1,30
RURRENABAQUE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,10,6,0,0,16
SACABA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,64,64,17,30,175
SAIPINA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,3,0,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,1,0,0,3
SAMAIPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,6,0,0,7
SAN ANDRES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,4,0,0,7
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,0,0,1,6
SAN BENITO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,11,6,5,1,23
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,15,20,1,0,36
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,6,4,2,13
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,12,6,0,1,19
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,20,11,0,0,31
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,42,40,2,3,87
SAN JAVIER(STC),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,24,12,0,0,36
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,14,14,1,3,32
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,3,3,1,9
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,3,3,3,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,7,0,1,10
SAN LUCAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,1,2
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,15,15,2,4,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,1,5,3,13
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,8,8,2,2,20
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,1,0,2
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,2,0,0,2
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,1,0,0,3
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,2,2,3,5,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,16,19,0,0,35
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,16,13,1,1,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1003,970,120,123,2216
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,5,0,0,9
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,3,0,0,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,1,1,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,5,3,1,13
SENA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,5,2,1,13
SHINAOTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,18,10,4,1,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
SORACACHI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,0,2,5
SORATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,5,3,9
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,176,161,7,11,355
TACACOMA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,0,1,1
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,1,0,1
TARACO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,1,0,0,2
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,69,41,22,18,150
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
TIAHUANACU,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,1,0,2
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,3,3,4,13
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,4,3,3,3,13
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,21,28,3,3,55
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,2,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,9,0,0,10
TOTORA(ORR),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,1,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,67,54,5,4,130
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,20,11,1,2,34
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,7,1,1,12
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,2,3,3,13
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,7,6,0,0,13
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,23,21,1,0,45
VACAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,6,7,5,6,24
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,14,6,1,1,22
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,46,44,5,3,98
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,5,2,0,0,7
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,12,13,1,0,26
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,34,41,1,2,78
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,0,0,1,1,2
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,18,22,0,1,41
VINTO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,3,3,6,4,16
WARNES,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,135,150,10,11,306
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,55,58,9,5,127
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,24,26,15,15,80
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,5,0,1,7
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-10-01,1,0,0,0,1
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,5,7,0,0,12
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,4,8,0,0,12
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,0,1,0,0,1
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,0,0,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,0,0,0,1
APOLO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,4,9,3,0,16
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,40,39,2,4,85
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,4,2,1,0,7
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,0,0,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,0,2,3,0,5
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,1,0,0,2
BOLPEBRA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,1,0,0,2
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,7,5,0,2,14
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,6,0,1,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,2,0,1,4
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,2,0,0,3
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,4,0,0,5
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,10,9,3,5,27
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,5,1,0,0,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,2,3,4,1,10
CATACORA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,2,0,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,7,11,0,0,18
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,20,16,10,6,52
CHARAÑA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,3,3,0,0,6
CHOQUE COTA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,2,1,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,2,1,0,0,3
CHUMA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,3,2,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,1,1,2,5
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,1,0,0,0,1
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,35,33,13,17,98
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,404,331,127,145,1007
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,3,3,1,0,7
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,4,2,1,1,8
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (6m a 11 m) 1ra. dosis,2020-11-01,14,16,4,6,40
