,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,15,11,2,3,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,1,1,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,1,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,0,2,2,6
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,548,475,227,238,1488
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,0,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,7,2,2,16
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,4,1,1,9
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,53,52,1,4,110
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,1,1,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,16,12,5,2,35
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,41,46,3,2,92
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,2,0,1,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,4,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,2,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,12,6,3,2,23
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,1,3,2,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,23,13,0,0,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,5,0,2,14
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,8,1,2,15
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,2,3,4,13
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,42,36,21,12,111
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,11,2,7,30
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,1,1,1,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,2,2,6
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,1,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,11,5,4,26
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,4,0,0,7
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,2,1,1,5
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,2,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,2,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,1,2,1,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,1,1,4
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,2,0,0,3
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,4,3,4,18
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,5,5,5,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,6,2,1,19
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,9,0,1,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,2,2,2,13
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,43,23,8,5,79
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,148,131,1,4,284
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,494,496,42,35,1067
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,4,2,0,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,15,12,2,5,34
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,2,0,1,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,50,53,19,23,145
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,2,1,2,5
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,2,2,10,17
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,3,1,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,3,0,1,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,4,3,0,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,2,10,6,20
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,15,0,0,23
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,0,0,3,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,18,18,0,0,36
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,3,0,3,13
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,24,20,1,4,49
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,11,7,7,33
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,5,4,4,18
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,0,1,2,3
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,4,2,1,9
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,21,18,2,0,41
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,166,117,3,2,288
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,0,3,1,6
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,3,3,6,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,0,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,0,2,2,4
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,3,5,3,16
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,7,2,4,21
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,0,5,6,13
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,280,251,16,13,560
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,14,1,0,23
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,10,0,1,19
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,28,18,21,35,102
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,15,4,7,5,31
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,16,24,1,0,41
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,14,6,1,1,22
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,3,0,1,9
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,1,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,11,15,2,4,32
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,1,0,2,6
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,1,0,0,11
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,9,6,5,28
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,12,4,3,4,23
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,8,2,0,20
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,4,0,0,7
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,8,2,1,18
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,7,7,2,20
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,7,1,3,17
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,16,33,0,0,49
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,4,1,1,12
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,2,0,0,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,177,160,8,23,368
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,3,3,1,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,1,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,17,18,3,7,45
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,2,3,2,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,6,1,1,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,2,3,5,14
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,1,1,0,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,16,12,3,5,36
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,9,1,1,14
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,1,1,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,5,10,7,24
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,69,71,2,3,145
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,4,8,4,19
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,20,29,3,9,61
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,1,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,72,90,95,98,355
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,1,0,3
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,8,1,1,16
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,5,7,7,21
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,9,0,0,16
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,120,164,12,11,307
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,23,24,1,1,49
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,30,17,1,1,49
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,4,0,0,7
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,127,117,26,25,295
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,0,0,2
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,12,14,8,3,37
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,9,4,1,0,14
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,7,1,0,14
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,12,3,2,22
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,1,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,11,12,0,2,25
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,2,0,1,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,2,0,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,7,2,3,13
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,11,9,2,0,22
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,43,40,2,2,87
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,11,1,4,23
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,23,17,2,2,44
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,21,38,7,8,74
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,52,62,4,15,133
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,6,0,0,6
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,16,17,1,0,34
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,5,0,1,13
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,27,21,29,23,100
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,10,2,3,23
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,44,40,8,6,98
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,5,8,4,27
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,14,11,2,4,31
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,18,10,11,7,46
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,25,25,2,5,57
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,9,13,13,5,40
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,1,1,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,13,7,3,3,26
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,15,17,12,2,46
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,3,0,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,0,5,8,14
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,2,0,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,4,8,6,26
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,12,11,0,0,23
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,28,17,2,0,47
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1467,1366,93,96,3022
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,14,9,1,0,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,20,13,0,0,33
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,3,1,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,2,2,1,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,1,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,0,2,0,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,6,2,1,13
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,7,0,0,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,0,1,1,5
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,9,1,1,21
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,27,25,3,1,56
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,15,21,2,6,44
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,1,0,1,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,55,58,6,6,125
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,6,4,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,5,1,4,16
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,10,4,10,31
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,257,243,17,9,526
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,5,0,0,6
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,8,1,1,11
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,0,3,1,8
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,16,15,10,4,45
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,7,4,4,17
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,4,1,0,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,8,2,3,19
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,134,147,22,14,317
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,4,0,2,10
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,12,4,1,24
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,8,2,5,22
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,10,8,6,31
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,2,1,1,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,34,37,30,30,131
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,13,15,6,6,40
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,2,0,0,5
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,1,3,2,12
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,4,0,0,1,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,5,3,5,14
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,4,3,0,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,4,0,4,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,13,11,2,1,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,123,127,5,5,260
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,39,40,1,5,85
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,1,0,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,4,2,0,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,9,12,2,7,30
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,9,4,8,26
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,8,12,0,0,20
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,17,25,5,3,50
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,6,6,4,21
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,10,13,2,0,25
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,47,46,15,11,119
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,1,3,2,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,4,1,5,16
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,26,44,8,6,84
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,2,2,0,6
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,7,5,5,1,18
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,6,1,1,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,122,114,11,17,264
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,3,4,5,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,28,28,0,0,56
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,35,40,23,27,125
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,1,3,1,0,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,160,154,10,7,331
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,1,2,1,9
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,84,76,14,12,186
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,6,1,0,0,7
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,3,1,0,7
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,37,38,20,25,120
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,5,9,0,1,15
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,2,5,0,2,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,0,1,2,0,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-10-01,3,2,1,3,9
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,3,2,4,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,23,18,13,5,59
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,27,18,1,0,46
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,14,9,4,6,33
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,2,2,6
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,1,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,3,4,0,1,8
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,7,7,3,1,18
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,0,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,0,3,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,1,1,1,3,6
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,15,9,3,3,30
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,2,0,3,2,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,5,4,4,1,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-11-01,24,13,6,3,46
