municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
MOROCHATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,76,76
OCURI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,17,17
OKINAWA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,25,25
OMEREQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,134,134
ORURO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,1184,1184
PADCAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,18,18
PADILLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,293,293
PAILON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,118,118
PALCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,85,85
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,150,150
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,40,40
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,23,23
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,11,11
PASORAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,27,27
PATACAMAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,22,22
PAZÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,65,65
POCOATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,98,98
POCONA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,25,25
POJO (CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,25,25
PORCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,38,38
POROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,63,63
PORONGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,108,108
PORTACHUELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,100,100
PORVENIR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,40,40
POSTRER VALLE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,20,20
POTOSI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,1142,1142
PRESTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,42,42
PUCARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,23,23
PUCARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,91,91
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,45,45
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,13,13
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,10,10
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,48,48
PUERTO RICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,74,74
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,132,132
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,56,56
PUNA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,90,90
PUNATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,118,118
QUIABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,25,25
QUILLACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,552,552
QUIME,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,39,39
RAVELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,34,34
REYES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,45,45
RIBERALTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,157,157
ROBORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,19,19
RURRENABAQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,14,14
SABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,18,18
SACABA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,467,467
SACABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,36,36
SACACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,165,165
SAIPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,22,22
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,70,70
SAMAIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,26,26
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,5,5
SAN ANDRES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,67,67
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,17,17
SAN ANTONIO DE ESMORUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,1,1
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,11,11
SAN BENITO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,21,21
SAN BORJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,114,114
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,36,36
SAN CARLOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,34,34
SAN IGNACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,61,61
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,67,67
SAN JAVIER(BNI),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,5,5
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,6,6
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,30,30
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,8,8
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,43,43
SAN JULIAN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,93,93
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,47,47
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,71,71
SAN LUCAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,118,118
SAN MATIAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,84,84
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,5,5
SAN PEDRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,18,18
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,47,47
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,104,104
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,68,68
SAN RAFAEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,9,9
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,71,71
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,2,2
SANTA ANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,40,40
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,6227,6227
SANTA ROSA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,8,8
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,61,61
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,166,166
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,29,29
SANTIVAÑES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,8,8
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,50,50
SAPAHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,137,137
SENA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,39,39
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,73,73
SICAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,40,40
SIPE SIPE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,207,207
SOPACHUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,69,69
SORACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,38,38
SORATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,85,85
SUCRE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,1285,1285
TACACOMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,50,50
TACOBAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,2,2
TACOPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,24,24
TAHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,10,10
TAPACARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,31,31
TARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,1018,1018
TARACO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,36,36
TARATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,56,56
TARIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,274,274
TARVITA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,267,267
TEOPONTE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,6,6
TIAWANACU,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,11,11
TINGUIPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,100,100
TIPUANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,10,10
TIQUIPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,779,779
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,164,164
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,1,1
TOCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,146,146
TOLATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,15,15
TOLEDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,22,22
TOMAVE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,109,109
TOMINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,126,126
TORO TORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,25,25
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,19,19
TOTORA(ORR),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,7,7
TRIGAL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,5,5
TRINIDAD,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,154,154
TUPIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,129,129
TURCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,7,7
UNCIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,130,130
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,73,73
URUBICHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,23,23
UYUNI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,20,20
VACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,49,49
VALLEGRANDE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,254,254
VIACHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,187,187
VILA VILA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,105,105
VILLA MONTES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,12,12
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,17,17
VILLA RIVERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,27,27
VILLA SERRANO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,55,55
VILLA TUNARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,171,171
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,140,140
VILLAZON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,257,257
VINTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,58,58
VITICHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,4,4
WARNES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,356,356
YACO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,24,24
YACUIBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,128,128
YAMPARAEZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,68,68
YANACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,5,5
YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,52,52
YOCALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,70,70
YOTALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,20,20
YUNCHARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,11,11
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-10-01,120,120
ACACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,15,15
ACHACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,155,155
ACHOCALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,51,51
AIQUILE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,52,52
ALALAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,42,42
ALCALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,198,198
ANCORAIMES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,34,34
ANDAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,75,75
ANTEQUERA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,23,23
ANZALDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,65,65
APOLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,124,124
ARAMPAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,4,4
ARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
ARBIETO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,41,41
ARQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,145,145
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,15,15
ATOCHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,68,68
AYATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,82,82
AYO AYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,33,33
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,28,28
AZURDUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,113,113
BATALLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,22,22
BAURES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,12,12
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,3,3
BELLA FLOR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,42,42
BERMEJO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,38,38
BETANZOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,20,20
BOLIVAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,33,33
BOLPEBRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,47,47
BOYUIBE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,25,25
BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,12,12
CABEZAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,70,70
CAIROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,16,16
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,173,173
CALACOTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,9,9
CALAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,26,26
CAMARGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,248,248
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,94,94
CAMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,294,294
CAPINOTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,70,70
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,12,12
CARACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,73,73
CARANAVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,411,411
CARAPARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,8,8
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,118,118
CATACORA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,13,13
CHACARILLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,6,6
CHALLAPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,160,160
CHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,38,38
CHARAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,70,70
CHAYANTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,96,96
CHIMORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,45,45
CHOQUE COTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,88,88
CHUMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,35,35
CLIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,170,170
COBIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,368,368
COCHABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,2766,2766
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,259,259
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,5,5
COLLANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,3,3
COLOMI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,42,42
COLPA BELGICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,99,99
COLQUECHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,28,28
COLQUIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,40,40
COMANCHE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,4,4
COMARAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,128,128
CONCEPCION,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,9,9
COPACABANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,45,45
CORIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,32,32
CORO CORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,39,39
COROICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,48,48
CORQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,50,50
COTAGAITA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,44,44
COTOCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,24,24
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,4,4
CUEVO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,22,22
CULPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,56,56
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,6,6
CURVA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,10,10
DESAGUADERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,10,10
EL ALTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,2418,2418
EL CHORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,38,38
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,23,23
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,24,24
EL TORNO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,46,46
EL VILLAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,96,96
ENTRE RIOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,59,59
ENTRE RIOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,48,48
EUCALIPTUS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,12,12
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,57,57
FILADELFIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,96,96
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,122,122
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,78,78
GUANAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,7,7
GUAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,30,30
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,102,102
GUTIERREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,63,63
HUACARETA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,65,65
HUACHACALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,7,7
HUANUNI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,80,80
HUARACAJE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,21,21
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,3,3
ICLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,129,129
INCAHUASI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,281,281
INQUISIVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,57,57
IXIAMAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,27,27
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
LA ASUNTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,38,38
LA GUARDIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,203,203
LA PAZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,5262,5262
LAGUNILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,20,20
LAJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,33,33
LAS CARRERAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,14,14
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,4,4
LLALLAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,364,364
LLICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,35,35
LURIBAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,80,80
MACHACAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,23,23
MACHARETI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,31,31
MAGDALENA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,9,9
MAIRANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,112,112
MALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
MAPIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,113,113
MECAPACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,10,10
MINEROS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,72,72
MIZQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,40,40
MOCOMOCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,35,35
MOJOCOYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,6,6
MONTEAGUDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,288,288
MONTERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,318,318
MORO MORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,24,24
MOROCHATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,70,70
OCURI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,5,5
OKINAWA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,25,25
OMEREQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,32,32
ORURO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,1194,1194
PADCAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,11,11
PADILLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,222,222
PAILON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-11-01,99,99
