municipality,group,variable,month,Primeras consultas,TOTAL
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2008-09-01,120,120
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2008-09-01,22,22
TOCO,atenciones odontologicas,primeras consultas,2008-09-01,57,57
TOLATA,atenciones odontologicas,primeras consultas,2008-09-01,9,9
TOLEDO,atenciones odontologicas,primeras consultas,2008-09-01,83,83
TOMAVE,atenciones odontologicas,primeras consultas,2008-09-01,99,99
TOMINA,atenciones odontologicas,primeras consultas,2008-09-01,120,120
TORO TORO,atenciones odontologicas,primeras consultas,2008-09-01,76,76
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2008-09-01,18,18
TOTORA(ORR),atenciones odontologicas,primeras consultas,2008-09-01,19,19
TRIGAL,atenciones odontologicas,primeras consultas,2008-09-01,50,50
TRINIDAD,atenciones odontologicas,primeras consultas,2008-09-01,1089,1089
TUPIZA,atenciones odontologicas,primeras consultas,2008-09-01,548,548
TURCO,atenciones odontologicas,primeras consultas,2008-09-01,35,35
UMALA,atenciones odontologicas,primeras consultas,2008-09-01,61,61
UNCIA,atenciones odontologicas,primeras consultas,2008-09-01,296,296
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2008-09-01,240,240
URUBICHA,atenciones odontologicas,primeras consultas,2008-09-01,36,36
UYUNI,atenciones odontologicas,primeras consultas,2008-09-01,179,179
VACAS,atenciones odontologicas,primeras consultas,2008-09-01,30,30
VALLEGRANDE,atenciones odontologicas,primeras consultas,2008-09-01,284,284
VIACHA,atenciones odontologicas,primeras consultas,2008-09-01,210,210
VILA VILA,atenciones odontologicas,primeras consultas,2008-09-01,19,19
VILLA MONTES,atenciones odontologicas,primeras consultas,2008-09-01,161,161
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2008-09-01,10,10
VILLA RIVERO,atenciones odontologicas,primeras consultas,2008-09-01,30,30
VILLA SERRANO,atenciones odontologicas,primeras consultas,2008-09-01,23,23
VILLA TUNARI,atenciones odontologicas,primeras consultas,2008-09-01,367,367
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2008-09-01,390,390
VILLAZON,atenciones odontologicas,primeras consultas,2008-09-01,399,399
VINTO,atenciones odontologicas,primeras consultas,2008-09-01,70,70
VITICHI,atenciones odontologicas,primeras consultas,2008-09-01,26,26
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2008-09-01,14,14
WARNES,atenciones odontologicas,primeras consultas,2008-09-01,292,292
YACO,atenciones odontologicas,primeras consultas,2008-09-01,47,47
YACUIBA,atenciones odontologicas,primeras consultas,2008-09-01,478,478
YAMPARAEZ,atenciones odontologicas,primeras consultas,2008-09-01,55,55
YANACACHI,atenciones odontologicas,primeras consultas,2008-09-01,8,8
YAPACANI,atenciones odontologicas,primeras consultas,2008-09-01,62,62
YOCALLA,atenciones odontologicas,primeras consultas,2008-09-01,40,40
YOTALA,atenciones odontologicas,primeras consultas,2008-09-01,108,108
YUNCHARA,atenciones odontologicas,primeras consultas,2008-09-01,62,62
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2008-09-01,430,430
ACACIO,atenciones odontologicas,primeras consultas,2008-10-01,8,8
ACHACACHI,atenciones odontologicas,primeras consultas,2008-10-01,344,344
ACHOCALLA,atenciones odontologicas,primeras consultas,2008-10-01,27,27
AIQUILE,atenciones odontologicas,primeras consultas,2008-10-01,99,99
ALCALA,atenciones odontologicas,primeras consultas,2008-10-01,86,86
ANCORAIMES,atenciones odontologicas,primeras consultas,2008-10-01,24,24
ANDAMARCA,atenciones odontologicas,primeras consultas,2008-10-01,79,79
ANTEQUERA,atenciones odontologicas,primeras consultas,2008-10-01,42,42
ANZALDO,atenciones odontologicas,primeras consultas,2008-10-01,32,32
APOLO,atenciones odontologicas,primeras consultas,2008-10-01,135,135
ARAMPAMPA,atenciones odontologicas,primeras consultas,2008-10-01,27,27
ARANI,atenciones odontologicas,primeras consultas,2008-10-01,88,88
ARBIETO,atenciones odontologicas,primeras consultas,2008-10-01,14,14
ARQUE,atenciones odontologicas,primeras consultas,2008-10-01,51,51
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2008-10-01,115,115
ATOCHA,atenciones odontologicas,primeras consultas,2008-10-01,1022,1022
AUCAPATA,atenciones odontologicas,primeras consultas,2008-10-01,19,19
AYATA,atenciones odontologicas,primeras consultas,2008-10-01,261,261
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2008-10-01,162,162
AZURDUY,atenciones odontologicas,primeras consultas,2008-10-01,791,791
BATALLAS,atenciones odontologicas,primeras consultas,2008-10-01,4,4
BAURES,atenciones odontologicas,primeras consultas,2008-10-01,35,35
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2008-10-01,25,25
BELLA FLOR,atenciones odontologicas,primeras consultas,2008-10-01,2,2
BERMEJO,atenciones odontologicas,primeras consultas,2008-10-01,578,578
BETANZOS,atenciones odontologicas,primeras consultas,2008-10-01,75,75
BOLIVAR,atenciones odontologicas,primeras consultas,2008-10-01,66,66
BOLPEBRA,atenciones odontologicas,primeras consultas,2008-10-01,44,44
BOYUIBE,atenciones odontologicas,primeras consultas,2008-10-01,30,30
BUENA VISTA,atenciones odontologicas,primeras consultas,2008-10-01,93,93
CABEZAS,atenciones odontologicas,primeras consultas,2008-10-01,177,177
CAIROMA,atenciones odontologicas,primeras consultas,2008-10-01,243,243
"CAIZA ""D""",atenciones odontologicas,primeras consultas,2008-10-01,76,76
CALACOTO,atenciones odontologicas,primeras consultas,2008-10-01,47,47
CALAMARCA,atenciones odontologicas,primeras consultas,2008-10-01,56,56
CAMARGO,atenciones odontologicas,primeras consultas,2008-10-01,676,676
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2008-10-01,59,59
CAMIRI,atenciones odontologicas,primeras consultas,2008-10-01,386,386
CAPINOTA,atenciones odontologicas,primeras consultas,2008-10-01,256,256
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2008-10-01,49,49
CARACOLLO,atenciones odontologicas,primeras consultas,2008-10-01,69,69
CARANAVI,atenciones odontologicas,primeras consultas,2008-10-01,264,264
CARAPARI,atenciones odontologicas,primeras consultas,2008-10-01,152,152
CARIPUYO,atenciones odontologicas,primeras consultas,2008-10-01,66,66
CARMEN RIVERO TORREZ,atenciones odontologicas,primeras consultas,2008-10-01,22,22
CATACORA,atenciones odontologicas,primeras consultas,2008-10-01,8,8
CHALLAPATA,atenciones odontologicas,primeras consultas,2008-10-01,386,386
CHARAGUA,atenciones odontologicas,primeras consultas,2008-10-01,155,155
CHARAÑA,atenciones odontologicas,primeras consultas,2008-10-01,45,45
CHAYANTA,atenciones odontologicas,primeras consultas,2008-10-01,456,456
CHIMORE,atenciones odontologicas,primeras consultas,2008-10-01,64,64
CHOQUE COTA,atenciones odontologicas,primeras consultas,2008-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2008-10-01,136,136
CHUMA,atenciones odontologicas,primeras consultas,2008-10-01,263,263
CLIZA,atenciones odontologicas,primeras consultas,2008-10-01,63,63
COBIJA,atenciones odontologicas,primeras consultas,2008-10-01,1393,1393
COCHABAMBA,atenciones odontologicas,primeras consultas,2008-10-01,6435,6435
COLCAPIRHUA,atenciones odontologicas,primeras consultas,2008-10-01,145,145
COLOMI,atenciones odontologicas,primeras consultas,2008-10-01,69,69
COLPA BELGICA,atenciones odontologicas,primeras consultas,2008-10-01,747,747
COLQUECHACA,atenciones odontologicas,primeras consultas,2008-10-01,183,183
COLQUIRI,atenciones odontologicas,primeras consultas,2008-10-01,47,47
COMANCHE,atenciones odontologicas,primeras consultas,2008-10-01,7,7
COMARAPA,atenciones odontologicas,primeras consultas,2008-10-01,158,158
CONCEPCION,atenciones odontologicas,primeras consultas,2008-10-01,53,53
COPACABANA,atenciones odontologicas,primeras consultas,2008-10-01,116,116
CORIPATA,atenciones odontologicas,primeras consultas,2008-10-01,82,82
CORO CORO,atenciones odontologicas,primeras consultas,2008-10-01,91,91
COROICO,atenciones odontologicas,primeras consultas,2008-10-01,26,26
CORQUE,atenciones odontologicas,primeras consultas,2008-10-01,100,100
COTAGAITA,atenciones odontologicas,primeras consultas,2008-10-01,370,370
COTOCA,atenciones odontologicas,primeras consultas,2008-10-01,133,133
CUATRO CAÑADAS,atenciones odontologicas,primeras consultas,2008-10-01,326,326
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,primeras consultas,2008-10-01,2,2
CUEVO,atenciones odontologicas,primeras consultas,2008-10-01,29,29
CULPINA,atenciones odontologicas,primeras consultas,2008-10-01,131,131
CURAHUARA DE CARANGAS,atenciones odontologicas,primeras consultas,2008-10-01,4,4
CURVA,atenciones odontologicas,primeras consultas,2008-10-01,3,3
DESAGUADERO,atenciones odontologicas,primeras consultas,2008-10-01,2,2
EL ALTO,atenciones odontologicas,primeras consultas,2008-10-01,4794,4794
EL PUENTE(STC),atenciones odontologicas,primeras consultas,2008-10-01,55,55
EL PUENTE(TJA),atenciones odontologicas,primeras consultas,2008-10-01,147,147
EL VILLAR,atenciones odontologicas,primeras consultas,2008-10-01,111,111
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-10-01,69,69
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-10-01,408,408
EUCALIPTUS,atenciones odontologicas,primeras consultas,2008-10-01,21,21
FERNANDEZ ALONSO,atenciones odontologicas,primeras consultas,2008-10-01,37,37
FILADELFIA,atenciones odontologicas,primeras consultas,2008-10-01,41,41
GENERAL SAAVEDRA,atenciones odontologicas,primeras consultas,2008-10-01,840,840
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,primeras consultas,2008-10-01,204,204
GUANAY,atenciones odontologicas,primeras consultas,2008-10-01,60,60
GUAQUI,atenciones odontologicas,primeras consultas,2008-10-01,142,142
GUAYARAMERIN,atenciones odontologicas,primeras consultas,2008-10-01,223,223
GUTIERREZ,atenciones odontologicas,primeras consultas,2008-10-01,189,189
HUACHACALLA,atenciones odontologicas,primeras consultas,2008-10-01,14,14
HUANUNI,atenciones odontologicas,primeras consultas,2008-10-01,78,78
HUARACAJE,atenciones odontologicas,primeras consultas,2008-10-01,2,2
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2008-10-01,142,142
ICLA,atenciones odontologicas,primeras consultas,2008-10-01,885,885
INCAHUASI,atenciones odontologicas,primeras consultas,2008-10-01,113,113
INQUISIVI,atenciones odontologicas,primeras consultas,2008-10-01,43,43
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2008-10-01,257,257
IXIAMAS,atenciones odontologicas,primeras consultas,2008-10-01,38,38
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2008-10-01,16,16
LA ASUNTA,atenciones odontologicas,primeras consultas,2008-10-01,123,123
LA GUARDIA,atenciones odontologicas,primeras consultas,2008-10-01,432,432
LA PAZ,atenciones odontologicas,primeras consultas,2008-10-01,8543,8543
LAGUNILLAS,atenciones odontologicas,primeras consultas,2008-10-01,64,64
LAJA,atenciones odontologicas,primeras consultas,2008-10-01,114,114
LAS CARRERAS,atenciones odontologicas,primeras consultas,2008-10-01,34,34
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2008-10-01,25,25
LLALLAGUA,atenciones odontologicas,primeras consultas,2008-10-01,634,634
LLICA,atenciones odontologicas,primeras consultas,2008-10-01,311,311
LURIBAY,atenciones odontologicas,primeras consultas,2008-10-01,23,23
MACHACAMARCA,atenciones odontologicas,primeras consultas,2008-10-01,62,62
MACHARETI,atenciones odontologicas,primeras consultas,2008-10-01,18,18
MAGDALENA,atenciones odontologicas,primeras consultas,2008-10-01,34,34
MAIRANA,atenciones odontologicas,primeras consultas,2008-10-01,88,88
MALLA,atenciones odontologicas,primeras consultas,2008-10-01,31,31
MAPIRI,atenciones odontologicas,primeras consultas,2008-10-01,73,73
MECAPACA,atenciones odontologicas,primeras consultas,2008-10-01,187,187
MINEROS,atenciones odontologicas,primeras consultas,2008-10-01,1976,1976
MIZQUE,atenciones odontologicas,primeras consultas,2008-10-01,52,52
MOCOMOCO,atenciones odontologicas,primeras consultas,2008-10-01,62,62
MOJOCOYA,atenciones odontologicas,primeras consultas,2008-10-01,523,523
MONTEAGUDO,atenciones odontologicas,primeras consultas,2008-10-01,179,179
MONTERO,atenciones odontologicas,primeras consultas,2008-10-01,1214,1214
MORO MORO,atenciones odontologicas,primeras consultas,2008-10-01,10,10
MOROCHATA,atenciones odontologicas,primeras consultas,2008-10-01,160,160
OCURI,atenciones odontologicas,primeras consultas,2008-10-01,87,87
OKINAWA,atenciones odontologicas,primeras consultas,2008-10-01,79,79
OMEREQUE,atenciones odontologicas,primeras consultas,2008-10-01,47,47
ORURO,atenciones odontologicas,primeras consultas,2008-10-01,2419,2419
PADCAYA,atenciones odontologicas,primeras consultas,2008-10-01,486,486
PADILLA,atenciones odontologicas,primeras consultas,2008-10-01,595,595
PAILON,atenciones odontologicas,primeras consultas,2008-10-01,76,76
PALCA,atenciones odontologicas,primeras consultas,2008-10-01,74,74
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2008-10-01,160,160
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2008-10-01,11,11
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2008-10-01,80,80
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2008-10-01,44,44
PASORAPA,atenciones odontologicas,primeras consultas,2008-10-01,14,14
PATACAMAYA,atenciones odontologicas,primeras consultas,2008-10-01,19,19
PAZÑA,atenciones odontologicas,primeras consultas,2008-10-01,65,65
POCOATA,atenciones odontologicas,primeras consultas,2008-10-01,145,145
POCONA,atenciones odontologicas,primeras consultas,2008-10-01,58,58
POJO (CBBA),atenciones odontologicas,primeras consultas,2008-10-01,33,33
POOPO,atenciones odontologicas,primeras consultas,2008-10-01,46,46
PORCO,atenciones odontologicas,primeras consultas,2008-10-01,118,118
POROMA,atenciones odontologicas,primeras consultas,2008-10-01,1260,1260
PORONGO,atenciones odontologicas,primeras consultas,2008-10-01,31,31
PORTACHUELO,atenciones odontologicas,primeras consultas,2008-10-01,223,223
PORVENIR,atenciones odontologicas,primeras consultas,2008-10-01,50,50
POSTRER VALLE,atenciones odontologicas,primeras consultas,2008-10-01,18,18
POTOSI,atenciones odontologicas,primeras consultas,2008-10-01,1665,1665
PRESTO,atenciones odontologicas,primeras consultas,2008-10-01,389,389
PUCARA,atenciones odontologicas,primeras consultas,2008-10-01,30,30
PUCARANI,atenciones odontologicas,primeras consultas,2008-10-01,127,127
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2008-10-01,435,435
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2008-10-01,50,50
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2008-10-01,10,10
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2008-10-01,117,117
PUERTO RICO,atenciones odontologicas,primeras consultas,2008-10-01,181,181
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2008-10-01,135,135
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2008-10-01,144,144
PUNA,atenciones odontologicas,primeras consultas,2008-10-01,336,336
PUNATA,atenciones odontologicas,primeras consultas,2008-10-01,223,223
QUIABAYA,atenciones odontologicas,primeras consultas,2008-10-01,207,207
QUILLACOLLO,atenciones odontologicas,primeras consultas,2008-10-01,730,730
QUIME,atenciones odontologicas,primeras consultas,2008-10-01,183,183
RAVELO,atenciones odontologicas,primeras consultas,2008-10-01,320,320
REYES,atenciones odontologicas,primeras consultas,2008-10-01,205,205
RIBERALTA,atenciones odontologicas,primeras consultas,2008-10-01,716,716
ROBORE,atenciones odontologicas,primeras consultas,2008-10-01,81,81
RURRENABAQUE,atenciones odontologicas,primeras consultas,2008-10-01,6,6
SABAYA,atenciones odontologicas,primeras consultas,2008-10-01,42,42
SACABA,atenciones odontologicas,primeras consultas,2008-10-01,454,454
SACABAMBA,atenciones odontologicas,primeras consultas,2008-10-01,9,9
SACACA,atenciones odontologicas,primeras consultas,2008-10-01,85,85
SAIPINA,atenciones odontologicas,primeras consultas,2008-10-01,94,94
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2008-10-01,52,52
SAMAIPATA,atenciones odontologicas,primeras consultas,2008-10-01,71,71
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2008-10-01,43,43
SAN ANDRES,atenciones odontologicas,primeras consultas,2008-10-01,79,79
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2008-10-01,67,67
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2008-10-01,42,42
SAN BENITO,atenciones odontologicas,primeras consultas,2008-10-01,100,100
SAN BORJA,atenciones odontologicas,primeras consultas,2008-10-01,34,34
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2008-10-01,71,71
SAN CARLOS,atenciones odontologicas,primeras consultas,2008-10-01,103,103
SAN IGNACIO,atenciones odontologicas,primeras consultas,2008-10-01,150,150
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2008-10-01,233,233
SAN JAVIER(BNI),atenciones odontologicas,primeras consultas,2008-10-01,40,40
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2008-10-01,31,31
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2008-10-01,196,196
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2008-10-01,146,146
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2008-10-01,60,60
SAN JULIAN,atenciones odontologicas,primeras consultas,2008-10-01,104,104
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2008-10-01,56,56
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2008-10-01,361,361
SAN LUCAS,atenciones odontologicas,primeras consultas,2008-10-01,216,216
SAN MATIAS,atenciones odontologicas,primeras consultas,2008-10-01,425,425
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2008-10-01,84,84
SAN PEDRO,atenciones odontologicas,primeras consultas,2008-10-01,22,22
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2008-10-01,77,77
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2008-10-01,162,162
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2008-10-01,67,67
SAN RAFAEL,atenciones odontologicas,primeras consultas,2008-10-01,57,57
SAN RAMON,atenciones odontologicas,primeras consultas,2008-10-01,40,40
SAN RAMON,atenciones odontologicas,primeras consultas,2008-10-01,309,309
SANTA ANA,atenciones odontologicas,primeras consultas,2008-10-01,213,213
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2008-10-01,13575,13575
SANTA ROSA,atenciones odontologicas,primeras consultas,2008-10-01,494,494
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2008-10-01,932,932
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2008-10-01,22,22
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2008-10-01,20,20
SANTIVAÑES,atenciones odontologicas,primeras consultas,2008-10-01,3,3
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2008-10-01,13,13
SAPAHAQUI,atenciones odontologicas,primeras consultas,2008-10-01,126,126
SENA,atenciones odontologicas,primeras consultas,2008-10-01,101,101
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2008-10-01,116,116
SICAYA,atenciones odontologicas,primeras consultas,2008-10-01,99,99
SIPE SIPE,atenciones odontologicas,primeras consultas,2008-10-01,213,213
SOPACHUY,atenciones odontologicas,primeras consultas,2008-10-01,72,72
SORACACHI,atenciones odontologicas,primeras consultas,2008-10-01,51,51
SORATA,atenciones odontologicas,primeras consultas,2008-10-01,222,222
SUCRE,atenciones odontologicas,primeras consultas,2008-10-01,1516,1516
TACACOMA,atenciones odontologicas,primeras consultas,2008-10-01,86,86
TACOBAMBA,atenciones odontologicas,primeras consultas,2008-10-01,73,73
TACOPAYA,atenciones odontologicas,primeras consultas,2008-10-01,102,102
TAHUA,atenciones odontologicas,primeras consultas,2008-10-01,16,16
TAPACARI,atenciones odontologicas,primeras consultas,2008-10-01,425,425
TARABUCO,atenciones odontologicas,primeras consultas,2008-10-01,422,422
TARACO,atenciones odontologicas,primeras consultas,2008-10-01,90,90
TARATA,atenciones odontologicas,primeras consultas,2008-10-01,25,25
TARIJA,atenciones odontologicas,primeras consultas,2008-10-01,1252,1252
TARVITA,atenciones odontologicas,primeras consultas,2008-10-01,508,508
TEOPONTE,atenciones odontologicas,primeras consultas,2008-10-01,72,72
TIAWANACU,atenciones odontologicas,primeras consultas,2008-10-01,33,33
TINGUIPAYA,atenciones odontologicas,primeras consultas,2008-10-01,173,173
TIPUANI,atenciones odontologicas,primeras consultas,2008-10-01,39,39
TIQUIPAYA,atenciones odontologicas,primeras consultas,2008-10-01,267,267
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2008-10-01,82,82
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2008-10-01,6,6
TOCO,atenciones odontologicas,primeras consultas,2008-10-01,75,75
TOLATA,atenciones odontologicas,primeras consultas,2008-10-01,24,24
TOLEDO,atenciones odontologicas,primeras consultas,2008-10-01,26,26
TOMAVE,atenciones odontologicas,primeras consultas,2008-10-01,96,96
TOMINA,atenciones odontologicas,primeras consultas,2008-10-01,88,88
TORO TORO,atenciones odontologicas,primeras consultas,2008-10-01,128,128
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2008-10-01,41,41
TOTORA(ORR),atenciones odontologicas,primeras consultas,2008-10-01,32,32
TRIGAL,atenciones odontologicas,primeras consultas,2008-10-01,49,49
TRINIDAD,atenciones odontologicas,primeras consultas,2008-10-01,1165,1165
TUPIZA,atenciones odontologicas,primeras consultas,2008-10-01,434,434
TURCO,atenciones odontologicas,primeras consultas,2008-10-01,83,83
UNCIA,atenciones odontologicas,primeras consultas,2008-10-01,723,723
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2008-10-01,642,642
URUBICHA,atenciones odontologicas,primeras consultas,2008-10-01,120,120
UYUNI,atenciones odontologicas,primeras consultas,2008-10-01,204,204
VACAS,atenciones odontologicas,primeras consultas,2008-10-01,32,32
VALLEGRANDE,atenciones odontologicas,primeras consultas,2008-10-01,342,342
VIACHA,atenciones odontologicas,primeras consultas,2008-10-01,276,276
VILA VILA,atenciones odontologicas,primeras consultas,2008-10-01,107,107
VILLA MONTES,atenciones odontologicas,primeras consultas,2008-10-01,204,204
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2008-10-01,16,16
VILLA RIVERO,atenciones odontologicas,primeras consultas,2008-10-01,55,55
VILLA SERRANO,atenciones odontologicas,primeras consultas,2008-10-01,701,701
VILLA TUNARI,atenciones odontologicas,primeras consultas,2008-10-01,767,767
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2008-10-01,290,290
VILLAZON,atenciones odontologicas,primeras consultas,2008-10-01,426,426
VINTO,atenciones odontologicas,primeras consultas,2008-10-01,76,76
VITICHI,atenciones odontologicas,primeras consultas,2008-10-01,39,39
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2008-10-01,16,16
WARNES,atenciones odontologicas,primeras consultas,2008-10-01,520,520
YACO,atenciones odontologicas,primeras consultas,2008-10-01,102,102
YACUIBA,atenciones odontologicas,primeras consultas,2008-10-01,605,605
YAMPARAEZ,atenciones odontologicas,primeras consultas,2008-10-01,79,79
YANACACHI,atenciones odontologicas,primeras consultas,2008-10-01,22,22
YAPACANI,atenciones odontologicas,primeras consultas,2008-10-01,63,63
YOCALLA,atenciones odontologicas,primeras consultas,2008-10-01,73,73
YOTALA,atenciones odontologicas,primeras consultas,2008-10-01,133,133
YUNCHARA,atenciones odontologicas,primeras consultas,2008-10-01,46,46
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2008-10-01,140,140
ACACIO,atenciones odontologicas,primeras consultas,2008-11-01,8,8
ACHACACHI,atenciones odontologicas,primeras consultas,2008-11-01,568,568
ACHOCALLA,atenciones odontologicas,primeras consultas,2008-11-01,38,38
AIQUILE,atenciones odontologicas,primeras consultas,2008-11-01,82,82
ALCALA,atenciones odontologicas,primeras consultas,2008-11-01,91,91
ANDAMARCA,atenciones odontologicas,primeras consultas,2008-11-01,38,38
ANTEQUERA,atenciones odontologicas,primeras consultas,2008-11-01,32,32
ANZALDO,atenciones odontologicas,primeras consultas,2008-11-01,32,32
APOLO,atenciones odontologicas,primeras consultas,2008-11-01,169,169
ARAMPAMPA,atenciones odontologicas,primeras consultas,2008-11-01,10,10
ARANI,atenciones odontologicas,primeras consultas,2008-11-01,80,80
ARBIETO,atenciones odontologicas,primeras consultas,2008-11-01,415,415
ARQUE,atenciones odontologicas,primeras consultas,2008-11-01,76,76
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2008-11-01,98,98
ATOCHA,atenciones odontologicas,primeras consultas,2008-11-01,619,619
AYATA,atenciones odontologicas,primeras consultas,2008-11-01,376,376
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2008-11-01,134,134
AZURDUY,atenciones odontologicas,primeras consultas,2008-11-01,343,343
BATALLAS,atenciones odontologicas,primeras consultas,2008-11-01,86,86
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2008-11-01,16,16
BERMEJO,atenciones odontologicas,primeras consultas,2008-11-01,502,502
BETANZOS,atenciones odontologicas,primeras consultas,2008-11-01,61,61
BOLIVAR,atenciones odontologicas,primeras consultas,2008-11-01,160,160
BOLPEBRA,atenciones odontologicas,primeras consultas,2008-11-01,22,22
BOYUIBE,atenciones odontologicas,primeras consultas,2008-11-01,12,12
BUENA VISTA,atenciones odontologicas,primeras consultas,2008-11-01,48,48
CABEZAS,atenciones odontologicas,primeras consultas,2008-11-01,177,177
CAIROMA,atenciones odontologicas,primeras consultas,2008-11-01,275,275
"CAIZA ""D""",atenciones odontologicas,primeras consultas,2008-11-01,124,124
CALACOTO,atenciones odontologicas,primeras consultas,2008-11-01,107,107
CALAMARCA,atenciones odontologicas,primeras consultas,2008-11-01,33,33
CAMARGO,atenciones odontologicas,primeras consultas,2008-11-01,429,429
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2008-11-01,54,54
CAMIRI,atenciones odontologicas,primeras consultas,2008-11-01,494,494
CAPINOTA,atenciones odontologicas,primeras consultas,2008-11-01,213,213
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2008-11-01,178,178
CARACOLLO,atenciones odontologicas,primeras consultas,2008-11-01,129,129
CARANAVI,atenciones odontologicas,primeras consultas,2008-11-01,447,447
CARAPARI,atenciones odontologicas,primeras consultas,2008-11-01,362,362
CARMEN RIVERO TORREZ,atenciones odontologicas,primeras consultas,2008-11-01,149,149
CATACORA,atenciones odontologicas,primeras consultas,2008-11-01,28,28
CHACARILLA,atenciones odontologicas,primeras consultas,2008-11-01,58,58
CHALLAPATA,atenciones odontologicas,primeras consultas,2008-11-01,147,147
CHAQUI,atenciones odontologicas,primeras consultas,2008-11-01,40,40
CHARAGUA,atenciones odontologicas,primeras consultas,2008-11-01,172,172
CHARAÑA,atenciones odontologicas,primeras consultas,2008-11-01,23,23
CHAYANTA,atenciones odontologicas,primeras consultas,2008-11-01,232,232
CHIMORE,atenciones odontologicas,primeras consultas,2008-11-01,75,75
CHOQUE COTA,atenciones odontologicas,primeras consultas,2008-11-01,55,55
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2008-11-01,243,243
