municipality,group,variable,month,Endodoncias,TOTAL
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-06-01,28,28
EL TORNO,atenciones odontologicas,endodoncias,2008-06-01,18,18
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-06-01,5,5
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-06-01,14,14
EUCALIPTUS,atenciones odontologicas,endodoncias,2008-06-01,8,8
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-06-01,18,18
FILADELFIA,atenciones odontologicas,endodoncias,2008-06-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-06-01,12,12
GUANAY,atenciones odontologicas,endodoncias,2008-06-01,12,12
GUAQUI,atenciones odontologicas,endodoncias,2008-06-01,5,5
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-06-01,35,35
GUTIERREZ,atenciones odontologicas,endodoncias,2008-06-01,26,26
HUACARETA,atenciones odontologicas,endodoncias,2008-06-01,26,26
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,endodoncias,2008-06-01,4,4
HUACHACALLA,atenciones odontologicas,endodoncias,2008-06-01,4,4
HUANUNI,atenciones odontologicas,endodoncias,2008-06-01,52,52
HUARACAJE,atenciones odontologicas,endodoncias,2008-06-01,6,6
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-06-01,2,2
ICLA,atenciones odontologicas,endodoncias,2008-06-01,22,22
INCAHUASI,atenciones odontologicas,endodoncias,2008-06-01,7,7
INQUISIVI,atenciones odontologicas,endodoncias,2008-06-01,3,3
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2008-06-01,1,1
LA ASUNTA,atenciones odontologicas,endodoncias,2008-06-01,5,5
LA GUARDIA,atenciones odontologicas,endodoncias,2008-06-01,18,18
LA PAZ,atenciones odontologicas,endodoncias,2008-06-01,1938,1938
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-06-01,5,5
LAJA,atenciones odontologicas,endodoncias,2008-06-01,1,1
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-06-01,11,11
LICOMA PAMPA,atenciones odontologicas,endodoncias,2008-06-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2008-06-01,47,47
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-06-01,13,13
MACHARETI,atenciones odontologicas,endodoncias,2008-06-01,1,1
MAGDALENA,atenciones odontologicas,endodoncias,2008-06-01,12,12
MAIRANA,atenciones odontologicas,endodoncias,2008-06-01,2,2
MAPIRI,atenciones odontologicas,endodoncias,2008-06-01,22,22
MECAPACA,atenciones odontologicas,endodoncias,2008-06-01,3,3
MINEROS,atenciones odontologicas,endodoncias,2008-06-01,3,3
MIZQUE,atenciones odontologicas,endodoncias,2008-06-01,18,18
MOJOCOYA,atenciones odontologicas,endodoncias,2008-06-01,3,3
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-06-01,25,25
MONTERO,atenciones odontologicas,endodoncias,2008-06-01,73,73
MOROCHATA,atenciones odontologicas,endodoncias,2008-06-01,6,6
OCURI,atenciones odontologicas,endodoncias,2008-06-01,9,9
OKINAWA,atenciones odontologicas,endodoncias,2008-06-01,3,3
OMEREQUE,atenciones odontologicas,endodoncias,2008-06-01,2,2
ORURO,atenciones odontologicas,endodoncias,2008-06-01,759,759
PADCAYA,atenciones odontologicas,endodoncias,2008-06-01,60,60
PADILLA,atenciones odontologicas,endodoncias,2008-06-01,1,1
PAILON,atenciones odontologicas,endodoncias,2008-06-01,9,9
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-06-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-06-01,16,16
PASORAPA,atenciones odontologicas,endodoncias,2008-06-01,1,1
PATACAMAYA,atenciones odontologicas,endodoncias,2008-06-01,1,1
PAZÑA,atenciones odontologicas,endodoncias,2008-06-01,3,3
POCOATA,atenciones odontologicas,endodoncias,2008-06-01,1,1
POCONA,atenciones odontologicas,endodoncias,2008-06-01,7,7
POOPO,atenciones odontologicas,endodoncias,2008-06-01,14,14
PORCO,atenciones odontologicas,endodoncias,2008-06-01,4,4
PORTACHUELO,atenciones odontologicas,endodoncias,2008-06-01,6,6
PORVENIR,atenciones odontologicas,endodoncias,2008-06-01,5,5
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-06-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2008-06-01,269,269
PRESTO,atenciones odontologicas,endodoncias,2008-06-01,2,2
PUCARA,atenciones odontologicas,endodoncias,2008-06-01,4,4
PUCARANI,atenciones odontologicas,endodoncias,2008-06-01,4,4
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-06-01,16,16
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-06-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2008-06-01,2,2
PUERTO RICO,atenciones odontologicas,endodoncias,2008-06-01,5,5
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-06-01,10,10
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-06-01,88,88
PUNA,atenciones odontologicas,endodoncias,2008-06-01,8,8
PUNATA,atenciones odontologicas,endodoncias,2008-06-01,65,65
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-06-01,98,98
QUIME,atenciones odontologicas,endodoncias,2008-06-01,3,3
QUIRUSILLAS,atenciones odontologicas,endodoncias,2008-06-01,5,5
REYES,atenciones odontologicas,endodoncias,2008-06-01,11,11
RIBERALTA,atenciones odontologicas,endodoncias,2008-06-01,23,23
ROBORE,atenciones odontologicas,endodoncias,2008-06-01,14,14
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-06-01,3,3
SACABA,atenciones odontologicas,endodoncias,2008-06-01,137,137
SACABAMBA,atenciones odontologicas,endodoncias,2008-06-01,15,15
SAIPINA,atenciones odontologicas,endodoncias,2008-06-01,13,13
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-06-01,38,38
SAMAIPATA,atenciones odontologicas,endodoncias,2008-06-01,5,5
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-06-01,10,10
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-06-01,1,1
SAN BENITO,atenciones odontologicas,endodoncias,2008-06-01,26,26
SAN BORJA,atenciones odontologicas,endodoncias,2008-06-01,8,8
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-06-01,8,8
SAN CARLOS,atenciones odontologicas,endodoncias,2008-06-01,31,31
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-06-01,19,19
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-06-01,21,21
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2008-06-01,2,2
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2008-06-01,4,4
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-06-01,4,4
SAN JULIAN,atenciones odontologicas,endodoncias,2008-06-01,10,10
SAN LORENZO(PND),atenciones odontologicas,endodoncias,2008-06-01,5,5
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-06-01,218,218
SAN LUCAS,atenciones odontologicas,endodoncias,2008-06-01,8,8
SAN MATIAS,atenciones odontologicas,endodoncias,2008-06-01,21,21
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-06-01,8,8
SAN PEDRO,atenciones odontologicas,endodoncias,2008-06-01,8,8
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-06-01,1,1
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-06-01,9,9
SAN RAMON,atenciones odontologicas,endodoncias,2008-06-01,3,3
SANTA ANA,atenciones odontologicas,endodoncias,2008-06-01,3,3
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-06-01,1164,1164
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-06-01,27,27
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-06-01,13,13
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-06-01,17,17
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-06-01,5,5
SAPAHAQUI,atenciones odontologicas,endodoncias,2008-06-01,2,2
SENA,atenciones odontologicas,endodoncias,2008-06-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-06-01,24,24
SIPE SIPE,atenciones odontologicas,endodoncias,2008-06-01,95,95
SOPACHUY,atenciones odontologicas,endodoncias,2008-06-01,2,2
SORACACHI,atenciones odontologicas,endodoncias,2008-06-01,5,5
SORATA,atenciones odontologicas,endodoncias,2008-06-01,4,4
SUCRE,atenciones odontologicas,endodoncias,2008-06-01,902,902
TACACOMA,atenciones odontologicas,endodoncias,2008-06-01,1,1
TAHUA,atenciones odontologicas,endodoncias,2008-06-01,3,3
TAPACARI,atenciones odontologicas,endodoncias,2008-06-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2008-06-01,1,1
TARACO,atenciones odontologicas,endodoncias,2008-06-01,6,6
TARATA,atenciones odontologicas,endodoncias,2008-06-01,17,17
TARIJA,atenciones odontologicas,endodoncias,2008-06-01,1010,1010
TARVITA,atenciones odontologicas,endodoncias,2008-06-01,23,23
TIPUANI,atenciones odontologicas,endodoncias,2008-06-01,1,1
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-06-01,63,63
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-06-01,84,84
TOCO,atenciones odontologicas,endodoncias,2008-06-01,18,18
TOLATA,atenciones odontologicas,endodoncias,2008-06-01,6,6
TOLEDO,atenciones odontologicas,endodoncias,2008-06-01,1,1
TOMAVE,atenciones odontologicas,endodoncias,2008-06-01,1,1
TOMINA,atenciones odontologicas,endodoncias,2008-06-01,3,3
TORO TORO,atenciones odontologicas,endodoncias,2008-06-01,5,5
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-06-01,5,5
TRINIDAD,atenciones odontologicas,endodoncias,2008-06-01,115,115
TUPIZA,atenciones odontologicas,endodoncias,2008-06-01,45,45
UNCIA,atenciones odontologicas,endodoncias,2008-06-01,51,51
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-06-01,40,40
URUBICHA,atenciones odontologicas,endodoncias,2008-06-01,12,12
UYUNI,atenciones odontologicas,endodoncias,2008-06-01,26,26
VACAS,atenciones odontologicas,endodoncias,2008-06-01,5,5
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-06-01,109,109
VIACHA,atenciones odontologicas,endodoncias,2008-06-01,24,24
VILLA MONTES,atenciones odontologicas,endodoncias,2008-06-01,70,70
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,endodoncias,2008-06-01,5,5
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-06-01,4,4
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-06-01,7,7
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-06-01,99,99
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-06-01,7,7
VILLAZON,atenciones odontologicas,endodoncias,2008-06-01,134,134
VINTO,atenciones odontologicas,endodoncias,2008-06-01,12,12
VITICHI,atenciones odontologicas,endodoncias,2008-06-01,3,3
WARNES,atenciones odontologicas,endodoncias,2008-06-01,13,13
YACUIBA,atenciones odontologicas,endodoncias,2008-06-01,206,206
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-06-01,16,16
YAPACANI,atenciones odontologicas,endodoncias,2008-06-01,9,9
YUNCHARA,atenciones odontologicas,endodoncias,2008-06-01,10,10
ACACIO,atenciones odontologicas,endodoncias,2008-07-01,1,1
ACHACACHI,atenciones odontologicas,endodoncias,2008-07-01,31,31
ACHOCALLA,atenciones odontologicas,endodoncias,2008-07-01,5,5
AIQUILE,atenciones odontologicas,endodoncias,2008-07-01,24,24
ALCALA,atenciones odontologicas,endodoncias,2008-07-01,2,2
ANDAMARCA,atenciones odontologicas,endodoncias,2008-07-01,4,4
ANTEQUERA,atenciones odontologicas,endodoncias,2008-07-01,3,3
ANZALDO,atenciones odontologicas,endodoncias,2008-07-01,4,4
APOLO,atenciones odontologicas,endodoncias,2008-07-01,1,1
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-07-01,2,2
ARANI,atenciones odontologicas,endodoncias,2008-07-01,2,2
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-07-01,9,9
ATOCHA,atenciones odontologicas,endodoncias,2008-07-01,29,29
AUCAPATA,atenciones odontologicas,endodoncias,2008-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-07-01,18,18
AZURDUY,atenciones odontologicas,endodoncias,2008-07-01,21,21
BATALLAS,atenciones odontologicas,endodoncias,2008-07-01,2,2
BAURES,atenciones odontologicas,endodoncias,2008-07-01,12,12
BELEN DE URMIRI,atenciones odontologicas,endodoncias,2008-07-01,1,1
BERMEJO,atenciones odontologicas,endodoncias,2008-07-01,113,113
BOLIVAR,atenciones odontologicas,endodoncias,2008-07-01,12,12
BOYUIBE,atenciones odontologicas,endodoncias,2008-07-01,3,3
CABEZAS,atenciones odontologicas,endodoncias,2008-07-01,5,5
CALACOTO,atenciones odontologicas,endodoncias,2008-07-01,3,3
CALAMARCA,atenciones odontologicas,endodoncias,2008-07-01,14,14
CAMARGO,atenciones odontologicas,endodoncias,2008-07-01,35,35
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-07-01,5,5
CAMIRI,atenciones odontologicas,endodoncias,2008-07-01,130,130
CAPINOTA,atenciones odontologicas,endodoncias,2008-07-01,48,48
CARACOLLO,atenciones odontologicas,endodoncias,2008-07-01,33,33
CARANAVI,atenciones odontologicas,endodoncias,2008-07-01,24,24
CARAPARI,atenciones odontologicas,endodoncias,2008-07-01,49,49
CARIPUYO,atenciones odontologicas,endodoncias,2008-07-01,7,7
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2008-07-01,15,15
CATACORA,atenciones odontologicas,endodoncias,2008-07-01,2,2
CHALLAPATA,atenciones odontologicas,endodoncias,2008-07-01,16,16
CHAQUI,atenciones odontologicas,endodoncias,2008-07-01,6,6
CHARAGUA,atenciones odontologicas,endodoncias,2008-07-01,4,4
CHARAÑA,atenciones odontologicas,endodoncias,2008-07-01,3,3
CHAYANTA,atenciones odontologicas,endodoncias,2008-07-01,10,10
CHIMORE,atenciones odontologicas,endodoncias,2008-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-07-01,26,26
CLIZA,atenciones odontologicas,endodoncias,2008-07-01,32,32
COBIJA,atenciones odontologicas,endodoncias,2008-07-01,39,39
COCHABAMBA,atenciones odontologicas,endodoncias,2008-07-01,1681,1681
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-07-01,45,45
"COLCHA ""K""",atenciones odontologicas,endodoncias,2008-07-01,1,1
COLOMI,atenciones odontologicas,endodoncias,2008-07-01,7,7
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-07-01,56,56
COLQUECHACA,atenciones odontologicas,endodoncias,2008-07-01,7,7
COLQUENCHA,atenciones odontologicas,endodoncias,2008-07-01,1,1
COLQUIRI,atenciones odontologicas,endodoncias,2008-07-01,8,8
COMARAPA,atenciones odontologicas,endodoncias,2008-07-01,58,58
CONCEPCION,atenciones odontologicas,endodoncias,2008-07-01,7,7
COPACABANA,atenciones odontologicas,endodoncias,2008-07-01,3,3
CORIPATA,atenciones odontologicas,endodoncias,2008-07-01,7,7
COROICO,atenciones odontologicas,endodoncias,2008-07-01,40,40
CORQUE,atenciones odontologicas,endodoncias,2008-07-01,2,2
COTAGAITA,atenciones odontologicas,endodoncias,2008-07-01,11,11
COTOCA,atenciones odontologicas,endodoncias,2008-07-01,9,9
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2008-07-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2008-07-01,1,1
CULPINA,atenciones odontologicas,endodoncias,2008-07-01,4,4
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2008-07-01,1,1
EL ALTO,atenciones odontologicas,endodoncias,2008-07-01,1342,1342
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-07-01,5,5
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-07-01,16,16
EL TORNO,atenciones odontologicas,endodoncias,2008-07-01,29,29
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-07-01,26,26
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-07-01,22,22
EUCALIPTUS,atenciones odontologicas,endodoncias,2008-07-01,6,6
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-07-01,15,15
FILADELFIA,atenciones odontologicas,endodoncias,2008-07-01,4,4
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-07-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-07-01,6,6
GUANAY,atenciones odontologicas,endodoncias,2008-07-01,36,36
GUAQUI,atenciones odontologicas,endodoncias,2008-07-01,4,4
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-07-01,30,30
GUTIERREZ,atenciones odontologicas,endodoncias,2008-07-01,13,13
HUACARETA,atenciones odontologicas,endodoncias,2008-07-01,11,11
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,endodoncias,2008-07-01,3,3
HUACHACALLA,atenciones odontologicas,endodoncias,2008-07-01,9,9
HUANUNI,atenciones odontologicas,endodoncias,2008-07-01,43,43
HUARACAJE,atenciones odontologicas,endodoncias,2008-07-01,11,11
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-07-01,3,3
ICLA,atenciones odontologicas,endodoncias,2008-07-01,6,6
INCAHUASI,atenciones odontologicas,endodoncias,2008-07-01,4,4
INQUISIVI,atenciones odontologicas,endodoncias,2008-07-01,2,2
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2008-07-01,2,2
LA ASUNTA,atenciones odontologicas,endodoncias,2008-07-01,2,2
LA GUARDIA,atenciones odontologicas,endodoncias,2008-07-01,12,12
LA PAZ,atenciones odontologicas,endodoncias,2008-07-01,2241,2241
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-07-01,8,8
LAJA,atenciones odontologicas,endodoncias,2008-07-01,7,7
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-07-01,7,7
LICOMA PAMPA,atenciones odontologicas,endodoncias,2008-07-01,1,1
LLALLAGUA,atenciones odontologicas,endodoncias,2008-07-01,15,15
LURIBAY,atenciones odontologicas,endodoncias,2008-07-01,2,2
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-07-01,35,35
MACHARETI,atenciones odontologicas,endodoncias,2008-07-01,5,5
MAGDALENA,atenciones odontologicas,endodoncias,2008-07-01,1,1
MAIRANA,atenciones odontologicas,endodoncias,2008-07-01,9,9
MAPIRI,atenciones odontologicas,endodoncias,2008-07-01,29,29
MECAPACA,atenciones odontologicas,endodoncias,2008-07-01,5,5
MINEROS,atenciones odontologicas,endodoncias,2008-07-01,2,2
MIZQUE,atenciones odontologicas,endodoncias,2008-07-01,36,36
MOJOCOYA,atenciones odontologicas,endodoncias,2008-07-01,3,3
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-07-01,25,25
MONTERO,atenciones odontologicas,endodoncias,2008-07-01,57,57
MOROCHATA,atenciones odontologicas,endodoncias,2008-07-01,1,1
OCURI,atenciones odontologicas,endodoncias,2008-07-01,6,6
OKINAWA,atenciones odontologicas,endodoncias,2008-07-01,2,2
OMEREQUE,atenciones odontologicas,endodoncias,2008-07-01,2,2
ORURO,atenciones odontologicas,endodoncias,2008-07-01,790,790
PADCAYA,atenciones odontologicas,endodoncias,2008-07-01,32,32
PADILLA,atenciones odontologicas,endodoncias,2008-07-01,5,5
PAILON,atenciones odontologicas,endodoncias,2008-07-01,10,10
PALCA,atenciones odontologicas,endodoncias,2008-07-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-07-01,2,2
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-07-01,30,30
PASORAPA,atenciones odontologicas,endodoncias,2008-07-01,2,2
PATACAMAYA,atenciones odontologicas,endodoncias,2008-07-01,4,4
PAZÑA,atenciones odontologicas,endodoncias,2008-07-01,11,11
POCOATA,atenciones odontologicas,endodoncias,2008-07-01,1,1
POCONA,atenciones odontologicas,endodoncias,2008-07-01,9,9
POOPO,atenciones odontologicas,endodoncias,2008-07-01,11,11
PORCO,atenciones odontologicas,endodoncias,2008-07-01,4,4
POROMA,atenciones odontologicas,endodoncias,2008-07-01,6,6
PORONGO,atenciones odontologicas,endodoncias,2008-07-01,77,77
PORTACHUELO,atenciones odontologicas,endodoncias,2008-07-01,7,7
PORVENIR,atenciones odontologicas,endodoncias,2008-07-01,1,1
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-07-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2008-07-01,261,261
PRESTO,atenciones odontologicas,endodoncias,2008-07-01,2,2
PUCARA,atenciones odontologicas,endodoncias,2008-07-01,3,3
PUCARANI,atenciones odontologicas,endodoncias,2008-07-01,11,11
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-07-01,107,107
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-07-01,8,8
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2008-07-01,5,5
PUERTO RICO,atenciones odontologicas,endodoncias,2008-07-01,6,6
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-07-01,11,11
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-07-01,134,134
PUNA,atenciones odontologicas,endodoncias,2008-07-01,4,4
PUNATA,atenciones odontologicas,endodoncias,2008-07-01,60,60
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-07-01,186,186
QUIME,atenciones odontologicas,endodoncias,2008-07-01,3,3
QUIRUSILLAS,atenciones odontologicas,endodoncias,2008-07-01,6,6
RAVELO,atenciones odontologicas,endodoncias,2008-07-01,1,1
REYES,atenciones odontologicas,endodoncias,2008-07-01,24,24
RIBERALTA,atenciones odontologicas,endodoncias,2008-07-01,11,11
ROBORE,atenciones odontologicas,endodoncias,2008-07-01,7,7
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-07-01,10,10
SABAYA,atenciones odontologicas,endodoncias,2008-07-01,1,1
SACABA,atenciones odontologicas,endodoncias,2008-07-01,118,118
SACACA,atenciones odontologicas,endodoncias,2008-07-01,1,1
SAIPINA,atenciones odontologicas,endodoncias,2008-07-01,10,10
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-07-01,4,4
SAMAIPATA,atenciones odontologicas,endodoncias,2008-07-01,4,4
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-07-01,11,11
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-07-01,3,3
SAN BENITO,atenciones odontologicas,endodoncias,2008-07-01,4,4
SAN BORJA,atenciones odontologicas,endodoncias,2008-07-01,26,26
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-07-01,4,4
SAN CARLOS,atenciones odontologicas,endodoncias,2008-07-01,10,10
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-07-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-07-01,55,55
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2008-07-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-07-01,3,3
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-07-01,173,173
SAN LUCAS,atenciones odontologicas,endodoncias,2008-07-01,5,5
SAN MATIAS,atenciones odontologicas,endodoncias,2008-07-01,37,37
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-07-01,52,52
SAN PEDRO,atenciones odontologicas,endodoncias,2008-07-01,8,8
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-07-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-07-01,8,8
SAN RAMON,atenciones odontologicas,endodoncias,2008-07-01,4,4
SAN RAMON,atenciones odontologicas,endodoncias,2008-07-01,28,28
SANTA ANA,atenciones odontologicas,endodoncias,2008-07-01,16,16
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-07-01,1321,1321
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-07-01,10,10
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-07-01,13,13
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-07-01,2,2
SENA,atenciones odontologicas,endodoncias,2008-07-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-07-01,25,25
SICAYA,atenciones odontologicas,endodoncias,2008-07-01,2,2
SIPE SIPE,atenciones odontologicas,endodoncias,2008-07-01,40,40
SOPACHUY,atenciones odontologicas,endodoncias,2008-07-01,3,3
SORACACHI,atenciones odontologicas,endodoncias,2008-07-01,1,1
SORATA,atenciones odontologicas,endodoncias,2008-07-01,13,13
SUCRE,atenciones odontologicas,endodoncias,2008-07-01,907,907
TACACOMA,atenciones odontologicas,endodoncias,2008-07-01,5,5
TACOPAYA,atenciones odontologicas,endodoncias,2008-07-01,1,1
TAHUA,atenciones odontologicas,endodoncias,2008-07-01,2,2
TAPACARI,atenciones odontologicas,endodoncias,2008-07-01,3,3
TARABUCO,atenciones odontologicas,endodoncias,2008-07-01,4,4
TARACO,atenciones odontologicas,endodoncias,2008-07-01,1,1
TARATA,atenciones odontologicas,endodoncias,2008-07-01,6,6
TARIJA,atenciones odontologicas,endodoncias,2008-07-01,785,785
TARVITA,atenciones odontologicas,endodoncias,2008-07-01,16,16
TIPUANI,atenciones odontologicas,endodoncias,2008-07-01,3,3
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-07-01,57,57
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-07-01,71,71
TOCO,atenciones odontologicas,endodoncias,2008-07-01,30,30
TOLATA,atenciones odontologicas,endodoncias,2008-07-01,20,20
TOLEDO,atenciones odontologicas,endodoncias,2008-07-01,7,7
TOMINA,atenciones odontologicas,endodoncias,2008-07-01,3,3
TORO TORO,atenciones odontologicas,endodoncias,2008-07-01,9,9
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-07-01,2,2
TRINIDAD,atenciones odontologicas,endodoncias,2008-07-01,68,68
TUPIZA,atenciones odontologicas,endodoncias,2008-07-01,61,61
TURCO,atenciones odontologicas,endodoncias,2008-07-01,5,5
UMALA,atenciones odontologicas,endodoncias,2008-07-01,1,1
UNCIA,atenciones odontologicas,endodoncias,2008-07-01,51,51
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-07-01,29,29
URUBICHA,atenciones odontologicas,endodoncias,2008-07-01,19,19
UYUNI,atenciones odontologicas,endodoncias,2008-07-01,23,23
VACAS,atenciones odontologicas,endodoncias,2008-07-01,6,6
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-07-01,96,96
VIACHA,atenciones odontologicas,endodoncias,2008-07-01,28,28
VILLA MONTES,atenciones odontologicas,endodoncias,2008-07-01,97,97
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,endodoncias,2008-07-01,4,4
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-07-01,1,1
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-07-01,11,11
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-07-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-07-01,7,7
VILLAZON,atenciones odontologicas,endodoncias,2008-07-01,89,89
