municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,29,29
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,61,61
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,18,18
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,840,840
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,45,45
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,17,17
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
GUANAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,25,25
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,14,14
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,7,7
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,17,17
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,12,12
ICLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,16,16
INQUISIVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,10,10
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,38,38
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1590,1590
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,51,51
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,7,7
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,9,9
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,13,13
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,12,12
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,9,9
MALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,15,15
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
MINEROS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,8,8
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,5,5
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,28,28
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,208,208
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,5,5
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,834,834
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,38,38
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,9,9
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,5,5
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,16,16
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,5,5
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,10,10
POCOATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,15,15
PORONGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,7,7
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,498,498
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,21,21
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,28,28
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,29,29
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,96,96
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,14,14
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,130,130
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,5,5
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,14,14
SABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,211,211
SACACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,26,26
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,22,22
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,57,57
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,97,97
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,23,23
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,23,23
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
SAN PEDRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,12,12
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,29,29
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,5,5
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,307,307
SANTA ANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,22,22
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1546,1546
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,12,12
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,18,18
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,80,80
SICAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,24,24
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,11,11
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,11,11
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,516,516
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,36,36
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,643,643
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
TIAWANACU,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,19,19
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,152,152
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,27,27
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,12,12
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,327,327
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,4,4
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,3,3
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,119,119
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,30,30
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,13,13
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,23,23
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,7,7
URUBICHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,8,8
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,48,48
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,49,49
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,1,1
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,81,81
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,61,61
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,6,6
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,67,67
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,21,21
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,31,31
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,36,36
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,34,34
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,17,17
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
YUNCHARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-10-01,2,2
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,28,28
ACHOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,42,42
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,13,13
ANCORAIMES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
ANDAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,16,16
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,50,50
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,24,24
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,23,23
BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,55,55
CAIROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,70,70
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,22,22
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,131,131
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,37,37
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,32,32
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
CARAPARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,110,110
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,36,36
CHIMORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
CHUMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,33,33
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,24,24
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1121,1121
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,71,71
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,7,7
COLPA BELGICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,23,23
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,40,40
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,14,14
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,20,20
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,16,16
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,41,41
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,43,43
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,619,619
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,41,41
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
EL VILLAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,16,16
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,42,42
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,27,27
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,7,7
FILADELFIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
GUANAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,12,12
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,23,23
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,28,28
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,18,18
INQUISIVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,29,29
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1462,1462
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,54,54
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,21,21
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
MINEROS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,10,10
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,12,12
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,25,25
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,104,104
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,13,13
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,10,10
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,612,612
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,55,55
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,9,9
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,7,7
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,53,53
POCOATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,14,14
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
PORONGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
PORVENIR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,540,540
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,17,17
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,42,42
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,8,8
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,24,24
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,130,130
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,9,9
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,97,97
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,11,11
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,226,226
SACABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,3,3
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,9,9
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,59,59
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,19,19
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,114,114
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,7,7
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
SAN PEDRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,4,4
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,15,15
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,5,5
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-11-01,6,6
