municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,50,50
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,291,291
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,721,721
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,77,77
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,217,217
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,34,34
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,756,756
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,256,256
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,60,60
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,97,97
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,203,203
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,57,57
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,164,164
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,216,216
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,161,161
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,50,50
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,89,89
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,838,838
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,66,66
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,853,853
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,229,229
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,58,58
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,181,181
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,300,300
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,438,438
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,115,115
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,26,26
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,62,62
CHACARILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,13,13
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,2053,2053
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,17,17
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,349,349
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,45,45
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,181,181
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,81,81
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,46,46
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,205,205
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,213,213
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,620,620
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,2235,2235
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,18401,18401
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,181,181
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,34,34
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,87,87
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,816,816
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,161,161
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,104,104
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,26,26
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,249,249
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,86,86
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,152,152
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,90,90
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,84,84
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,542,542
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,233,233
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,576,576
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,89,89
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,277,277
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,9,9
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,56,56
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,106,106
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,55,55
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,7,7
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,139,139
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,7935,7935
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,109,109
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,210,210
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,202,202
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,131,131
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,50,50
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,731,731
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,20,20
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,232,232
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,61,61
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1105,1105
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,243,243
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,54,54
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,116,116
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,385,385
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,390,390
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,182,182
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,91,91
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,248,248
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,25,25
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,136,136
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1216,1216
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,502,502
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,91,91
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,116,116
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,182,182
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,26,26
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,150,150
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,505,505
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,13368,13368
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,97,97
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,141,141
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,24,24
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,37,37
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,273,273
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,402,402
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,15,15
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,140,140
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,27,27
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,120,120
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,244,244
MALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,27,27
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,175,175
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,260,260
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1756,1756
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,71,71
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,159,159
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,365,365
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,2693,2693
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,806,806
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,40,40
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,175,175
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,110,110
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,170,170
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,128,128
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,4022,4022
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,345,345
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,376,376
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,207,207
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,60,60
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,209,209
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,147,147
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,57,57
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,33,33
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,385,385
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,58,58
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,265,265
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,131,131
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,39,39
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,52,52
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,40,40
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,88,88
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1129,1129
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,791,791
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,401,401
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,129,129
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,108,108
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1735,1735
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,357,357
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,51,51
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,296,296
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,495,495
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,99,99
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,119,119
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,882,882
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,176,176
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,342,342
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,153,153
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,398,398
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,319,319
QUIABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,182,182
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,731,731
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,144,144
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,286,286
REYES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,362,362
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,598,598
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,154,154
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,133,133
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,237,237
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1083,1083
SACABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,84,84
SACACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,59,59
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,98,98
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,58,58
SAMAIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,278,278
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,38,38
SAN ANDRES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,68,68
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,123,123
SAN ANTONIO DE ESMORUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,5,5
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,144,144
SAN BENITO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,79,79
SAN BORJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,218,218
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,40,40
SAN CARLOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,232,232
SAN IGNACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,316,316
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,166,166
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,6,6
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,166,166
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,87,87
SAN JULIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,85,85
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,9,9
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1260,1260
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,187,187
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,406,406
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,183,183
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,21,21
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,148,148
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,58,58
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,52,52
SAN RAFAEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,86,86
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,58,58
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1,1
SANTA ANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,170,170
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,9937,9937
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,486,486
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1097,1097
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,893,893
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,39,39
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,27,27
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,77,77
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,135,135
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,714,714
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,83,83
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,90,90
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,305,305
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,143,143
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,57,57
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,188,188
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,3809,3809
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,120,120
TACOBAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,75,75
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,78,78
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,22,22
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,437,437
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,2243,2243
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,54,54
TARATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,79,79
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,3071,3071
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,311,311
TEOPONTE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,101,101
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,124,124
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,159,159
TIPUANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,29,29
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,487,487
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,336,336
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,5,5
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,211,211
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,51,51
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,460,460
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,97,97
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,229,229
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,113,113
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,78,78
TOTORA(ORR),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,32,32
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,105,105
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1269,1269
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,319,319
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,57,57
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,732,732
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1129,1129
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,149,149
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,196,196
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,201,201
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,508,508
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,198,198
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,10,10
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,653,653
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,71,71
VILLA RIVERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,102,102
VILLA SERRANO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,965,965
VILLA TUNARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,886,886
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,891,891
VILLAZON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,516,516
VINTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,77,77
VITICHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,50,50
WALDO BALLIVIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,16,16
WARNES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,906,906
YACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,78,78
YACUIBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,1317,1317
YAMPARAEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,86,86
YANACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,18,18
YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,120,120
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,344,344
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,113,113
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,267,267
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-10-01,275,275
ACACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,21,21
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,594,594
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,560,560
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,91,91
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,85,85
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,160,160
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-11-01,113,113
