municipality,group,variable,month,Periodoncias,TOTAL
TARATA,atenciones odontologicas,periodoncias,2008-06-01,45,45
TARIJA,atenciones odontologicas,periodoncias,2008-06-01,202,202
TARVITA,atenciones odontologicas,periodoncias,2008-06-01,42,42
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-06-01,169,169
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-06-01,90,90
TOCO,atenciones odontologicas,periodoncias,2008-06-01,13,13
TOLATA,atenciones odontologicas,periodoncias,2008-06-01,5,5
TOLEDO,atenciones odontologicas,periodoncias,2008-06-01,2,2
TOMINA,atenciones odontologicas,periodoncias,2008-06-01,26,26
TORO TORO,atenciones odontologicas,periodoncias,2008-06-01,2,2
TRIGAL,atenciones odontologicas,periodoncias,2008-06-01,4,4
TRINIDAD,atenciones odontologicas,periodoncias,2008-06-01,33,33
TUPIZA,atenciones odontologicas,periodoncias,2008-06-01,23,23
UMALA,atenciones odontologicas,periodoncias,2008-06-01,1,1
UNCIA,atenciones odontologicas,periodoncias,2008-06-01,44,44
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-06-01,17,17
UYUNI,atenciones odontologicas,periodoncias,2008-06-01,9,9
VACAS,atenciones odontologicas,periodoncias,2008-06-01,23,23
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-06-01,8,8
VIACHA,atenciones odontologicas,periodoncias,2008-06-01,15,15
VILLA MONTES,atenciones odontologicas,periodoncias,2008-06-01,39,39
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2008-06-01,3,3
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-06-01,6,6
VILLA SERRANO,atenciones odontologicas,periodoncias,2008-06-01,3,3
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-06-01,163,163
VILLAZON,atenciones odontologicas,periodoncias,2008-06-01,100,100
VINTO,atenciones odontologicas,periodoncias,2008-06-01,4,4
VITICHI,atenciones odontologicas,periodoncias,2008-06-01,1,1
WARNES,atenciones odontologicas,periodoncias,2008-06-01,60,60
YACUIBA,atenciones odontologicas,periodoncias,2008-06-01,111,111
YAPACANI,atenciones odontologicas,periodoncias,2008-06-01,3,3
YOCALLA,atenciones odontologicas,periodoncias,2008-06-01,6,6
YUNCHARA,atenciones odontologicas,periodoncias,2008-06-01,1,1
ZUDAÑEZ,atenciones odontologicas,periodoncias,2008-06-01,1,1
ACACIO,atenciones odontologicas,periodoncias,2008-07-01,2,2
ACHOCALLA,atenciones odontologicas,periodoncias,2008-07-01,1,1
AIQUILE,atenciones odontologicas,periodoncias,2008-07-01,18,18
ALALAY,atenciones odontologicas,periodoncias,2008-07-01,47,47
ALCALA,atenciones odontologicas,periodoncias,2008-07-01,76,76
ANCORAIMES,atenciones odontologicas,periodoncias,2008-07-01,3,3
ANDAMARCA,atenciones odontologicas,periodoncias,2008-07-01,12,12
ANTEQUERA,atenciones odontologicas,periodoncias,2008-07-01,1,1
ANZALDO,atenciones odontologicas,periodoncias,2008-07-01,1,1
ARAMPAMPA,atenciones odontologicas,periodoncias,2008-07-01,1,1
ARANI,atenciones odontologicas,periodoncias,2008-07-01,25,25
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2008-07-01,10,10
ATOCHA,atenciones odontologicas,periodoncias,2008-07-01,2,2
AUCAPATA,atenciones odontologicas,periodoncias,2008-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2008-07-01,2,2
AZURDUY,atenciones odontologicas,periodoncias,2008-07-01,6,6
BAURES,atenciones odontologicas,periodoncias,2008-07-01,3,3
BERMEJO,atenciones odontologicas,periodoncias,2008-07-01,40,40
BETANZOS,atenciones odontologicas,periodoncias,2008-07-01,3,3
BOLIVAR,atenciones odontologicas,periodoncias,2008-07-01,4,4
BUENA VISTA,atenciones odontologicas,periodoncias,2008-07-01,1,1
CABEZAS,atenciones odontologicas,periodoncias,2008-07-01,37,37
"CAIZA ""D""",atenciones odontologicas,periodoncias,2008-07-01,6,6
CAJUATA,atenciones odontologicas,periodoncias,2008-07-01,1,1
CALAMARCA,atenciones odontologicas,periodoncias,2008-07-01,1,1
CAMARGO,atenciones odontologicas,periodoncias,2008-07-01,1,1
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2008-07-01,8,8
CAMIRI,atenciones odontologicas,periodoncias,2008-07-01,72,72
CAPINOTA,atenciones odontologicas,periodoncias,2008-07-01,14,14
CARACOLLO,atenciones odontologicas,periodoncias,2008-07-01,13,13
CARANAVI,atenciones odontologicas,periodoncias,2008-07-01,22,22
CARAPARI,atenciones odontologicas,periodoncias,2008-07-01,11,11
CARIPUYO,atenciones odontologicas,periodoncias,2008-07-01,6,6
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2008-07-01,7,7
CHALLAPATA,atenciones odontologicas,periodoncias,2008-07-01,6,6
CHAQUI,atenciones odontologicas,periodoncias,2008-07-01,2,2
CHARAGUA,atenciones odontologicas,periodoncias,2008-07-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2008-07-01,3,3
CHUMA,atenciones odontologicas,periodoncias,2008-07-01,15,15
CLIZA,atenciones odontologicas,periodoncias,2008-07-01,56,56
COBIJA,atenciones odontologicas,periodoncias,2008-07-01,11,11
COCHABAMBA,atenciones odontologicas,periodoncias,2008-07-01,1701,1701
COLCAPIRHUA,atenciones odontologicas,periodoncias,2008-07-01,114,114
COLOMI,atenciones odontologicas,periodoncias,2008-07-01,6,6
COLPA BELGICA,atenciones odontologicas,periodoncias,2008-07-01,5,5
COMARAPA,atenciones odontologicas,periodoncias,2008-07-01,5,5
COMBAYA,atenciones odontologicas,periodoncias,2008-07-01,10,10
CONCEPCION,atenciones odontologicas,periodoncias,2008-07-01,10,10
COROICO,atenciones odontologicas,periodoncias,2008-07-01,18,18
CORQUE,atenciones odontologicas,periodoncias,2008-07-01,4,4
COTAGAITA,atenciones odontologicas,periodoncias,2008-07-01,2,2
COTOCA,atenciones odontologicas,periodoncias,2008-07-01,4,4
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2008-07-01,3,3
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2008-07-01,21,21
CUEVO,atenciones odontologicas,periodoncias,2008-07-01,1,1
CULPINA,atenciones odontologicas,periodoncias,2008-07-01,1,1
CURAHUARA DE CARANGAS,atenciones odontologicas,periodoncias,2008-07-01,3,3
EL ALTO,atenciones odontologicas,periodoncias,2008-07-01,424,424
EL CHORO,atenciones odontologicas,periodoncias,2008-07-01,1,1
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2008-07-01,34,34
EL TORNO,atenciones odontologicas,periodoncias,2008-07-01,27,27
EL VILLAR,atenciones odontologicas,periodoncias,2008-07-01,15,15
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-07-01,18,18
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-07-01,6,6
EUCALIPTUS,atenciones odontologicas,periodoncias,2008-07-01,5,5
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2008-07-01,22,22
FILADELFIA,atenciones odontologicas,periodoncias,2008-07-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2008-07-01,64,64
GUANAY,atenciones odontologicas,periodoncias,2008-07-01,5,5
GUAQUI,atenciones odontologicas,periodoncias,2008-07-01,4,4
GUAYARAMERIN,atenciones odontologicas,periodoncias,2008-07-01,33,33
GUTIERREZ,atenciones odontologicas,periodoncias,2008-07-01,13,13
HUACARETA,atenciones odontologicas,periodoncias,2008-07-01,1,1
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,periodoncias,2008-07-01,8,8
HUACHACALLA,atenciones odontologicas,periodoncias,2008-07-01,1,1
HUANUNI,atenciones odontologicas,periodoncias,2008-07-01,40,40
HUARACAJE,atenciones odontologicas,periodoncias,2008-07-01,10,10
INCAHUASI,atenciones odontologicas,periodoncias,2008-07-01,6,6
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2008-07-01,11,11
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2008-07-01,1,1
LA GUARDIA,atenciones odontologicas,periodoncias,2008-07-01,28,28
LA PAZ,atenciones odontologicas,periodoncias,2008-07-01,1276,1276
LAGUNILLAS,atenciones odontologicas,periodoncias,2008-07-01,6,6
LAS CARRERAS,atenciones odontologicas,periodoncias,2008-07-01,4,4
LICOMA PAMPA,atenciones odontologicas,periodoncias,2008-07-01,2,2
LLALLAGUA,atenciones odontologicas,periodoncias,2008-07-01,26,26
LLICA,atenciones odontologicas,periodoncias,2008-07-01,6,6
MACHACAMARCA,atenciones odontologicas,periodoncias,2008-07-01,3,3
MACHARETI,atenciones odontologicas,periodoncias,2008-07-01,36,36
MAGDALENA,atenciones odontologicas,periodoncias,2008-07-01,5,5
MAIRANA,atenciones odontologicas,periodoncias,2008-07-01,27,27
MAPIRI,atenciones odontologicas,periodoncias,2008-07-01,7,7
MECAPACA,atenciones odontologicas,periodoncias,2008-07-01,3,3
MINEROS,atenciones odontologicas,periodoncias,2008-07-01,10,10
MIZQUE,atenciones odontologicas,periodoncias,2008-07-01,22,22
MOCOMOCO,atenciones odontologicas,periodoncias,2008-07-01,1,1
MOJOCOYA,atenciones odontologicas,periodoncias,2008-07-01,2,2
MONTERO,atenciones odontologicas,periodoncias,2008-07-01,187,187
MORO MORO,atenciones odontologicas,periodoncias,2008-07-01,3,3
MOROCHATA,atenciones odontologicas,periodoncias,2008-07-01,4,4
OCURI,atenciones odontologicas,periodoncias,2008-07-01,5,5
OKINAWA,atenciones odontologicas,periodoncias,2008-07-01,10,10
OMEREQUE,atenciones odontologicas,periodoncias,2008-07-01,13,13
ORURO,atenciones odontologicas,periodoncias,2008-07-01,263,263
PADCAYA,atenciones odontologicas,periodoncias,2008-07-01,7,7
PADILLA,atenciones odontologicas,periodoncias,2008-07-01,10,10
PAILON,atenciones odontologicas,periodoncias,2008-07-01,18,18
PALCA,atenciones odontologicas,periodoncias,2008-07-01,2,2
PAMPA GRANDE,atenciones odontologicas,periodoncias,2008-07-01,6,6
PASORAPA,atenciones odontologicas,periodoncias,2008-07-01,5,5
POCOATA,atenciones odontologicas,periodoncias,2008-07-01,4,4
POCONA,atenciones odontologicas,periodoncias,2008-07-01,2,2
POJO (CBBA),atenciones odontologicas,periodoncias,2008-07-01,15,15
POOPO,atenciones odontologicas,periodoncias,2008-07-01,7,7
PORCO,atenciones odontologicas,periodoncias,2008-07-01,1,1
PORONGO,atenciones odontologicas,periodoncias,2008-07-01,16,16
PORTACHUELO,atenciones odontologicas,periodoncias,2008-07-01,24,24
PORVENIR,atenciones odontologicas,periodoncias,2008-07-01,1,1
POTOSI,atenciones odontologicas,periodoncias,2008-07-01,84,84
PUCARA,atenciones odontologicas,periodoncias,2008-07-01,5,5
PUCARANI,atenciones odontologicas,periodoncias,2008-07-01,14,14
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2008-07-01,13,13
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2008-07-01,7,7
PUERTO GONZALO MORENO,atenciones odontologicas,periodoncias,2008-07-01,1,1
PUERTO RICO,atenciones odontologicas,periodoncias,2008-07-01,87,87
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2008-07-01,13,13
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2008-07-01,14,14
PUNA,atenciones odontologicas,periodoncias,2008-07-01,3,3
PUNATA,atenciones odontologicas,periodoncias,2008-07-01,310,310
QUILLACOLLO,atenciones odontologicas,periodoncias,2008-07-01,77,77
QUIME,atenciones odontologicas,periodoncias,2008-07-01,32,32
QUIRUSILLAS,atenciones odontologicas,periodoncias,2008-07-01,1,1
REYES,atenciones odontologicas,periodoncias,2008-07-01,13,13
RIBERALTA,atenciones odontologicas,periodoncias,2008-07-01,45,45
ROBORE,atenciones odontologicas,periodoncias,2008-07-01,16,16
RURRENABAQUE,atenciones odontologicas,periodoncias,2008-07-01,10,10
SABAYA,atenciones odontologicas,periodoncias,2008-07-01,5,5
SACABA,atenciones odontologicas,periodoncias,2008-07-01,121,121
SAIPINA,atenciones odontologicas,periodoncias,2008-07-01,1,1
SAMAIPATA,atenciones odontologicas,periodoncias,2008-07-01,14,14
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2008-07-01,1,1
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2008-07-01,2,2
SAN BENITO,atenciones odontologicas,periodoncias,2008-07-01,1,1
SAN BORJA,atenciones odontologicas,periodoncias,2008-07-01,32,32
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2008-07-01,5,5
SAN CARLOS,atenciones odontologicas,periodoncias,2008-07-01,34,34
SAN IGNACIO,atenciones odontologicas,periodoncias,2008-07-01,3,3
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2008-07-01,8,8
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2008-07-01,6,6
SAN JUAN DE YAPACANI,atenciones odontologicas,periodoncias,2008-07-01,13,13
SAN LORENZO(PND),atenciones odontologicas,periodoncias,2008-07-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2008-07-01,85,85
SAN LUCAS,atenciones odontologicas,periodoncias,2008-07-01,2,2
SAN MATIAS,atenciones odontologicas,periodoncias,2008-07-01,2,2
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2008-07-01,24,24
SAN PEDRO,atenciones odontologicas,periodoncias,2008-07-01,1,1
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,periodoncias,2008-07-01,8,8
SAN RAFAEL,atenciones odontologicas,periodoncias,2008-07-01,65,65
SAN RAMON,atenciones odontologicas,periodoncias,2008-07-01,18,18
SANTA ANA,atenciones odontologicas,periodoncias,2008-07-01,2,2
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2008-07-01,1179,1179
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2008-07-01,37,37
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2008-07-01,9,9
SENA,atenciones odontologicas,periodoncias,2008-07-01,4,4
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2008-07-01,66,66
SICAYA,atenciones odontologicas,periodoncias,2008-07-01,1,1
SIPE SIPE,atenciones odontologicas,periodoncias,2008-07-01,18,18
SOPACHUY,atenciones odontologicas,periodoncias,2008-07-01,3,3
SORACACHI,atenciones odontologicas,periodoncias,2008-07-01,4,4
SORATA,atenciones odontologicas,periodoncias,2008-07-01,28,28
SUCRE,atenciones odontologicas,periodoncias,2008-07-01,582,582
TACACOMA,atenciones odontologicas,periodoncias,2008-07-01,2,2
TACOPAYA,atenciones odontologicas,periodoncias,2008-07-01,5,5
TAHUA,atenciones odontologicas,periodoncias,2008-07-01,5,5
TARABUCO,atenciones odontologicas,periodoncias,2008-07-01,12,12
TARACO,atenciones odontologicas,periodoncias,2008-07-01,2,2
TARATA,atenciones odontologicas,periodoncias,2008-07-01,14,14
TARIJA,atenciones odontologicas,periodoncias,2008-07-01,195,195
TARVITA,atenciones odontologicas,periodoncias,2008-07-01,67,67
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-07-01,225,225
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-07-01,161,161
TOCO,atenciones odontologicas,periodoncias,2008-07-01,14,14
TOLATA,atenciones odontologicas,periodoncias,2008-07-01,1,1
TOLEDO,atenciones odontologicas,periodoncias,2008-07-01,8,8
TOMINA,atenciones odontologicas,periodoncias,2008-07-01,25,25
TORO TORO,atenciones odontologicas,periodoncias,2008-07-01,9,9
TOTORA(ORR),atenciones odontologicas,periodoncias,2008-07-01,1,1
TRIGAL,atenciones odontologicas,periodoncias,2008-07-01,7,7
TRINIDAD,atenciones odontologicas,periodoncias,2008-07-01,77,77
TUPIZA,atenciones odontologicas,periodoncias,2008-07-01,9,9
UMALA,atenciones odontologicas,periodoncias,2008-07-01,1,1
UNCIA,atenciones odontologicas,periodoncias,2008-07-01,20,20
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-07-01,9,9
URUBICHA,atenciones odontologicas,periodoncias,2008-07-01,3,3
UYUNI,atenciones odontologicas,periodoncias,2008-07-01,18,18
VACAS,atenciones odontologicas,periodoncias,2008-07-01,16,16
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-07-01,2,2
VIACHA,atenciones odontologicas,periodoncias,2008-07-01,31,31
VILLA MONTES,atenciones odontologicas,periodoncias,2008-07-01,49,49
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-07-01,1,1
VILLA SERRANO,atenciones odontologicas,periodoncias,2008-07-01,1,1
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-07-01,156,156
VILLAZON,atenciones odontologicas,periodoncias,2008-07-01,59,59
VINTO,atenciones odontologicas,periodoncias,2008-07-01,8,8
WARNES,atenciones odontologicas,periodoncias,2008-07-01,70,70
YACUIBA,atenciones odontologicas,periodoncias,2008-07-01,161,161
YAMPARAEZ,atenciones odontologicas,periodoncias,2008-07-01,1,1
YAPACANI,atenciones odontologicas,periodoncias,2008-07-01,15,15
YOCALLA,atenciones odontologicas,periodoncias,2008-07-01,4,4
YOTALA,atenciones odontologicas,periodoncias,2008-07-01,4,4
YUNCHARA,atenciones odontologicas,periodoncias,2008-07-01,1,1
ZUDAÑEZ,atenciones odontologicas,periodoncias,2008-07-01,1,1
ACHACACHI,atenciones odontologicas,periodoncias,2008-08-01,8,8
AIQUILE,atenciones odontologicas,periodoncias,2008-08-01,12,12
ALALAY,atenciones odontologicas,periodoncias,2008-08-01,42,42
ALCALA,atenciones odontologicas,periodoncias,2008-08-01,69,69
ANCORAIMES,atenciones odontologicas,periodoncias,2008-08-01,7,7
ANDAMARCA,atenciones odontologicas,periodoncias,2008-08-01,5,5
ANTEQUERA,atenciones odontologicas,periodoncias,2008-08-01,1,1
ANZALDO,atenciones odontologicas,periodoncias,2008-08-01,14,14
ARANI,atenciones odontologicas,periodoncias,2008-08-01,4,4
ARBIETO,atenciones odontologicas,periodoncias,2008-08-01,3,3
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2008-08-01,6,6
ATOCHA,atenciones odontologicas,periodoncias,2008-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2008-08-01,2,2
BAURES,atenciones odontologicas,periodoncias,2008-08-01,6,6
BERMEJO,atenciones odontologicas,periodoncias,2008-08-01,47,47
BETANZOS,atenciones odontologicas,periodoncias,2008-08-01,6,6
CABEZAS,atenciones odontologicas,periodoncias,2008-08-01,32,32
CAIROMA,atenciones odontologicas,periodoncias,2008-08-01,7,7
"CAIZA ""D""",atenciones odontologicas,periodoncias,2008-08-01,3,3
CALAMARCA,atenciones odontologicas,periodoncias,2008-08-01,11,11
CAMARGO,atenciones odontologicas,periodoncias,2008-08-01,3,3
CAMIRI,atenciones odontologicas,periodoncias,2008-08-01,44,44
CAPINOTA,atenciones odontologicas,periodoncias,2008-08-01,10,10
CARACOLLO,atenciones odontologicas,periodoncias,2008-08-01,15,15
CARANAVI,atenciones odontologicas,periodoncias,2008-08-01,34,34
CARAPARI,atenciones odontologicas,periodoncias,2008-08-01,26,26
CARIPUYO,atenciones odontologicas,periodoncias,2008-08-01,23,23
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2008-08-01,2,2
CHALLAPATA,atenciones odontologicas,periodoncias,2008-08-01,12,12
CHAQUI,atenciones odontologicas,periodoncias,2008-08-01,1,1
CHARAGUA,atenciones odontologicas,periodoncias,2008-08-01,8,8
CHUMA,atenciones odontologicas,periodoncias,2008-08-01,3,3
CLIZA,atenciones odontologicas,periodoncias,2008-08-01,45,45
COBIJA,atenciones odontologicas,periodoncias,2008-08-01,15,15
COCHABAMBA,atenciones odontologicas,periodoncias,2008-08-01,1737,1737
COLCAPIRHUA,atenciones odontologicas,periodoncias,2008-08-01,112,112
"COLCHA ""K""",atenciones odontologicas,periodoncias,2008-08-01,2,2
COLOMI,atenciones odontologicas,periodoncias,2008-08-01,4,4
COLPA BELGICA,atenciones odontologicas,periodoncias,2008-08-01,8,8
COMANCHE,atenciones odontologicas,periodoncias,2008-08-01,1,1
COMARAPA,atenciones odontologicas,periodoncias,2008-08-01,8,8
CONCEPCION,atenciones odontologicas,periodoncias,2008-08-01,11,11
COROICO,atenciones odontologicas,periodoncias,2008-08-01,9,9
CORQUE,atenciones odontologicas,periodoncias,2008-08-01,1,1
COTAGAITA,atenciones odontologicas,periodoncias,2008-08-01,4,4
COTOCA,atenciones odontologicas,periodoncias,2008-08-01,4,4
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2008-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2008-08-01,6,6
CUEVO,atenciones odontologicas,periodoncias,2008-08-01,1,1
CULPINA,atenciones odontologicas,periodoncias,2008-08-01,1,1
CURAHUARA DE CARANGAS,atenciones odontologicas,periodoncias,2008-08-01,4,4
EL ALTO,atenciones odontologicas,periodoncias,2008-08-01,416,416
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2008-08-01,37,37
EL TORNO,atenciones odontologicas,periodoncias,2008-08-01,3,3
EL VILLAR,atenciones odontologicas,periodoncias,2008-08-01,6,6
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-08-01,17,17
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-08-01,6,6
EUCALIPTUS,atenciones odontologicas,periodoncias,2008-08-01,4,4
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2008-08-01,21,21
FILADELFIA,atenciones odontologicas,periodoncias,2008-08-01,2,2
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2008-08-01,4,4
GUANAY,atenciones odontologicas,periodoncias,2008-08-01,3,3
GUAQUI,atenciones odontologicas,periodoncias,2008-08-01,3,3
GUTIERREZ,atenciones odontologicas,periodoncias,2008-08-01,13,13
HUACARETA,atenciones odontologicas,periodoncias,2008-08-01,2,2
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,periodoncias,2008-08-01,4,4
HUACHACALLA,atenciones odontologicas,periodoncias,2008-08-01,4,4
HUANUNI,atenciones odontologicas,periodoncias,2008-08-01,22,22
HUARACAJE,atenciones odontologicas,periodoncias,2008-08-01,16,16
ICLA,atenciones odontologicas,periodoncias,2008-08-01,7,7
INCAHUASI,atenciones odontologicas,periodoncias,2008-08-01,9,9
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2008-08-01,4,4
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2008-08-01,1,1
LA ASUNTA,atenciones odontologicas,periodoncias,2008-08-01,5,5
LA GUARDIA,atenciones odontologicas,periodoncias,2008-08-01,14,14
LA PAZ,atenciones odontologicas,periodoncias,2008-08-01,1112,1112
LAGUNILLAS,atenciones odontologicas,periodoncias,2008-08-01,11,11
LICOMA PAMPA,atenciones odontologicas,periodoncias,2008-08-01,1,1
LLALLAGUA,atenciones odontologicas,periodoncias,2008-08-01,24,24
LLICA,atenciones odontologicas,periodoncias,2008-08-01,4,4
LURIBAY,atenciones odontologicas,periodoncias,2008-08-01,2,2
MACHACAMARCA,atenciones odontologicas,periodoncias,2008-08-01,4,4
MAGDALENA,atenciones odontologicas,periodoncias,2008-08-01,3,3
MAIRANA,atenciones odontologicas,periodoncias,2008-08-01,24,24
MAPIRI,atenciones odontologicas,periodoncias,2008-08-01,4,4
MECAPACA,atenciones odontologicas,periodoncias,2008-08-01,1,1
MINEROS,atenciones odontologicas,periodoncias,2008-08-01,4,4
MIZQUE,atenciones odontologicas,periodoncias,2008-08-01,5,5
MOJOCOYA,atenciones odontologicas,periodoncias,2008-08-01,1,1
MONTEAGUDO,atenciones odontologicas,periodoncias,2008-08-01,1,1
MONTERO,atenciones odontologicas,periodoncias,2008-08-01,123,123
MORO MORO,atenciones odontologicas,periodoncias,2008-08-01,4,4
MOROCHATA,atenciones odontologicas,periodoncias,2008-08-01,1,1
OKINAWA,atenciones odontologicas,periodoncias,2008-08-01,9,9
OMEREQUE,atenciones odontologicas,periodoncias,2008-08-01,19,19
ORURO,atenciones odontologicas,periodoncias,2008-08-01,126,126
PADCAYA,atenciones odontologicas,periodoncias,2008-08-01,9,9
PADILLA,atenciones odontologicas,periodoncias,2008-08-01,6,6
PAILON,atenciones odontologicas,periodoncias,2008-08-01,9,9
PALCA,atenciones odontologicas,periodoncias,2008-08-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,periodoncias,2008-08-01,1,1
PAMPA GRANDE,atenciones odontologicas,periodoncias,2008-08-01,1,1
PASORAPA,atenciones odontologicas,periodoncias,2008-08-01,3,3
PAZÑA,atenciones odontologicas,periodoncias,2008-08-01,2,2
POCOATA,atenciones odontologicas,periodoncias,2008-08-01,10,10
POJO (CBBA),atenciones odontologicas,periodoncias,2008-08-01,12,12
POOPO,atenciones odontologicas,periodoncias,2008-08-01,3,3
PORCO,atenciones odontologicas,periodoncias,2008-08-01,8,8
PORONGO,atenciones odontologicas,periodoncias,2008-08-01,34,34
PORTACHUELO,atenciones odontologicas,periodoncias,2008-08-01,4,4
PORVENIR,atenciones odontologicas,periodoncias,2008-08-01,4,4
POTOSI,atenciones odontologicas,periodoncias,2008-08-01,80,80
PUCARA,atenciones odontologicas,periodoncias,2008-08-01,1,1
PUCARANI,atenciones odontologicas,periodoncias,2008-08-01,11,11
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2008-08-01,38,38
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2008-08-01,8,8
PUERTO QUIJARRO,atenciones odontologicas,periodoncias,2008-08-01,4,4
PUERTO RICO,atenciones odontologicas,periodoncias,2008-08-01,17,17
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2008-08-01,1,1
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2008-08-01,8,8
PUNA,atenciones odontologicas,periodoncias,2008-08-01,3,3
PUNATA,atenciones odontologicas,periodoncias,2008-08-01,210,210
QUILLACOLLO,atenciones odontologicas,periodoncias,2008-08-01,75,75
QUIME,atenciones odontologicas,periodoncias,2008-08-01,19,19
QUIRUSILLAS,atenciones odontologicas,periodoncias,2008-08-01,1,1
REYES,atenciones odontologicas,periodoncias,2008-08-01,2,2
RIBERALTA,atenciones odontologicas,periodoncias,2008-08-01,80,80
ROBORE,atenciones odontologicas,periodoncias,2008-08-01,6,6
RURRENABAQUE,atenciones odontologicas,periodoncias,2008-08-01,93,93
SACABA,atenciones odontologicas,periodoncias,2008-08-01,113,113
SACABAMBA,atenciones odontologicas,periodoncias,2008-08-01,9,9
SAMAIPATA,atenciones odontologicas,periodoncias,2008-08-01,7,7
SAN AGUSTIN,atenciones odontologicas,periodoncias,2008-08-01,1,1
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2008-08-01,4,4
SAN BENITO,atenciones odontologicas,periodoncias,2008-08-01,2,2
SAN BORJA,atenciones odontologicas,periodoncias,2008-08-01,33,33
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2008-08-01,5,5
SAN CARLOS,atenciones odontologicas,periodoncias,2008-08-01,14,14
SAN IGNACIO,atenciones odontologicas,periodoncias,2008-08-01,1,1
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2008-08-01,5,5
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2008-08-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,periodoncias,2008-08-01,2,2
SAN JULIAN,atenciones odontologicas,periodoncias,2008-08-01,16,16
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2008-08-01,32,32
SAN LUCAS,atenciones odontologicas,periodoncias,2008-08-01,6,6
