municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,33,33
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,3,3
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,85,85
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,18,18
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,36,36
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,8,8
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,4005,4005
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,59,59
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,172,172
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,5,5
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,30,30
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,25,25
SAPAHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,11,11
SENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,3,3
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,2,2
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,22,22
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,165,165
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,131,131
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,43,43
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,33,33
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,4473,4473
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,43,43
TAHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,9,9
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,11,11
TARACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,3,3
TARATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,1,1
TARIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,1679,1679
TARVITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,15,15
TEOPONTE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,7,7
TINGUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,2,2
TIQUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,60,60
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,125,125
TOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,63,63
TOLATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,2,2
TOLEDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,3,3
TOMAVE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,15,15
TOMINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,715,715
TORO TORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,6,6
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,2,2
TRIGAL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,23,23
TRINIDAD,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,633,633
TUPIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,250,250
TURCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,29,29
UMALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,2,2
UNCIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,271,271
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,338,338
URUBICHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,7,7
UYUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,85,85
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,37,37
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,156,156
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,220,220
VILA VILA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,4,4
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,117,117
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,2,2
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,4,4
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,112,112
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,78,78
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,34,34
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,308,308
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,26,26
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,30,30
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,5,5
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,97,97
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,326,326
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,63,63
YANACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,1,1
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,51,51
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,18,18
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,41,41
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,12,12
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-09-01,50,50
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,11,11
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,40,40
ACHOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,37,37
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,48,48
ALCALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,63,63
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,6,6
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,15,15
ANTEQUERA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,26,26
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,36,36
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,12,12
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,41,41
ATOCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,473,473
AYO AYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,87,87
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,39,39
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,75,75
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,4,4
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,300,300
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,157,157
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
BOLPEBRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,29,29
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,20,20
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,136,136
CAIROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,9,9
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,28,28
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,22,22
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,323,323
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,15,15
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,556,556
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,65,65
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,181,181
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,135,135
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,139,139
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
CATACORA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
CHACARILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,59,59
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,65,65
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,56,56
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,111,111
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,211,211
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,8189,8189
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,235,235
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,20,20
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,10,10
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,36,36
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,62,62
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,270,270
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,193,193
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,13,13
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,80,80
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,38,38
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,44,44
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,399,399
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,55,55
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,114,114
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,64,64
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,55,55
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,38,38
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3458,3458
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,22,22
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,16,16
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,28,28
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,98,98
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,73,73
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,19,19
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,60,60
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,6,6
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,30,30
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,15,15
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,21,21
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,185,185
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,5,5
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,64,64
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,28,28
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,69,69
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,6,6
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,110,110
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,10626,10626
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,35,35
LAJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,15,15
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,4,4
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,84,84
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,34,34
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,43,43
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,51,51
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,19,19
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,95,95
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,23,23
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,17,17
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,12,12
MOCOMOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,28,28
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,14,14
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,66,66
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,283,283
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,21,21
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,28,28
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,5,5
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2610,2610
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,97,97
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,72,72
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,19,19
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,11,11
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,18,18
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,9,9
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,19,19
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,5,5
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,91,91
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,4,4
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,33,33
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,49,49
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,45,45
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,9,9
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,55,55
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,38,38
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,17,17
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1485,1485
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,26,26
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,8,8
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,11,11
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,65,65
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,44,44
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,74,74
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,64,64
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,36,36
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,179,179
QUIABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,5,5
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,200,200
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,182,182
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,16,16
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,71,71
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,116,116
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,103,103
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,41,41
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,42,42
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,393,393
SACABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
SACACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,11,11
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,51,51
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,12,12
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,36,36
SAN ANDRES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,16,16
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,96,96
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,82,82
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,216,216
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,30,30
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,20,20
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,19,19
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,131,131
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,51,51
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,13,13
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,85,85
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,27,27
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,16,16
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,44,44
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,1,1
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,128,128
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,9,9
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,74,74
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,85,85
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2742,2742
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,45,45
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,196,196
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,6,6
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,25,25
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,47,47
SAPAHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,60,60
SENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3,3
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,11,11
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,191,191
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,169,169
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,18,18
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,35,35
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,3616,3616
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,42,42
TAHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,8,8
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,7,7
TARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-10-01,2,2
