municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,8,8
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,95,95
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,25,25
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,56,56
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,64,64
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,6,6
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,26,26
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,179,179
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,47,47
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,45,45
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,12,12
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,84,84
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,30,30
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,16,16
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,28,28
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,81,81
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,2,2
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,20,20
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,35,35
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,38,38
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,83,83
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,254,254
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,1686,1686
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,28,28
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,7,7
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,33,33
LLICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,11,11
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,20,20
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,24,24
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,25,25
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,26,26
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,2,2
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,45,45
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,9,9
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,75,75
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,39,39
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,74,74
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,116,116
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,36,36
MOJINETE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,2,2
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,12,12
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,103,103
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,372,372
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,4,4
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,152,152
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,15,15
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,99,99
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,58,58
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,779,779
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,74,74
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,37,37
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,139,139
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,7,7
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,19,19
PAPEL PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,9,9
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,15,15
PATACAMAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,161,161
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,42,42
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,148,148
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,60,60
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,87,87
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,62,62
PORCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,43,43
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,57,57
PORONGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,38,38
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,70,70
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,36,36
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,5,5
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,428,428
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,21,21
PUCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,8,8
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,68,68
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,74,74
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,48,48
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,20,20
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,20,20
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,59,59
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,65,65
PUERTO SILES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,11,11
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,60,60
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,121,121
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,91,91
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,119,119
QUIABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,13,13
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,594,594
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,29,29
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,2,2
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,101,101
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,61,61
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,358,358
ROBORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,44,44
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,42,42
SABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,11,11
SACABA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,454,454
SACABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,30,30
SACACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,59,59
SAIPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,16,16
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,42,42
SAMAIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,37,37
SAN AGUSTIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,3,3
SAN ANDRES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,75,75
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,11,11
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,13,13
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
SAN BENITO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
SAN BORJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,323,323
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,25,25
SAN CARLOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,91,91
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,121,121
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,210,210
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,8,8
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,81,81
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,15,15
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,47,47
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,41,41
SAN JULIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,115,115
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,15,15
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,65,65
SAN LUCAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,98,98
SAN MATIAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,60,60
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,58,58
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,4,4
SAN PEDRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,70,70
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,113,113
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,2,2
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,35,35
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,27,27
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,21,21
SANTA ANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,118,118
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,2137,2137
SANTA ROSA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,31,31
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,52,52
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,25,25
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,39,39
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,21,21
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,23,23
SENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,86,86
SICAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,12,12
SIPE SIPE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,154,154
SOPACHUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
SORACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,51,51
SORATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,85,85
SUCRE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,932,932
TACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,5,5
TACACOMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,6,6
TACOBAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,36,36
TACOPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,49,49
TAHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
TAPACARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,84,84
TARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,29,29
TARACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,13,13
TARATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,34,34
TARIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,763,763
TARVITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,57,57
TEOPONTE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
TIAWANACU,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,52,52
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,96,96
TIPUANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,56,56
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,223,223
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,137,137
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,4,4
TOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,24,24
TOLATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,24,24
TOLEDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,22,22
TOMAVE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,28,28
TOMINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,21,21
TORO TORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,32,32
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,109,109
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,24,24
TRIGAL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,1,1
TRINIDAD,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,157,157
TUPIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,113,113
TURCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,17,17
UMALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,33,33
UNCIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,99,99
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,67,67
URUBICHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,27,27
UYUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,45,45
VACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,62,62
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,42,42
VIACHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,94,94
VILA VILA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,27,27
VILLA MONTES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,173,173
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,4,4
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,19,19
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,11,11
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,203,203
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,38,38
VILLAZON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,167,167
VINTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,204,204
VITICHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,12,12
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,4,4
WARNES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,236,236
YACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,9,9
YACUIBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,382,382
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,14,14
YANACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,177,177
YOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,17,17
YOTALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,18,18
YUNCHARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,10,10
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-10-01,30,30
ACACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,20,20
ACHACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,191,191
ACHOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,10,10
AIQUILE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,120,120
ALALAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,7,7
ALCALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1,1
ANCORAIMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,37,37
ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,13,13
ANTEQUERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,12,12
ANZALDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,60,60
APOLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,57,57
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,8,8
ARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,31,31
ARQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,43,43
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,21,21
ATOCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,26,26
AUCAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,3,3
AYATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,19,19
AYO AYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,32,32
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,62,62
AZURDUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,44,44
BATALLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,56,56
BAURES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,4,4
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1,1
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,9,9
BELLA FLOR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,1,1
BERMEJO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,131,131
BETANZOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,135,135
BOLIVAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,36,36
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,8,8
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-11-01,9,9
