,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
SAN RAFAEL,atencion odontologica,exodoncia,2017-10-01,0,0,1,0,0,0,3,8,3,1,0,0,0,0,16
SAN RAMON SCZ,atencion odontologica,exodoncia,2017-10-01,0,0,1,1,1,1,1,1,1,1,0,0,0,0,8
SANTA ANA,atencion odontologica,exodoncia,2017-10-01,1,1,8,12,7,3,11,18,14,5,0,0,0,0,80
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2017-10-01,22,20,167,173,22,73,103,329,233,127,0,0,0,0,1269
SANTA ROSA,atencion odontologica,exodoncia,2017-10-01,0,0,2,3,1,2,1,8,0,0,0,0,0,0,17
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2017-10-01,1,1,4,4,1,2,4,29,9,3,0,0,0,0,58
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2017-10-01,1,0,17,27,0,2,9,14,13,13,0,0,0,0,96
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2017-10-01,0,0,3,3,1,3,0,17,10,14,0,0,0,0,51
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2017-10-01,0,0,0,7,0,2,5,14,14,7,0,0,0,0,49
SANTIVAÑES,atencion odontologica,exodoncia,2017-10-01,0,1,2,4,2,2,2,5,1,8,0,0,0,0,27
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2017-10-01,0,0,0,3,0,1,1,2,1,3,0,0,0,0,11
SAPAHAQUI,atencion odontologica,exodoncia,2017-10-01,0,0,3,2,1,4,7,18,22,13,0,0,0,0,70
SENA,atencion odontologica,exodoncia,2017-10-01,1,3,4,8,0,1,4,9,1,1,0,0,0,0,32
SHINAOTA,atencion odontologica,exodoncia,2017-10-01,0,1,2,3,1,1,2,5,3,4,0,0,0,0,22
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2017-10-01,0,1,3,6,4,5,11,16,9,5,0,0,0,0,60
SICAYA,atencion odontologica,exodoncia,2017-10-01,0,0,2,5,0,1,2,5,5,5,0,0,0,0,25
SIPE SIPE,atencion odontologica,exodoncia,2017-10-01,3,3,9,13,0,9,2,19,11,19,0,0,0,0,88
SOPACHUY,atencion odontologica,exodoncia,2017-10-01,0,0,7,3,0,0,9,12,8,4,0,0,0,0,43
SORACACHI,atencion odontologica,exodoncia,2017-10-01,1,0,25,27,4,2,2,6,5,12,0,0,0,0,84
SORATA,atencion odontologica,exodoncia,2017-10-01,0,0,3,7,0,2,10,10,21,6,0,0,0,0,59
SUCRE,atencion odontologica,exodoncia,2017-10-01,8,10,143,161,29,50,134,242,79,81,0,0,0,0,937
TACACHI,atencion odontologica,exodoncia,2017-10-01,0,0,0,3,1,0,0,0,0,3,0,0,0,0,7
TACACOMA,atencion odontologica,exodoncia,2017-10-01,0,1,9,6,2,2,7,5,4,0,0,0,0,0,36
TACOBAMBA,atencion odontologica,exodoncia,2017-10-01,0,0,4,1,0,2,2,6,0,6,0,0,0,0,21
TACOPAYA,atencion odontologica,exodoncia,2017-10-01,0,0,1,1,0,3,0,4,4,5,0,0,0,0,18
TAHUA,atencion odontologica,exodoncia,2017-10-01,0,0,0,1,0,2,0,5,4,2,0,0,0,0,14
TAPACARI,atencion odontologica,exodoncia,2017-10-01,2,1,3,13,3,3,2,34,28,43,0,0,0,0,132
TARABUCO,atencion odontologica,exodoncia,2017-10-01,0,0,2,5,3,3,13,24,20,6,0,0,0,0,76
TARACO,atencion odontologica,exodoncia,2017-10-01,0,0,4,2,3,6,3,8,14,6,0,0,0,0,46
TARATA,atencion odontologica,exodoncia,2017-10-01,0,0,8,6,0,3,4,14,0,4,0,0,0,0,39
TARIJA,atencion odontologica,exodoncia,2017-10-01,0,1,114,145,75,51,126,238,45,40,0,0,0,0,835
TARVITA,atencion odontologica,exodoncia,2017-10-01,0,0,2,10,3,8,11,40,8,15,0,0,0,0,97
TEOPONTE,atencion odontologica,exodoncia,2017-10-01,0,0,6,6,4,11,19,21,5,3,0,0,0,0,75
TIAWANACU,atencion odontologica,exodoncia,2017-10-01,1,0,6,5,1,6,2,23,4,13,0,0,0,0,61
TINGUIPAYA,atencion odontologica,exodoncia,2017-10-01,1,0,4,13,11,9,9,45,39,74,0,0,0,0,205
TIPUANI,atencion odontologica,exodoncia,2017-10-01,0,0,2,0,0,1,2,2,0,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,exodoncia,2017-10-01,3,4,16,20,7,9,4,34,10,23,0,0,0,0,130
TIRAQUE (CBBA),atencion odontologica,exodoncia,2017-10-01,0,0,13,25,2,5,1,12,3,14,0,0,0,0,75
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2017-10-01,0,1,4,10,0,2,0,10,2,1,0,0,0,0,30
TOCO,atencion odontologica,exodoncia,2017-10-01,0,0,1,2,1,2,1,4,0,0,0,0,0,0,11
TOLATA,atencion odontologica,exodoncia,2017-10-01,0,0,1,1,1,1,0,3,1,0,0,0,0,0,8
TOLEDO,atencion odontologica,exodoncia,2017-10-01,0,0,9,12,0,5,8,6,4,7,0,0,0,0,51
TOMAVE,atencion odontologica,exodoncia,2017-10-01,0,0,5,3,2,3,1,22,8,7,0,0,0,0,51
TOMINA,atencion odontologica,exodoncia,2017-10-01,0,0,10,27,1,5,5,13,3,1,0,0,0,0,65
TORO TORO,atencion odontologica,exodoncia,2017-10-01,0,0,1,7,1,8,5,18,5,6,0,0,0,0,51
TOTORA(CBBA),atencion odontologica,exodoncia,2017-10-01,1,0,10,11,2,8,4,13,6,21,0,0,0,0,76
TOTORA(ORR),atencion odontologica,exodoncia,2017-10-01,0,0,5,1,1,2,3,11,13,7,0,0,0,0,43
TRIGAL,atencion odontologica,exodoncia,2017-10-01,0,0,1,3,0,0,2,3,0,0,0,0,0,0,9
TRINIDAD,atencion odontologica,exodoncia,2017-10-01,2,3,95,74,12,20,58,134,49,15,0,0,0,0,462
TUPIZA,atencion odontologica,exodoncia,2017-10-01,0,0,7,23,4,6,35,37,12,6,0,0,0,0,130
TURCO,atencion odontologica,exodoncia,2017-10-01,0,0,0,1,2,2,2,4,0,3,0,0,0,0,14
UMALA,atencion odontologica,exodoncia,2017-10-01,0,0,5,6,0,0,0,3,5,4,0,0,0,0,23
UNCIA,atencion odontologica,exodoncia,2017-10-01,0,0,10,9,6,1,3,18,2,8,0,0,0,0,57
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2017-10-01,0,0,5,11,6,2,11,41,15,15,0,0,0,0,106
URUBICHA,atencion odontologica,exodoncia,2017-10-01,0,0,0,1,0,2,2,12,1,2,0,0,0,0,20
UYUNI,atencion odontologica,exodoncia,2017-10-01,0,0,9,7,2,7,10,22,15,5,0,0,0,0,77
VACAS,atencion odontologica,exodoncia,2017-10-01,0,0,4,1,1,5,5,12,21,33,0,0,0,0,82
VALLEGRANDE,atencion odontologica,exodoncia,2017-10-01,1,0,2,6,2,1,3,9,7,2,0,0,0,0,33
VIACHA,atencion odontologica,exodoncia,2017-10-01,26,30,46,27,11,20,24,70,33,57,0,0,0,0,344
VILA VILA,atencion odontologica,exodoncia,2017-10-01,0,0,0,0,0,0,0,2,5,7,0,0,0,0,14
VILLA CHARCAS,atencion odontologica,exodoncia,2017-10-01,0,1,3,3,0,0,3,11,8,2,0,0,0,0,31
VILLA MONTES,atencion odontologica,exodoncia,2017-10-01,0,0,18,20,6,7,22,67,19,10,0,0,0,0,169
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2017-10-01,0,0,3,2,0,1,1,9,0,0,0,0,0,0,16
VILLA RIVERO,atencion odontologica,exodoncia,2017-10-01,2,2,4,8,1,2,1,6,0,4,0,0,0,0,30
VILLA SERRANO,atencion odontologica,exodoncia,2017-10-01,2,2,6,3,0,0,1,35,28,0,0,0,0,0,77
VILLA TUNARI,atencion odontologica,exodoncia,2017-10-01,2,3,20,10,0,13,5,23,23,18,0,0,0,0,117
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2017-10-01,1,0,3,2,0,3,11,13,6,3,0,0,0,0,42
VILLAZON,atencion odontologica,exodoncia,2017-10-01,0,0,34,33,6,27,15,30,19,32,0,0,0,0,196
VINTO,atencion odontologica,exodoncia,2017-10-01,2,2,9,11,1,1,4,31,10,18,0,0,0,0,89
VITICHI,atencion odontologica,exodoncia,2017-10-01,0,0,7,2,0,8,5,19,7,15,0,0,0,0,63
WALDO BALLIVIAN,atencion odontologica,exodoncia,2017-10-01,0,0,6,4,2,1,3,4,0,0,0,0,0,0,20
WARNES,atencion odontologica,exodoncia,2017-10-01,1,4,2,5,0,2,1,13,9,6,0,0,0,0,43
YACO,atencion odontologica,exodoncia,2017-10-01,0,0,0,1,0,2,5,2,3,2,0,0,0,0,15
YACUIBA,atencion odontologica,exodoncia,2017-10-01,3,0,32,38,7,19,36,108,34,16,0,0,0,0,293
YAMPARAEZ,atencion odontologica,exodoncia,2017-10-01,0,0,0,2,0,0,3,15,7,8,0,0,0,0,35
YANACACHI,atencion odontologica,exodoncia,2017-10-01,0,1,3,2,0,3,1,2,0,1,0,0,0,0,13
YAPACANI,atencion odontologica,exodoncia,2017-10-01,11,4,6,4,5,7,8,46,15,5,0,0,0,0,111
YOCALLA,atencion odontologica,exodoncia,2017-10-01,0,0,53,50,0,0,0,0,0,0,0,0,0,0,103
YOTALA,atencion odontologica,exodoncia,2017-10-01,1,0,8,10,4,2,5,10,7,2,0,0,0,0,49
YUNCHARA,atencion odontologica,exodoncia,2017-10-01,0,0,22,19,2,4,6,10,1,3,0,0,0,0,67
YUNGUYO DE LITORAL,atencion odontologica,exodoncia,2017-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,exodoncia,2017-10-01,0,0,6,3,1,4,8,13,0,1,0,0,0,0,36
ACACIO,atencion odontologica,exodoncia,2017-11-01,0,0,4,1,0,0,1,2,8,0,0,0,0,0,16
ACHACACHI,atencion odontologica,exodoncia,2017-11-01,2,3,12,21,2,11,12,33,76,58,0,0,0,0,230
ACHOCALLA,atencion odontologica,exodoncia,2017-11-01,4,3,9,9,9,5,0,19,5,8,0,0,0,0,71
AIQUILE,atencion odontologica,exodoncia,2017-11-01,0,0,4,5,0,0,0,1,1,0,0,0,0,0,11
ALALAY,atencion odontologica,exodoncia,2017-11-01,0,0,0,1,1,1,0,0,1,6,0,0,0,0,10
ALCALA,atencion odontologica,exodoncia,2017-11-01,0,0,4,6,1,1,1,7,0,0,0,0,0,0,20
ALTO BENI,atencion odontologica,exodoncia,2017-11-01,2,0,0,0,1,2,5,7,4,5,0,0,0,0,26
ANCORAIMES,atencion odontologica,exodoncia,2017-11-01,1,0,2,7,6,8,4,13,22,17,0,0,0,0,80
ANDAMARCA,atencion odontologica,exodoncia,2017-11-01,0,0,4,7,1,0,0,0,4,3,0,0,0,0,19
ANTEQUERA,atencion odontologica,exodoncia,2017-11-01,0,0,4,5,0,0,0,1,0,2,0,0,0,0,12
ANZALDO,atencion odontologica,exodoncia,2017-11-01,0,0,17,14,2,0,1,0,2,3,0,0,0,0,39
APOLO,atencion odontologica,exodoncia,2017-11-01,2,3,3,5,5,6,3,11,16,25,0,0,0,0,79
ARAMPAMPA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
ARANI,atencion odontologica,exodoncia,2017-11-01,0,0,4,4,0,2,1,8,0,1,0,0,0,0,20
ARBIETO,atencion odontologica,exodoncia,2017-11-01,1,0,6,13,0,2,5,19,6,4,0,0,0,0,56
ARQUE,atencion odontologica,exodoncia,2017-11-01,0,0,6,2,2,3,5,21,6,1,0,0,0,0,46
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2017-11-01,3,0,4,0,0,3,8,22,16,8,0,0,0,0,64
ATOCHA,atencion odontologica,exodoncia,2017-11-01,0,0,9,19,5,1,13,14,0,2,0,0,0,0,63
AUCAPATA,atencion odontologica,exodoncia,2017-11-01,0,2,1,0,1,1,22,30,0,1,0,0,0,0,58
AYATA,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,7,6,6,25,6,2,0,0,0,0,54
AYO AYO,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,1,0,0,0,8,13,0,0,0,0,22
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2017-11-01,1,0,10,9,5,6,14,43,5,6,0,0,0,0,99
AZURDUY,atencion odontologica,exodoncia,2017-11-01,0,0,1,6,1,4,9,36,21,13,0,0,0,0,91
BATALLAS,atencion odontologica,exodoncia,2017-11-01,0,1,14,8,4,9,8,30,29,21,0,0,0,0,124
BAURES,atencion odontologica,exodoncia,2017-11-01,0,0,0,1,0,10,16,10,5,0,0,0,0,0,42
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,0,0,0,0,2,0,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,exodoncia,2017-11-01,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3
BERMEJO,atencion odontologica,exodoncia,2017-11-01,0,3,26,23,3,10,24,36,6,6,0,0,0,0,137
BETANZOS,atencion odontologica,exodoncia,2017-11-01,0,0,2,4,4,4,14,20,30,21,0,0,0,0,99
BOLIVAR,atencion odontologica,exodoncia,2017-11-01,0,0,0,3,5,4,3,9,4,2,0,0,0,0,30
BOLPEBRA,atencion odontologica,exodoncia,2017-11-01,1,0,11,8,0,0,0,2,0,0,0,0,0,0,22
BOYUIBE,atencion odontologica,exodoncia,2017-11-01,0,0,1,0,1,0,0,12,1,2,0,0,0,0,17
BUENA VISTA,atencion odontologica,exodoncia,2017-11-01,1,2,3,2,0,2,3,6,5,3,0,0,0,0,27
CABEZAS,atencion odontologica,exodoncia,2017-11-01,2,0,18,9,1,3,12,34,7,11,0,0,0,0,97
CAIROMA,atencion odontologica,exodoncia,2017-11-01,0,0,12,19,3,4,11,10,4,1,0,0,0,0,64
"CAIZA ""D""",atencion odontologica,exodoncia,2017-11-01,0,0,9,4,1,3,1,10,3,8,0,0,0,0,39
CAJUATA,atencion odontologica,exodoncia,2017-11-01,1,1,4,11,3,5,14,13,12,7,0,0,0,0,71
CALACOTO,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,0,2,4,6,0,0,0,0,12
CALAMARCA,atencion odontologica,exodoncia,2017-11-01,0,0,17,22,6,12,10,25,3,8,0,0,0,0,103
CAMARGO,atencion odontologica,exodoncia,2017-11-01,0,0,9,17,0,6,6,19,7,5,0,0,0,0,69
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2017-11-01,0,0,4,5,0,2,0,2,2,0,0,0,0,0,15
CAMIRI,atencion odontologica,exodoncia,2017-11-01,2,3,0,4,2,0,4,17,6,3,0,0,0,0,41
CAPINOTA,atencion odontologica,exodoncia,2017-11-01,0,3,4,13,0,1,2,5,4,6,0,0,0,0,38
CAQUIAVIRI,atencion odontologica,exodoncia,2017-11-01,0,0,7,15,4,12,10,27,19,7,0,0,0,0,101
CARACOLLO,atencion odontologica,exodoncia,2017-11-01,1,0,13,5,4,4,12,13,12,16,0,0,0,0,80
CARANAVI,atencion odontologica,exodoncia,2017-11-01,1,0,10,7,2,5,6,34,14,19,0,0,0,0,98
CARAPARI,atencion odontologica,exodoncia,2017-11-01,0,0,18,24,4,4,33,54,6,1,0,0,0,0,144
CARIPUYO,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,1,3,4,8,2,4,0,0,0,0,24
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2017-11-01,0,1,0,0,0,0,9,11,2,3,0,0,0,0,26
CATACORA,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,1,0,7,0,0,0,0,0,0,0,10
CHACARILLA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,exodoncia,2017-11-01,0,1,35,33,4,5,8,44,12,27,0,0,0,0,169
CHAQUI,atencion odontologica,exodoncia,2017-11-01,0,0,8,6,1,1,0,9,15,11,0,0,0,0,51
CHARAGUA,atencion odontologica,exodoncia,2017-11-01,1,0,10,12,15,11,36,56,9,7,0,0,0,0,157
CHAYANTA,atencion odontologica,exodoncia,2017-11-01,2,0,5,8,4,12,10,26,19,35,0,0,0,0,121
CHIMORE,atencion odontologica,exodoncia,2017-11-01,0,2,6,7,0,2,0,10,9,8,0,0,0,0,44
CHIPAYA,atencion odontologica,exodoncia,2017-11-01,0,0,1,0,0,0,1,1,1,1,0,0,0,0,5
CHOQUE COTA,atencion odontologica,exodoncia,2017-11-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,exodoncia,2017-11-01,0,0,1,4,1,3,6,5,9,7,0,0,0,0,36
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2017-11-01,4,3,13,12,1,4,6,19,11,1,0,0,0,0,74
CHUMA,atencion odontologica,exodoncia,2017-11-01,0,0,10,8,9,15,16,37,26,30,0,0,0,0,151
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2017-11-01,1,0,0,1,0,0,0,3,3,4,0,0,0,0,12
CKOCHAS,atencion odontologica,exodoncia,2017-11-01,0,0,3,3,3,3,5,19,12,18,0,0,0,0,66
CLIZA,atencion odontologica,exodoncia,2017-11-01,1,0,6,2,0,0,2,4,3,11,0,0,0,0,29
COBIJA,atencion odontologica,exodoncia,2017-11-01,1,0,0,5,7,8,17,38,11,11,0,0,0,0,98
COCAPATA,atencion odontologica,exodoncia,2017-11-01,1,0,16,9,11,5,5,25,18,10,0,0,0,0,100
COCHABAMBA,atencion odontologica,exodoncia,2017-11-01,4,3,234,232,56,68,200,283,176,97,0,0,0,0,1353
COIPASA,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,0,0,0,4,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,exodoncia,2017-11-01,0,0,1,4,0,1,3,9,14,3,0,0,0,0,35
"COLCHA ""K""",atencion odontologica,exodoncia,2017-11-01,1,0,1,7,10,13,12,21,9,9,0,0,0,0,83
COLLANA,atencion odontologica,exodoncia,2017-11-01,0,0,2,5,1,1,1,4,0,0,0,0,0,0,14
COLOMI,atencion odontologica,exodoncia,2017-11-01,3,1,0,1,1,3,1,2,8,4,0,0,0,0,24
COLQUECHACA,atencion odontologica,exodoncia,2017-11-01,0,0,9,7,9,15,19,68,34,33,0,0,0,0,194
COLQUENCHA,atencion odontologica,exodoncia,2017-11-01,0,0,16,7,9,10,5,23,5,6,0,0,0,0,81
COLQUIRI,atencion odontologica,exodoncia,2017-11-01,0,0,6,5,1,1,3,6,9,3,0,0,0,0,34
COMANCHE,atencion odontologica,exodoncia,2017-11-01,0,0,0,1,1,0,0,2,1,4,0,0,0,0,9
COMARAPA,atencion odontologica,exodoncia,2017-11-01,1,0,2,3,0,3,0,3,0,2,0,0,0,0,14
COMBAYA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
CONCEPCION,atencion odontologica,exodoncia,2017-11-01,1,1,11,15,17,13,5,36,5,6,0,0,0,0,110
COPACABANA,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,0,3,0,2,4,3,0,0,0,0,14
CORIPATA,atencion odontologica,exodoncia,2017-11-01,1,0,5,0,1,1,1,7,0,1,0,0,0,0,17
CORO CORO,atencion odontologica,exodoncia,2017-11-01,0,1,1,3,6,1,1,5,1,1,0,0,0,0,20
COROICO,atencion odontologica,exodoncia,2017-11-01,0,1,4,5,2,4,4,15,6,4,0,0,0,0,45
CORQUE,atencion odontologica,exodoncia,2017-11-01,0,0,3,0,0,0,1,5,1,4,0,0,0,0,14
COTAGAITA,atencion odontologica,exodoncia,2017-11-01,1,0,12,18,2,10,9,26,11,14,0,0,0,0,103
COTOCA,atencion odontologica,exodoncia,2017-11-01,1,1,6,1,0,1,1,12,16,7,0,0,0,0,46
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,exodoncia,2017-11-01,0,2,4,7,2,3,5,13,14,11,0,0,0,0,61
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2017-11-01,1,0,1,0,0,1,0,1,2,0,0,0,0,0,6
CUEVO,atencion odontologica,exodoncia,2017-11-01,0,0,0,2,3,0,1,4,0,0,0,0,0,0,10
CULPINA,atencion odontologica,exodoncia,2017-11-01,0,0,4,2,2,7,18,6,7,3,0,0,0,0,49
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2017-11-01,0,0,3,2,0,0,1,0,0,0,0,0,0,0,6
CURVA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,1,1,6,0,3,0,0,0,0,11
DESAGUADERO,atencion odontologica,exodoncia,2017-11-01,0,0,5,3,1,2,2,3,3,3,0,0,0,0,22
EL ALTO,atencion odontologica,exodoncia,2017-11-01,10,19,443,456,120,133,112,210,57,79,0,0,0,0,1639
EL CHORO,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,2,0,0,3,2,0,0,0,0,7
EL PUENTE(STC),atencion odontologica,exodoncia,2017-11-01,1,0,8,2,1,1,3,9,1,2,0,0,0,0,28
EL PUENTE(TJA),atencion odontologica,exodoncia,2017-11-01,0,0,10,5,3,4,5,26,5,3,0,0,0,0,61
EL TORNO,atencion odontologica,exodoncia,2017-11-01,7,7,12,15,13,30,25,44,32,22,0,0,0,0,207
EL VILLAR,atencion odontologica,exodoncia,2017-11-01,0,0,6,3,1,1,2,11,4,0,0,0,0,0,28
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2017-11-01,1,1,22,26,0,12,20,54,3,9,0,0,0,0,148
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2017-11-01,0,0,0,1,0,1,0,2,4,1,0,0,0,0,9
ESCARA,atencion odontologica,exodoncia,2017-11-01,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
ESCOMA,atencion odontologica,exodoncia,2017-11-01,4,2,2,5,4,0,8,11,6,4,0,0,0,0,46
ESMERALDA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,0,1,1,3,0,0,0,0,5
EUCALIPTUS,atencion odontologica,exodoncia,2017-11-01,0,0,3,3,1,6,2,3,1,1,0,0,0,0,20
EXALTACION,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2017-11-01,0,2,7,4,3,2,1,11,0,1,0,0,0,0,31
FILADELFIA,atencion odontologica,exodoncia,2017-11-01,0,0,3,2,1,0,1,1,0,0,0,0,0,0,8
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2017-11-01,1,1,1,0,1,0,0,10,1,4,0,0,0,0,19
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2017-11-01,1,0,3,4,2,7,16,21,9,6,0,0,0,0,69
GUANAY,atencion odontologica,exodoncia,2017-11-01,0,0,1,1,1,1,5,16,6,4,0,0,0,0,35
GUAQUI,atencion odontologica,exodoncia,2017-11-01,1,0,12,3,3,1,6,16,16,15,0,0,0,0,73
GUAYARAMERIN,atencion odontologica,exodoncia,2017-11-01,0,0,4,9,2,6,6,12,18,3,0,0,0,0,60
GUTIERREZ,atencion odontologica,exodoncia,2017-11-01,7,9,14,11,17,15,34,82,15,17,0,0,0,0,221
HUACARETA,atencion odontologica,exodoncia,2017-11-01,0,0,3,7,1,2,2,10,16,0,0,0,0,0,41
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2017-11-01,0,0,6,11,1,2,1,8,0,1,0,0,0,0,30
HUACHACALLA,atencion odontologica,exodoncia,2017-11-01,0,0,1,0,0,1,0,0,0,2,0,0,0,0,4
HUANUNI,atencion odontologica,exodoncia,2017-11-01,1,1,8,24,3,10,18,33,9,8,0,0,0,0,115
HUARACAJE,atencion odontologica,exodoncia,2017-11-01,0,0,9,2,1,2,1,3,1,3,0,0,0,0,22
HUARINA,atencion odontologica,exodoncia,2017-11-01,1,1,3,4,1,3,6,12,13,15,0,0,0,0,59
HUATAJATA,atencion odontologica,exodoncia,2017-11-01,2,0,0,0,0,2,1,2,10,6,0,0,0,0,23
HUAYLLAMARCA,atencion odontologica,exodoncia,2017-11-01,0,0,6,9,2,0,0,10,4,8,0,0,0,0,39
HUMANATA,atencion odontologica,exodoncia,2017-11-01,2,3,2,0,0,1,2,9,29,36,0,0,0,0,84
ICHOCA,atencion odontologica,exodoncia,2017-11-01,0,0,2,4,1,3,2,2,7,9,0,0,0,0,30
ICLA,atencion odontologica,exodoncia,2017-11-01,0,0,7,7,3,4,10,30,7,6,0,0,0,0,74
INCAHUASI,atencion odontologica,exodoncia,2017-11-01,0,1,8,1,1,3,9,18,1,1,0,0,0,0,43
INGAVI (HUMAITA),atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
INQUISIVI,atencion odontologica,exodoncia,2017-11-01,1,4,9,9,4,3,9,25,24,14,0,0,0,0,102
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2017-11-01,1,0,8,6,1,3,7,9,22,11,0,0,0,0,68
IXIAMAS,atencion odontologica,exodoncia,2017-11-01,1,0,9,6,2,2,8,17,4,0,0,0,0,0,49
JESUS DE MACHACA,atencion odontologica,exodoncia,2017-11-01,0,0,3,4,4,7,5,20,28,28,0,0,0,0,99
LA ASUNTA,atencion odontologica,exodoncia,2017-11-01,0,0,40,32,12,18,23,63,15,9,0,0,0,0,212
LA GUARDIA,atencion odontologica,exodoncia,2017-11-01,27,55,20,32,1,3,7,19,31,16,0,0,0,0,211
LA PAZ,atencion odontologica,exodoncia,2017-11-01,7,13,136,133,27,49,208,345,144,100,0,0,0,0,1162
LA RIVERA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,0,0,0,2,7,0,0,0,0,9
LAGUNILLAS,atencion odontologica,exodoncia,2017-11-01,0,0,0,1,1,0,1,8,0,6,0,0,0,0,17
LAJA,atencion odontologica,exodoncia,2017-11-01,1,0,23,27,17,16,15,29,14,12,0,0,0,0,154
LAS CARRERAS,atencion odontologica,exodoncia,2017-11-01,0,0,14,8,0,1,6,11,4,2,0,0,0,0,46
LICOMA PAMPA,atencion odontologica,exodoncia,2017-11-01,0,0,0,0,0,2,5,3,10,2,0,0,0,0,22
LLALLAGUA,atencion odontologica,exodoncia,2017-11-01,0,1,8,10,9,5,12,36,21,12,0,0,0,0,114
LLICA,atencion odontologica,exodoncia,2017-11-01,0,0,1,2,2,5,0,9,1,2,0,0,0,0,22
LORETO,atencion odontologica,exodoncia,2017-11-01,0,0,2,6,1,1,1,2,0,0,0,0,0,0,13
LURIBAY,atencion odontologica,exodoncia,2017-11-01,0,0,2,0,3,2,2,5,1,1,0,0,0,0,16
MACHACAMARCA,atencion odontologica,exodoncia,2017-11-01,0,0,0,8,2,0,4,6,2,4,0,0,0,0,26
MACHARETI,atencion odontologica,exodoncia,2017-11-01,0,0,5,4,0,5,5,32,4,7,0,0,0,0,62
