,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
CHARAÑA,atencion odontologica,restauraciones,2017-10-01,0,2,1,0,0,0,0,3,0,1,0,0,0,0,7
CHAYANTA,atencion odontologica,restauraciones,2017-10-01,5,15,7,7,1,6,10,55,2,2,0,0,0,0,110
CHIMORE,atencion odontologica,restauraciones,2017-10-01,70,50,5,9,4,37,12,83,7,6,0,0,0,0,283
CHIPAYA,atencion odontologica,restauraciones,2017-10-01,0,1,0,0,4,0,4,5,1,0,0,0,0,0,15
CHOQUE COTA,atencion odontologica,restauraciones,2017-10-01,0,0,3,6,0,5,0,3,4,4,0,0,0,0,25
CHUA COCANI,atencion odontologica,restauraciones,2017-10-01,2,0,0,3,0,1,0,11,11,2,0,0,0,0,30
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2017-10-01,62,73,10,9,2,26,11,50,9,0,0,0,0,0,252
CHUMA,atencion odontologica,restauraciones,2017-10-01,10,13,8,10,6,35,28,59,6,9,0,0,0,0,184
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2017-10-01,14,14,0,1,0,10,1,9,9,6,0,0,0,0,64
CKOCHAS,atencion odontologica,restauraciones,2017-10-01,14,25,2,5,0,7,8,31,1,3,0,0,0,0,96
CLIZA,atencion odontologica,restauraciones,2017-10-01,44,58,26,12,5,22,16,81,20,25,0,0,0,0,309
COBIJA,atencion odontologica,restauraciones,2017-10-01,89,102,10,29,65,67,99,146,4,2,0,0,0,0,613
COCAPATA,atencion odontologica,restauraciones,2017-10-01,50,46,8,11,5,44,9,52,1,8,0,0,0,0,234
COCHABAMBA,atencion odontologica,restauraciones,2017-10-01,1140,1229,1104,1280,456,803,1503,3713,568,579,0,0,0,0,12375
COIPASA,atencion odontologica,restauraciones,2017-10-01,2,2,13,12,0,5,6,15,0,3,0,0,0,0,58
COLCAPIRHUA,atencion odontologica,restauraciones,2017-10-01,140,217,5,5,7,33,17,176,37,49,0,0,0,0,686
"COLCHA ""K""",atencion odontologica,restauraciones,2017-10-01,33,56,1,0,0,9,1,16,14,11,0,0,0,0,141
COLLANA,atencion odontologica,restauraciones,2017-10-01,4,6,3,1,3,0,2,2,3,0,0,0,0,0,24
COLOMI,atencion odontologica,restauraciones,2017-10-01,33,23,6,6,0,11,3,29,2,4,0,0,0,0,117
COLPA BELGICA,atencion odontologica,restauraciones,2017-10-01,15,18,0,0,0,0,0,3,0,0,0,0,0,0,36
COLQUECHACA,atencion odontologica,restauraciones,2017-10-01,43,26,24,26,7,70,20,133,19,15,0,0,0,0,383
COLQUENCHA,atencion odontologica,restauraciones,2017-10-01,15,14,6,21,3,7,7,31,0,0,0,0,0,0,104
COLQUIRI,atencion odontologica,restauraciones,2017-10-01,41,31,14,15,21,11,18,58,13,8,0,0,0,0,230
COMANCHE,atencion odontologica,restauraciones,2017-10-01,0,0,1,0,0,4,0,0,7,1,0,0,0,0,13
COMARAPA,atencion odontologica,restauraciones,2017-10-01,53,34,3,5,1,25,4,92,2,2,0,0,0,0,221
CONCEPCION,atencion odontologica,restauraciones,2017-10-01,4,9,2,3,0,0,2,16,1,2,0,0,0,0,39
COPACABANA,atencion odontologica,restauraciones,2017-10-01,3,4,1,6,0,2,0,5,0,1,0,0,0,0,22
CORIPATA,atencion odontologica,restauraciones,2017-10-01,16,31,5,6,5,2,6,13,1,0,0,0,0,0,85
CORO CORO,atencion odontologica,restauraciones,2017-10-01,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6
COROICO,atencion odontologica,restauraciones,2017-10-01,16,7,23,7,2,23,14,57,7,4,0,0,0,0,160
CORQUE,atencion odontologica,restauraciones,2017-10-01,13,9,0,0,0,2,1,6,0,11,0,0,0,0,42
COTAGAITA,atencion odontologica,restauraciones,2017-10-01,30,23,48,42,23,54,103,156,16,10,0,0,0,0,505
COTOCA,atencion odontologica,restauraciones,2017-10-01,48,50,1,3,0,24,14,99,3,0,0,0,0,0,242
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,restauraciones,2017-10-01,62,69,8,8,1,11,7,65,10,8,0,0,0,0,249
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2017-10-01,12,1,3,2,7,0,0,5,0,0,0,0,0,0,30
CUEVO,atencion odontologica,restauraciones,2017-10-01,0,0,0,5,1,2,3,11,0,0,0,0,0,0,22
CULPINA,atencion odontologica,restauraciones,2017-10-01,10,9,4,7,0,20,7,43,8,4,0,0,0,0,112
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2017-10-01,3,17,1,5,1,4,7,14,9,5,0,0,0,0,66
CURVA,atencion odontologica,restauraciones,2017-10-01,4,5,0,2,0,2,2,15,1,3,0,0,0,0,34
DESAGUADERO,atencion odontologica,restauraciones,2017-10-01,5,1,3,4,1,0,0,6,0,0,0,0,0,0,20
EL ALTO,atencion odontologica,restauraciones,2017-10-01,1020,1240,1119,1240,473,903,311,1497,104,82,0,0,0,0,7989
EL CHORO,atencion odontologica,restauraciones,2017-10-01,16,10,1,1,1,3,2,8,6,11,0,0,0,0,59
EL PUENTE(STC),atencion odontologica,restauraciones,2017-10-01,15,13,1,0,0,11,6,23,11,2,0,0,0,0,82
EL PUENTE(TJA),atencion odontologica,restauraciones,2017-10-01,2,4,20,21,7,18,29,99,1,9,0,0,0,0,210
EL TORNO,atencion odontologica,restauraciones,2017-10-01,70,119,19,21,30,69,56,135,30,20,0,0,0,0,569
EL VILLAR,atencion odontologica,restauraciones,2017-10-01,2,6,0,7,4,6,7,21,1,0,0,0,0,0,54
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2017-10-01,5,9,18,11,11,43,39,86,14,2,0,0,0,0,238
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2017-10-01,52,37,1,5,4,13,1,56,4,3,0,0,0,0,176
ESCARA,atencion odontologica,restauraciones,2017-10-01,0,3,0,0,0,0,0,4,2,1,0,0,0,0,10
ESCOMA,atencion odontologica,restauraciones,2017-10-01,4,1,0,0,0,0,4,6,0,4,0,0,0,0,19
ESMERALDA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,0,1,2,3,0,0,0,0,6
EUCALIPTUS,atencion odontologica,restauraciones,2017-10-01,30,10,2,4,1,2,5,29,4,2,0,0,0,0,89
EXALTACION,atencion odontologica,restauraciones,2017-10-01,13,6,0,0,0,4,0,17,2,10,0,0,0,0,52
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2017-10-01,20,9,29,41,14,29,12,55,11,14,0,0,0,0,234
FILADELFIA,atencion odontologica,restauraciones,2017-10-01,1,1,1,3,1,2,3,7,0,0,0,0,0,0,19
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2017-10-01,6,7,1,2,0,2,0,5,1,0,0,0,0,0,24
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2017-10-01,13,5,1,4,4,8,12,7,4,2,0,0,0,0,60
GUANAY,atencion odontologica,restauraciones,2017-10-01,24,10,2,5,2,19,14,69,20,23,0,0,0,0,188
GUAQUI,atencion odontologica,restauraciones,2017-10-01,3,6,3,2,1,3,3,12,6,6,0,0,0,0,45
GUAYARAMERIN,atencion odontologica,restauraciones,2017-10-01,36,26,155,133,155,224,205,350,21,17,0,0,0,0,1322
GUTIERREZ,atencion odontologica,restauraciones,2017-10-01,4,2,10,12,15,23,20,60,2,3,0,0,0,0,151
HUACARETA,atencion odontologica,restauraciones,2017-10-01,7,17,0,0,0,23,9,37,3,0,0,0,0,0,96
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2017-10-01,7,9,31,37,1,0,2,14,0,0,0,0,0,0,101
HUACHACALLA,atencion odontologica,restauraciones,2017-10-01,0,3,2,0,0,0,2,8,5,5,0,0,0,0,25
HUANUNI,atencion odontologica,restauraciones,2017-10-01,54,66,37,52,11,27,44,103,9,11,0,0,0,0,414
HUARACAJE,atencion odontologica,restauraciones,2017-10-01,9,4,1,5,4,5,4,14,3,1,0,0,0,0,50
HUARINA,atencion odontologica,restauraciones,2017-10-01,1,0,1,1,0,1,5,4,2,1,0,0,0,0,16
HUATAJATA,atencion odontologica,restauraciones,2017-10-01,4,6,1,2,0,0,0,8,6,3,0,0,0,0,30
HUAYLLAMARCA,atencion odontologica,restauraciones,2017-10-01,4,10,16,14,6,19,20,27,0,3,0,0,0,0,119
HUMANATA,atencion odontologica,restauraciones,2017-10-01,3,0,0,0,0,0,0,2,2,0,0,0,0,0,7
ICHOCA,atencion odontologica,restauraciones,2017-10-01,4,5,0,0,0,0,3,5,2,1,0,0,0,0,20
ICLA,atencion odontologica,restauraciones,2017-10-01,18,25,17,30,17,13,29,73,2,2,0,0,0,0,226
INCAHUASI,atencion odontologica,restauraciones,2017-10-01,11,11,2,2,4,7,5,23,0,2,0,0,0,0,67
INGAVI (HUMAITA),atencion odontologica,restauraciones,2017-10-01,0,2,0,5,0,0,6,0,0,0,0,0,0,0,13
INQUISIVI,atencion odontologica,restauraciones,2017-10-01,5,19,2,5,2,18,15,33,4,5,0,0,0,0,108
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2017-10-01,76,83,6,18,3,15,13,38,34,13,0,0,0,0,299
IXIAMAS,atencion odontologica,restauraciones,2017-10-01,5,7,2,9,3,4,2,6,0,0,0,0,0,0,38
JESUS DE MACHACA,atencion odontologica,restauraciones,2017-10-01,10,13,1,5,6,13,4,18,17,16,0,0,0,0,103
LA ASUNTA,atencion odontologica,restauraciones,2017-10-01,42,51,3,18,7,52,27,96,4,0,0,0,0,0,300
LA GUARDIA,atencion odontologica,restauraciones,2017-10-01,104,150,21,30,20,40,64,117,42,28,0,0,0,0,616
LA PAZ,atencion odontologica,restauraciones,2017-10-01,1374,1427,1086,1084,353,642,1844,4118,551,486,0,0,0,0,12965
LA RIVERA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,3,0,1,11,2,8,0,0,0,0,25
LAGUNILLAS,atencion odontologica,restauraciones,2017-10-01,1,1,2,4,4,24,10,79,2,0,0,0,0,0,127
LAJA,atencion odontologica,restauraciones,2017-10-01,14,20,4,9,2,14,9,17,3,1,0,0,0,0,93
LAS CARRERAS,atencion odontologica,restauraciones,2017-10-01,0,0,6,4,2,1,7,29,1,3,0,0,0,0,53
LICOMA PAMPA,atencion odontologica,restauraciones,2017-10-01,2,1,0,0,0,0,0,0,0,2,0,0,0,0,5
LLALLAGUA,atencion odontologica,restauraciones,2017-10-01,102,145,13,24,8,78,33,95,12,13,0,0,0,0,523
LLICA,atencion odontologica,restauraciones,2017-10-01,0,0,0,2,0,4,2,6,0,0,0,0,0,0,14
LORETO,atencion odontologica,restauraciones,2017-10-01,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6
LURIBAY,atencion odontologica,restauraciones,2017-10-01,0,0,1,1,3,2,4,7,0,0,0,0,0,0,18
MACHACAMARCA,atencion odontologica,restauraciones,2017-10-01,2,11,51,48,25,55,16,101,29,21,0,0,0,0,359
MACHARETI,atencion odontologica,restauraciones,2017-10-01,10,19,5,2,1,3,7,24,4,2,0,0,0,0,77
MAGDALENA,atencion odontologica,restauraciones,2017-10-01,2,5,5,9,6,17,13,22,5,4,0,0,0,0,88
MAIRANA,atencion odontologica,restauraciones,2017-10-01,68,82,35,30,19,32,7,58,12,17,0,0,0,0,360
MALLA,atencion odontologica,restauraciones,2017-10-01,6,1,0,0,0,0,0,4,4,0,0,0,0,0,15
MAPIRI,atencion odontologica,restauraciones,2017-10-01,20,9,3,7,5,7,6,24,0,2,0,0,0,0,83
MECAPACA,atencion odontologica,restauraciones,2017-10-01,12,19,1,3,6,3,7,14,1,4,0,0,0,0,70
MINEROS,atencion odontologica,restauraciones,2017-10-01,17,10,1,0,0,6,0,15,1,3,0,0,0,0,53
MIZQUE,atencion odontologica,restauraciones,2017-10-01,43,47,18,10,7,3,8,44,22,19,0,0,0,0,221
MOCOMOCO,atencion odontologica,restauraciones,2017-10-01,0,0,3,8,5,3,9,4,5,3,0,0,0,0,40
MOJINETE,atencion odontologica,restauraciones,2017-10-01,3,2,0,0,0,0,0,4,0,0,0,0,0,0,9
MOJOCOYA,atencion odontologica,restauraciones,2017-10-01,5,11,42,69,8,24,26,66,1,1,0,0,0,0,253
MONTEAGUDO,atencion odontologica,restauraciones,2017-10-01,96,76,10,31,16,63,35,225,6,3,0,0,0,0,561
MONTERO,atencion odontologica,restauraciones,2017-10-01,106,109,124,144,64,100,71,350,64,22,0,0,0,0,1154
MORO MORO,atencion odontologica,restauraciones,2017-10-01,4,2,1,4,0,0,5,10,1,1,0,0,0,0,28
MOROCHATA,atencion odontologica,restauraciones,2017-10-01,12,17,3,8,1,11,2,17,24,10,0,0,0,0,105
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,restauraciones,2017-10-01,9,3,0,0,0,0,1,5,0,0,0,0,0,0,18
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,restauraciones,2017-10-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,restauraciones,2017-10-01,3,9,3,14,13,9,1,15,4,8,0,0,0,0,79
OKINAWA,atencion odontologica,restauraciones,2017-10-01,4,2,0,2,1,1,0,6,0,0,0,0,0,0,16
OMEREQUE,atencion odontologica,restauraciones,2017-10-01,0,4,0,0,0,6,0,7,0,4,0,0,0,0,21
ORURO,atencion odontologica,restauraciones,2017-10-01,544,551,459,461,251,387,942,1470,238,144,0,0,0,0,5447
PADCAYA,atencion odontologica,restauraciones,2017-10-01,9,3,16,12,11,33,18,43,0,0,0,0,0,0,145
PADILLA,atencion odontologica,restauraciones,2017-10-01,19,33,11,9,25,29,50,86,19,11,0,0,0,0,292
PAILON,atencion odontologica,restauraciones,2017-10-01,45,61,27,31,28,38,42,187,28,1,0,0,0,0,488
PALCA,atencion odontologica,restauraciones,2017-10-01,17,26,10,2,1,5,1,11,9,0,0,0,0,0,82
PALOS BLANCOS,atencion odontologica,restauraciones,2017-10-01,29,24,17,14,6,16,3,56,11,7,0,0,0,0,183
PAMPA AULLAGAS,atencion odontologica,restauraciones,2017-10-01,2,13,4,9,0,2,2,6,2,4,0,0,0,0,44
PAMPA GRANDE,atencion odontologica,restauraciones,2017-10-01,20,6,0,2,0,5,0,2,0,0,0,0,0,0,35
PAPEL PAMPA,atencion odontologica,restauraciones,2017-10-01,4,15,4,3,0,0,2,13,3,2,0,0,0,0,46
PASORAPA,atencion odontologica,restauraciones,2017-10-01,7,9,4,6,5,21,15,28,9,11,0,0,0,0,115
PATACAMAYA,atencion odontologica,restauraciones,2017-10-01,55,50,8,12,3,9,7,36,2,4,0,0,0,0,186
PAZÑA,atencion odontologica,restauraciones,2017-10-01,5,17,29,29,11,9,43,42,8,20,0,0,0,0,213
PELECHUCO,atencion odontologica,restauraciones,2017-10-01,14,22,0,0,1,0,2,7,0,0,0,0,0,0,46
POCOATA,atencion odontologica,restauraciones,2017-10-01,28,33,39,80,9,24,2,21,23,29,0,0,0,0,288
POCONA,atencion odontologica,restauraciones,2017-10-01,17,37,32,18,6,13,9,34,12,8,0,0,0,0,186
POJO (CBBA),atencion odontologica,restauraciones,2017-10-01,19,26,9,17,2,15,14,45,4,1,0,0,0,0,152
POOPO,atencion odontologica,restauraciones,2017-10-01,23,27,42,47,11,66,59,145,16,18,0,0,0,0,454
PORCO,atencion odontologica,restauraciones,2017-10-01,8,9,3,5,1,9,8,32,0,0,0,0,0,0,75
POROMA,atencion odontologica,restauraciones,2017-10-01,14,13,40,61,26,46,31,92,1,1,0,0,0,0,325
PORONGO,atencion odontologica,restauraciones,2017-10-01,6,3,1,0,3,8,3,1,0,0,0,0,0,0,25
PORTACHUELO,atencion odontologica,restauraciones,2017-10-01,7,4,2,4,1,2,0,8,1,1,0,0,0,0,30
PORVENIR,atencion odontologica,restauraciones,2017-10-01,7,1,2,1,2,5,16,13,5,0,0,0,0,0,52
POSTRER VALLE,atencion odontologica,restauraciones,2017-10-01,15,2,6,9,5,2,1,8,2,0,0,0,0,0,50
POTOSI,atencion odontologica,restauraciones,2017-10-01,287,292,154,198,164,293,272,691,93,104,0,0,0,0,2548
PRESTO,atencion odontologica,restauraciones,2017-10-01,0,8,24,41,35,21,21,47,0,4,0,0,0,0,201
PUCARA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,restauraciones,2017-10-01,16,10,5,7,4,9,13,25,11,13,0,0,0,0,113
PUERTO ACOSTA,atencion odontologica,restauraciones,2017-10-01,4,1,0,0,0,2,0,5,1,4,0,0,0,0,17
PUERTO CARABUCO,atencion odontologica,restauraciones,2017-10-01,3,3,2,1,1,5,3,15,1,3,0,0,0,0,37
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2017-10-01,19,22,55,51,5,5,5,18,0,0,0,0,0,0,180
PUERTO PEREZ,atencion odontologica,restauraciones,2017-10-01,0,0,0,2,1,6,0,2,2,0,0,0,0,0,13
PUERTO QUIJARRO,atencion odontologica,restauraciones,2017-10-01,3,0,22,21,2,0,0,0,0,2,0,0,0,0,50
PUERTO RICO,atencion odontologica,restauraciones,2017-10-01,1,2,2,2,3,5,11,11,2,3,0,0,0,0,42
PUERTO SUAREZ,atencion odontologica,restauraciones,2017-10-01,8,8,0,0,4,6,3,35,7,6,0,0,0,0,77
PUERTO VILLARROEL,atencion odontologica,restauraciones,2017-10-01,122,101,16,26,12,95,44,280,13,12,0,0,0,0,721
PUNA,atencion odontologica,restauraciones,2017-10-01,5,9,9,3,2,9,13,31,10,6,0,0,0,0,97
PUNATA,atencion odontologica,restauraciones,2017-10-01,80,74,54,34,10,35,8,74,13,13,0,0,0,0,395
QUIABAYA,atencion odontologica,restauraciones,2017-10-01,9,10,0,1,0,2,3,5,0,0,0,0,0,0,30
QUILLACOLLO,atencion odontologica,restauraciones,2017-10-01,435,405,273,246,178,240,212,716,142,168,0,0,0,0,3015
QUIME,atencion odontologica,restauraciones,2017-10-01,49,76,2,8,1,10,46,60,11,6,0,0,0,0,269
QUIRUSILLAS,atencion odontologica,restauraciones,2017-10-01,2,2,13,7,1,2,0,7,0,0,0,0,0,0,34
RAVELO,atencion odontologica,restauraciones,2017-10-01,64,67,4,4,2,6,9,42,30,19,0,0,0,0,247
REYES,atencion odontologica,restauraciones,2017-10-01,1,1,0,6,6,1,12,16,4,1,0,0,0,0,48
RIBERALTA,atencion odontologica,restauraciones,2017-10-01,21,30,23,31,18,44,39,119,5,5,0,0,0,0,335
ROBORE,atencion odontologica,restauraciones,2017-10-01,1,11,14,6,2,5,32,61,7,4,0,0,0,0,143
RURRENABAQUE,atencion odontologica,restauraciones,2017-10-01,8,18,12,17,11,23,14,42,6,15,0,0,0,0,166
SABAYA,atencion odontologica,restauraciones,2017-10-01,4,9,30,29,3,20,2,7,6,9,0,0,0,0,119
SACABA,atencion odontologica,restauraciones,2017-10-01,319,375,516,648,182,303,74,500,89,79,0,0,0,0,3085
SACABAMBA,atencion odontologica,restauraciones,2017-10-01,1,3,11,23,2,9,2,6,5,5,0,0,0,0,67
SACACA,atencion odontologica,restauraciones,2017-10-01,4,5,1,0,0,0,8,28,1,1,0,0,0,0,48
SAIPINA,atencion odontologica,restauraciones,2017-10-01,2,4,0,3,2,4,7,24,1,3,0,0,0,0,50
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2017-10-01,21,36,68,48,13,17,34,39,38,12,0,0,0,0,326
SAMAIPATA,atencion odontologica,restauraciones,2017-10-01,19,10,4,14,9,5,10,24,8,0,0,0,0,0,103
SAN AGUSTIN,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,restauraciones,2017-10-01,4,9,12,15,4,8,6,47,1,0,0,0,0,0,106
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2017-10-01,3,8,3,2,4,3,5,7,19,17,0,0,0,0,71
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2017-10-01,3,1,0,2,0,3,0,4,1,0,0,0,0,0,14
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2017-10-01,9,2,1,1,4,4,5,9,1,5,0,0,0,0,41
SAN BENITO,atencion odontologica,restauraciones,2017-10-01,14,28,12,5,0,5,3,40,4,5,0,0,0,0,116
SAN BORJA,atencion odontologica,restauraciones,2017-10-01,54,44,7,13,1,20,19,181,11,3,0,0,0,0,353
SAN BUENA VENTURA,atencion odontologica,restauraciones,2017-10-01,7,8,3,1,2,4,0,15,1,0,0,0,0,0,41
SAN CARLOS,atencion odontologica,restauraciones,2017-10-01,9,16,30,35,31,32,11,62,1,3,0,0,0,0,230
SAN IGNACIO,atencion odontologica,restauraciones,2017-10-01,14,18,51,56,31,50,65,123,2,5,0,0,0,0,415
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2017-10-01,42,44,5,6,14,10,50,104,9,6,0,0,0,0,290
SAN JAVIER(BNI),atencion odontologica,restauraciones,2017-10-01,1,0,1,2,0,1,2,6,0,0,0,0,0,0,13
SAN JAVIER(STC),atencion odontologica,restauraciones,2017-10-01,8,6,6,4,0,12,5,19,15,4,0,0,0,0,79
SAN JOAQUIN,atencion odontologica,restauraciones,2017-10-01,9,15,12,9,2,12,4,18,0,0,0,0,0,0,81
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2017-10-01,10,0,7,16,10,11,25,51,14,2,0,0,0,0,146
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2017-10-01,55,21,3,5,1,9,10,29,18,8,0,0,0,0,159
SAN JULIAN,atencion odontologica,restauraciones,2017-10-01,111,85,6,10,12,14,7,90,26,13,0,0,0,0,374
SAN LORENZO(PND),atencion odontologica,restauraciones,2017-10-01,6,5,0,0,0,0,0,0,0,0,0,0,0,0,11
SAN LORENZO(TJA),atencion odontologica,restauraciones,2017-10-01,1,21,46,49,21,74,42,188,8,7,0,0,0,0,457
SAN LUCAS,atencion odontologica,restauraciones,2017-10-01,20,20,13,12,13,29,13,97,7,11,0,0,0,0,235
SAN MATIAS,atencion odontologica,restauraciones,2017-10-01,10,7,0,1,0,1,2,2,0,0,0,0,0,0,23
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2017-10-01,3,8,2,9,7,4,9,33,0,8,0,0,0,0,83
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,0,5,1,1,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,restauraciones,2017-10-01,7,16,41,42,30,38,15,60,5,4,0,0,0,0,258
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2017-10-01,8,24,83,72,6,21,8,60,17,5,0,0,0,0,304
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2017-10-01,4,5,3,1,1,8,0,16,5,7,0,0,0,0,50
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2017-10-01,8,0,1,2,0,0,1,4,0,0,0,0,0,0,16
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2017-10-01,2,0,1,3,1,0,0,6,0,0,0,0,0,0,13
SAN RAFAEL,atencion odontologica,restauraciones,2017-10-01,10,5,1,2,0,24,3,17,2,6,0,0,0,0,70
SAN RAMON BENI,atencion odontologica,restauraciones,2017-10-01,0,0,1,2,1,1,2,17,0,2,0,0,0,0,26
SAN RAMON SCZ,atencion odontologica,restauraciones,2017-10-01,8,10,5,5,5,5,2,2,1,1,0,0,0,0,44
SANTA ANA,atencion odontologica,restauraciones,2017-10-01,2,6,6,11,19,12,38,62,1,2,0,0,0,0,159
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2017-10-01,777,821,673,745,339,754,1614,4380,526,386,0,0,0,0,11015
SANTA ROSA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2017-10-01,34,23,1,0,2,32,8,65,6,3,0,0,0,0,174
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2017-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2017-10-01,50,24,88,86,23,48,38,75,24,24,0,0,0,0,480
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2017-10-01,17,2,2,2,1,6,11,21,9,14,0,0,0,0,85
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2017-10-01,12,39,5,8,8,4,1,27,0,2,0,0,0,0,106
SANTIVAÑES,atencion odontologica,restauraciones,2017-10-01,25,28,5,24,4,13,9,43,6,29,0,0,0,0,186
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2017-10-01,13,10,13,11,3,6,0,12,4,2,0,0,0,0,74
SAPAHAQUI,atencion odontologica,restauraciones,2017-10-01,26,25,7,6,3,9,5,15,5,5,0,0,0,0,106
SENA,atencion odontologica,restauraciones,2017-10-01,0,0,0,0,0,2,3,4,2,0,0,0,0,0,11
SHINAOTA,atencion odontologica,restauraciones,2017-10-01,87,54,4,6,1,6,0,52,6,4,0,0,0,0,220
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2017-10-01,23,30,3,1,2,9,6,30,3,3,0,0,0,0,110
SICAYA,atencion odontologica,restauraciones,2017-10-01,0,4,1,2,0,8,2,20,0,0,0,0,0,0,37
SIPE SIPE,atencion odontologica,restauraciones,2017-10-01,153,134,29,41,6,33,18,199,9,20,0,0,0,0,642
SOPACHUY,atencion odontologica,restauraciones,2017-10-01,11,11,2,5,1,10,6,44,0,0,0,0,0,0,90
SORACACHI,atencion odontologica,restauraciones,2017-10-01,38,21,74,120,40,84,8,26,16,4,0,0,0,0,431
SORATA,atencion odontologica,restauraciones,2017-10-01,29,50,3,2,2,16,2,53,0,2,0,0,0,0,159
SUCRE,atencion odontologica,restauraciones,2017-10-01,645,669,702,834,376,679,1417,2804,234,159,0,0,0,0,8519
TACACHI,atencion odontologica,restauraciones,2017-10-01,0,1,0,0,0,0,0,10,0,0,0,0,0,0,11
TACACOMA,atencion odontologica,restauraciones,2017-10-01,5,11,4,3,2,5,7,20,2,0,0,0,0,0,59
TACOBAMBA,atencion odontologica,restauraciones,2017-10-01,6,2,0,3,1,1,1,3,0,2,0,0,0,0,19
TACOPAYA,atencion odontologica,restauraciones,2017-10-01,7,10,0,2,2,9,4,34,22,22,0,0,0,0,112
TAHUA,atencion odontologica,restauraciones,2017-10-01,0,0,4,0,0,1,2,8,7,2,0,0,0,0,24
TAPACARI,atencion odontologica,restauraciones,2017-10-01,43,30,1,5,2,28,9,76,22,25,0,0,0,0,241
TARABUCO,atencion odontologica,restauraciones,2017-10-01,17,12,1,3,5,9,8,39,4,3,0,0,0,0,101
TARACO,atencion odontologica,restauraciones,2017-10-01,4,21,3,2,1,1,1,8,26,18,0,0,0,0,85
TARATA,atencion odontologica,restauraciones,2017-10-01,33,8,6,9,3,5,0,37,9,5,0,0,0,0,115
TARIJA,atencion odontologica,restauraciones,2017-10-01,90,141,340,397,207,344,833,1276,111,88,0,0,0,0,3827
