,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2017-09-01,2,5,8,15,0,1,6,9,3,1,0,1,0,0,51
TOCO,atencion odontologica,consulta nueva,2017-09-01,50,52,22,22,17,48,7,50,7,28,0,25,0,34,362
TODOS SANTOS,atencion odontologica,consulta nueva,2017-09-01,1,0,4,0,2,0,2,0,0,4,0,0,0,0,13
TOLATA,atencion odontologica,consulta nueva,2017-09-01,75,27,8,10,13,21,3,48,24,24,0,14,0,25,292
TOLEDO,atencion odontologica,consulta nueva,2017-09-01,18,23,154,125,29,67,21,19,25,28,0,4,0,2,515
TOMAVE,atencion odontologica,consulta nueva,2017-09-01,36,48,40,49,10,34,43,113,41,55,0,18,0,20,507
TOMINA,atencion odontologica,consulta nueva,2017-09-01,47,62,46,59,19,35,61,155,4,0,0,28,0,11,527
TORO TORO,atencion odontologica,consulta nueva,2017-09-01,11,11,4,34,4,23,21,64,15,11,0,28,0,21,247
TOTORA(CBBA),atencion odontologica,consulta nueva,2017-09-01,22,26,36,56,2,23,14,61,14,1,0,9,0,18,282
TOTORA(ORR),atencion odontologica,consulta nueva,2017-09-01,11,12,0,0,3,4,10,30,12,18,0,19,0,3,122
TRIGAL,atencion odontologica,consulta nueva,2017-09-01,10,8,203,242,0,0,1,17,4,2,0,0,0,0,487
TRINIDAD,atencion odontologica,consulta nueva,2017-09-01,222,209,487,386,155,224,402,990,132,115,0,184,0,55,3561
TUPIZA,atencion odontologica,consulta nueva,2017-09-01,78,60,112,84,45,53,140,227,48,48,0,13,0,8,916
TURCO,atencion odontologica,consulta nueva,2017-09-01,60,63,311,320,42,29,13,46,30,17,0,5,0,3,939
UMALA,atencion odontologica,consulta nueva,2017-09-01,15,13,11,3,3,7,11,14,2,9,0,1,0,8,97
UNCIA,atencion odontologica,consulta nueva,2017-09-01,73,60,21,28,6,37,25,110,26,41,0,24,0,47,498
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2017-09-01,45,52,64,101,46,93,137,329,25,23,0,12,0,8,935
URUBICHA,atencion odontologica,consulta nueva,2017-09-01,11,24,49,44,2,8,5,13,2,1,0,10,0,5,174
UYUNI,atencion odontologica,consulta nueva,2017-09-01,61,101,18,22,7,19,18,89,32,22,0,23,0,27,439
VACAS,atencion odontologica,consulta nueva,2017-09-01,37,32,17,12,5,9,8,65,26,53,0,9,0,10,283
VALLEGRANDE,atencion odontologica,consulta nueva,2017-09-01,60,60,29,14,27,34,58,126,76,53,0,35,0,13,585
VIACHA,atencion odontologica,consulta nueva,2017-09-01,808,545,128,147,32,90,113,339,88,122,0,77,0,119,2608
VILA VILA,atencion odontologica,consulta nueva,2017-09-01,31,27,0,6,0,6,4,50,9,10,0,13,0,22,178
VILLA CHARCAS,atencion odontologica,consulta nueva,2017-09-01,29,40,19,38,7,29,25,86,1,8,0,33,0,4,319
VILLA MONTES,atencion odontologica,consulta nueva,2017-09-01,70,66,217,147,136,166,342,499,45,37,0,30,0,7,1762
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2017-09-01,8,1,7,4,2,4,8,16,4,1,0,1,0,3,59
VILLA RIVERO,atencion odontologica,consulta nueva,2017-09-01,61,24,16,14,5,29,9,64,13,14,0,16,0,42,307
VILLA SERRANO,atencion odontologica,consulta nueva,2017-09-01,116,91,4,11,11,17,13,100,26,9,0,9,0,4,411
VILLA TUNARI,atencion odontologica,consulta nueva,2017-09-01,281,229,65,72,34,144,91,382,63,38,0,111,0,266,1776
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2017-09-01,118,167,32,45,31,45,107,203,15,23,0,74,0,50,910
VILLAZON,atencion odontologica,consulta nueva,2017-09-01,179,176,111,148,38,129,79,254,62,77,0,69,0,43,1365
VINTO,atencion odontologica,consulta nueva,2017-09-01,313,373,19,30,1,37,8,265,24,38,0,61,0,166,1335
VITICHI,atencion odontologica,consulta nueva,2017-09-01,20,14,15,21,18,21,22,103,10,31,0,20,0,18,313
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2017-09-01,26,2,23,30,2,10,13,19,6,1,0,0,0,0,132
WARNES,atencion odontologica,consulta nueva,2017-09-01,75,103,24,36,13,16,15,129,33,6,0,62,0,37,549
YACO,atencion odontologica,consulta nueva,2017-09-01,8,9,7,15,2,4,8,16,6,7,0,7,0,0,89
YACUIBA,atencion odontologica,consulta nueva,2017-09-01,57,46,177,179,87,192,285,739,86,51,0,17,0,12,1928
YAMPARAEZ,atencion odontologica,consulta nueva,2017-09-01,81,72,2,12,4,16,7,62,19,29,0,21,0,15,340
YANACACHI,atencion odontologica,consulta nueva,2017-09-01,25,30,16,13,1,9,14,32,0,3,0,2,0,9,154
YAPACANI,atencion odontologica,consulta nueva,2017-09-01,277,325,30,32,10,87,56,269,98,88,0,103,0,186,1561
YOCALLA,atencion odontologica,consulta nueva,2017-09-01,29,41,6,12,2,5,20,51,20,13,0,13,0,14,226
YOTALA,atencion odontologica,consulta nueva,2017-09-01,67,47,6,36,3,12,23,53,6,10,0,34,0,5,302
YUNCHARA,atencion odontologica,consulta nueva,2017-09-01,11,21,65,68,34,36,34,117,16,31,0,4,0,2,439
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2017-09-01,0,0,5,6,0,0,0,0,1,2,0,0,0,0,14
ZUDAÑEZ,atencion odontologica,consulta nueva,2017-09-01,24,31,32,43,13,40,28,68,13,3,0,17,0,7,319
ACACIO,atencion odontologica,consulta nueva,2017-10-01,2,2,0,1,0,0,1,9,0,0,0,0,0,0,15
ACHACACHI,atencion odontologica,consulta nueva,2017-10-01,230,255,71,76,28,50,56,240,82,104,0,25,0,81,1298
ACHOCALLA,atencion odontologica,consulta nueva,2017-10-01,53,55,6,4,8,12,4,36,4,11,0,10,0,18,221
AIQUILE,atencion odontologica,consulta nueva,2017-10-01,55,94,118,140,16,21,27,57,39,18,0,24,0,23,632
ALALAY,atencion odontologica,consulta nueva,2017-10-01,0,6,0,6,1,15,0,3,0,6,0,0,0,14,51
ALCALA,atencion odontologica,consulta nueva,2017-10-01,61,64,13,18,34,24,39,86,1,7,0,9,0,6,362
ALTO BENI,atencion odontologica,consulta nueva,2017-10-01,41,35,53,63,4,16,7,50,17,6,0,15,0,16,323
ANCORAIMES,atencion odontologica,consulta nueva,2017-10-01,21,22,7,14,1,23,16,34,41,35,0,6,0,3,223
ANDAMARCA,atencion odontologica,consulta nueva,2017-10-01,19,11,42,130,23,62,22,30,58,70,0,10,0,12,489
ANTEQUERA,atencion odontologica,consulta nueva,2017-10-01,17,9,53,56,14,9,9,8,3,3,0,3,0,1,185
ANZALDO,atencion odontologica,consulta nueva,2017-10-01,9,10,156,210,12,39,23,28,14,9,0,3,0,5,518
APOLO,atencion odontologica,consulta nueva,2017-10-01,42,25,12,13,5,27,10,50,26,15,0,34,0,15,274
ARAMPAMPA,atencion odontologica,consulta nueva,2017-10-01,15,16,8,6,0,8,5,41,17,1,0,5,0,29,151
ARANI,atencion odontologica,consulta nueva,2017-10-01,57,43,40,32,0,29,18,106,18,13,0,26,0,35,417
ARBIETO,atencion odontologica,consulta nueva,2017-10-01,207,227,16,31,9,31,18,163,37,59,0,40,0,61,899
ARQUE,atencion odontologica,consulta nueva,2017-10-01,73,56,47,61,11,27,19,88,16,18,0,46,0,17,479
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2017-10-01,102,95,11,3,0,12,0,108,2,9,0,52,0,94,488
ATOCHA,atencion odontologica,consulta nueva,2017-10-01,34,32,108,117,85,83,155,203,21,22,0,26,0,3,889
AUCAPATA,atencion odontologica,consulta nueva,2017-10-01,7,10,6,6,3,3,11,13,0,1,0,0,0,0,60
AYATA,atencion odontologica,consulta nueva,2017-10-01,5,5,8,5,6,13,12,43,4,11,0,0,0,3,115
AYO AYO,atencion odontologica,consulta nueva,2017-10-01,4,9,2,0,4,6,0,14,5,11,0,10,0,7,72
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2017-10-01,59,85,51,23,15,35,62,137,15,28,0,31,0,39,580
AZURDUY,atencion odontologica,consulta nueva,2017-10-01,35,19,33,29,7,37,22,124,28,20,0,34,0,49,437
BATALLAS,atencion odontologica,consulta nueva,2017-10-01,48,72,23,29,7,9,7,22,24,12,0,3,0,7,263
BAURES,atencion odontologica,consulta nueva,2017-10-01,7,1,18,1,5,5,26,46,11,9,0,1,0,3,133
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2017-10-01,12,11,42,28,16,25,2,14,6,41,0,3,0,8,208
BELEN DE URMIRI,atencion odontologica,consulta nueva,2017-10-01,40,43,1,1,0,5,6,6,1,0,0,0,0,2,105
BERMEJO,atencion odontologica,consulta nueva,2017-10-01,71,55,111,93,38,118,133,284,33,29,0,46,0,3,1014
BETANZOS,atencion odontologica,consulta nueva,2017-10-01,99,74,105,30,30,57,51,196,72,30,0,74,0,57,875
BOLIVAR,atencion odontologica,consulta nueva,2017-10-01,8,2,9,5,0,9,5,38,33,13,0,15,0,9,146
BOLPEBRA,atencion odontologica,consulta nueva,2017-10-01,5,20,69,56,8,5,6,7,8,2,0,4,0,0,190
BOYUIBE,atencion odontologica,consulta nueva,2017-10-01,7,6,4,2,9,10,5,21,1,7,0,1,0,0,73
BUENA VISTA,atencion odontologica,consulta nueva,2017-10-01,70,70,15,10,3,16,8,51,15,3,0,22,0,8,291
CABEZAS,atencion odontologica,consulta nueva,2017-10-01,85,102,16,21,12,19,27,98,10,18,0,32,0,19,459
CAIROMA,atencion odontologica,consulta nueva,2017-10-01,9,15,38,68,7,23,31,28,3,4,0,0,0,0,226
"CAIZA ""D""",atencion odontologica,consulta nueva,2017-10-01,16,14,3,9,10,11,9,69,10,11,0,8,0,23,193
CAJUATA,atencion odontologica,consulta nueva,2017-10-01,35,44,10,7,7,11,15,32,12,2,0,2,0,8,185
CALACOTO,atencion odontologica,consulta nueva,2017-10-01,7,11,4,4,3,3,13,39,2,3,0,8,0,25,122
CALAMARCA,atencion odontologica,consulta nueva,2017-10-01,23,54,34,38,15,34,23,69,7,9,0,8,0,4,318
CAMARGO,atencion odontologica,consulta nueva,2017-10-01,160,146,158,149,6,37,27,150,17,26,0,49,0,50,975
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2017-10-01,10,10,9,4,6,39,7,35,0,6,0,3,0,6,135
CAMIRI,atencion odontologica,consulta nueva,2017-10-01,151,129,122,146,17,43,37,131,60,47,0,134,0,52,1069
CAPINOTA,atencion odontologica,consulta nueva,2017-10-01,129,104,108,58,12,68,79,183,47,60,0,22,0,70,940
CAQUIAVIRI,atencion odontologica,consulta nueva,2017-10-01,45,24,12,20,19,15,17,25,17,17,0,7,0,11,229
CARACOLLO,atencion odontologica,consulta nueva,2017-10-01,110,74,108,132,54,66,67,154,54,36,0,27,0,41,923
CARANAVI,atencion odontologica,consulta nueva,2017-10-01,164,211,44,37,57,76,45,153,105,69,0,20,0,71,1052
CARAPARI,atencion odontologica,consulta nueva,2017-10-01,14,18,108,79,41,74,96,246,21,3,0,5,0,2,707
CARIPUYO,atencion odontologica,consulta nueva,2017-10-01,9,26,12,7,5,12,13,35,7,6,0,3,0,15,150
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2017-10-01,41,46,2,0,2,6,40,63,10,6,0,94,0,16,326
CATACORA,atencion odontologica,consulta nueva,2017-10-01,2,4,0,0,2,1,2,9,0,1,0,0,0,0,21
CHACARILLA,atencion odontologica,consulta nueva,2017-10-01,1,0,5,6,0,2,2,3,7,2,0,0,0,2,30
CHALLAPATA,atencion odontologica,consulta nueva,2017-10-01,231,224,422,436,42,101,87,300,86,74,0,122,0,88,2213
CHAQUI,atencion odontologica,consulta nueva,2017-10-01,42,27,24,25,9,12,21,50,15,25,0,16,0,7,273
CHARAGUA,atencion odontologica,consulta nueva,2017-10-01,52,45,14,12,10,29,26,92,31,17,0,14,0,12,354
CHARAÑA,atencion odontologica,consulta nueva,2017-10-01,8,11,2,0,1,0,8,14,2,1,0,2,0,2,51
CHAYANTA,atencion odontologica,consulta nueva,2017-10-01,71,53,22,24,9,20,29,114,33,39,0,53,0,32,499
CHIMORE,atencion odontologica,consulta nueva,2017-10-01,133,104,48,60,9,63,20,111,28,12,0,54,0,52,694
CHIPAYA,atencion odontologica,consulta nueva,2017-10-01,0,1,12,8,9,6,6,13,1,0,0,10,0,3,69
CHOQUE COTA,atencion odontologica,consulta nueva,2017-10-01,4,3,22,18,4,10,6,13,7,6,0,3,0,1,97
CHUA COCANI,atencion odontologica,consulta nueva,2017-10-01,7,22,4,8,2,9,5,39,38,18,0,15,0,15,182
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2017-10-01,158,157,60,46,39,2,24,95,20,6,0,51,0,58,716
CHUMA,atencion odontologica,consulta nueva,2017-10-01,22,31,21,28,16,76,72,140,32,21,0,4,0,28,491
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2017-10-01,32,43,2,2,1,19,1,21,24,25,0,3,0,16,189
CKOCHAS,atencion odontologica,consulta nueva,2017-10-01,29,48,15,13,2,21,18,63,11,30,0,12,0,23,285
CLIZA,atencion odontologica,consulta nueva,2017-10-01,72,91,54,30,5,30,32,148,43,79,0,44,0,43,671
COBIJA,atencion odontologica,consulta nueva,2017-10-01,377,421,53,66,50,102,151,251,29,10,0,164,0,72,1746
COCAPATA,atencion odontologica,consulta nueva,2017-10-01,156,134,33,56,14,90,20,161,50,65,0,55,0,95,929
COCHABAMBA,atencion odontologica,consulta nueva,2017-10-01,2058,2260,2012,2208,531,1157,1199,3567,792,723,0,807,0,1275,18589
COIPASA,atencion odontologica,consulta nueva,2017-10-01,14,13,17,22,1,8,8,18,2,4,0,1,0,1,109
COLCAPIRHUA,atencion odontologica,consulta nueva,2017-10-01,302,457,38,39,23,79,50,372,102,85,0,74,0,195,1816
"COLCHA ""K""",atencion odontologica,consulta nueva,2017-10-01,79,142,23,13,12,16,33,82,39,29,0,24,0,21,513
COLLANA,atencion odontologica,consulta nueva,2017-10-01,14,18,5,5,3,5,10,16,4,1,0,2,0,0,83
COLOMI,atencion odontologica,consulta nueva,2017-10-01,110,101,10,6,2,34,14,76,28,32,0,37,0,44,494
COLPA BELGICA,atencion odontologica,consulta nueva,2017-10-01,40,42,90,114,33,52,30,46,1,0,0,2,0,2,452
COLQUECHACA,atencion odontologica,consulta nueva,2017-10-01,130,100,21,24,18,96,63,249,93,128,0,97,0,87,1106
COLQUENCHA,atencion odontologica,consulta nueva,2017-10-01,21,21,42,53,15,36,22,95,12,18,0,7,0,0,342
COLQUIRI,atencion odontologica,consulta nueva,2017-10-01,78,83,57,43,20,31,38,108,28,21,0,30,0,12,549
COMANCHE,atencion odontologica,consulta nueva,2017-10-01,0,2,4,4,2,6,1,6,8,11,0,4,0,0,48
COMARAPA,atencion odontologica,consulta nueva,2017-10-01,89,80,10,13,1,33,8,142,8,17,0,25,0,84,510
COMBAYA,atencion odontologica,consulta nueva,2017-10-01,3,1,1,2,0,1,2,4,2,5,0,0,0,0,21
CONCEPCION,atencion odontologica,consulta nueva,2017-10-01,3,6,0,1,0,0,4,10,0,0,0,2,0,0,26
COPACABANA,atencion odontologica,consulta nueva,2017-10-01,1,4,1,5,0,2,4,5,1,1,0,2,0,0,26
CORIPATA,atencion odontologica,consulta nueva,2017-10-01,48,59,34,23,10,11,19,36,10,5,0,3,0,21,279
CORO CORO,atencion odontologica,consulta nueva,2017-10-01,2,2,3,2,4,7,1,7,1,2,0,2,0,2,35
COROICO,atencion odontologica,consulta nueva,2017-10-01,33,12,45,19,4,34,36,100,16,10,0,11,0,50,370
CORQUE,atencion odontologica,consulta nueva,2017-10-01,38,21,5,10,6,13,2,22,18,22,0,5,0,5,167
COTAGAITA,atencion odontologica,consulta nueva,2017-10-01,119,97,110,107,45,93,165,242,46,47,0,8,0,25,1104
COTOCA,atencion odontologica,consulta nueva,2017-10-01,281,391,20,15,5,54,31,213,49,29,0,80,0,88,1256
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2017-10-01,2,1,0,5,0,0,0,4,7,3,0,0,0,0,22
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2017-10-01,198,182,15,28,4,28,10,67,35,25,0,48,0,59,699
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2017-10-01,21,5,6,3,10,0,7,11,8,21,0,3,0,2,97
CUEVO,atencion odontologica,consulta nueva,2017-10-01,4,2,4,10,4,5,14,27,2,1,0,3,0,1,77
CULPINA,atencion odontologica,consulta nueva,2017-10-01,33,32,10,22,6,51,34,124,18,15,0,46,0,34,425
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2017-10-01,12,40,3,11,4,11,17,33,18,15,0,13,0,2,179
CURVA,atencion odontologica,consulta nueva,2017-10-01,23,25,2,4,0,4,4,26,4,10,0,3,0,15,120
DESAGUADERO,atencion odontologica,consulta nueva,2017-10-01,12,17,13,9,3,5,6,19,8,5,0,2,0,0,99
EL ALTO,atencion odontologica,consulta nueva,2017-10-01,2356,2619,5707,7057,2611,3041,485,2297,242,253,0,963,0,669,28300
EL CHORO,atencion odontologica,consulta nueva,2017-10-01,29,32,4,7,2,8,2,24,14,22,0,4,0,10,158
EL PUENTE(STC),atencion odontologica,consulta nueva,2017-10-01,26,19,4,4,2,3,3,30,9,8,0,13,0,8,129
EL PUENTE(TJA),atencion odontologica,consulta nueva,2017-10-01,7,6,58,78,26,66,60,186,6,26,0,3,0,2,524
EL TORNO,atencion odontologica,consulta nueva,2017-10-01,359,380,779,738,368,485,142,345,100,68,0,103,0,83,3950
EL VILLAR,atencion odontologica,consulta nueva,2017-10-01,5,6,3,12,6,7,18,54,2,11,0,2,0,3,129
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2017-10-01,75,68,107,86,53,87,110,240,23,37,0,26,0,15,927
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2017-10-01,160,141,4,6,4,30,1,101,15,13,0,57,0,51,583
ESCARA,atencion odontologica,consulta nueva,2017-10-01,1,6,0,0,0,0,0,4,3,2,0,3,0,0,19
ESCOMA,atencion odontologica,consulta nueva,2017-10-01,5,4,6,9,10,8,18,21,9,7,0,1,0,1,99
ESMERALDA,atencion odontologica,consulta nueva,2017-10-01,0,2,0,0,0,2,1,4,5,7,0,3,0,1,25
EUCALIPTUS,atencion odontologica,consulta nueva,2017-10-01,43,12,13,17,4,9,11,31,7,12,0,5,0,10,174
EXALTACION,atencion odontologica,consulta nueva,2017-10-01,13,6,0,1,0,4,3,19,6,19,0,9,0,10,90
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2017-10-01,88,49,44,62,28,47,21,92,25,17,0,24,0,15,512
FILADELFIA,atencion odontologica,consulta nueva,2017-10-01,28,33,11,12,6,4,16,19,4,2,0,7,0,0,142
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2017-10-01,26,16,2,6,1,3,3,23,7,3,0,2,0,9,101
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2017-10-01,31,14,5,13,10,21,29,22,37,45,0,3,0,4,234
GUANAY,atencion odontologica,consulta nueva,2017-10-01,47,28,5,8,3,21,17,61,20,22,0,22,0,37,291
GUAQUI,atencion odontologica,consulta nueva,2017-10-01,23,28,12,13,6,10,27,45,62,50,0,7,0,8,291
GUAYARAMERIN,atencion odontologica,consulta nueva,2017-10-01,50,42,27,27,34,51,20,136,20,15,0,63,0,18,503
GUTIERREZ,atencion odontologica,consulta nueva,2017-10-01,15,17,29,43,13,22,21,76,14,10,0,8,0,5,273
HUACARETA,atencion odontologica,consulta nueva,2017-10-01,11,21,1,3,0,30,12,77,17,9,0,17,0,35,233
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2017-10-01,24,26,57,54,2,4,16,23,0,0,0,5,0,0,211
HUACHACALLA,atencion odontologica,consulta nueva,2017-10-01,1,5,3,0,3,5,8,21,18,20,0,5,0,1,90
HUANUNI,atencion odontologica,consulta nueva,2017-10-01,102,111,58,80,37,102,103,172,13,33,0,90,0,12,913
HUARACAJE,atencion odontologica,consulta nueva,2017-10-01,20,25,11,28,9,10,11,49,9,18,0,3,0,1,194
HUARINA,atencion odontologica,consulta nueva,2017-10-01,1,4,10,12,4,9,17,17,18,21,0,0,0,0,113
HUATAJATA,atencion odontologica,consulta nueva,2017-10-01,5,12,5,6,3,2,3,37,8,10,0,2,0,16,109
HUAYLLAMARCA,atencion odontologica,consulta nueva,2017-10-01,10,15,45,37,30,32,33,55,8,15,0,23,0,1,304
HUMANATA,atencion odontologica,consulta nueva,2017-10-01,16,8,0,0,0,0,0,7,37,20,0,1,0,4,93
ICHOCA,atencion odontologica,consulta nueva,2017-10-01,15,31,0,3,4,6,3,26,20,11,0,10,0,2,131
ICLA,atencion odontologica,consulta nueva,2017-10-01,148,148,62,116,27,41,58,215,11,9,0,40,0,24,899
INCAHUASI,atencion odontologica,consulta nueva,2017-10-01,115,122,13,9,6,34,15,80,4,13,0,26,0,30,467
INGAVI (HUMAITA),atencion odontologica,consulta nueva,2017-10-01,2,8,10,19,0,0,10,3,0,0,0,0,0,1,53
INQUISIVI,atencion odontologica,consulta nueva,2017-10-01,52,56,34,31,10,45,47,101,44,42,0,23,0,38,523
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2017-10-01,166,162,19,35,7,28,27,85,95,43,0,13,0,26,706
IXIAMAS,atencion odontologica,consulta nueva,2017-10-01,12,16,5,19,3,2,4,18,2,2,0,1,0,2,86
JESUS DE MACHACA,atencion odontologica,consulta nueva,2017-10-01,34,42,22,33,16,41,24,69,80,61,0,9,0,16,447
LA ASUNTA,atencion odontologica,consulta nueva,2017-10-01,105,127,39,60,26,84,83,228,13,19,0,66,0,84,934
LA GUARDIA,atencion odontologica,consulta nueva,2017-10-01,357,464,51,61,21,63,60,237,82,72,0,116,0,144,1728
LA PAZ,atencion odontologica,consulta nueva,2017-10-01,2674,2801,1324,1337,463,857,2326,5308,852,843,0,1149,0,591,20525
LA RIVERA,atencion odontologica,consulta nueva,2017-10-01,0,0,0,12,13,0,3,19,5,9,0,0,0,10,71
LAGUNILLAS,atencion odontologica,consulta nueva,2017-10-01,3,3,5,12,8,32,18,134,5,8,0,5,0,2,235
LAJA,atencion odontologica,consulta nueva,2017-10-01,73,62,63,47,12,43,29,98,29,43,0,38,0,20,557
LAS CARRERAS,atencion odontologica,consulta nueva,2017-10-01,11,8,20,7,6,4,22,57,8,8,0,10,0,0,161
LICOMA PAMPA,atencion odontologica,consulta nueva,2017-10-01,22,8,4,2,0,0,2,1,8,5,0,0,0,0,52
LLALLAGUA,atencion odontologica,consulta nueva,2017-10-01,217,200,25,43,15,83,46,183,12,19,0,83,0,68,994
LLICA,atencion odontologica,consulta nueva,2017-10-01,8,9,6,9,2,12,33,37,0,7,0,0,0,0,123
LORETO,atencion odontologica,consulta nueva,2017-10-01,3,0,12,18,2,0,2,4,1,0,0,0,0,1,43
LURIBAY,atencion odontologica,consulta nueva,2017-10-01,5,5,6,4,8,4,19,28,3,0,0,3,0,0,85
MACHACAMARCA,atencion odontologica,consulta nueva,2017-10-01,11,22,60,66,35,73,7,40,59,27,0,23,0,10,433
MACHARETI,atencion odontologica,consulta nueva,2017-10-01,35,40,14,15,5,18,14,104,11,1,0,4,0,8,269
MAGDALENA,atencion odontologica,consulta nueva,2017-10-01,5,12,21,27,10,25,24,56,7,13,0,5,0,4,209
MAIRANA,atencion odontologica,consulta nueva,2017-10-01,42,69,41,38,25,38,13,72,28,19,0,51,0,19,455
MALLA,atencion odontologica,consulta nueva,2017-10-01,19,7,2,0,1,0,1,14,14,5,0,2,0,11,76
MAPIRI,atencion odontologica,consulta nueva,2017-10-01,39,29,20,26,7,18,35,70,10,8,0,25,0,23,310
MECAPACA,atencion odontologica,consulta nueva,2017-10-01,29,47,15,20,23,16,33,53,19,29,0,8,0,9,301
MINEROS,atencion odontologica,consulta nueva,2017-10-01,54,37,14,15,0,18,5,60,23,12,0,14,0,29,281
MIZQUE,atencion odontologica,consulta nueva,2017-10-01,70,112,52,24,7,27,13,125,54,65,0,23,0,48,620
MOCOMOCO,atencion odontologica,consulta nueva,2017-10-01,14,32,34,29,12,10,32,39,18,34,0,3,0,9,266
MOJINETE,atencion odontologica,consulta nueva,2017-10-01,6,8,3,0,0,6,3,6,0,2,0,0,0,4,38
MOJOCOYA,atencion odontologica,consulta nueva,2017-10-01,38,26,100,136,17,47,58,179,17,11,0,10,0,2,641
MONTEAGUDO,atencion odontologica,consulta nueva,2017-10-01,176,167,32,35,24,85,53,323,26,16,0,83,0,109,1129
MONTERO,atencion odontologica,consulta nueva,2017-10-01,456,463,382,358,137,206,155,726,121,66,0,211,0,99,3380
MORO MORO,atencion odontologica,consulta nueva,2017-10-01,12,11,8,10,0,6,11,28,5,5,0,1,0,6,103
MOROCHATA,atencion odontologica,consulta nueva,2017-10-01,22,28,40,53,5,23,8,56,60,51,0,14,0,19,379
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2017-10-01,17,10,0,0,0,3,1,12,0,0,0,5,0,6,54
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consulta nueva,2017-10-01,6,6,8,12,7,1,3,3,0,0,0,1,0,0,47
OCURI,atencion odontologica,consulta nueva,2017-10-01,36,30,193,144,91,56,22,76,36,28,0,37,0,18,767
OKINAWA,atencion odontologica,consulta nueva,2017-10-01,10,17,5,4,5,6,11,32,6,1,0,4,0,3,104
OMEREQUE,atencion odontologica,consulta nueva,2017-10-01,21,7,6,6,1,5,3,24,6,12,0,0,0,18,109
ORURO,atencion odontologica,consulta nueva,2017-10-01,1216,1274,675,553,272,466,1194,2388,315,278,0,675,0,386,9692
PADCAYA,atencion odontologica,consulta nueva,2017-10-01,38,28,79,45,26,46,49,146,10,8,0,5,0,2,482
PADILLA,atencion odontologica,consulta nueva,2017-10-01,74,86,84,115,41,26,76,242,46,33,0,59,0,42,924
PAILON,atencion odontologica,consulta nueva,2017-10-01,81,99,77,83,57,95,118,363,65,10,0,71,0,69,1188
PALCA,atencion odontologica,consulta nueva,2017-10-01,98,95,219,220,9,34,30,59,25,11,0,10,0,18,828
PALOS BLANCOS,atencion odontologica,consulta nueva,2017-10-01,78,72,45,57,14,36,26,151,50,26,0,17,0,54,626
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2017-10-01,6,23,10,19,0,2,2,16,5,2,0,5,0,0,90
PAMPA GRANDE,atencion odontologica,consulta nueva,2017-10-01,87,32,1,5,0,6,1,22,8,4,0,5,0,13,184
PAPEL PAMPA,atencion odontologica,consulta nueva,2017-10-01,4,20,9,4,1,0,7,31,14,7,0,3,0,5,105
PASORAPA,atencion odontologica,consulta nueva,2017-10-01,12,19,91,60,17,71,48,106,27,37,0,9,0,1,498
PATACAMAYA,atencion odontologica,consulta nueva,2017-10-01,122,137,110,100,6,22,10,75,13,15,0,21,0,33,664
